Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	2.1829772	6.219691	33.350185	-10.361784	71.68872	17.000717	97.11853	46.357235	21.459227	184.6	4999	3.443256	3.4728339	16.50638	-4.304921	3.4432428	3.4716012	17.041414	-4.5126348	-5.525109	0.28376058	17.581873893737793	17.581876277923584
2	2.2519097	6.1397815	30.48483	-12.074698	72.166176	18.50273	106.70374	50.51747	21.15678	185.1	9999	19.496326	9.347632	56.037575	-21.974073	19.496717	9.344711	57.207993	-18.555044	-24.573143	3.4251633	39.82359981536865	19.91180121898651
3	104.446724	107.941055	436.42276	-17.846556	266.37766	30.790844	341.54916	217.76402	145.72728	146.8	14999	42.349834	13.185544	84.87868	-49.074104	42.34937	13.181418	85.876015	-49.375065	-47.31545	14.171995	62.4769811630249	20.825661261876423
4	224.70367	277.5701	755.87024	-2.715608	380.1818	359.58258	835.5515	8.165307	337.13333	550.5	19999	54.227978	14.604065	130.89218	-38.034237	54.228096	14.60339	126.04379	-36.03096	-58.615055	22.146017	87.67005777359009	21.917515218257904
5	230.83928	158.05043	749.1361	52.07488	226.93372	142.21849	580.65137	28.516253	282.8889	202.4	24999	62.686047	14.520998	121.825485	-31.400719	62.686523	14.527267	116.10529	-31.584023	-66.85889	27.09185	111.16554117202759	22.23310856819153
6	143.29207	99.10409	338.57312	-33.117477	68.87414	67.94491	162.97142	-36.569366	154.3125	220.0	29999	68.97935	15.116205	129.6673	-48.68445	68.98066	15.122054	130.34108	-43.038033	-72.51119	30.468388	134.28528928756714	22.380881865819294
7	204.9205	105.96658	405.94714	-33.85504	232.34932	83.94267	380.4708	143.10118	155.74193	164.7	34999	71.47079	16.53847	129.48666	-44.40236	71.47163	16.545511	132.16243	-40.563663	-74.66692	28.894878	157.2231481075287	22.46045003618513
8	224.26407	77.92315	387.41992	10.671362	221.20932	48.788494	298.1298	143.51457	175.76666	120.3	39999	74.21927	18.144175	123.39997	-44.25265	74.21928	18.148127	126.81061	-44.692257	-77.440186	30.405718	179.91377902030945	22.48922261595726
9	230.1401	178.91959	773.31226	7.8384433	273.90338	114.47914	394.20822	23.400024	177.57143	155.0	44999	77.459305	18.844242	130.02661	-45.295452	77.45894	18.850222	125.99472	-52.07947	-80.54729	30.937456	203.62042450904846	22.624491877026028
10	264.49188	131.42538	661.7292	36.585716	258.50635	89.77712	405.7978	91.002975	165.23334	177.9	49999	80.30339	19.149035	134.44122	-51.877396	80.30255	19.151274	131.77303	-59.21598	-83.24768	32.656868	229.93492007255554	22.993492245674133
11	361.13257	145.31111	665.1952	36.2342	359.87543	105.27884	591.09344	241.39192	206.58333	186.7	54999	82.82475	19.748821	135.42218	-66.45985	82.824036	19.75763	133.95517	-54.741024	-85.712685	29.710457	255.10409808158875	23.191281817176126
12	360.6735	112.43975	622.1028	138.33667	326.6032	71.247314	456.7141	212.30013	205.08333	152.5	59999	85.19018	20.486416	140.43369	-57.651142	85.189835	20.49109	139.88878	-57.50747	-87.763016	28.012337	278.9525043964386	23.246042172114056
13	365.09784	118.12806	606.8114	108.96604	300.00568	80.80345	483.1808	206.54944	178.58621	140.5	64999	87.56593	22.053564	146.42177	-48.89077	87.56528	22.060726	144.84221	-38.930454	-90.24667	29.28911	303.24232840538025	23.326333082639255
14	357.34418	133.7495	603.0966	110.167404	258.41144	49.202847	382.0864	203.81366	166.66667	124.9	69999	90.73769	23.73401	155.7845	-61.193993	90.73872	23.73379	157.48093	-47.52323	-93.467285	30.144222	327.52294063568115	23.3944958959307
15	349.5002	175.32112	726.37775	6.6238084	380.54214	136.50093	583.0302	147.61871	169.72414	170.0	74999	94.544495	25.193974	165.74168	-58.362286	94.54499	25.197355	166.51097	-55.63181	-97.18785	32.5049	350.35879468917847	23.357253154118855
16	356.753	173.96762	780.37994	85.69585	398.24652	179.14676	861.1171	178.55902	186.2963	191.9	79999	97.929855	26.725515	171.40227	-61.22628	97.93021	26.729033	168.15717	-100.45625	-100.662926	34.998726	375.8931827545166	23.49332405626774
17	411.27744	140.67574	639.6782	111.22038	375.14282	244.93369	893.04517	23.424295	197.79167	209.9	84999	101.16373	28.29002	173.60196	-60.938503	101.16352	28.289026	173.56897	-63.85313	-103.992294	36.793514	399.1067759990692	23.476869302637436
18	490.2857	290.44168	1271.394	80.30558	467.47403	89.828804	597.5925	340.77597	260.4	198.3	89999	105.0107	29.683043	178.13373	-48.97335	105.01088	29.685528	177.37494	-57.28909	-108.0068	38.631454	423.03375148773193	23.50187521510654
19	451.69058	188.65494	977.60205	200.96437	319.38678	147.50653	658.9407	143.98921	205.45833	140.2	94999	108.51998	30.892353	180.77867	-57.820232	108.520706	30.889814	178.6136	-54.794495	-111.48186	39.083923	445.84286189079285	23.46541388411271
20	396.64047	156.72124	792.321	128.76036	228.78214	194.61533	536.3597	59.891403	189.03703	129.8	99999	111.2338	31.874834	178.29936	-54.538548	111.23461	31.872221	180.29787	-61.047985	-114.1717	39.87812	468.4070363044739	23.420351934432983
21	448.2693	177.15903	819.3948	169.1519	518.3529	116.62026	742.80695	365.3155	206.75	214.2	104999	113.174736	32.92998	181.44257	-59.356842	113.17469	32.92965	184.55832	-72.69644	-115.94609	39.5696	492.3609211444855	23.445758251916793
22	453.07214	214.06947	933.2424	88.24834	432.32675	382.44583	1483.7844	79.52407	208.41667	183.9	109999	114.69956	33.584873	185.20695	-56.228348	114.699776	33.582127	186.3718	-58.563137	-117.20693	39.203796	516.6497812271118	23.48408108407801
23	488.47824	222.61017	918.7374	156.68367	506.81012	123.42447	801.4068	362.26953	203.76	216.8	114999	115.78478	34.10808	189.42213	-56.87266	115.78525	34.104107	190.8638	-56.105667	-118.3751	38.121105	542.196943283081	23.57378025676893
24	609.65497	356.37958	1331.27	136.57358	737.26404	276.80838	1190.0278	286.92667	277.72223	349.1	119999	116.85159	34.40646	205.46347	-54.61713	116.851906	34.40506	205.7039	-58.238663	-119.387985	37.857037	567.1681830883026	23.632007708152134
25	699.14606	377.95544	1316.2805	100.385925	108.15724	7.363969	118.664986	93.53373	319.73334	81.3	124999	118.25677	34.362503	206.48132	-93.84898	118.25771	34.358753	206.25325	-59.955235	-120.648895	38.467186	589.6166741847992	23.584667053222656
26	652.7461	357.5484	1240.0793	175.79413	566.06445	455.7688	1658.1061	163.78333	300.5625	307.6	129999	119.74988	34.496334	208.4856	-92.59786	119.74985	34.49364	206.54381	-100.09293	-122.08547	38.59636	613.2403788566589	23.586168536773094
27	705.347	484.89856	1922.5884	131.12183	824.46094	561.64844	1796.5117	186.69728	341.2	449.1	134999	120.88894	35.071377	209.02705	-91.239555	120.88823	35.073044	202.42584	-111.71552	-123.23421	39.186245	636.8600072860718	23.587407765565096
28	830.56134	403.40588	1876.6234	303.191	1253.8278	638.9765	2282.9958	284.87802	372.07144	643.8	139999	122.25285	35.65885	210.06291	-95.84249	122.253334	35.657223	201.2795	-85.20686	-124.46447	38.450405	660.9913418292999	23.606833696365356
29	647.66095	418.43164	1544.5276	188.73495	520.9667	241.28778	909.05035	231.42902	295.2353	200.7	144999	123.61271	36.036392	208.1622	-77.55564	123.61228	36.0344	205.72148	-80.988495	-125.91509	40.122524	684.1922709941864	23.592837004825988
30	991.6005	346.7605	1535.4329	399.34366	952.7731	278.75156	1708.7229	713.387	409.91666	364.3	149999	125.02124	36.549465	211.8572	-139.61487	125.021	36.546272	214.13808	-67.03579	-127.47134	39.57039	707.152051448822	23.571735119819643
