Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
16	-14.313096	3.3228052	-7.9627085	-25.605467	-7.9643745	2.4943607	-4.329883	-11.32153	50.0	50.0	79999	-8.618579	2.5339522	6.576434	-19.549175	-8.618695	2.5317762	5.290313	-19.222809	-0.0160809	0.93554413	6.401842	-12.127791	8.597258	1.8190469	606.3212356567383	37.89507736265659
17	-14.039415	2.9570975	-8.488694	-25.15267	-6.6540365	2.242948	-2.841392	-9.927472	50.0	50.0	84999	-8.609452	2.5038955	7.2736373	-19.442533	-8.609666	2.5015464	6.6433597	-19.168112	-0.016581304	0.93384856	6.006073	-10.442502	8.5916395	1.8309582	644.4415562152863	37.90832696241491
18	-13.415677	2.8952656	-8.521372	-24.0917	-6.623184	2.4154196	-3.132028	-11.846741	50.0	50.0	89999	-8.601393	2.5091949	6.304047	-19.483192	-8.601452	2.5071542	4.4447737	-20.046713	-0.016262751	0.93329597	6.0931997	-12.262059	8.588547	1.8215535	682.6631643772125	37.92573147349887
19	-12.701223	2.569973	-8.056259	-19.570854	-5.873918	2.678366	-2.4225821	-9.813603	50.0	50.0	94999	-8.621916	2.4560738	10.295376	-19.554874	-8.621912	2.454406	10.465166	-20.33617	-0.0058333613	0.9303468	5.2714067	-11.651411	8.615625	1.8331051	720.6842868328094	37.93075203895569
20	-13.956775	3.349025	-7.762261	-28.445238	-8.906538	3.8609977	-4.6337523	-17.44325	50.0	50.0	99999	-8.583968	2.4629238	7.3011737	-18.87053	-8.584178	2.4604883	6.9873457	-19.875359	-0.0019364299	0.9317622	5.435897	-11.461874	8.582342	1.8619045	759.0386071205139	37.951930463314056
21	-13.735421	2.6438787	-9.011744	-21.654057	-7.0565658	3.6225312	-3.4246533	-15.432062	50.0	50.0	104999	-8.525876	2.4639096	10.50142	-18.574656	-8.525779	2.4628563	5.1393447	-19.412254	0.0042724954	0.9323878	7.485859	-11.142547	8.527075	1.8406223	796.9006052017212	37.94764798028128
22	-13.722905	2.7302344	-8.464307	-24.973717	-5.758072	1.3818488	-3.4167013	-8.16455	50.0	50.0	109999	-8.466899	2.4790077	3.647935	-23.510775	-8.466915	2.4783328	5.994723	-23.364483	0.00025175945	0.92909026	7.095418	-13.070837	8.4731865	1.8430735	835.0182347297668	37.95537438175895
23	-13.162466	2.9105265	-7.5913005	-23.555708	-6.725966	2.8721886	-2.1548584	-10.733379	50.0	50.0	114999	-8.473719	2.435907	8.066029	-19.914469	-8.473785	2.4344883	5.7055435	-19.363438	-0.00626518	0.9292637	6.553178	-10.740749	8.479971	1.809582	873.1705503463745	37.9639370545097
24	-13.877765	3.3499882	-8.388342	-26.18389	-4.919462	1.8462118	-2.652872	-8.297902	50.0	50.0	119999	-8.491573	2.4632413	8.046337	-19.49359	-8.491674	2.4618154	6.1453066	-19.7777	-0.012449441	0.9235201	6.2688193	-10.947966	8.501124	1.8271959	911.3697516918182	37.97373974323273
25	-13.25528	2.724177	-6.72342	-21.04806	-5.5640225	2.0472915	-1.2558893	-8.788559	50.0	50.0	124999	-8.467325	2.4590228	7.831313	-20.321117	-8.467204	2.458748	5.8729134	-21.531841	-0.0005189518	0.92958224	6.6529436	-10.297633	8.47905	1.8387328	949.9507055282593	37.99802829742432
26	-13.782572	3.0143993	-7.817843	-24.427519	-5.3208923	1.1237124	-2.7340226	-6.6950574	50.0	50.0	129999	-8.412442	2.497517	5.521821	-19.855673	-8.412414	2.4967897	6.836936	-21.583477	0.004559255	0.9296957	25.119293	-11.756409	8.427775	1.8096036	989.2688276767731	38.04880114702078
27	-13.48745	2.900924	-6.8778872	-25.967001	-5.7250805	2.0256517	-2.5902715	-10.368391	50.0	50.0	134999	-8.364043	2.5039155	8.560954	-20.314835	-8.363917	2.5030653	4.4333663	-22.140182	0.0131817795	0.925517	6.006046	-10.4588	8.380177	1.7894	1029.1448874473572	38.11647738350762
28	-13.312525	2.5340712	-7.5894694	-22.534685	-7.126703	2.1755147	-2.0319276	-9.514511	50.0	50.0	139999	-8.349761	2.4930809	7.4082756	-19.677921	-8.349772	2.4928215	5.133015	-21.198166	0.004715327	0.9269468	5.6341114	-12.081817	8.367167	1.7862943	1069.728908777237	38.20460396153586
29	-13.47441	2.7222936	-7.464504	-20.301264	-5.866087	4.322078	-3.327857	-18.398727	50.0	50.0	144999	-8.277941	2.492616	6.952711	-19.940887	-8.277867	2.4919758	5.1978016	-21.22556	0.0050801067	0.92551273	8.228312	-10.4944935	8.295731	1.7675383	1109.7133438587189	38.26597744020923
30	-13.1268425	2.6662107	-5.327176	-20.66959	-5.189284	2.4254525	-2.4127321	-10.891092	50.0	50.0	149999	-8.244385	2.479062	8.049898	-19.52118	-8.244429	2.4785833	7.5835123	-21.04462	0.0063021756	0.9199245	10.953393	-11.2414255	8.26463	1.7563301	1150.3954033851624	38.346513509750366
31	-13.003646	2.5463512	-6.674497	-19.089628	-4.966731	2.663358	-1.5828668	-11.395275	50.0	50.0	154999	-8.228389	2.4906719	10.579405	-19.745447	-8.228616	2.4886348	5.888237	-21.150776	0.011927967	0.9251273	5.7522597	-11.012012	8.24613	1.7326291	1190.6268711090088	38.40731848439863
32	-13.797664	2.99147	-7.196063	-25.442595	-6.649475	2.0344987	-2.084926	-9.681944	50.0	50.0	159999	-8.168689	2.445329	6.665336	-19.91515	-8.168643	2.445016	7.6738405	-22.185448	0.01066043	0.921462	5.209556	-12.509532	8.188366	1.718333	1229.7615644931793	38.4300489500165
33	-13.41574	2.2770004	-8.425117	-19.843708	-6.4461718	2.572635	-2.8604984	-10.469007	50.0	50.0	164999	-8.199763	2.4443429	6.8539133	-20.052872	-8.199764	2.4445982	14.876023	-21.447762	-0.0011653441	0.9194131	4.785461	-10.5561695	8.224692	1.750152	1269.2398397922516	38.461813392061174
34	-13.787189	2.7653675	-7.493313	-20.97774	-6.7034187	2.9780982	-2.482495	-12.047455	50.0	50.0	169999	-8.173171	2.437396	4.9948487	-20.30336	-8.173083	2.4376566	6.115919	-21.55842	-0.003555594	0.9179766	5.9834876	-11.083206	8.194298	1.7178386	1307.7565591335297	38.463428279932806
35	-13.672455	2.3930943	-7.9183326	-18.499582	-6.1377378	1.8129243	-3.3727214	-9.025339	50.0	50.0	174999	-8.156275	2.4517903	8.869856	-19.903084	-8.156429	2.4508564	6.7681065	-21.48625	-0.0033652005	0.9156314	8.100895	-10.662881	8.180528	1.7331375	1345.9512121677399	38.455748973573954
36	-13.477375	2.2127197	-8.66176	-18.996016	-5.756884	2.386589	-2.9048715	-9.974655	50.0	50.0	179999	-8.091123	2.466606	9.423656	-19.655767	-8.091171	2.465569	6.402618	-20.345486	-0.001460391	0.917299	4.16368	-12.262705	8.114954	1.6803582	1384.5404059886932	38.45945578151279
37	-12.97572	2.6089156	-7.466375	-20.354538	-6.2910485	2.2286298	-3.3914125	-10.364587	50.0	50.0	184999	-8.042359	2.4335978	6.741331	-20.218496	-8.042334	2.4332273	6.727252	-20.394806	0.0021115127	0.91793245	4.7775826	-11.899968	8.068271	1.6912328	1422.7210772037506	38.45192106994423
38	-13.643924	2.7573254	-6.838617	-22.520346	-6.259259	2.4612248	-2.2149808	-9.901215	50.0	50.0	189999	-8.013243	2.3621721	5.264374	-19.193592	-8.013207	2.3619795	3.5282865	-20.945778	-0.012758928	0.9104869	4.60884	-10.365447	8.039058	1.6879301	1461.115843296051	38.45041698531101
39	-13.362027	2.5692766	-7.7373238	-20.999907	-6.087228	2.7054453	-3.19075	-11.191039	50.0	50.0	194999	-8.000184	2.3711066	5.139228	-19.157822	-8.000204	2.3702803	14.5626955	-19.713041	-0.01756819	0.9129526	5.0030155	-10.853485	8.025214	1.6749086	1499.4118661880493	38.44645815629225
40	-13.699085	2.3742127	-7.784863	-20.14146	-7.8477874	1.985118	-5.17002	-11.672611	50.0	50.0	199999	-7.992593	2.3632824	7.5180874	-19.311771	-7.9926047	2.3632085	5.414041	-19.229662	-0.010222785	0.9141952	5.3951836	-11.98572	8.02134	1.692716	1538.1236264705658	38.45309071540832
41	-13.251629	2.669788	-8.08606	-20.043932	-5.2197886	2.3484526	-1.886494	-8.889243	50.0	50.0	204999	-8.024732	2.3754537	9.612136	-19.114525	-8.024651	2.3747144	9.199457	-19.991976	-0.008656128	0.9115268	6.360882	-10.333046	8.053417	1.6995391	1576.8157815933228	38.45892155461195
42	-13.258522	2.2465863	-6.6862803	-18.221212	-6.606375	1.5067632	-4.9282856	-9.728574	50.0	50.0	209999	-7.9576826	2.3838563	4.793844	-19.374107	-7.9576936	2.3836749	5.6583023	-19.348536	-0.009066472	0.91360587	4.2823677	-11.006051	7.9858656	1.6753602	1615.358033657074	38.46090562003
43	-13.36314	2.7414773	-8.8410015	-24.541489	-6.7772713	1.5802461	-4.1833997	-9.2354965	50.0	50.0	214999	-7.9381757	2.3526907	9.205959	-21.123764	-7.9382095	2.352944	9.428034	-20.794933	-0.019576192	0.90628004	4.270828	-14.337681	7.9680634	1.6840332	1654.0210046768188	38.46560480428297
44	-13.770696	3.0575335	-8.788731	-31.188278	-6.7405076	2.8650763	-2.4096022	-10.979082	50.0	50.0	219999	-7.9381027	2.353434	6.4728856	-19.424835	-7.938044	2.3529806	5.619677	-20.020918	-0.01612465	0.9146488	5.351918	-12.0267105	7.9665055	1.6524459	1692.711562871933	38.470717381347306
45	-13.819448	2.3628576	-8.71147	-19.019217	-5.801378	2.4255514	-2.8921213	-10.30805	50.0	50.0	224999	-7.942214	2.353708	5.5452585	-20.462744	-7.9422717	2.3528898	12.586439	-19.791477	-0.020029929	0.90698713	6.0666924	-10.065445	7.97034	1.6717055	1731.1909232139587	38.470909457736546
46	-13.399053	2.5708644	-7.232733	-20.80268	-5.721332	2.3809714	-0.85178924	-7.942867	50.0	50.0	229999	-7.9107027	2.341833	6.3149524	-20.939007	-7.910763	2.341701	6.239137	-20.889118	-0.022253029	0.90825933	4.438513	-10.466112	7.942656	1.6866447	1771.5094327926636	38.51107467257458
47	-13.825678	2.374103	-7.689877	-18.534357	-4.9374757	2.125013	-2.5318487	-9.136109	50.0	50.0	234999	-7.909616	2.3576257	6.1197557	-19.998894	-7.9095984	2.3574388	6.3271985	-20.358284	-0.020592531	0.90817094	3.9606283	-11.90089	7.9389944	1.6605929	1811.2443611621857	38.537114112935164
48	-13.903765	2.642806	-7.8156247	-21.580574	-4.369672	1.7024168	-2.1015108	-7.1681714	50.0	50.0	239999	-7.860039	2.3546278	8.09682	-19.459967	-7.860163	2.3541887	7.0725603	-20.210293	-0.019669963	0.91001016	4.4092035	-11.885218	7.890029	1.6735137	1851.1200110912323	38.56500027577082
49	-13.757798	2.669685	-7.5088396	-19.637014	-6.431732	2.4716842	-1.8236815	-9.636715	50.0	50.0	244999	-7.8141236	2.3276467	11.877356	-19.81745	-7.81409	2.326914	7.2000093	-20.94617	-0.026601294	0.9118282	4.3931484	-10.667041	7.843717	1.6406957	1890.7394897937775	38.586520243664175
50	-13.22441	2.405774	-7.678011	-21.478436	-5.538952	2.3964953	-2.381766	-9.801392	50.0	50.0	249999	-7.795442	2.3304014	10.262542	-19.82052	-7.795442	2.3304923	8.667494	-21.596657	-0.02636495	0.90758353	4.720677	-10.576984	7.825143	1.6259567	1931.028237104416	38.62056478977203
51	-13.317743	2.364751	-7.679224	-19.915169	-6.1434755	2.101368	-3.433412	-10.2265215	50.0	50.0	254999	-7.80082	2.3091142	8.165499	-19.996538	-7.8009453	2.3084517	5.756259	-19.547283	-0.01592631	0.9107895	6.296078	-10.908292	7.830803	1.6259013	1971.114122390747	38.64929655486462
52	-13.136035	2.4330199	-7.668232	-18.688179	-5.3181086	2.413678	-1.8305615	-8.984486	50.0	50.0	259999	-7.8132577	2.3176496	7.9621973	-19.821333	-7.8133206	2.3169792	17.209265	-20.057468	-0.023429455	0.90490115	4.4252176	-10.681061	7.8446093	1.6436902	2011.3834481239319	38.68045096214001
53	-13.783823	2.401172	-8.393483	-20.200169	-6.7040253	1.9179274	-3.7596908	-9.372974	50.0	50.0	264999	-7.806272	2.3210373	7.685541	-20.289732	-7.8062773	2.3204775	7.6033945	-20.186506	-0.020100987	0.90984386	4.367943	-11.25911	7.8367405	1.633306	2050.77827334404	38.69392972172431
54	-13.670926	2.360276	-7.781584	-18.04061	-4.7770042	2.4071405	-1.5391254	-10.377672	50.0	50.0	269999	-7.763265	2.3368323	8.3274555	-19.952543	-7.7633533	2.335709	8.404985	-20.737978	-0.021989336	0.9056799	5.2123003	-10.050972	7.793867	1.6474863	2090.3774189949036	38.7106929840865
55	-13.780288	2.1814995	-8.382094	-18.647243	-5.7072997	2.5405517	-1.0361453	-9.730892	50.0	50.0	274999	-7.718941	2.2999837	7.9953794	-19.225718	-7.718931	2.2988472	4.930916	-20.064285	-0.028269196	0.9048322	5.4633102	-10.799747	7.7509713	1.6238979	2131.019204378128	38.7458037853241
56	-13.840829	2.3747115	-8.635165	-21.321976	-6.2529283	1.9819604	-3.2144072	-9.609976	50.0	50.0	279999	-7.7272196	2.3026807	12.3663435	-20.472345	-7.7273016	2.3017693	8.326885	-20.83651	-0.029883897	0.90296793	5.153671	-9.71658	7.758225	1.6182455	2171.3952107429504	38.77491451586996
57	-13.216305	2.520756	-7.7518053	-19.314274	-5.509514	2.1514776	-2.068816	-8.643577	50.0	50.0	284999	-7.7134237	2.338952	9.327402	-19.98005	-7.713368	2.3391335	6.0830784	-20.934753	-0.028281108	0.90646684	6.00624	-13.628229	7.745728	1.6221792	2210.689122200012	38.78401972536455
58	-13.43106	2.5935125	-7.366166	-19.99549	-6.0988626	1.9072046	-2.8358397	-8.851422	50.0	50.0	289999	-7.698132	2.3329663	10.206045	-19.474783	-7.6981583	2.3324983	6.7760115	-19.115215	-0.03719253	0.90162355	5.3021	-9.884138	7.7290483	1.604326	2250.314909696579	38.79853296690974
59	-13.899601	2.6635191	-7.5917735	-29.464848	-5.1990843	1.4335171	-3.2967808	-8.627173	50.0	50.0	294999	-7.6550074	2.346073	5.738431	-20.17004	-7.65515	2.3454735	9.847158	-19.476334	-0.027968977	0.9069	4.659009	-10.420714	7.685896	1.5926359	2289.947681903839	38.81267260696929
60	-13.548379	2.5958955	-6.7617345	-19.777714	-6.8030076	1.945923	-4.1834345	-9.490835	50.0	50.0	299999	-7.639368	2.3109162	6.214861	-20.120455	-7.639315	2.3100924	7.1740017	-21.226004	-0.03482046	0.9049133	4.4787793	-12.163706	7.670285	1.5974525	2329.220406770706	38.82034014860789
61	-13.725503	2.476161	-7.3817515	-19.972046	-4.6931953	1.859201	-1.0253992	-7.6817803	50.0	50.0	304999	-7.656078	2.2757473	20.265045	-20.117	-7.6561084	2.2752907	20.853512	-20.959908	-0.0314572	0.90536463	4.1837697	-14.177061	7.685351	1.5821836	2369.338657140732	38.841617361443944
62	-13.712462	2.3546505	-7.735749	-19.832178	-5.0744176	2.5535073	-1.4230146	-8.446872	50.0	50.0	309999	-7.665121	2.2923021	4.6525407	-20.798891	-7.6652117	2.2920537	9.173794	-21.004173	-0.03211131	0.90558785	5.8872714	-10.756104	7.695666	1.6058701	2409.0118231773376	38.8550294445407
63	-13.653948	2.6098194	-7.5728903	-18.925741	-5.2535586	1.2697595	-3.5798142	-8.522541	50.0	50.0	314999	-7.64779	2.2923949	11.702038	-19.533033	-7.647754	2.2921484	6.6034603	-19.486105	-0.0410491	0.9030953	6.481068	-11.002988	7.6784506	1.5962543	2449.0836896896362	38.874344314847676
64	-13.332719	2.1505878	-6.2233562	-19.30718	-5.157963	1.3257167	-2.7897081	-6.8368273	50.0	50.0	319999	-7.642335	2.302911	11.747523	-20.537586	-7.6422915	2.3025136	8.319616	-21.226957	-0.039450258	0.89916605	4.622637	-14.505714	7.672494	1.5859891	2489.2918617725372	38.8951853774488
65	-13.545416	2.035527	-8.269428	-19.739439	-4.328391	1.6849544	-1.4164289	-7.7023325	50.0	50.0	324999	-7.603785	2.3169997	5.7140894	-20.423008	-7.6037593	2.3166904	8.971466	-20.648663	-0.04081284	0.9008553	4.390989	-14.09149	7.6338577	1.5706707	2529.974147796631	38.922679229883045
66	-13.109525	2.1396205	-7.8185616	-18.977732	-5.870073	2.1652997	-2.3249838	-9.021973	50.0	50.0	329999	-7.600304	2.2848167	7.491331	-19.716015	-7.600321	2.2846172	5.813223	-20.296593	-0.045781363	0.89640594	6.489869	-10.105549	7.6304407	1.5739447	2569.497707128525	38.931783470240504
67	-13.85748	2.2905066	-7.66981	-19.006521	-4.7399526	1.6986808	-2.4315822	-7.8643184	50.0	50.0	334999	-7.5813074	2.29177	6.5610266	-19.58593	-7.581372	2.2912643	5.3283606	-20.635534	-0.056608092	0.9007091	5.7548666	-10.39436	7.611271	1.5599943	2608.3277628421783	38.9302651526323
68	-13.548737	2.2872396	-7.375098	-18.127024	-5.481887	2.016017	-1.7613174	-7.85527	50.0	50.0	339999	-7.583935	2.2786365	16.206194	-20.108656	-7.583834	2.2784798	5.1238427	-20.012312	-0.051575318	0.897094	6.101717	-12.427202	7.6137056	1.5857946	2647.5886874198914	38.93512778071796
69	-13.661714	2.09796	-8.950975	-21.149107	-5.990935	1.6932025	-2.110545	-8.348799	50.0	50.0	344999	-7.52804	2.2789903	11.238354	-21.459951	-7.5281024	2.277957	4.489746	-20.778572	-0.04758456	0.8982469	4.376164	-10.051127	7.556928	1.5395441	2687.0571908950806	38.94285787015721
70	-13.371278	2.295022	-7.6443386	-19.405588	-5.317103	1.5370922	-3.159556	-8.32851	50.0	50.0	349999	-7.4785805	2.2604432	8.033072	-21.580671	-7.478625	2.2598732	11.263605	-21.432434	-0.047937542	0.89734393	4.3677506	-11.918582	7.507697	1.5330164	2726.9269144535065	38.95609880515507
71	-13.450239	2.01872	-8.018587	-19.32542	-6.228642	1.2807912	-4.0609736	-8.094314	50.0	50.0	354999	-7.4574833	2.2248554	10.906328	-20.358809	-7.457389	2.224574	6.014621	-20.557655	-0.04483929	0.89954907	4.518653	-11.707574	7.485595	1.5241404	2768.6734149456024	38.99540023736551
72	-13.491031	2.2963197	-7.114104	-19.02765	-4.6168003	1.1657763	-3.049369	-6.2080183	50.0	50.0	359999	-7.4259267	2.2362492	15.181817	-20.921919	-7.4258823	2.2355156	5.4129057	-20.843287	-0.05087808	0.8974146	8.41361	-10.568697	7.456422	1.5326505	2810.383437395096	39.033103323645065
73	-13.108233	2.182023	-7.646575	-18.438536	-6.3163466	1.6152667	-3.7499423	-9.098843	50.0	50.0	364999	-7.4196215	2.2398798	12.571977	-20.955072	-7.41963	2.240252	11.536223	-20.522385	-0.047351122	0.8981076	5.5834556	-11.512804	7.448345	1.4899828	2850.8429119586945	39.052642662231236
74	-13.253663	2.0911875	-7.496525	-17.707817	-4.9625626	2.3825336	-1.3249378	-9.153148	50.0	50.0	369999	-7.4389367	2.2578259	9.843888	-20.447563	-7.4388804	2.2575924	10.303682	-20.677628	-0.045851257	0.9000987	5.3713064	-11.35685	7.4687576	1.5135703	2891.011057138443	39.06771702057606
75	-13.783769	2.3837988	-8.440485	-19.18688	-5.9489183	2.1210852	-2.3615582	-8.550143	50.0	50.0	374999	-7.4477873	2.2719905	14.157719	-19.699717	-7.4477687	2.2714577	8.30212	-19.71369	-0.054279704	0.89537	4.317543	-11.877403	7.477814	1.5275708	2930.5996310710907	39.07466177622477
76	-13.453741	2.506037	-7.5197415	-21.531897	-5.469408	1.9376296	-1.5922203	-8.362849	50.0	50.0	379999	-7.4349203	2.250606	5.1956854	-20.502287	-7.4350085	2.2502232	7.0331306	-19.343548	-0.056658175	0.8953794	6.0706177	-10.811599	7.4651523	1.5430278	2969.9490921497345	39.07827755965685
77	-13.123116	2.280551	-7.140079	-18.225931	-5.3410254	2.0300906	-3.3073611	-9.645847	50.0	50.0	384999	-7.4569044	2.2381809	5.353112	-20.662336	-7.4569883	2.2384481	11.211178	-19.828037	-0.051065646	0.89428407	4.666555	-11.571934	7.4863143	1.518039	3009.038446187973	39.07842140383535
78	-13.324349	1.9738199	-7.3782897	-18.750227	-5.473588	2.6018364	-1.3505453	-8.592349	50.0	50.0	389999	-7.451513	2.2274313	9.791711	-19.797983	-7.4515805	2.2270942	11.407291	-19.82738	-0.054001264	0.89417124	4.664486	-10.261861	7.4813194	1.5417401	3048.095624923706	39.07814906499325
79	-13.272087	2.3885112	-6.3586583	-18.564655	-5.934809	2.2415354	-3.1360772	-9.668687	50.0	50.0	394999	-7.4438496	2.2402968	5.6179543	-20.395555	-7.4437437	2.2414696	8.281988	-21.388025	-0.04678621	0.89307666	5.0643773	-10.087322	7.4748087	1.5441011	3087.341872692108	39.080276896681966
80	-13.596367	2.1898878	-9.535702	-18.94918	-5.6100817	1.6750835	-2.424356	-7.8966703	50.0	50.0	399999	-7.409199	2.2240963	4.7884417	-21.480293	-7.409316	2.2235813	6.8905296	-21.485693	-0.05904841	0.895876	4.8537216	-12.940409	7.4391375	1.5114605	3126.639908313751	39.08299888074398
81	-13.696956	2.1104665	-7.5702744	-17.983105	-6.3936534	2.0856817	-2.853709	-9.611354	50.0	50.0	404999	-7.386436	2.2304237	10.528517	-20.991533	-7.386696	2.2295566	6.248173	-21.082241	-0.061410215	0.89016604	5.193972	-11.241093	7.417528	1.5377471	3166.0969359874725	39.08761652016345
82	-13.542089	2.4947367	-7.7847724	-18.689043	-5.6882386	2.5137267	-1.8870828	-9.865245	50.0	50.0	409999	-7.3320775	2.2276542	8.071566	-20.826653	-7.3321314	2.2267382	9.955121	-20.588095	-0.0549391	0.8955794	6.2525206	-10.399506	7.3613048	1.5028417	3204.792542695999	39.08283591270447
83	-13.714474	2.3484716	-7.4516764	-18.413395	-6.751447	2.6027074	-2.3760679	-10.243353	50.0	50.0	414999	-7.287173	2.2277644	8.976406	-20.48669	-7.2872453	2.2278368	10.893538	-20.966228	-0.054711383	0.89509696	4.2693443	-11.722074	7.3163576	1.4947287	3243.168181180954	39.074315461767725
84	-13.422412	2.045524	-9.203127	-17.465874	-5.989092	1.784587	-3.238739	-8.542992	50.0	50.0	419999	-7.2950325	2.1880388	18.06872	-20.024826	-7.2950134	2.1883092	16.457922	-20.365288	-0.05358649	0.89514583	3.9228945	-11.632701	7.3239737	1.4703057	3282.0133192539215	39.071587153843474
