Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
43	636.546	116.59817	806.8411	415.2241	552.5795	57.150463	636.88135	453.1084	230.31818	191.7	214999	115.919624	39.41021	187.67691	-56.41245	115.91973	39.410084	186.15518	-59.216568	115.91969	39.410442	188.30687	-58.198597	-118.35551	16.438162	1149.0315396785736	26.721663757812145
44	722.64795	157.74094	1095.2963	484.54974	617.2104	93.34116	776.6893	469.0042	269.73685	225.4	219999	117.05693	39.92174	187.98132	-53.328045	117.05698	39.919594	187.22931	-52.75192	117.05661	39.922947	188.3876	-54.5467	-119.36171	17.604153	1176.1174449920654	26.729941974986684
45	639.6315	110.769585	847.3083	480.16937	873.0745	173.22302	1161.7866	546.8707	236.05	335.5	224999	118.15531	40.041782	190.29224	-59.65599	118.15553	40.040527	191.3878	-59.824635	118.15556	40.041943	192.1645	-58.782204	-120.61967	17.496431	1203.628901720047	26.74730896419949
46	608.3257	234.0915	1121.7294	156.71768	512.27716	91.15659	602.73175	328.16373	224.52174	179.0	229999	119.06791	40.103123	191.21902	-63.634274	119.0682	40.102974	192.81908	-63.98292	119.068275	40.104633	193.88644	-65.91782	-121.39995	17.34314	1230.7642900943756	26.75574547311534
47	733.4162	153.15851	971.2056	470.72433	795.3942	47.437828	888.7012	751.12573	270.22223	317.8	234999	119.94974	40.548668	194.87743	-51.93428	119.94992	40.547108	194.641	-49.008804	119.94975	40.54832	195.0327	-45.991837	-122.0992	17.038862	1258.2966892719269	26.772270020018233
48	766.8843	209.97249	1164.9589	406.3535	1635.0775	573.5721	2578.1152	839.0349	300.05884	614.0	239999	121.16046	41.106953	195.77116	-57.109707	121.16036	41.107925	195.37224	-63.4301	121.1603	41.108387	198.09633	-60.41422	-123.36644	17.418137	1287.2617182731628	26.817952503760655
49	964.4137	166.15135	1204.6409	617.47894	855.4925	66.37726	990.436	768.64777	363.2143	313.0	244999	122.21772	42.050472	198.67656	-41.1732	122.21815	42.049355	198.75005	-58.092865	122.21828	42.04917	201.08415	-46.8843	-124.47644	17.501938	1314.6326739788055	26.829238288256587
50	830.2997	158.5443	1195.3506	572.3136	503.30298	124.86719	752.5838	393.78375	302.9375	176.0	249999	123.55962	42.959583	200.987	-43.85242	123.56004	42.959984	206.55711	-41.33669	123.5598	42.95944	205.89987	-39.96688	-125.729774	17.891047	1341.197978258133	26.823959608078003
51	561.6552	147.17027	798.84863	307.22708	675.34515	78.72951	753.8949	523.95245	200.48	242.5	254999	124.51585	43.47959	201.63412	-45.879135	124.51626	43.479103	205.19429	-49.36031	124.516205	43.47865	206.44327	-51.189476	-126.86031	18.235477	1368.2864336967468	26.829145800833608
52	633.1368	124.13805	952.3837	413.5013	611.1484	45.573135	720.4748	557.60626	226.43478	215.3	259999	124.84866	43.6231	202.60127	-54.81678	124.848656	43.62297	203.03343	-53.57769	124.84915	43.620705	204.87384	-46.784924	-127.205	20.223743	1395.2671899795532	26.832061387025394
53	610.5616	112.95733	881.95074	379.76898	718.625	35.23987	782.8447	649.0213	213.30435	257.3	264999	124.528145	43.668663	204.87285	-55.663025	124.52828	43.667126	205.51315	-52.93963	124.528275	43.667995	206.0399	-58.59038	-126.88626	21.928865	1422.3909709453583	26.83756552102431
54	547.7191	184.9557	825.7034	164.03981	506.61652	17.815268	534.8092	481.89392	196.0	179.7	269999	124.05274	43.897087	207.51746	-73.30903	124.05277	43.896217	207.22258	-66.24894	124.05277	43.895985	209.1189	-65.50662	-126.58756	21.899193	1449.428323507309	26.841265285456622
55	612.97736	150.31465	910.36334	297.193	490.4012	51.972775	552.35736	406.75177	214.82608	169.1	274999	123.684685	43.76852	209.25937	-68.26857	123.68452	43.766624	208.60146	-77.31661	123.6845	43.7678	208.61807	-79.8928	-126.09787	22.541363	1475.6456897258759	26.829921661723745
56	569.026	86.68877	733.48	357.19003	655.33325	95.050354	809.6047	564.3215	199.88	218.8	279999	123.36644	43.96674	207.38301	-86.41728	123.36709	43.96448	210.41441	-95.22244	123.36681	43.966785	205.22086	-96.16851	-125.77962	22.182972	1502.4751706123352	26.829913794994354
57	542.6601	111.197075	767.31586	311.9503	577.40857	104.98217	722.98834	375.765	187.66667	197.8	284999	123.11392	43.971676	206.8936	-81.240685	123.11435	43.971596	207.82289	-80.016846	123.11396	43.97288	207.0073	-85.46386	-125.365364	22.386084	1529.5766870975494	26.834678754471895
58	505.6109	58.55163	636.7899	340.93665	600.1514	81.91414	695.03625	473.09686	180.48148	201.9	289999	123.08702	44.24731	208.91072	-70.06766	123.08718	44.247425	207.17838	-65.42846	123.08751	44.24676	207.662	-60.7504	-125.3469	22.742348	1556.6269397735596	26.83839554211189
59	503.52707	91.57122	712.08124	171.5689	483.39664	65.71878	571.3916	346.30875	177.53572	168.9	294999	123.89374	44.18702	207.21696	-72.5586	123.89355	44.18908	207.10823	-76.37483	123.89353	44.188957	207.71895	-70.326	-126.31716	22.617027	1583.6290471553802	26.841170319056108
60	514.70355	98.6105	699.3248	168.85396	608.7496	37.369625	653.9164	550.95984	180.0	205.0	299999	124.46898	44.161697	207.82816	-81.79524	124.46895	44.16226	204.52147	-84.81487	124.46922	44.162735	206.65436	-82.906456	-126.697	22.721159	1610.376494884491	26.83960827589035
61	563.10254	80.53291	723.50354	420.41608	510.84872	24.489382	548.1944	465.69785	193.0	181.0	304999	125.24813	44.075684	206.55013	-79.69044	125.24808	44.07653	204.35727	-79.05562	125.247955	44.07753	205.31926	-82.944336	-127.30082	21.332064	1637.0900349617004	26.837541584108696
62	605.1226	147.88657	928.27594	371.5927	673.1113	141.27876	918.1244	527.977	206.125	221.1	309999	126.11918	44.432045	215.79048	-86.49	126.11938	44.430782	218.0912	-86.60447	126.11977	44.430363	218.51317	-94.67238	-128.19029	21.278103	1663.7270748615265	26.834307682129644
63	583.7074	156.69118	884.81757	358.8566	633.15845	109.08668	931.86896	484.2783	201.96	207.7	314999	126.94433	44.89274	215.9716	-83.220024	126.94444	44.893173	215.7978	-88.55121	126.94426	44.893696	216.13763	-82.52475	-129.04271	21.573507	1690.818331003189	26.838386236675202
64	535.3231	174.68402	954.03265	350.98694	547.60315	50.427452	667.17914	488.7248	188.11111	188.4	319999	127.67832	45.18533	216.72844	-72.090614	127.67853	45.185467	216.76216	-71.29181	127.67856	45.186157	218.48805	-72.89739	-129.64197	21.440983	1717.4384076595306	26.83497515320778
65	565.3712	131.9044	873.7408	252.09232	560.95135	110.33661	657.06085	302.3093	196.36	192.7	324999	128.24042	45.43939	218.15051	-83.45162	128.24051	45.439075	219.74889	-76.17961	128.2409	45.439228	218.45242	-79.71802	-130.28612	22.117142	1744.1300420761108	26.83276990743784
66	563.5078	126.20867	841.9439	380.37103	574.9728	56.742386	679.20514	483.1553	195.15384	197.2	329999	128.29591	45.773003	216.9882	-84.794785	128.29602	45.77225	219.23302	-85.75263	128.29576	45.773422	220.99487	-93.433304	-130.57591	22.522837	1770.8613119125366	26.83123203118642
67	573.3431	96.635445	778.41986	343.4552	463.43735	87.719734	634.78864	350.63306	199.04	168.6	334999	128.61653	46.39201	224.84398	-93.94204	128.61687	46.391716	221.32143	-86.8297	128.61662	46.39223	222.67007	-89.330475	-131.00931	22.697922	1797.743392944336	26.831990967935592
68	574.4631	102.5729	796.6704	388.02383	651.06885	61.280865	734.6095	533.7636	197.36	223.7	339999	129.30284	46.65039	223.4949	-92.048744	129.30257	46.650112	226.37943	-88.50122	129.30301	46.65002	227.28311	-89.59406	-131.38583	23.022722	1824.8576076030731	26.83614131632973
69	550.442	67.18002	682.9305	420.5496	533.1576	118.0441	841.8716	406.89566	195.3077	188.9	344999	129.75009	47.1434	227.73283	-87.602806	129.7503	47.14236	227.50455	-85.78259	129.75002	47.14403	227.68922	-83.560135	-132.01892	22.925915	1851.9059042930603	26.839216031889986
70	571.39655	104.32569	719.54156	379.44946	593.5292	94.6986	696.5706	346.486	199.8	200.5	349999	130.37997	47.669365	230.07501	-87.853645	130.38028	47.668285	232.70053	-88.40296	130.38052	47.66914	229.68175	-85.086	-132.39784	23.984938	1878.7001848220825	26.83857409954071
71	563.00934	70.94544	693.47296	429.84302	584.4328	86.19177	717.7741	429.8703	195.48	198.5	354999	131.10535	48.013214	232.5373	-81.56968	131.10576	48.012714	232.33571	-78.92071	131.10599	48.011024	231.6876	-82.08155	-133.29446	23.948706	1905.6679182052612	26.840393237664667
72	568.6957	101.43496	727.4005	372.5402	515.1497	68.31577	629.52454	410.42392	196.5	179.2	359999	131.97992	48.24041	233.00108	-86.3096	131.97987	48.241398	234.14116	-80.994545	131.97995	48.242195	235.45517	-84.1884	-134.32945	24.751509	1932.3857469558716	26.838690956433613
73	582.8717	87.86066	772.9196	449.79825	519.9483	66.56703	583.8932	399.59094	200.64	181.7	364999	132.93889	48.370663	233.60677	-84.49436	132.93929	48.36973	235.78621	-80.03587	132.93903	48.370106	235.41882	-84.28225	-135.20374	24.632044	1959.1653201580048	26.83788112744893
74	562.64825	86.69847	787.9327	402.76685	520.61615	125.88465	698.45593	357.74228	197.16	184.6	369999	133.7233	48.39853	235.1087	-78.54651	133.72336	48.398804	235.13736	-81.754295	133.72362	48.398582	236.53598	-83.61976	-135.74992	24.897041	1986.1167533397675	26.839415611447514
75	563.9704	85.36012	699.08307	385.26477	626.41187	88.32936	727.09644	404.5728	200.04	221.3	374999	134.52435	48.37288	236.51376	-86.67947	134.52432	48.373306	235.63239	-84.29697	134.52448	48.372852	235.6721	-83.89166	-136.48503	25.44239	2013.0506074428558	26.840674962997436
