Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	1.5223024	5.5289025	24.991793	-12.81282	225.43588	17.288137	247.91718	198.44002	20.272358	118.1	4999	21.575935	17.801872	79.405754	-23.270294	-26.014805	3.6898408	20.676926374435425	20.676928997039795
2	2.003621	5.2813416	25.391129	-10.324947	5.192159	4.5355067	18.44645	1.5935054	20.064257	34.7	9999	136.97652	64.6863	307.70544	-101.83074	-152.59315	101.07531	45.45629668235779	22.728150486946106
3	-8.812054	22.131521	89.428696	-104.90914	200.85794	228.44507	573.4725	-36.418785	42.557693	682.9	14999	263.59982	71.05669	459.29712	-181.63246	-282.35074	309.82462	74.72107219696045	24.90702470143636
4	87.14816	175.06032	713.3292	-118.73298	98.861725	145.31947	389.94092	-75.74161	201.03703	149.8	19999	334.0242	84.23357	628.0734	-144.83429	-353.28723	332.0031	101.467520236969	25.36688071489334
5	39.06615	62.84358	303.94235	-53.140022	-56.618324	24.382757	-19.906544	-108.34869	70.520546	152.1	24999	412.51242	92.58993	646.5656	-300.68375	-431.3751	535.8862	129.1030511856079	25.820610809326173
6	50.18457	116.50912	358.6559	-161.00421	82.85051	77.095825	200.46555	-13.44092	177.67857	100.2	29999	461.93515	105.33212	741.69946	-305.51282	-480.991	548.3392	157.34712743759155	26.22452179590861
7	4.767032	52.785156	327.99182	-84.17299	61.89027	48.691677	124.8313	2.6856678	76.23077	130.0	34999	508.24817	116.96185	777.49	-270.74332	-527.106	672.1336	184.95900464057922	26.42271532331194
8	40.23904	77.40178	225.27655	-115.74274	98.489815	48.865112	180.9649	6.505568	112.17778	95.9	39999	535.9596	131.49988	828.2677	-464.79123	-554.3582	779.6184	211.4873034954071	26.43591320514679
9	43.327328	76.6855	215.3094	-74.260376	10.981741	55.833187	157.49672	-50.20257	127.128204	116.2	44999	553.4392	139.607	895.5366	-388.29062	-571.064	756.0655	238.249493598938	26.472166193856133
10	72.57358	102.009834	276.08942	-92.26613	108.17175	66.78724	246.27669	-14.663524	167.6	147.6	49999	556.7376	147.01839	909.4441	-364.87527	-572.991	709.8656	264.78518748283386	26.47851905822754
11	88.39252	104.840614	301.31998	-131.0432	152.92084	180.28987	589.9084	6.357992	140.67647	144.8	54999	556.9896	150.19145	900.94006	-365.5797	-572.4317	687.8948	292.85040855407715	26.622764630751178
12	156.2534	141.87099	626.67725	-34.757126	104.1544	101.73627	274.5959	-21.74822	158.36363	196.3	59999	559.43207	156.12709	880.9918	-336.2467	-574.4871	705.67944	322.32838916778564	26.860699355602264
13	194.86354	154.38377	469.52713	-13.706329	208.99374	71.6937	318.16724	49.983524	199.8	184.7	64999	553.0107	159.95853	859.5634	-392.37222	-567.12396	632.999	349.70600175857544	26.900461967174824
14	140.96513	113.7239	434.47623	-115.00786	202.5886	188.81342	444.07788	-132.81854	156.1	250.0	69999	543.9342	160.6068	846.0567	-444.394	-557.3312	617.09955	376.74627017974854	26.91044804028102
15	122.027214	155.21645	686.42474	-96.70432	16.812372	139.25937	252.35884	-224.15984	204.53847	206.0	74999	527.5833	158.09213	898.3702	-740.8447	-540.0102	569.17566	403.93306183815	26.928870948155723
16	141.40881	142.10648	547.50543	-162.11894	111.67483	74.8364	266.0174	20.892752	214.73914	171.8	79999	513.25574	155.19446	1027.7192	-371.39548	-525.3382	545.6154	430.69296407699585	26.918310433626175
17	141.56787	130.51306	467.20767	-6.470149	246.53354	300.75708	1023.07404	35.785515	131.55263	246.4	84999	509.8915	153.27614	1125.673	-333.9686	-521.8414	576.9645	457.75356245040894	26.926680270363303
18	122.109184	186.76048	947.1048	-86.599396	33.195953	8.25904	46.879025	22.807377	167.6	51.1	89999	518.17053	159.75517	1232.4053	-343.45407	-530.5901	583.3074	483.8519546985626	26.880664282374912
19	73.906456	85.80853	425.36325	-112.73102	182.40005	66.10452	314.15628	83.111374	148.88235	224.0	94999	538.0253	172.69148	1285.5822	-405.22055	-551.183	651.1995	511.03151202201843	26.896395520160073
20	108.02364	114.84669	375.62323	-67.0148	46.006214	86.29123	237.14775	-116.937126	228.66667	340.3	99999	556.5701	178.685	1211.1423	-445.64368	-569.608	640.2297	538.7655293941498	26.93827657699585
21	171.13649	142.5665	626.9216	-113.94951	104.54258	83.17136	269.20074	-78.932556	236.68182	198.0	104999	562.5123	178.82668	1116.9368	-536.64606	-575.22253	619.25256	565.200624704361	26.914315552938554
22	206.79816	185.80472	890.5892	8.42759	215.02954	106.29989	394.9671	104.41544	240.52632	251.2	109999	558.9596	173.42079	972.6934	-410.30206	-571.1521	574.8854	592.2483506202698	26.920379703695122
23	110.32013	87.43019	526.88226	14.387376	61.073963	40.478897	123.60544	-45.427307	127.59524	170.5	114999	547.361	168.81552	907.795	-562.8223	-558.8254	525.8641	617.7283227443695	26.857753287190977
24	132.45596	147.76344	828.4079	-57.95291	210.78476	165.14296	558.8023	23.387053	142.31429	201.7	119999	529.95087	158.9809	866.22687	-550.35394	-540.8002	506.36984	644.4390437602997	26.851626952489216
25	141.63583	115.26731	434.27527	-44.479305	37.38346	110.87147	163.8537	-225.77663	191.1923	196.3	124999	506.83163	145.13669	788.24274	-464.94467	-516.6582	455.4589	671.4292702674866	26.857170934677125
26	85.32685	198.46606	541.28625	-516.04407	91.2403	115.305954	350.35513	-90.272995	211.08333	210.5	129999	475.70422	130.91212	716.23883	-354.59543	-484.5411	401.41586	698.5907673835754	26.86887581531818
27	307.86917	283.49814	1008.8411	20.046015	524.779	419.40884	981.5287	-52.471695	316.8	598.8	134999	452.51175	127.76029	690.5775	-442.9931	-461.0108	367.1849	727.067750453949	26.928435263810336
28	258.19724	317.51117	993.1332	9.450051	218.24854	204.08455	668.5312	-32.786922	246.80952	280.1	139999	432.36328	125.69306	664.8657	-366.3003	-440.0084	324.8849	754.3842370510101	26.942294274057662
29	289.4075	350.7317	1101.0587	14.499288	199.06212	291.9753	1004.52386	3.3040671	277.72223	189.9	144999	410.75635	118.45332	614.2069	-316.25714	-418.09097	299.85242	781.9744484424591	26.96463622718022
30	216.66327	265.11234	1344.2445	17.352018	36.539433	11.151036	54.05906	24.271837	203.24	78.0	149999	391.63596	107.12289	625.3626	-326.29532	-398.35974	263.32312	809.2366163730621	26.974553966522215
