Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
50	1247.6669	304.84055	2064.0945	740.1338	1628.5881	620.8005	3170.9692	1029.971	368.23077	481.8	249999	164.58244	53.71453	241.8587	-98.710464	164.58244	53.72055	244.50252	-62.420128	164.58209	53.721714	241.19514	-72.657364	-166.5643	44.171688	1364.0956320762634	27.281912679672242
51	1277.8054	280.32114	1860.0782	854.5291	1031.2103	24.374691	1063.3617	983.65063	373.14285	316.7	254999	166.21457	54.201576	246.14392	-76.05963	166.21425	54.205128	246.14409	-81.907906	166.21384	54.206196	244.67232	-115.20111	-168.13712	41.412354	1391.4870116710663	27.284059089772843
52	1345.8142	354.45206	2400.652	985.6838	1450.4648	114.4519	1624.401	1339.8561	390.15384	419.1	259999	168.03368	54.661613	247.80212	-70.069626	168.03308	54.66711	247.92839	-61.943874	168.03287	54.667393	247.85146	-83.589554	-169.94821	42.689995	1419.5399954319	27.298846107262833
53	1148.2611	442.65048	1745.6964	132.22006	1489.3433	141.53632	1780.2036	1338.7924	341.66666	429.0	264999	169.37396	55.1296	255.30219	-91.75288	169.37433	55.133526	248.7041	-93.6016	169.37418	55.13224	250.70969	-82.49978	-171.46425	42.386944	1447.8573870658875	27.31806394738971
54	1646.0287	541.0313	3072.2092	997.37683	1604.5027	595.77405	3207.3716	1087.3558	478.1	474.0	269999	170.9283	55.662247	257.67365	-96.88796	170.92805	55.668262	250.85101	-111.476425	170.92876	55.665787	255.07042	-105.116325	-172.89342	41.5027	1476.4170427322388	27.34105638662974
55	1625.0522	675.2394	2987.1152	909.6265	885.5835	41.607063	958.9294	840.1082	474.22223	284.2	274999	172.47983	55.973637	257.8161	-100.98411	172.47998	55.97778	255.6338	-108.648544	172.47981	55.97741	256.85046	-96.926056	-174.28658	42.21817	1503.9326100349426	27.34422931237654
56	1778.9923	662.64264	3221.628	1247.8698	2155.584	747.88007	3281.976	1075.678	520.7273	629.0	279999	174.07336	56.429123	263.24197	-79.32417	174.07327	56.434864	256.30496	-83.62239	174.07353	56.431484	259.47693	-69.563736	-176.11046	42.65898	1532.9215302467346	27.373598796980723
57	2286.2039	796.2948	3170.2886	1293.0677	1052.5579	50.664474	1182.2509	1005.08655	700.7143	317.4	284999	175.64633	56.886	263.45126	-88.917656	175.6462	56.891544	260.69037	-103.79302	175.64671	56.88677	264.31	-88.558266	-177.83905	41.5361	1560.6218705177307	27.37933109517683
58	1778.4606	745.8217	3138.9192	957.10175	1426.3585	43.101322	1525.7224	1346.4998	535.2222	404.5	289999	176.99957	57.30369	266.428	-97.46517	176.99904	57.31214	261.01804	-76.76704	176.99925	57.31133	264.48715	-76.56821	-178.95972	44.180355	1588.7393817901611	27.3920583437229
59	1426.3783	448.81738	2400.5012	761.388	1824.7758	134.05643	2069.4028	1658.1707	410.92307	512.1	294999	178.09088	57.691097	268.9342	-103.63417	178.0898	57.698334	267.47647	-102.384346	178.09055	57.69578	267.0357	-104.85674	-179.75977	44.70993	1617.2444355487823	27.410922668747983
