Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	17.766567	15.533637	146.61852	4.694126	38.912853	0.5056746	40.231194	38.347412	21.704348	22.1	4999	6.7264233	4.968942	29.93518	-9.694702	6.726717	4.967303	30.23221	-10.913238	-8.023168	0.54889244	16.951908826828003	16.951911449432373
2	22.18275	25.996729	195.49721	3.5513508	7.367315	0.085078135	7.528438	7.2560797	24.302439	8.0	9999	31.242107	15.819473	93.36713	-105.43401	31.24326	15.812985	94.883934	-106.04838	-36.14785	9.74161	37.88242554664612	18.941213965415955
3	131.19589	68.38337	219.94348	7.449476	162.88101	0.8513345	164.79079	161.681	70.57143	88.9	14999	73.453445	24.151865	122.71953	-186.29897	73.456184	24.13623	122.82308	-161.73073	-79.94999	35.410927	60.20854735374451	20.06951649983724
4	159.60071	21.377779	182.7314	65.458824	170.18968	4.4577403	178.46011	163.53598	86.31035	88.5	19999	91.60992	27.555151	143.54411	-268.38446	91.6129	27.53027	137.42757	-235.63892	-96.109215	33.34053	82.8062036037445	20.70155155658722
5	158.18892	55.669533	205.79996	7.9965944	183.60657	3.6731465	190.97224	179.64731	84.13333	100.0	24999	95.30045	34.04572	148.81644	-367.11215	95.30046	34.03342	145.81755	-340.6475	-99.3039	28.295591	105.20474147796631	21.04094877243042
6	208.56342	9.462475	224.20636	165.34589	220.5269	1.6553352	224.21042	218.60933	101.79592	100.7	29999	97.519356	38.833317	155.34305	-367.01993	97.52012	38.82252	150.16263	-349.2225	-101.54925	25.17047	127.86358833312988	21.310598492622375
7	197.19102	43.308865	291.67343	71.991135	196.1831	65.46074	300.7606	139.75491	93.86793	99.5	34999	98.65157	41.962032	154.73203	-356.3346	98.652054	41.96129	153.87184	-361.32956	-102.332664	24.129421	150.34063625335693	21.47723412513733
8	315.93625	130.71507	706.0774	108.687546	383.19745	74.45394	604.951	335.3803	171.24138	197.2	39999	102.74287	42.20593	167.63562	-326.45068	102.74049	42.213547	167.99686	-316.9134	-106.656784	31.092438	173.18563151359558	21.64820423722267
9	367.47156	47.201283	467.48587	230.35672	485.2876	37.227943	532.088	429.76193	196.68	281.7	44999	106.202354	41.278065	166.82755	-316.74988	106.20103	41.28554	166.44629	-319.43207	-109.49068	27.25512	196.4568588733673	21.828540113237167
10	455.28577	166.40938	960.4327	268.02524	330.36383	45.194397	458.13647	302.93854	269.4737	175.4	49999	108.52859	41.525448	160.70195	-317.80753	108.5273	41.527145	161.72136	-320.36023	-112.20099	26.590425	219.02471685409546	21.90247187614441
11	321.35168	56.525963	435.08835	230.52882	389.8764	39.036087	446.0067	342.22385	168.46666	218.5	54999	112.4646	39.66004	169.46713	-381.2241	112.46444	39.658257	165.05472	-369.34125	-115.921776	25.450253	241.9638707637787	21.996715740724042
12	382.82144	43.09787	535.349	321.9765	347.78937	12.002134	380.50653	335.19614	204.83333	167.8	59999	113.16271	38.240932	169.77538	-300.89862	113.16177	38.242104	164.97653	-276.50217	-116.25944	23.486103	264.687215089798	22.057268063227337
13	400.57236	43.783276	552.3812	362.57953	387.10706	33.875587	444.95142	347.05316	206.125	259.5	64999	114.5342	37.143314	168.4976	-259.13968	114.53438	37.14586	168.3805	-246.0969	-117.637634	22.549704	287.88921546936035	22.14532445027278
14	348.17862	76.744865	448.55466	11.501079	357.58264	3.441729	362.4072	351.57465	183.82143	174.3	69999	116.23326	36.675926	167.66104	-316.97458	116.233406	36.673717	167.44878	-304.4536	-119.235085	23.352493	310.71026372909546	22.193590453692845
15	379.09348	69.39931	562.29266	309.98065	482.0583	63.382786	536.3459	357.53632	164.4	185.0	74999	116.26789	37.7313	173.77925	-383.10498	116.268326	37.730614	178.23677	-326.71246	-118.86574	20.408592	333.41930413246155	22.22795378367106
