Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-51.565216	6.2194905	-35.732338	-66.899155	50.0	0.0333055	0.18934557	0.49258307	-0.4341116	5000	-7.138252e-08	666.3736	-0.01537077	-555.5658	0.9189419	0.004206287	0.0822	79.0	6.1834869384765625	6.183488368988037
1	-48.903214	5.36751	-36.765545	-62.174324	50.0	-21.455488	4.8307443	-4.9946504	-26.517101	10000	-1.4735013e-08	101.027	-0.014591754	-32.70347	0.8960972	0.005056414	0.069	79.0	12.521267175674438	6.260634660720825
2	-47.43877	5.7948904	-33.647133	-63.894337	50.0	-20.115993	6.8247952	-0.6716878	-30.763918	15000	-1.2677908e-08	76.51236	-0.018778747	-21.355267	0.8753497	0.005161589	0.1038	79.0	19.08082604408264	6.360275904337565
3	-46.24414	6.112823	-33.711506	-60.86112	50.0	-20.056955	8.251232	-2.407678	-34.077785	20000	8.8214874e-10	60.57788	-0.018883033	-10.175262	0.85247684	0.005400741	0.0932	79.0	25.27161169052124	6.317903399467468
4	-44.55894	5.8318644	-34.492897	-65.59452	50.0	-19.756433	8.769259	2.5298235	-34.47678	25000	8.106232e-10	60.624874	-0.02254281	-14.44117	0.8293711	0.0070097013	0.0956	79.0	31.65770936012268	6.331542253494263
5	-42.72969	4.4670343	-29.413057	-56.4239	50.0	-19.671812	8.142905	0.27957892	-34.29924	30000	9.304285e-09	52.394234	-0.020814316	-13.300289	0.8037551	0.011341485	0.1096	79.0	38.02102327346802	6.336837490399678
6	-41.585323	5.189832	-29.611662	-57.69827	50.0	-17.852089	7.880763	0.3696382	-33.46187	35000	1.9666553e-08	44.63939	-0.022331398	-9.017746	0.78488827	0.009621733	0.1038	79.0	44.509958028793335	6.358565637043545
7	-39.814335	4.8163533	-28.961391	-51.69565	50.0	-17.927011	7.9949455	-4.646265	-33.060024	40000	1.4185906e-09	38.376186	-0.020477394	-8.788208	0.75512815	0.012926334	0.1194	79.0	51.16093397140503	6.3951170444488525
8	-38.52667	5.18138	-26.350517	-49.981014	50.0	-16.58615	7.7421584	-0.43494385	-31.767706	45000	7.9274176e-10	39.697456	-0.019773636	-8.858116	0.73329014	0.007849756	0.0948	79.0	57.34384036064148	6.371538029776679
9	-36.713444	4.5251923	-26.446499	-49.938007	50.0	-16.795534	7.16591	-2.1655967	-30.697222	50000	-1.0392815e-08	34.198414	-0.01964836	-8.480347	0.71227056	0.0065284455	0.0874	79.0	63.97282600402832	6.39728274345398
10	-36.421852	4.5743594	-26.040665	-52.85866	50.0	-15.197442	7.0446568	-2.7586293	-29.640247	55000	9.793172e-09	32.053234	-0.019130552	-8.648741	0.68854314	0.010592131	0.0872	79.0	70.35359120368958	6.395781170238148
11	-34.41247	4.222866	-25.821842	-50.041393	50.0	-16.009947	6.76938	-4.3627105	-29.197395	60000	-1.9796194e-09	32.667305	-0.020774653	-10.080999	0.6671397	0.0060953125	0.0956	79.0	76.58060693740845	6.381717383861542
12	-33.705566	3.9047437	-25.77623	-40.71855	50.0	-14.633873	6.657001	-1.5949292	-28.085587	65000	1.6778708e-08	26.062965	-0.023782386	-6.1278725	0.64394647	0.009928782	0.1406	79.0	82.99328947067261	6.3840993367708645
13	-33.08818	3.706459	-25.204414	-42.70338	50.0	-14.128385	6.6695347	-1.6580734	-27.482033	70000	4.4249e-09	24.887451	-0.018745193	-6.558405	0.6164317	0.0100557925	0.1196	79.0	89.33929133415222	6.381378088678632
14	-32.38001	4.0382924	-23.69864	-44.222595	50.0	-14.260722	6.1844745	-3.4923851	-26.4919	75000	-7.50646e-09	22.631115	-0.020404847	-4.9904575	0.5952747	0.010394147	0.1124	79.0	95.70896339416504	6.380597686767578
15	-31.10524	4.670092	-20.456556	-46.0425	50.0	-13.892735	6.168947	-0.95812	-26.816141	80000	-1.309514e-08	27.458168	-0.023687197	-10.012312	0.5689492	0.015140448	0.1336	79.0	101.8807315826416	6.36754584312439
16	-29.827969	4.3408103	-23.236444	-46.514805	50.0	-13.028305	6.1237445	1.0105242	-26.982405	85000	1.3446808e-08	20.321451	-0.024878033	-5.7850294	0.5476994	0.011378902	0.138	79.0	108.25925993919373	6.368191873326021
17	-29.534718	3.9031498	-23.053932	-41.71265	50.0	-12.492183	6.007448	-0.69353354	-24.892733	90000	1.8697977e-08	18.904205	-0.02040083	-4.3921604	0.5242685	0.007113226	0.0878	79.0	113.75023889541626	6.319457795884874
18	-28.184935	3.3446803	-20.552475	-39.423122	50.0	-12.647206	5.642651	-1.2319485	-26.408089	95000	9.155274e-09	15.118563	-0.020834664	-3.9162445	0.50370234	0.011897192	0.1068	79.0	120.63429927825928	6.349173771707635
19	-26.90965	3.253343	-19.971594	-34.29523	50.0	-12.109774	5.5888853	-1.106539	-23.66736	100000	1.4892221e-08	16.30472	-0.022424264	-4.6023464	0.4780069	0.006990146	0.104	79.0	126.99162030220032	6.349581110477447
20	-26.018955	3.422391	-17.962946	-34.534092	50.0	-11.493845	5.436748	-0.19162314	-22.653479	105000	2.038479e-09	13.561802	-0.019731933	-3.4899635	0.4517475	0.010561038	0.1088	79.0	133.15150904655457	6.340548174721854
21	-25.050945	3.7784762	-16.534513	-32.76343	50.0	-10.807962	5.320983	-1.2436084	-22.206345	110000	-6.2018635e-09	13.790764	-0.02057132	-3.8872166	0.4288109	0.010510924	0.1022	79.0	139.5083293914795	6.341287775473162
