Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-53.591923	99.209175	13.213687	-349.72263	-125.149414	189.60912	-42.008316	-690.9795	168.42857	47.8	4999	14.695335	15.57915	78.91046	-14.77027	-18.03481	1.9018792	30.1931254863739	30.193127155303955
2	-92.173676	128.89993	12.710064	-369.09634	-978.81946	1216.4572	-60.501877	-2980.2695	267.77777	344.8	9999	205.27513	122.63605	553.387	-161.02145	-227.15898	85.087776	69.03701949119568	34.518510699272156
3	-431.80173	774.4222	-13.184786	-2691.1326	-103.99638	32.312	-35.245186	-147.12689	177.11111	37.5	14999	579.78186	66.85898	726.7659	-561.7705	-596.49384	438.7002	107.45203113555908	35.8173443476359
4	-224.00493	563.33923	-14.335711	-2711.5308	-384.6679	817.62067	-30.025763	-2825.7615	86.77049	139.0	19999	582.47546	70.02348	716.1963	-764.1626	-592.7381	597.06604	146.74223685264587	36.685559809207916
5	-226.82243	565.9869	-19.205475	-2546.8088	-606.68567	1048.8025	-20.255898	-2762.0696	91.796295	228.0	24999	529.39624	79.008965	657.0933	-310.39377	-541.2976	551.8291	186.7273349761963	37.3454674243927
6	-492.77155	747.743	-34.746075	-2398.3726	-298.96808	589.501	-50.405636	-2064.1482	252.1579	143.7	29999	487.41553	74.30451	622.53687	-410.8332	-499.5869	359.9598	226.32960653305054	37.72160144646963
7	-326.8888	602.1136	-20.515581	-2010.7167	-618.9776	823.8642	-25.861746	-1916.3077	173.33333	337.3	34999	455.03543	66.31483	557.384	-365.4551	-466.08246	243.08925	267.21209383010864	38.17315656798227
8	-558.2441	756.74994	-6.742847	-1819.1675	-323.38168	617.4293	-29.876505	-2096.6917	329.2857	169.5	39999	400.88107	58.046906	501.51114	-334.04846	-410.07095	164.07307	307.11619210243225	38.38952425122261
9	-298.93942	572.8407	-10.372856	-1809.7947	-809.7643	883.77167	-31.595083	-2115.4666	186.87097	434.2	44999	343.32855	51.5335	460.04846	-270.59985	-351.2347	149.56258	348.6824791431427	38.74249789449904
10	-410.5323	627.57556	-13.512014	-1851.5334	-69.28017	140.31883	129.83208	-450.73355	291.3125	345.6	49999	289.55722	45.897427	410.88586	-291.3057	-296.48044	113.76841	389.8779966831207	38.98779990673065
11	-406.9626	575.48114	-7.439087	-1484.4624	146.74103	211.83614	517.54425	-60.86317	340.23077	619.9	54999	244.84804	44.923298	355.4309	-211.61963	-251.29033	97.40235	434.01599645614624	39.45599991625006
12	-275.58856	407.69662	20.476625	-1349.9308	-451.01358	494.5155	-40.02205	-1478.4708	422.07144	431.1	59999	216.72165	51.10632	336.8589	-170.60457	-222.96687	91.767975	477.24636030197144	39.770530223846436
13	-209.13005	359.9933	-3.748021	-1329.8828	-163.42838	377.1464	-9.188222	-1292.4242	245.8	133.2	64999	203.44661	62.663593	346.8237	-225.27774	-209.7782	94.722244	518.0713088512421	39.85163930746225
14	-216.31905	346.07925	-20.816982	-1563.4492	-154.10295	189.03615	-24.811457	-702.9753	205.33333	187.1	69999	198.39613	76.20265	348.0029	-203.39412	-205.04471	106.98415	559.7073833942413	39.97909898417337
15	-217.11479	301.41724	-6.387714	-1261.0068	-303.68802	474.37686	-6.2837157	-1306.6167	212.04167	262.9	74999	196.43805	85.51431	351.65787	-175.64644	-202.98766	113.6833	601.232720375061	40.082181517283125
16	-300.2912	492.32962	-19.45606	-1758.6841	-771.32135	1008.3965	-69.725235	-2400.2554	220.61905	362.5	79999	196.74013	94.71635	367.23495	-186.29941	-203.53075	122.723625	644.0487048625946	40.25304417312145
17	-485.49527	711.3407	-5.378204	-1853.6649	-535.11017	731.56287	-16.44784	-2052.6765	297.1111	271.1	84999	202.58829	109.350655	433.6311	-157.59912	-209.75916	131.83981	685.6595506668091	40.332914885352636
18	-176.08041	405.67917	-13.621836	-1974.6669	-133.99588	127.04245	-33.808086	-483.5604	106.560974	78.9	89999	215.74542	125.47956	600.16144	-220.3761	-223.85895	220.74283	726.3153421878815	40.350852462980484
19	-526.7585	751.59937	-23.839415	-2162.2085	-629.5303	848.65076	-31.779402	-2537.4194	276.8889	287.9	94999	240.66554	146.9744	670.39	-574.1539	-250.06273	300.0676	768.6371374130249	40.454586292568
20	-582.15485	867.80524	-28.490625	-2310.2039	-499.57285	517.8699	-14.51236	-1336.6105	285.72223	221.4	99999	290.09402	185.9916	811.4309	-366.60648	-301.7295	446.5993	810.4058878421783	40.520294511318205
21	-346.01062	612.6108	-22.93248	-2287.1313	-582.80426	933.4815	-35.162373	-2474.5632	187.85185	252.6	104999	368.4967	236.45271	1013.3833	-340.95007	-383.25604	776.4127	852.5373804569244	40.59701820782253
22	-281.31705	542.18365	-12.091561	-2161.7812	-727.2914	948.2943	-64.40496	-2606.0334	142.69444	310.9	109999	469.6013	297.62265	1227.0094	-410.18887	-488.0091	1158.788	894.9997251033783	40.68180577321486
23	-553.15173	818.99615	-22.367245	-2348.9678	-107.66335	125.671165	-21.523457	-470.58597	261.33334	57.2	114999	583.6377	356.1033	1456.0682	-322.3664	-605.72906	1723.0789	935.3026671409607	40.66533345761506
24	-322.23846	540.7889	-2.59047	-2405.3862	-575.4253	528.8631	-25.250603	-1600.768	165.09091	417.9	119999	704.9278	408.29547	1645.6978	-575.4601	-730.56976	2543.3975	978.283994436264	40.761833200852074
25	-1110.6128	1133.5514	-30.428381	-2454.3577	-797.62787	945.84576	-34.005463	-2628.1562	478.72726	323.2	124999	824.7341	465.9109	1894.7316	-879.12244	-854.5288	3116.616	1020.6013996601105	40.82405607223511
26	-302.12976	546.096	-16.943165	-2304.3218	-1155.6096	1141.4408	-55.753475	-2735.7417	149.15625	507.9	129999	982.87305	537.8495	2199.052	-705.62683	-1016.7288	4396.816	1064.4438898563385	40.940149701558624
27	-402.35956	576.5235	-21.382357	-2376.6895	-321.50873	409.73676	-26.396303	-1140.5427	192.48148	189.8	134999	1144.2897	596.3818	2458.0847	-856.4921	-1182.4045	6213.6934	1106.5297243595123	40.98258248081914
28	-491.07553	676.5582	-29.997698	-2225.9802	-731.6656	861.8699	-63.964886	-2504.0303	224.38095	329.5	139999	1299.9382	657.9568	2690.2783	-957.4653	-1342.6554	7363.8896	1149.079910993576	41.03856831789017
29	-490.63412	784.7638	-30.541718	-2547.167	-441.4376	603.2237	-17.09366	-2070.4375	217.38095	211.8	144999	1451.8387	715.481	3007.8855	-1017.36774	-1497.5184	9011.081	1190.7421798706055	41.06007525838655
30	-409.86658	625.07465	-20.458366	-2415.4673	-448.42905	608.5085	-30.37022	-1778.8104	192.2069	188.0	149999	1608.8912	772.4696	3235.3323	-1003.4094	-1659.7059	10402.766	1232.5636558532715	41.08545527458191
31	-270.3211	373.8826	-20.647736	-2118.9502	-378.93375	316.99002	-40.714333	-922.5713	123.57143	166.2	154999	1757.6868	812.5589	3420.333	-1121.6118	-1811.7198	14209.629	1274.0135152339935	41.097210238056796
32	-567.6589	810.5865	-41.571495	-2459.5627	-491.9256	756.5048	-20.476755	-2600.887	245.90909	211.8	159999	1892.2708	843.7681	4028.2556	-2115.3174	-1950.8647	15891.171	1316.2194101810455	41.13185664266348
33	-546.607	875.0458	-19.26422	-2573.2275	-480.63828	698.62854	-7.3132644	-2302.723	235.43478	183.8	164999	2038.0837	894.16254	4585.578	-1201.7749	-2099.006	16501.357	1358.3776981830597	41.16296063047467
34	-531.68823	799.0153	-27.624874	-2593.4788	-774.4056	998.43506	-59.89442	-2681.246	227.2381	346.3	169999	2181.8994	941.5499	4439.6157	-1596.1572	-2246.525	20067.049	1401.3971297740936	41.21756270352532
35	-988.22076	994.0805	-23.451658	-2535.5703	-548.1117	850.1996	-18.313274	-2311.493	445.18182	247.2	174999	2340.3982	989.5195	4694.977	-1454.231	-2407.9905	21360.166	1443.5428898334503	41.244082641601565
36	-400.59818	597.76514	-35.57087	-2564.7651	-108.02156	122.52569	-18.460806	-461.12552	178.2	48.8	179999	2518.7085	1039.4108	4881.8896	-2056.9377	-2589.2344	24690.086	1484.8208630084991	41.24502403206296
37	-652.63684	877.0927	-22.597153	-2496.4478	-410.02768	774.94196	-32.291485	-2710.4214	273.44446	166.6	184999	2639.7664	1082.1893	5112.9395	-1970.712	-2712.194	28554.898	1526.7560021877289	41.263675805684684
38	-578.90247	828.3441	-40.41734	-2450.3252	-556.4401	678.78625	-27.356176	-1989.7297	252.3	221.2	189999	2762.726	1134.2529	5368.9883	-2225.4785	-2838.194	31420.787	1568.7131996154785	41.28192638096056
39	-264.73477	436.20035	-27.176651	-2426.0015	-910.66895	972.6905	-22.090527	-2453.5442	122.525	437.2	194999	2870.778	1178.1659	5302.1724	-2119.8667	-2949.1748	36590.402	1612.3257915973663	41.34168702516801
40	-625.72614	760.3375	-35.218575	-2424.091	-1103.6971	965.60254	-38.07499	-2546.9324	285.05884	465.9	199999	2964.6587	1179.2504	5355.5513	-2315.278	-3046.473	41337.555	1656.4569804668427	41.41142457127571
41	-462.0015	643.10077	-13.488758	-2453.9858	-167.80891	140.90646	-7.4084783	-532.59814	203.11539	77.1	204999	3039.0457	1185.2046	5599.4907	-2207.1995	-3121.8718	41088.258	1697.8199577331543	41.41024292969122
42	-569.63965	896.70575	-29.866692	-2550.266	-409.85635	579.80554	-57.69326	-1826.2676	241.05	188.6	209999	3100.5251	1191.5374	6059.1694	-2590.698	-3184.7207	43159.363	1740.0197310447693	41.429041266441345
43	-702.15546	899.8621	-16.208399	-2579.579	-151.54027	112.21902	-32.82998	-399.12653	308.86667	67.6	214999	3156.6755	1193.8157	6989.1875	-3482.3762	-3242.854	44105.3	1780.986299753189	41.41828610176264
44	-696.3684	768.93695	-40.78315	-2599.543	-738.2257	1004.0853	-56.386387	-2816.4624	298.0	275.7	219999	3244.0422	1209.4255	7347.8286	-2957.5845	-3332.0393	45896.34	1823.7835083007812	41.44962523742156
45	-245.7925	345.71274	-14.039881	-1834.1284	-810.6572	939.2272	-38.51767	-2609.5366	116.46512	351.5	224999	3348.442	1222.8519	7640.3066	-3156.1677	-3437.3904	50124.46	1867.119913816452	41.491553688049315
46	-308.85858	489.15198	-28.787542	-2585.573	-784.0024	1097.817	-33.38524	-2960.0288	143.88571	281.7	229999	3370.953	1183.0452	7575.065	-3198.3237	-3458.5312	54669.652	1909.9200809001923	41.520001810529955
47	-558.28174	784.02783	-20.987324	-2548.7517	-769.6632	938.6754	-49.954678	-2670.948	239.1	316.9	234999	3368.8743	1147.3768	7695.558	-2561.3008	-3459.7507	53478.836	1952.3778340816498	41.53995395721273
48	-522.22095	811.1671	-44.515465	-2544.15	-806.3441	824.6582	-58.193638	-2592.731	222.31818	307.8	239999	3366.8467	1118.3665	7471.198	-3089.684	-3456.5132	53723.105	1994.0196108818054	41.54207528134187
49	-723.31366	838.6232	-33.852722	-2305.7102	-762.8637	1092.3463	-33.41104	-3013.6365	314.46667	284.5	244999	3380.5964	1098.6135	6780.0283	-2854.16	-3469.5312	53865.406	2035.7169871330261	41.54524468402473
50	-643.50366	891.8816	-18.315569	-2577.0886	-216.52365	191.24576	-24.352274	-574.97925	274.94446	93.3	249999	3374.9075	1086.7856	7280.1245	-3479.4626	-3460.7715	49152.47	2075.9461150169373	41.518922348022464
51	-586.0899	801.92896	-10.016301	-2638.192	-847.4232	1069.6423	-36.076748	-2924.9766	251.31818	305.1	254999	3328.5442	1059.8091	7861.694	-2822.4775	-3410.7488	48458.242	2117.7217967510223	41.5239568457884
52	-505.91043	700.1233	-33.186794	-2596.2463	-751.63477	1087.8201	-100.586655	-2923.86	210.84	275.6	259999	3271.1943	1004.4887	8761.213	-2748.4736	-3350.4976	46829.797	2159.365748643875	41.52626444284733
53	-510.14505	717.00055	-27.217876	-2675.1345	-513.8005	868.79346	-25.78562	-2868.474	218.5238	187.5	264999	3222.6348	913.4306	9227.386	-3152.3777	-3299.826	48248.133	2200.527888059616	41.51939415931702
54	-649.29944	878.85223	-50.882015	-2587.4717	-587.2049	776.83765	-45.313206	-2389.0847	274.27777	222.0	269999	3164.322	820.0744	9551.547	-2928.0422	-3238.808	45873.605	2241.7298469543457	41.513515724076164
55	-1142.0034	1006.2954	-30.290112	-2552.8264	-1102.724	1080.9077	-119.35515	-2631.734	468.0909	458.6	274999	3095.8542	750.48206	9296.622	-3328.9253	-3166.193	40042.523	2284.5120611190796	41.53658296845176
56	-926.2743	985.6066	-68.56258	-2670.7324	-458.05582	791.20056	-28.582268	-2790.5776	375.85715	176.4	279999	3019.4363	702.92444	9217.29	-3601.01	-3086.6787	37510.184	2325.514212369919	41.52703954066549
57	-513.3112	801.4511	-43.442	-2547.136	-504.52618	807.3425	-48.31899	-2801.877	215.21739	194.0	284999	2947.108	660.5472	8429.725	-3461.3606	-3011.7107	36456.812	2366.6612360477448	41.52037259988617
58	-667.42596	1010.5818	-17.813335	-2668.6387	-680.3505	1084.2048	-37.938335	-2923.0427	269.73685	248.1	289999	2832.7214	610.8695	8167.9937	-3533.9177	-2893.6025	34451.887	2408.326360464096	41.522868324970375
59	-564.07056	819.1173	-17.306005	-2730.7268	-509.64276	702.3269	-21.827911	-2403.2434	228.11111	196.6	294999	2711.9097	563.52094	7350.9775	-2723.8667	-2770.3423	30163.809	2449.786055326462	41.52179758831606
60	-462.11288	674.37396	-16.051146	-2595.3699	-866.48303	1107.0046	-55.4571	-2898.5916	197.2	347.5	299999	2607.9827	560.1412	7446.8926	-2072.9373	-2663.5994	27879.5	2491.761590242386	41.52935987313588
61	-518.79095	743.03766	-22.362114	-2655.9705	-509.94482	812.5902	-59.083874	-2855.8206	218.66667	192.0	304999	2480.6309	545.6776	7175.24	-3204.2078	-2532.7773	27350.182	2532.644652366638	41.51876482807222
62	-816.87775	1028.5066	-9.81025	-2679.1196	-564.1995	873.37024	-22.723335	-2397.9082	325.05884	242.9	309999	2340.1519	519.84436	7443.8013	-3045.0576	-2390.0432	26069.074	2574.178246498108	41.51900401038508
63	-940.3824	1019.1598	-25.076008	-2645.5127	-1311.2903	1009.70856	-33.307255	-2891.006	392.54544	503.4	314999	2216.235	493.44473	6236.86	-2452.776	-2262.651	22324.916	2617.3897433280945	41.545868979560005
64	-1045.0468	1116.972	-19.081041	-2654.2322	-1180.1643	1294.6754	-42.07402	-2987.7405	420.75	432.6	319999	2094.1853	494.8216	5849.9673	-2070.7075	-2139.4304	20376.238	2660.4454658031464	41.569460436701775
65	-1141.3788	1173.3912	-36.713634	-2673.5059	-875.78986	1015.8177	-95.86253	-2943.1206	444.0909	310.7	324999	1990.0798	496.11032	4443.462	-1804.2363	-2032.5818	18890.717	2702.4049077033997	41.57546015152565
66	-1415.6809	1114.4517	-51.012566	-2657.2466	-939.27216	1035.3317	-68.768295	-2988.4712	554.44446	340.6	329999	1882.2063	480.0217	4492.9336	-1872.4979	-1922.982	16597.348	2744.5047600269318	41.58340549107754
67	-933.0387	1131.7937	-51.53191	-2717.8618	-393.00763	563.30646	-36.737495	-2022.1359	356.75	143.2	334999	1803.6084	482.7848	3996.5876	-2515.4353	-1843.8312	16254.728	2785.5111033916473	41.5747926235199
68	-1218.4686	963.5416	-78.75022	-2672.7593	-800.412	936.72076	-51.247738	-2860.966	473.0	296.3	339999	1731.1469	475.31763	4041.1572	-2884.209	-1769.3212	16376.14	2827.3426809310913	41.57856886877733
69	-1039.0067	1078.4894	-31.74825	-2663.5125	-527.2425	730.9149	-56.835014	-1989.2087	422.75	248.6	344999	1644.4962	448.56937	4334.9233	-1996.6268	-1680.045	13677.032	2868.64120054245	41.574510183887206
70	-715.1604	1013.77997	-35.722332	-2639.1182	-322.66043	312.47095	-23.294426	-893.0799	283.27777	125.2	349999	1552.683	420.17215	3703.3184	-2907.516	-1585.3834	13111.041	2909.4554438591003	41.56364922864096
71	-596.9084	787.2736	-27.746904	-2596.9524	-439.84033	626.3447	-70.74407	-2271.478	242.04546	156.7	354999	1447.7148	394.78644	3594.0112	-2395.8147	-1477.4904	12212.935	2950.4672214984894	41.555876392713735
72	-906.32837	960.1439	-85.48218	-2646.2686	-1284.1626	1315.32	-65.78503	-2987.3782	380.0	456.8	359999	1329.1436	362.46167	3570.962	-2043.7153	-1357.6486	10560.81	2992.9545958042145	41.56881386372778
73	-987.1356	998.8491	-28.816679	-2664.1582	-194.69765	132.01955	-50.466652	-501.02808	404.14285	78.1	364999	1246.2635	344.5495	3816.6501	-2274.228	-1272.9865	10038.337	3033.66602063179	41.55706880190601
74	-768.19714	861.39886	-29.003277	-2597.9155	-494.55112	824.4755	-71.39751	-2921.496	343.35715	177.2	369999	1179.1742	311.1706	3612.348	-1697.8142	-1205.1293	9696.292	3074.969551563263	41.55364262091147
75	-515.5017	682.7261	-25.614502	-2336.1726	-791.5933	1108.2	-49.95968	-2968.0	223.04347	271.8	374999	1114.8909	277.27585	3181.5916	-1665.0667	-1138.1963	7945.7266	3117.20064330101	41.56267527898153
76	-1583.9135	1017.67175	-192.93745	-2628.645	-700.69464	879.2603	-78.97953	-2820.3132	656.25	247.1	379999	1017.9478	253.87213	2539.594	-1570.9452	-1038.6724	6488.8022	3158.992681980133	41.5656932121829
77	-1107.2219	1007.93384	-67.79186	-2651.43	-1555.0345	1215.6876	-19.114359	-3024.4663	516.0	629.4	384999	914.71765	234.07927	2350.5583	-1143.4282	-933.1388	5567.862	3203.090697288513	41.598580515229855
78	-975.1319	1010.1298	-55.452908	-2698.5737	-1998.8773	1163.5642	-64.770226	-3012.9758	460.66666	740.5	389999	833.23694	216.25076	2140.361	-1374.2637	-850.4088	4661.099	3248.33118224144	41.64527159776443
79	-1025.9236	1164.5521	346.58356	-2643.079	-1097.6262	1171.611	-15.3389635	-2892.837	580.1111	438.9	394999	750.13617	197.20262	2121.451	-1400.5339	-765.7615	4065.404	3291.4818303585052	41.66432699674292
80	-961.8593	847.3609	-38.180954	-2144.9536	-854.48126	975.2768	-49.13179	-2716.39	521.0	455.6	399999	688.2759	186.9621	1861.681	-1101.147	-703.3614	3477.921	3334.6691315174103	41.68336417376995
81	-950.22174	1110.1559	-24.2706	-2706.8865	-1193.3473	1212.0321	-37.071472	-2952.3635	400.2143	519.9	404999	628.626	169.07541	1899.6768	-1037.8059	-642.75415	2998.071	3378.1271483898163	41.705273463402264
82	-899.2998	1057.0261	-55.165222	-2688.9185	-1769.8066	1202.2157	-24.228817	-2983.7764	389.58334	709.0	409999	577.99316	153.59293	1883.8285	-1002.2061	-590.8486	2692.2808	3423.119276046753	41.745357054035836
83	-674.6775	819.85223	-50.04737	-2390.4802	-1019.9186	673.3854	-38.965477	-1619.961	353.13333	634.3	414999	534.6394	143.11296	1955.6416	-909.76044	-547.06506	2448.258	3466.94886803627	41.77046831544623
