Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
61	7935.08	1998.1089	9350.449	5060.813	9342.329	0.5015232	9343.142	9341.572	849.0	1000.0	304999	870.644	162.5469	1320.7897	-6.1504564	870.64307	162.60394	1286.2017	-39.991394	1.359376	1.2324476	37.71008	-11.641727	-874.685	213.61353	2208.943773984909	36.212193051322565
62	7961.2876	3076.8135	9344.486	1081.3302	9345.4795	0.3718534	9346.012	9345.013	852.6667	1000.0	309999	869.14197	162.03365	1178.2175	-8.50141	869.14514	162.03873	1140.4812	-36.354004	1.2571212	1.265969	28.902111	-11.113022	-873.0951	240.23915	2245.670880317688	36.22049810424928
63	7730.4297	2448.4126	9344.163	2798.6182	9347.958	0.16145505	9348.237	9347.639	827.8333	1000.0	314999	869.16437	160.05278	1100.7349	-4.202266	869.1653	160.06903	1070.1136	-32.675045	1.3760064	1.2179084	21.19105	-10.283969	-873.1043	217.89185	2281.9306564331055	36.22112156474401
64	8524.567	1836.2001	9349.279	4418.704	9354.534	0.09624022	9354.635	9354.338	912.1667	1000.0	319999	872.5663	159.0358	1033.0629	-4.414824	872.56714	159.03682	1041.767	-29.269444	1.4715774	1.1479521	16.750435	-9.895069	-876.6818	210.50246	2318.119551897049	36.22061802446842
65	9346.607	1.036889	9348.57	9345.593	9355.762	0.17340186	9355.904	9355.284	1000.0	1000.0	324999	872.30756	158.12727	1084.0438	-12.709325	872.3073	158.14543	1079.8253	-31.481634	1.3636011	1.2038012	26.121262	-10.370504	-875.9314	210.17375	2354.1780486106873	36.21812385779161
66	9345.401	1.1006352	9347.278	9344.483	9358.555	0.10393121	9358.676	9358.337	1000.0	1000.0	329999	870.34656	157.14694	1040.7943	-6.8378663	870.34735	157.20192	1004.13153	-23.010536	1.339171	1.1940259	18.479202	-12.165433	-874.2951	200.71175	2392.5832784175873	36.251261826717496
67	9344.994	3.481845	9348.448	9338.474	9350.816	0.12865818	9351.011	9350.605	1000.0	1000.0	334999	870.96686	155.99745	982.6059	-5.386638	870.96747	155.98792	988.2436	-50.669926	1.3562746	1.1657033	27.933983	-8.963187	-874.7796	198.62257	2429.894454240799	36.267081438605466
68	8978.591	735.50037	9347.82	7507.5923	9357.758	0.10737792	9357.872	9357.488	960.6	1000.0	339999	870.87854	156.95346	1042.0548	-3.5672019	870.87915	156.95299	1064.861	-15.581458	1.3807992	1.1939713	27.721312	-8.769373	-874.4896	174.18243	2466.2803168296814	36.268828220227185
69	9349.264	1.6231539	9351.237	9347.375	9357.007	0.04859711	9357.097	9356.925	1000.0	1000.0	344999	871.98535	155.90492	1146.2222	-2.0657866	871.98553	155.89444	1048.7917	-25.214546	1.3106998	1.2070584	43.077698	-10.038288	-875.5734	183.62839	2503.676077604294	36.28516057954318
70	6274.142	2269.6934	9350.46	2661.699	9352.967	0.07616624	9353.043	9352.813	671.4286	1000.0	349999	874.9665	155.80731	1096.8259	-2.8247662	874.9647	155.79016	1099.9957	-60.22194	1.4654634	1.182607	33.149185	-10.909553	-878.8792	202.2902	2541.8747622966766	36.312496638298036
71	9350.349	1.3444736	9352.83	9349.327	9357.45	0.1606987	9357.647	9357.084	1000.0	1000.0	354999	880.96466	156.2743	1046.035	-2.8642488	880.96686	156.25832	1033.5176	-17.38944	1.6012288	1.1300309	45.16957	-11.136639	-884.8756	226.55362	2579.346481323242	36.32882371083112
72	9349.56	2.806932	9352.812	9346.056	7562.2256	3572.3013	9348.767	398.82568	1000.0	809.0	359999	882.85376	154.91904	1058.1232	-7.8790693	882.8503	154.9331	1012.85535	-44.008854	1.3992997	1.1622763	23.148357	-13.548439	-886.4046	182.5274	2616.4336330890656	36.33935604492823
73	9349.69	1.7832099	9351.273	9346.507	9359.596	0.17933129	9359.846	9359.292	1000.0	1000.0	364999	885.96606	152.15666	1037.6079	-14.865808	885.9648	152.18436	1065.2524	-29.884428	1.534685	1.129406	38.270256	-11.596386	-889.7322	184.00467	2653.5269408226013	36.34968415351763
74	9347.35	1.4839846	9349.573	9345.154	9352.623	3.6638806	9355.724	9347.911	1000.0	1000.0	369999	885.7662	152.18143	1085.5028	-12.583357	885.7677	152.19173	1061.7241	-55.98115	1.4147571	1.1612315	27.159855	-8.662397	-889.2525	185.27306	2690.685047149658	36.3606087742625
75	9347.529	2.7125266	9349.816	9342.868	9359.599	0.32163838	9359.89	9358.86	1000.0	1000.0	374999	883.9718	151.2814	1076.5629	-9.014003	883.9698	151.28668	1033.757	-19.78877	1.588253	1.1278723	35.931152	-8.346519	-887.4235	169.27208	2727.550616979599	36.36734159151713
76	9347.647	2.1239414	9351.16	9344.733	9359.622	0.1804911	9359.888	9359.384	1000.0	1000.0	379999	884.75226	152.962	1036.4789	-12.823797	884.7514	153.01564	1068.1663	-22.279402	1.6725445	1.1385052	32.475872	-9.072359	-888.3464	169.19208	2764.5881292819977	36.376159633460794
77	9350.503	0.90608627	9351.369	9348.886	9357.912	0.101654954	9357.993	9357.673	1000.0	1000.0	384999	890.96313	154.43001	1102.8827	-11.167828	890.9659	154.41396	1061.8732	-35.749	1.7368938	1.1461439	30.78566	-11.137313	-894.706	178.59386	2801.743258714676	36.38627611507069
78	9351.498	1.787639	9353.71	9348.897	9338.245	0.2635172	9338.789	9337.935	1000.0	1000.0	389999	900.1387	155.90817	1139.3788	-9.790302	900.1376	155.88914	1101.8821	-36.7754	1.6017387	1.1756713	27.502663	-10.053287	-903.9567	172.73515	2837.894783973694	36.38326648565439
79	9346.988	6.6703067	9354.058	9334.474	9359.4375	0.26570988	9359.868	9358.95	1000.0	1000.0	394999	914.226	157.21602	1146.2092	-15.904539	914.223	157.20395	1162.7502	-47.763515	1.9668647	1.1105671	29.223433	-10.198856	-919.2774	181.12198	2874.2911179065704	36.383431899396676
80	9353.334	4.975352	9356.961	9343.616	9359.438	0.1645002	9359.634	9359.135	1000.0	1000.0	399999	944.0232	161.44836	1082.135	-14.080569	944.0259	161.47191	1085.9498	-40.094387	2.0933192	1.0345671	34.796844	-7.7447686	-948.7821	186.7275	2911.322924852371	36.39153658747673
81	9357.508	0.6985373	9358.4795	9356.32	9359.366	0.11174239	9359.526	9359.102	1000.0	1000.0	404999	962.69653	165.53415	1148.7429	-13.152493	962.6956	165.58171	1076.5626	-29.202526	2.3075943	0.99817336	36.064484	-8.512231	-968.1052	177.61865	2949.3075771331787	36.41120468539956
82	9358.089	0.56289357	9358.71	9357.205	9359.326	0.08673338	9359.478	9359.206	1000.0	1000.0	409999	994.9016	172.7959	1109.8099	-11.610198	994.9061	172.84073	1153.2018	-41.202946	2.399629	1.0369089	29.41866	-9.129047	-1000.9746	184.29842	2985.534229516983	36.40895404466769
83	9358.904	0.2855406	9359.229	9358.45	9359.506	0.090373985	9359.589	9359.277	1000.0	1000.0	414999	1011.8932	173.25749	1136.4017	-26.892944	1011.8972	173.2538	1199.5538	-50.145157	2.2280507	1.168785	23.64478	-7.803815	-1016.9187	208.829	3022.666087627411	36.41766372933445
84	9357.36	0.8010704	9358.395	9356.102	9356.758	0.15733328	9356.935	9356.34	1000.0	1000.0	419999	1004.3018	171.33237	1153.9324	-15.008567	1004.30035	171.381	1138.2258	-24.941015	2.066657	1.0805815	23.542242	-9.301387	-1008.9828	201.0576	3060.667178630829	36.43651405686424
85	9353.4795	2.4029887	9355.877	9349.343	9359.169	0.16108753	9359.33	9358.788	1000.0	1000.0	424999	1000.112	169.06631	1196.928	-20.613382	1000.11615	169.11035	1229.1183	-12.979798	1.8723495	1.1138967	54.107353	-8.797081	-1004.7498	225.0826	3098.5735046863556	36.45380595992593
86	9349.019	9.4879265	9354.75	9330.117	4913.9727	3110.806	9320.71	752.5856	1000.0	527.4	429999	1007.72955	166.02644	1394.2048	-37.861526	1007.72723	166.04733	1296.4805	-54.58222	2.0109887	1.1118699	26.681885	-9.269137	-1013.7547	247.8719	3133.376044988632	36.434605196464894
87	9027.003	579.0351	9326.867	7869.0254	9357.45	0.45061168	9357.978	9356.549	969.0	1000.0	434999	1041.179	173.6868	1275.791	-28.39615	1041.1775	173.74582	1269.6573	-39.628864	2.237463	1.1989616	26.267214	-8.914753	-1047.2446	237.60735	3169.6605463027954	36.432879867224855
88	9354.743	0.8939124	9355.803	9353.418	9359.608	0.13743812	9359.736	9359.353	1000.0	1000.0	439999	1040.6108	171.13956	1161.0778	-15.832312	1040.6093	171.18115	1164.3513	-35.650036	1.8150082	1.1431869	30.466324	-9.563572	-1044.3904	235.27727	3206.315269947052	36.43540082194588
89	9351.086	1.4077932	9353.685	9349.67	9358.369	0.25404873	9358.588	9357.711	1000.0	1000.0	444999	1006.3723	161.939	1123.5723	-29.883764	1006.37225	161.97552	1114.2555	-27.068882	1.7468617	1.073883	36.366024	-8.499214	-1009.7012	213.31206	3242.962564229965	36.43778164467115
