Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	56.42608	17.505302	138.26225	26.740894	6.2074533	0.05714081	0.13372198	0.24941415	-0.19683868	5000	-1.1153221e-07	1577.2754	-0.028226731	-1154.2301	0.9189386	0.023961151	0.2004	79.0	4.803698539733887	4.803699970245361
1	62.901352	20.40038	148.24146	26.792662	6.903315	25.133198	4.4489083	27.299585	0.43621027	10000	-1.5941263e-08	608.631	-0.028669115	-261.8846	0.89513606	0.017056426	0.2032	79.0	9.427427053451538	4.7137144804000854
2	70.08971	21.151062	147.4812	26.839983	7.674347	31.749065	8.6511545	40.005455	5.970225	15000	1.4089048e-08	455.24466	-0.032713287	-217.77678	0.8714396	0.018277587	0.2262	79.0	13.907307147979736	4.635769605636597
3	78.4896	27.949036	268.92477	35.473255	8.574615	37.94926	14.678545	52.121307	5.991641	20000	-1.5547872e-08	520.1506	-0.032887038	-154.46906	0.8468874	0.01570229	0.2376	79.0	18.339988231658936	4.584997594356537
4	88.64058	31.12214	259.29938	35.59869	9.661509	44.78696	18.826376	63.56537	5.835784	25000	-2.2470951e-08	524.1951	-0.03507606	-124.34827	0.8198337	0.028125208	0.2432	79.0	23.026598691940308	4.605320072174072
5	101.0701	37.142357	269.27875	35.849575	10.997797	50.705986	22.395794	74.033264	5.1409254	30000	-1.4126301e-08	682.01465	-0.030787373	-148.81049	0.7910598	0.024298325	0.2126	79.0	27.346661806106567	4.557777206103007
6	117.604645	48.644447	444.6407	44.887596	12.782051	58.44155	26.153355	86.05584	5.3688455	35000	1.9156932e-08	1174.8037	-0.025578719	-227.15839	0.76171285	0.016129628	0.1808	79.0	31.72116756439209	4.531595604760306
7	134.57889	59.747696	417.1551	44.70826	14.614035	68.064926	31.495949	100.87609	4.184091	40000	-2.2002682e-08	1432.7316	-0.02559491	-237.14099	0.73452765	0.017366638	0.1688	79.0	35.97138571739197	4.496423423290253
8	150.52538	65.77195	398.3651	54.360233	16.339869	79.69553	35.809673	116.30581	7.659378	45000	1.7724932e-09	1578.1237	-0.02273502	-188.79956	0.7080007	0.0120976595	0.1432	79.0	40.63834023475647	4.515371322631836
9	166.424	73.25642	510.58206	53.85125	18.061594	87.7595	40.496582	129.05989	6.0360007	50000	1.9609928e-08	1973.9615	-0.01878017	-241.00989	0.6797887	0.011618253	0.1176	79.0	45.16481804847717	4.516481971740722
10	185.7058	88.3945	585.08093	63.104546	20.157259	93.44896	44.436916	143.92818	1.5432768	55000	-9.584427e-09	2791.0774	-0.018891778	-390.71948	0.654257	0.0127458805	0.1336	79.0	49.521761894226074	4.501978549090299
11	207.54076	86.337395	566.6336	63.62607	22.509008	106.26616	50.66732	162.27846	5.6216335	60000	-2.0047278e-08	2365.9673	-0.01563436	-220.45605	0.6331965	0.014280879	0.1054	79.0	54.049527645111084	4.504127462704976
12	237.21744	94.481964	639.9472	82.28683	25.71134	115.8175	53.571377	175.32886	4.678383	65000	-4.684925e-09	2784.3423	-0.011608608	-397.41772	0.60748285	0.010819201	0.0802	79.0	58.48493671417236	4.498841450764583
13	270.7403	123.39617	685.3806	72.7796	29.329412	127.84955	59.077145	192.78354	-3.5287817	70000	8.3982945e-09	4558.6514	-0.012158536	-850.4397	0.58650905	0.007395859	0.0748	79.0	62.71156597137451	4.479397688593183
14	263.29337	114.16461	677.6671	73.2014	28.525715	141.31316	69.494125	220.07605	3.9796262	75000	9.635091e-09	3230.9395	-0.014922957	-341.60352	0.56415504	0.006779874	0.09	79.0	67.35827970504761	4.490552107493083
15	307.58844	132.82588	863.28687	72.98439	33.28859	145.97493	70.2167	230.82495	-12.603242	80000	3.3497811e-09	4773.0747	-0.009190409	-733.6367	0.5409324	0.006641555	0.0668	79.0	71.80502104759216	4.4878139346838
16	302.49414	132.23232	983.78076	72.82309	32.736843	155.4177	77.754814	249.41774	-0.0046687126	85000	-1.2044736e-09	4230.6943	-0.009017	-442.5796	0.52222735	0.010085993	0.11	79.0	76.34143257141113	4.490672630422256
17	333.85245	173.99757	1040.9891	72.932396	36.094204	168.79407	80.59518	258.66394	-9.11563	90000	8.98689e-09	7145.321	-0.010059994	-856.2334	0.5003349	0.009150846	0.0908	79.0	80.60301160812378	4.477945195304023
18	360.235	185.44408	1039.9961	73.234535	38.94488	182.09834	85.968376	278.77887	-7.707154	95000	1.4319271e-08	8544.971	-0.009356152	-1024.022	0.47792065	0.010778494	0.085	79.0	85.26516008377075	4.4876400922474105
19	405.75528	219.11003	1448.7954	82.66697	43.833332	198.84312	89.843994	287.77707	-5.2171226	100000	1.0049343e-08	10506.551	-0.009157314	-1330.8662	0.46041802	0.008767179	0.0626	79.0	89.73249745368958	4.486624968051911
20	410.30756	240.66432	1271.4578	72.73481	44.3125	221.67905	100.37126	313.12457	-9.063269	105000	-1.5923382e-08	10629.305	-0.008130887	-844.6416	0.44617152	0.011829142	0.0896	79.0	94.15539884567261	4.483590500695365
21	491.2051	282.70303	1458.9073	73.06918	53.02128	235.77435	100.86961	328.34375	-24.055466	110000	-2.2342428e-10	15728.611	-0.010436884	-1657.5791	0.42890084	0.009358771	0.0826	79.0	98.52390885353088	4.4783595908771865
22	515.0395	340.59613	1775.1487	72.7861	55.573032	258.52344	102.08627	348.4746	-16.967976	115000	1.2417883e-08	19594.508	-0.01058534	-1965.9023	0.41196352	0.009093245	0.069	79.0	103.16472506523132	4.485422901485277
23	578.772	396.65863	2035.6417	72.26476	62.45	282.79428	114.36627	380.33524	-28.915043	120000	8.969754e-09	23392.258	-0.010714552	-1827.1465	0.3946114	0.006902397	0.0748	79.0	107.2706356048584	4.469609906276067
24	670.3207	578.15607	3597.0972	99.834076	72.27536	325.6176	116.12284	405.03802	-48.60601	125000	-2.5570392e-09	40865.094	-0.008031	-3135.7812	0.37845895	0.004660947	0.0578	79.0	111.61669516563416	4.464667882919311
25	639.1672	468.923	2481.1057	90.77692	68.943665	348.0612	125.4017	438.14163	-50.779953	130000	-4.723668e-10	32978.332	-0.0071492046	-2686.8242	0.3604008	0.004555189	0.0368	79.0	116.03345775604248	4.462825371668889
26	711.75354	457.92758	2045.8596	91.195694	76.753845	350.88715	118.651	435.7836	-20.164654	135000	-6.148592e-09	30677.455	-0.007259161	-2310.0352	0.3435543	0.0049660974	0.0416	79.0	120.40171146392822	4.459322726285016
27	841.31616	818.2349	5374.163	110.451904	90.666664	356.5213	109.40089	436.09018	-26.249277	140000	-1.3589859e-09	53106.715	-0.00760926	-7334.5547	0.3236951	0.008300425	0.0562	79.0	124.93780708312988	4.462064606802804
28	1087.2123	810.3842	3131.9128	63.070625	117.097565	426.8109	110.69196	487.2108	-42.86967	145000	1.9565224e-08	51057.91	-0.008755837	-5164.0547	0.3016434	0.007312156	0.0572	79.0	129.5055227279663	4.465707746045343
29	980.2481	828.4338	3312.2654	72.60385	105.568184	471.02026	121.13729	528.09204	-61.96076	150000	5.969033e-09	52830.625	-0.008924731	-2598.5273	0.28546923	0.009616434	0.0636	79.0	133.89943051338196	4.463314414024353
30	1268.1652	1229.24	5377.6533	100.37768	136.54286	494.98056	119.767006	549.27655	-78.03608	155000	2.7775764e-09	61461.816	-0.0058062915	-5048.082	0.26180616	0.004502585	0.0304	79.0	138.2988874912262	4.461254496728221
31	1312.831	693.2534	3058.2896	249.20863	141.32353	529.5274	123.942505	581.6976	-45.716366	160000	-1.4643371e-08	49006.363	-0.008943819	-5661.2227	0.244316	0.0072216354	0.0472	79.0	142.72038459777832	4.460012085735798
