Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-311.0162	104.19923	-189.68007	-433.22147	-427.46826	47.01479	-369.88605	-543.3334	1000.0	1000.0	4999	8.539517	9.717673	51.711193	-5.2236896	-10.482262	0.8621841	18.66133737564087	18.661339282989502
2	-338.669	69.85137	-238.27753	-417.7346	-306.11328	46.29926	-235.17253	-371.7614	1000.0	1000.0	9999	96.83944	55.14966	238.72913	5.245192	-104.8654	7.809837	41.17236566543579	20.58618402481079
3	-434.74365	157.19044	-166.17258	-602.90735	-529.5383	84.81583	-318.86145	-635.8997	1000.0	1000.0	14999	230.38692	49.197254	315.57776	106.57686	-235.47812	21.62079	64.72543501853943	21.575145800908405
4	-419.313	97.36332	-276.9868	-531.4648	-454.54507	62.87793	-330.00433	-547.0554	1000.0	1000.0	19999	228.3238	65.634094	321.18665	125.57617	-230.45595	15.63355	88.3400354385376	22.085009455680847
5	-263.56937	256.75015	100.988396	-559.95795	-444.07138	70.68491	-327.0137	-585.4815	1000.0	1000.0	24999	201.76265	64.08295	298.9291	101.86491	-202.85185	10.29818	111.77037596702576	22.35407567024231
6	99.47512	349.6662	609.54767	-323.93143	160.34409	431.838	723.31885	-453.69125	1000.0	1000.0	29999	176.26843	57.05076	266.16528	79.70242	-177.12038	7.049154	135.361713886261	22.560285965601604
7	565.7101	693.474	1256.1937	-416.08337	537.92737	351.37808	1022.44794	-19.842619	1000.0	1000.0	34999	156.14209	54.671524	241.45262	60.98296	-157.17409	6.299526	159.00227522850037	22.714611053466797
8	1202.3418	336.39615	1630.3043	610.20105	958.5452	727.7025	1684.0343	-113.7155	1000.0	1000.0	39999	148.89915	58.490494	240.68698	47.471508	-150.15793	7.431811	182.6298303604126	22.828729033470154
9	1346.5586	670.2228	2190.1067	587.5853	846.78143	753.2361	1884.0702	-323.3882	1000.0	1000.0	44999	147.9043	63.60789	251.0864	34.52664	-149.2162	7.535939	206.00128197669983	22.889031595653957
10	818.2716	690.48706	2162.5205	257.84937	2380.3018	425.80423	2800.2485	1351.3582	1000.0	1000.0	49999	150.64442	73.661545	266.1841	28.431831	-152.07617	8.856889	229.59411144256592	22.959411334991454
