Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	55.004166	17.444237	146.49994	26.850933	216.37485	75.65259	400.3716	129.4168	6.0557575	23.3	4999	45.89676	40.85586	178.56479	-0.47000086	-55.340904	3.6715956	14.552083730697632	14.552085638046265
2	54.525295	16.37953	119.434814	26.86618	703.54926	261.18744	1326.2411	417.48172	6.0048018	75.5	9999	109.31368	114.94368	408.74548	0.3178341	-151.23233	9.218089	32.810495138168335	16.405248761177063
3	468.6355	260.88406	1997.9021	62.460686	856.4974	434.37854	1548.3112	269.3352	50.363636	91.9	14999	203.69339	204.50613	600.8882	-3.8823984	-263.86832	44.13029	51.96261215209961	17.320871432622273
4	8131.9727	2418.0256	9342.755	3295.9216	9350.943	0.68365616	9352.147	9349.856	870.6	1000.0	19999	317.48132	279.67917	748.68555	0.6059134	-378.02774	56.655506	73.91456127166748	18.478640913963318
5	6617.5664	2642.9856	9339.525	1954.9691	9322.747	0.6575911	9323.586	9321.638	709.4286	1000.0	24999	464.4393	336.39633	874.26917	1.7325101	-521.7729	72.44765	95.90225982666016	19.180452394485474
6	5261.072	4076.3503	9326.751	510.66943	9320.9795	0.7333576	9322.445	9319.794	564.9	1000.0	29999	596.2005	373.2489	965.2677	0.51440537	-652.035	140.8316	117.90661478042603	19.651102781295776
7	6805.647	2927.0408	9315.833	2563.0474	9326.418	1.0615014	9327.328	9323.671	731.1667	1000.0	34999	710.3836	400.3973	1079.7931	-1.8985733	-762.6406	181.15111	139.9974627494812	19.999637808118546
8	9313.283	5.0850334	9320.683	9306.801	9310.213	1.7283144	9312.321	9306.812	1000.0	1000.0	39999	814.97656	419.83273	1146.2241	-5.027397	-866.392	247.24976	161.7592761516571	20.219909876585007
9	3743.3225	3215.6218	9296.483	258.25443	9297.15	0.9207765	9298.601	9295.332	402.92307	1000.0	44999	892.49786	424.05997	1229.9515	-6.323818	-940.2722	313.68365	183.7324161529541	20.414713276757134
10	1650.0331	1661.751	7883.2686	147.07698	9269.705	1.4747461	9272.147	9267.117	177.93333	1000.0	49999	950.6665	428.62708	1306.8207	-18.629807	-996.1829	452.3709	205.58006834983826	20.558007049560548
11	2893.1104	2558.5251	9285.234	416.61118	9285.018	5.0379224	9293.952	9278.396	311.86667	1000.0	54999	1008.742	438.10495	2156.1946	-24.386385	-1052.9678	595.693	227.67074179649353	20.697340336712923
12	2052.4636	1975.2	7393.681	90.541626	9283.275	1.3531535	9285.863	9281.092	221.09091	1000.0	59999	1056.4628	443.73245	1417.6943	-29.449232	-1099.0443	666.642	249.55402612686157	20.796169022719067
13	2014.282	1717.8834	6453.458	147.17204	9251.186	1.2970558	9253.787	9249.579	217.16	1000.0	64999	1103.053	451.54245	1516.1146	-32.49934	-1144.9432	846.8766	271.479416847229	20.883032193550697
14	1410.2606	1206.1246	5762.5615	147.54778	9269.172	0.81222343	9270.709	9268.308	152.21213	1000.0	69999	1156.2578	459.83582	1607.3029	-32.748455	-1197.2421	1032.192	293.711590051651	20.979399476732528
15	1187.8226	1241.8512	5681.93	119.163795	9266.255	0.522865	9267.454	9265.648	128.38461	1000.0	74999	1199.8024	470.97	2132.8079	-34.01504	-1240.6919	1224.0332	316.7045419216156	21.113636255264282
16	805.2428	493.62125	2155.742	110.1552	9255.449	3.686463	9262.814	9252.569	87.10345	1000.0	79999	1240.0151	479.92328	1898.8898	-34.95463	-1280.197	1562.6262	341.0227086544037	21.31391942501068
17	792.8299	781.8385	3731.487	82.71765	9252.528	0.6411402	9253.729	9251.477	85.75862	1000.0	84999	1270.611	491.1338	1853.7664	-44.192604	-1310.5844	1837.3608	364.0046262741089	21.412036965875064
18	696.42615	634.7996	3387.7837	82.64195	9247.625	0.29577175	9248.05	9247.061	75.402985	1000.0	89999	1300.6033	505.40717	2250.3394	-35.9957	-1340.6373	2285.9126	385.8034315109253	21.43352409203847
19	727.3021	563.19556	2615.9363	109.818565	9238.275	1.6900408	9240.647	9235.387	78.77778	1000.0	94999	1330.4109	520.091	2280.9675	-30.234715	-1370.7506	2550.039	407.9746766090393	21.47235151341087
20	669.76526	503.34683	2039.0682	82.68367	9233.3125	0.21364233	9233.733	9233.09	72.57971	1000.0	99999	1370.416	537.4007	2073.7324	-57.27346	-1411.2133	2994.6702	430.9145197868347	21.545726084709166
21	653.64606	756.6111	4513.303	100.31883	9247.778	0.460317	9248.779	9247.237	70.86567	1000.0	104999	1430.2864	561.7527	2234.6746	-59.561832	-1473.3862	3450.5215	454.24401569366455	21.630667516163417
22	588.082	558.60986	3177.1365	91.508545	9229.764	0.5904418	9230.573	9228.773	63.792683	1000.0	109999	1479.8035	586.07904	2274.129	-63.70796	-1523.4365	3970.3884	477.81184577941895	21.718720360235736
23	671.89746	554.5033	2886.279	118.8479	9224.103	1.8671955	9228.176	9222.344	72.85507	1000.0	114999	1520.7141	604.96216	2397.6145	-55.91176	-1564.7758	4678.6055	502.3968379497528	21.84334087371826
24	517.8218	416.40887	1865.8182	91.7663	9229.172	0.38274	9229.715	9228.537	56.18182	1000.0	119999	1566.4075	632.3247	2465.9707	-57.90826	-1611.8667	5127.072	525.3488762378693	21.88953658938408
25	562.55566	454.12543	2177.204	137.5886	9234.118	0.9544958	9235.432	9232.856	61.06024	1000.0	124999	1622.1763	660.0439	2573.333	-58.180878	-1669.5507	5915.9775	548.1750733852386	21.927003030776977
26	519.878	311.18527	1629.9369	119.31872	9234.364	3.7526793	9240.213	9229.534	56.44318	1000.0	129999	1692.2329	689.1368	2681.3567	-107.69083	-1742.146	6924.589	571.2166368961334	21.969870732380794
27	648.8231	563.61566	2729.7292	100.66244	9224.98	1.1750221	9226.902	9223.107	70.40845	1000.0	134999	1762.9275	719.7156	3320.1833	-133.67941	-1814.1212	7848.912	595.9855558872223	22.073539186407018
28	489.07126	357.11584	1936.8806	108.695946	9220.225	0.46106112	9221.055	9219.568	53.14737	1000.0	139999	1837.187	754.8252	3173.2854	-148.28088	-1891.4019	8986.933	619.3633379936218	22.120119282177516
29	514.0516	385.26703	1870.7522	98.51962	9233.455	1.2921578	9236.187	9231.669	55.83146	1000.0	144999	1929.3046	797.2177	3140.16	-150.18925	-1986.6288	10383.627	643.0210638046265	22.17314021340732
30	464.366	424.0031	3520.5676	73.03355	9220.904	1.2584515	9223.022	9219.026	50.474747	1000.0	149999	2035.2073	842.22736	3387.4736	-129.56459	-2097.1265	12008.779	665.8091814517975	22.19363944530487
31	556.32495	398.3404	2158.881	100.52088	9223.463	1.3734692	9226.176	9221.408	60.433735	1000.0	154999	2159.455	900.2406	3678.7778	-124.29456	-2225.142	13496.84	687.7156541347504	22.18437599366711
32	447.54407	397.55518	2413.0125	73.07234	9227.861	0.45174074	9228.496	9226.895	48.656864	1000.0	159999	2296.8384	960.40607	3987.3086	-155.53702	-2367.2312	15947.922	709.6647100448608	22.177022248506546
33	465.5874	369.77753	1840.4341	107.07592	9227.053	0.48779595	9227.79	9226.27	50.626263	1000.0	164999	2438.3389	1019.53296	3988.0955	-173.29456	-2513.2756	18249.084	731.853404045105	22.17737593795314
34	471.98315	352.6236	2191.2527	73.07885	9223.642	0.9119239	9225.187	9222.161	51.336735	1000.0	169999	2552.2917	1068.5621	4204.1133	-182.04283	-2629.7708	20372.031	753.3944616317749	22.158660713364096
35	462.1152	365.8117	2269.807	63.935894	9238.448	0.87480736	9239.848	9237.329	50.262627	1000.0	174999	2673.7742	1123.6494	4368.0737	-196.81805	-2755.8264	22431.62	775.4955303668976	22.157015207835606
36	492.36118	474.56326	2575.8071	72.810936	9221.32	0.8438401	9223.044	9220.154	53.55914	1000.0	179999	2831.943	1189.737	4970.9365	-216.93288	-2920.6084	25218.203	797.4034395217896	22.150095601876576
37	522.19836	393.47266	1815.5242	72.89269	9235.646	0.8468497	9237.2	9234.052	56.820225	1000.0	184999	3012.724	1266.2389	5196.79	-422.27515	-3107.3745	29078.02	820.0875730514526	22.16452905938432
38	411.09772	391.37296	2824.7341	63.503853	9232.46	1.6429975	9235.024	9230.022	44.745453	1000.0	189999	3229.1587	1351.0641	5399.5776	-387.4453	-3330.7952	32513.959	842.0356829166412	22.158833817431802
39	423.78247	300.81613	2273.3909	99.88819	9214.238	1.2425915	9217.334	9212.602	46.136364	1000.0	194999	3414.703	1429.2115	5518.1865	-516.3637	-3523.168	36961.66	863.8175582885742	22.149168210151867
40	449.68225	298.1959	1428.5503	72.99628	9228.667	1.9929624	9234.106	9226.261	48.940594	1000.0	199999	3595.8145	1504.2155	5818.499	-669.2435	-3708.284	40960.69	885.0615646839142	22.126539158821107
41	479.21182	411.05774	2108.1697	73.232155	9237.693	0.569294	9238.682	9236.796	52.13402	1000.0	204999	3738.538	1556.5009	5903.6055	-678.1284	-3854.4631	44429.508	907.5943901538849	22.13644859267444
42	459.55997	368.24643	1710.2001	106.88314	9210.209	0.52472997	9211.21	9209.456	50.01	1000.0	209999	3841.1047	1608.7687	6741.513	-729.0398	-3961.2632	47060.082	929.9016540050507	22.14051561696189
43	478.6359	411.67477	2094.6545	100.4209	9212.82	0.78621536	9213.902	9211.681	52.104168	1000.0	214999	3981.6187	1663.6646	6474.6807	-594.8292	-4105.784	51566.457	951.6446099281311	22.131270042685575
44	440.29062	441.28113	3240.8516	73.15602	8308.188	2698.9417	9210.294	211.36673	47.941746	902.3	219999	4150.2886	1735.4482	6805.4146	-577.44257	-4281.154	57189.715	972.9401271343231	22.112275665456597
45	437.88214	435.7141	2906.8967	63.89469	9226.949	0.5824083	9227.884	9226.136	47.685715	1000.0	224999	4328.2285	1824.4585	7936.749	-455.43484	-4466.5684	63884.79	996.1816539764404	22.137370130750867
46	492.36847	390.6415	2521.0095	72.9172	9185.421	1.5705754	9188.762	9183.3545	53.61702	1000.0	229999	4536.0034	1911.6185	7259.541	-464.29022	-4680.278	70972.03	1017.8413031101227	22.12698489168416
47	400.39984	278.59503	1373.1549	73.07698	9207.965	0.6868416	9209.443	9206.925	43.608696	1000.0	234999	4741.203	2020.3463	7669.276	-515.1974	-4895.2783	78240.55	1039.71284532547	22.1215499411238
48	413.54483	348.3327	1811.9391	64.13137	9210.16	0.7303587	9211.123	9209.183	45.036366	1000.0	239999	4984.5034	2119.9568	8209.23	-557.8081	-5143.3447	85023.7	1061.410656452179	22.11272205412388
49	476.17084	360.1342	1800.9487	63.9773	9204.511	3.194177	9210.367	9200.667	51.82474	1000.0	244999	5199.008	2224.8599	8208.343	-583.0203	-5365.4873	94706.68	1083.389764547348	22.109995228903635
