Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-42.96427	3.5112176	-34.68107	-52.37753	-8.464148	3.6600986	-4.6429462	-15.478231	50.0	50.0	4999	-1.9941279	0.9177107	1.0872688	-7.805986	1.2914357	0.049897235	28.71178936958313	28.711791276931763
2	-43.117367	3.7721398	-33.42848	-52.69568	-8.677393	3.3083735	-3.7243178	-14.220647	50.0	50.0	9999	-1.9890637	1.539942	6.1305776	-9.068384	1.1269134	0.062277563	64.3298647403717	32.16493332386017
3	-10.050485	2.2431004	-5.322156	-16.973047	-8.370511	2.436962	-5.192882	-12.622749	50.0	50.0	14999	-0.1243973	2.2304537	11.212992	-8.861612	-0.6959428	0.1695747	102.07376861572266	34.024590253829956
4	-11.326659	2.5940971	-5.6545224	-20.371325	-11.717382	3.6610768	-5.707842	-16.616486	50.0	50.0	19999	1.6568426	2.6772943	13.839115	-7.698395	-2.463763	0.4949282	139.73371529579163	34.93342924118042
5	-12.684354	3.4169369	-5.5899777	-21.466272	-11.882623	3.4576688	-7.4720826	-18.244616	50.0	50.0	24999	4.3378997	4.0636263	42.22472	-8.732402	-5.391499	1.8169172	177.3438184261322	35.46876406669617
6	-22.253881	7.7505975	-7.842696	-47.4431	-26.32688	11.368484	-15.28551	-50.48482	50.0	50.0	29999	15.215895	12.356912	108.28686	-10.788014	-18.097687	20.496885	215.09450244903564	35.84908405939738
7	-38.883358	14.794279	-11.187473	-78.30998	-36.33251	9.682257	-28.039928	-59.280067	50.0	50.0	34999	53.9027	34.014023	329.20786	-16.81798	-62.551575	233.69638	253.0983603000641	36.15690892083304
8	-44.452847	11.804997	-21.374702	-82.00221	-36.35549	7.677347	-26.510231	-50.99853	50.0	50.0	39999	132.4736	67.20681	511.76346	-104.546326	-151.37248	1309.699	291.15164375305176	36.39395570755005
9	-41.64687	13.5632925	-17.131428	-82.59318	-40.528313	13.426293	-18.677631	-58.70069	50.0	50.0	44999	262.24265	114.24125	865.9309	-89.40996	-297.0107	5012.5884	329.22969245910645	36.5810772313012
10	-37.95616	11.560952	-10.392566	-67.37538	-35.125908	13.182069	-8.106658	-53.343803	50.0	50.0	49999	414.1173	171.64165	1332.7518	-88.88567	-463.2173	11835.113	367.2631697654724	36.72631721496582
11	-36.360867	12.560704	-12.847265	-63.549793	-28.337704	14.111403	-16.910892	-65.84674	50.0	50.0	54999	561.9175	250.16809	2020.8458	-199.71942	-625.796	21476.855	405.55565905570984	36.86869647286155
12	-39.39669	9.656201	-15.383029	-61.213615	-36.8895	8.101873	-26.733875	-47.284023	50.0	50.0	59999	760.1588	367.99863	2939.8416	-245.99449	-848.6366	39779.754	444.54752683639526	37.045627415180206
13	-39.34544	11.215817	-18.19926	-79.8613	-33.585125	8.451397	-23.622572	-51.042953	50.0	50.0	64999	1043.8707	526.49225	3781.0322	-271.92117	-1161.4978	75598.13	482.6326551437378	37.125589003929726
14	-40.361893	12.678847	-14.04693	-70.340904	-28.963297	11.328265	-10.396092	-46.097652	50.0	50.0	69999	1328.2451	670.2578	4431.475	-411.39926	-1472.8038	127301.21	520.7920682430267	37.19943361622946
15	-33.430153	12.996235	-12.423932	-88.65901	-27.876312	8.11181	-17.351488	-39.98038	50.0	50.0	74999	1577.7173	754.6745	5066.135	-661.859	-1749.1058	182464.88	559.2116780281067	37.280778646469116
16	-34.39003	11.874829	-11.763639	-86.35783	-36.207848	12.396112	-13.662463	-58.130947	50.0	50.0	79999	1858.6515	842.317	5849.318	-930.44354	-2055.058	249679.16	597.36914229393	37.33557154238224
17	-39.795746	9.6694145	-20.302628	-68.5678	-38.938667	11.922705	-18.102694	-54.796333	50.0	50.0	84999	2170.056	981.6098	7241.33	-1043.9689	-2404.3965	346276.8	636.0278081893921	37.41340062197517
18	-37.30849	13.175193	-9.841977	-73.50045	-30.0802	5.7336936	-21.236336	-40.303493	50.0	50.0	89999	2512.4033	1141.8302	8556.252	-1247.3201	-2773.4888	460352.22	674.7019386291504	37.48344115416209
19	-36.538425	12.093183	-13.999641	-71.98731	-39.360756	11.901415	-14.821884	-54.70487	50.0	50.0	94999	2823.5005	1295.9005	9264.803	-247.53279	-3117.1978	596612.5	713.1254949569702	37.53292091269242
20	-34.57065	11.321753	-14.13874	-72.943886	-34.113693	9.808516	-19.515596	-46.491566	50.0	50.0	99999	3102.9844	1434.9902	9820.603	-643.5766	-3418.8765	712819.56	751.4793162345886	37.57396593093872
