Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-42.647743	3.3858607	-34.12402	-50.21504	-9.279734	2.9670753	-4.58346	-12.868712	50.0	50.0	4999	-2.0089343	0.85243106	0.8423492	-7.450101	1.3174709	0.034481894	16.189140558242798	16.18914294242859
2	-43.37746	3.648478	-35.819332	-53.002384	-6.5021486	2.6297884	-3.6081135	-10.974403	50.0	50.0	9999	-2.5912886	1.2555394	4.1147227	-8.268324	1.8116086	0.043866903	37.021294593811035	18.510648727416992
3	-9.10133	3.109778	-2.7403817	-16.74718	-8.645607	3.2555842	-3.487843	-13.970414	50.0	50.0	14999	-1.6412148	1.8806989	7.051619	-8.522353	0.94345343	0.06501405	57.90022826194763	19.300076961517334
4	-8.775493	2.8476915	-3.084383	-17.84414	-6.882991	2.6919305	-2.3427174	-11.204998	50.0	50.0	19999	-0.032503556	2.0554223	7.590859	-7.5827637	-0.5418355	0.08477884	78.37479424476624	19.593699097633362
5	-7.7518086	1.9267064	-3.4275653	-13.791251	-5.9606524	2.8269439	-1.5439192	-10.539468	50.0	50.0	24999	-0.07094859	1.6754411	6.469687	-7.248824	-0.3655386	0.049850654	99.39101910591125	19.878204154968262
6	-7.307456	1.8828259	-2.8237574	-13.313342	-5.7897778	1.7943178	-3.0771363	-8.621648	50.0	50.0	29999	-0.79027766	1.5584009	5.181053	-8.020791	0.43850815	0.03284914	120.10689234733582	20.017815748850506
7	-6.903432	1.9141691	-3.0520484	-12.817673	-7.6774726	4.8533106	-3.5949275	-15.694758	50.0	50.0	34999	-1.279324	1.4557815	3.3015983	-9.044662	0.97789836	0.027166516	140.80879640579224	20.115542684282577
8	-7.183501	2.779054	-2.5081713	-16.69481	-4.824943	1.5270282	-2.34496	-7.5070677	50.0	50.0	39999	-1.4259228	1.4798415	2.984499	-10.836853	1.157169	0.028051438	161.9803545475006	20.2475446164608
9	-6.537269	1.6652466	-3.2218707	-10.4626255	-6.773525	1.538289	-4.0433817	-9.602129	50.0	50.0	44999	-1.383719	1.4713699	2.6226788	-11.110132	1.1391122	0.025199078	182.93713474273682	20.326348516676163
10	-7.289713	2.182967	-2.4388156	-12.366203	-5.1749105	2.0184088	-2.3621786	-8.714021	50.0	50.0	49999	-1.405428	1.3766321	1.7764537	-10.388074	1.1895468	0.022508478	203.24968004226685	20.32496819496155
11	-6.4136295	1.6278765	-3.054973	-10.454888	-4.0354395	1.2500731	-1.7415651	-5.679206	50.0	50.0	54999	-1.497868	1.3272245	2.272727	-9.584316	1.3009785	0.022636123	223.11870169639587	20.283518487756904
12	-5.9807734	1.735713	-2.654617	-10.801068	-5.533094	1.7638302	-3.2163987	-9.418563	50.0	50.0	59999	-1.5054467	1.322329	2.2036986	-10.165462	1.3213623	0.021205941	243.35330986976624	20.279442648092907
13	-6.480809	2.0917232	-2.6398997	-11.889421	-4.0863967	1.5008239	-1.2427505	-6.423049	50.0	50.0	64999	-1.4693751	1.3060386	1.3971636	-11.71788	1.2964191	0.020224698	263.41640615463257	20.262800601812508
