Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-42.62961	3.6023233	-34.85742	-52.834576	-8.473309	1.9956318	-5.2081537	-12.532992	50.0	50.0	4999	-1.8502004	0.8972111	0.92458737	-6.6118298	1.1454471	0.04308403	23.71744179725647	23.71744394302368
2	-43.386463	3.7090867	-36.08431	-50.8231	-9.930193	5.035499	-1.7447847	-17.570292	50.0	50.0	9999	-2.146336	1.3013453	7.465861	-7.448081	1.3267553	0.061664067	53.129573822021484	26.564787983894348
3	-11.215476	3.3249147	-5.64757	-21.28362	-12.194543	2.5962434	-7.7785244	-17.697311	50.0	50.0	14999	-0.045219757	2.4877563	12.8878765	-8.991759	-0.8283347	0.24837504	83.59157824516296	27.863859971364338
4	-13.172734	4.484527	-6.6201177	-34.664272	-11.430317	4.056307	-7.4136186	-18.791954	50.0	50.0	19999	3.4287205	2.9951434	20.697819	-7.608962	-4.419288	1.043182	114.2855293750763	28.571382880210876
5	-18.61251	8.220286	-6.3815475	-50.98044	-25.823065	8.436021	-11.140065	-37.99793	50.0	50.0	24999	9.656547	6.746337	91.03903	-7.432526	-11.499305	8.741482	145.10458993911743	29.020918369293213
6	-26.538057	12.272075	-8.801214	-85.055954	-22.72987	6.652611	-12.105831	-33.807964	50.0	50.0	29999	31.133604	20.371998	201.14612	-10.119284	-36.112114	93.178085	175.912944316864	29.318824370702107
7	-44.24573	15.212819	-14.9846735	-86.20384	-40.52556	8.719221	-23.970465	-57.964787	50.0	50.0	34999	77.313995	34.551662	259.2	-42.025913	-87.925415	419.49945	206.88515162467957	29.555021933146886
8	-32.98911	11.461029	-14.834452	-64.23084	-39.492683	10.31428	-21.975834	-53.691544	50.0	50.0	39999	141.79662	55.791344	381.17682	-48.13043	-159.67206	1244.3184	237.8180546760559	29.727257072925568
9	-37.82658	11.357642	-16.4326	-79.81736	-34.593662	10.802369	-18.104927	-55.063454	50.0	50.0	44999	234.41801	87.64331	669.7776	-59.31562	-262.85626	3292.9395	269.233656167984	29.914850897259182
10	-38.40132	10.424779	-19.133907	-64.62407	-45.38634	10.727143	-33.435356	-65.24749	50.0	50.0	49999	363.88498	136.03714	999.6118	-110.77256	-405.2438	7935.0127	300.1049151420593	30.010491681098937
11	-41.603153	12.868469	-17.56332	-74.749794	-40.177673	15.1041	-10.62223	-64.87845	50.0	50.0	54999	480.19016	181.23747	1367.7262	-74.04648	-531.8191	13288.91	331.1231951713562	30.10210884701122
12	-37.541176	15.314165	-11.502513	-78.90138	-44.01584	12.512743	-26.37829	-74.107796	50.0	50.0	59999	611.78546	221.81075	1704.9448	-228.3016	-679.4497	24637.928	362.3382751941681	30.19485644499461
13	-39.265873	11.425471	-5.831834	-70.977844	-36.412567	9.403208	-21.131403	-50.58617	50.0	50.0	64999	758.1424	262.17087	1904.0049	-195.40662	-841.6654	38810.105	393.9198143482208	30.301524327351498
14	-35.466713	10.032425	-16.71914	-62.157692	-37.793877	13.445672	-12.27869	-57.36729	50.0	50.0	69999	908.17694	297.26102	2091.9875	-157.59541	-1002.8738	52913.164	425.12485122680664	30.366060972213745
15	-37.447014	10.580912	-13.65625	-63.5242	-38.470592	12.511637	-23.83918	-61.06361	50.0	50.0	74999	1034.1892	362.27374	2604.2664	-286.86002	-1136.7622	64448.27	456.4669198989868	30.431128120422365
16	-40.843117	10.3153925	-15.866512	-71.14716	-38.59311	11.552988	-19.27432	-56.418236	50.0	50.0	79999	1138.912	399.09818	2888.209	-827.20544	-1253.755	80779.53	488.0176613330841	30.501103952527046
17	-38.37368	11.696276	-13.703438	-83.20428	-29.684086	8.31699	-15.622858	-40.41065	50.0	50.0	84999	1234.1528	407.73422	3013.258	-543.75616	-1356.5153	98272.164	519.4977030754089	30.558688542422125
18	-39.843998	10.337896	-14.580338	-63.028316	-41.77539	8.596698	-29.18909	-56.314915	50.0	50.0	89999	1349.3254	440.31622	3357.5515	-488.38232	-1483.1218	121711.77	550.9347403049469	30.607485704951817
19	-39.63925	11.107287	-14.936775	-68.48436	-39.061348	6.2507234	-28.904675	-50.657692	50.0	50.0	94999	1441.4714	477.30194	3694.2585	-335.34326	-1580.198	139707.7	582.3589792251587	30.650472691184596
20	-35.74797	7.7816586	-12.822531	-54.184948	-32.46766	7.537672	-22.377205	-44.710705	50.0	50.0	99999	1525.7716	504.73032	3961.0872	-420.7092	-1673.9048	158117.3	613.887041091919	30.694352161884307
21	-34.599693	8.3621855	-13.438282	-61.81821	-37.469578	9.222703	-17.842215	-48.043465	50.0	50.0	104999	1593.4329	546.26825	4287.1353	-330.7403	-1746.3052	172666.27	645.4636716842651	30.736365420477732
22	-34.623356	11.293228	-13.522086	-64.97545	-37.785637	14.054757	-12.167297	-56.425854	50.0	50.0	109999	1667.181	591.0907	5026.5786	-405.8883	-1824.801	190553.66	676.8253750801086	30.76478987390345
23	-34.634037	12.010686	-15.04551	-77.09286	-31.473043	8.734076	-19.674767	-47.17997	50.0	50.0	114999	1724.9698	609.8508	5057.427	-313.09525	-1887.8398	206687.64	708.4261057376862	30.80113511500151
24	-35.669712	12.0255165	-8.95742	-66.33931	-31.83458	9.769471	-14.26651	-52.80984	50.0	50.0	119999	1815.4907	637.32574	5123.6475	-549.5697	-1987.7346	230807.19	740.1270456314087	30.83862700064977
25	-37.441414	11.999955	-5.5719905	-60.370472	-39.941807	13.054901	-15.065078	-58.490505	50.0	50.0	124999	1851.3785	648.3552	5047.099	-824.00543	-2021.6932	235700.98	771.7612569332123	30.87045040130615
26	-37.27614	10.584562	-11.11323	-61.145798	-32.767742	8.13584	-14.202671	-43.849056	50.0	50.0	129999	1885.1382	686.334	5133.718	-742.78577	-2059.6458	248065.53	803.0943443775177	30.888244087879475
27	-34.583015	9.860478	-17.018904	-58.68949	-37.40278	12.089494	-19.103642	-59.241558	50.0	50.0	134999	1889.088	707.3672	5371.7197	-668.5774	-2057.9124	245069.31	834.5887537002563	30.91069467862447
28	-37.55479	10.621384	-17.17077	-64.939064	-42.37871	10.175016	-31.447477	-63.945213	50.0	50.0	139999	1858.7911	698.5628	5749.19	-666.3833	-2023.1584	242151.42	866.3865563869476	30.9423770904541
