Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-291.43976	80.764565	-206.02293	-435.3425	-591.7622	0.98227805	-589.8512	-593.50256	1000.0	1000.0	4999	7.0667644	6.998847	39.94036	-10.656122	-8.477788	0.8791657	26.74017357826233	26.740175485610962
2	-268.8001	57.22072	-199.80605	-358.92703	-567.2538	18.122162	-538.3422	-594.33093	1000.0	1000.0	9999	60.127216	34.644577	162.69666	-4.8372707	-65.569565	7.688904	59.6837317943573	29.841866850852966
3	-308.41766	232.56305	8.246658	-557.6856	-598.8517	0.43382767	-598.3104	-599.71875	1000.0	1000.0	14999	170.77847	26.839748	239.00941	85.38359	-175.11952	23.00613	93.43560934066772	31.145203828811646
4	-366.94092	99.61364	-186.40924	-455.0791	-660.9237	69.53751	-522.638	-762.72296	1000.0	1000.0	19999	180.65224	14.813736	222.69635	135.32149	-181.80571	9.101573	127.35254120826721	31.838135838508606
5	261.6761	254.82738	692.9101	34.912613	-100.91359	434.05008	497.2752	-685.153	1000.0	1000.0	24999	167.76157	6.8999987	203.23466	140.32852	-169.31502	7.22913	161.19178986549377	32.23835835456848
6	121.807846	638.755	1252.1077	-495.2588	42.895386	252.39851	421.4777	-261.07788	1000.0	1000.0	29999	156.99776	14.421876	212.5652	112.02042	-158.31357	6.357292	195.0026969909668	32.5004498163859
7	434.33847	453.31076	942.09607	-353.6173	476.64014	569.5975	1302.9723	-454.55453	1000.0	1000.0	34999	153.356	24.263245	226.9801	94.89512	-154.94745	8.408991	229.01401472091675	32.71628812381199
8	-64.123924	314.91498	449.99576	-408.88254	306.70343	530.3071	1469.5076	-407.13638	1000.0	1000.0	39999	156.6151	29.208372	235.05788	91.357414	-158.16112	8.297757	263.18727946281433	32.89841017127037
9	709.0923	739.87854	1323.3094	-563.1417	1224.2908	595.68713	1884.4554	-364.2506	1000.0	1000.0	44999	157.6569	39.434856	244.75417	62.07333	-159.31555	9.602355	297.491450548172	33.05460585488213
10	693.2333	564.1304	1469.9652	28.955423	421.51587	986.16595	2718.78	-611.009	1000.0	1000.0	49999	167.02693	46.519085	268.19754	72.112946	-168.8608	12.908978	331.35178995132446	33.13517918586731
11	1388.2346	725.5212	2228.5425	263.05853	895.6068	1178.052	2781.7595	-569.55676	1000.0	1000.0	54999	178.73604	59.435085	288.71957	62.49827	-180.7868	16.773575	365.5805985927582	33.234600045464255
12	1581.1796	1066.6202	2493.4143	-464.29166	1734.9434	968.7795	2958.321	-66.70044	1000.0	1000.0	59999	196.4321	67.225006	310.24792	58.908386	-198.66595	19.995062	399.8504157066345	33.320868134498596
13	1946.6797	878.7962	2558.0435	218.2032	2945.3032	1201.8346	3757.671	-596.5706	1000.0	1000.0	64999	213.54198	72.52718	343.5615	54.53678	-215.68166	20.844	434.08802580833435	33.39138676570012
14	2234.4077	550.27216	3109.61	1572.8163	2771.5618	817.5245	3440.622	458.15945	1000.0	1000.0	69999	231.20941	79.20319	374.7221	61.218594	-233.4735	24.098755	468.34883975982666	33.453488673482624
15	3098.6309	249.9793	3520.1538	2747.509	2839.8972	1134.7487	4014.5195	1000.66656	1000.0	1000.0	74999	251.89296	84.46367	410.91058	60.216904	-254.39854	30.487185	502.82100009918213	33.521400149663286
16	3287.9316	338.94446	3701.3186	2677.8975	3612.978	476.08334	4006.1104	2279.6895	1000.0	1000.0	79999	280.4607	82.25551	450.731	92.409584	-283.3011	34.920555	537.3324716091156	33.583279594779015
17	3742.3015	641.9406	4435.3887	2657.5198	3744.3218	379.4409	4197.0215	3099.9102	1000.0	1000.0	84999	307.16925	82.36732	488.98724	114.92676	-309.82675	38.476547	571.7053182125092	33.629724726957434
18	4165.972	143.42915	4365.9883	3959.2927	3236.9094	749.2044	4374.42	2065.0225	1000.0	1000.0	89999	334.3086	90.655876	516.2087	108.22321	-337.06473	42.57522	605.6582143306732	33.64767870638106
19	3896.3594	883.09094	4713.055	2358.3062	4653.037	190.20108	4857.6216	4209.8594	1000.0	1000.0	94999	359.35455	101.033775	551.30566	68.82166	-362.29404	47.75522	640.2559316158295	33.697680724294564
20	4406.6655	390.23123	4790.415	3761.2112	4381.119	841.54755	5464.134	2259.149	1000.0	1000.0	99999	388.55286	108.17556	581.81006	71.15903	-391.79825	52.571587	674.6675353050232	33.73337687253952
21	4362.406	916.87054	5203.845	2590.8628	4479.811	529.63226	5174.176	3165.8203	1000.0	1000.0	104999	415.24493	112.58525	610.5998	58.509144	-418.38586	53.291363	709.3832306861877	33.780153955732075
