Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-46.806824	79.876366	12.8426075	-325.6951	751.66394	272.94598	863.0229	-61.289444	150.92857	911.5	4999	-0.07022924	2.0961163	15.329204	-11.330023	-0.06977305	2.097219	15.790163	-11.205293	-0.95789164	0.3423933	20.751194953918457	20.751197576522827
2	-28.17958	58.841286	75.60503	-374.9415	-52.443367	40.697197	-6.207529	-149.67906	104.12727	44.6	9999	4.0586066	4.2968917	28.647377	-16.33402	4.059039	4.2975073	29.077364	-17.60479	-6.6019444	1.6921273	39.89190316200256	19.945953011512756
3	76.595116	255.17822	620.8255	-539.9732	284.5807	362.7651	822.0646	-86.543465	289.94116	568.0	14999	9.440775	5.281287	34.77731	-17.09165	9.439991	5.2822747	36.023006	-15.625488	-12.03446	3.1547363	63.36063885688782	21.120213667551678
4	122.769684	201.18271	531.43396	-57.36817	147.27786	242.12013	559.5838	-104.63974	460.54544	526.3	19999	11.183729	5.691108	37.47939	-15.893354	11.183606	5.6957145	35.52152	-16.2942	-13.330506	3.3183093	86.59699511528015	21.64924931526184
5	95.76011	147.67015	499.02252	-45.70097	277.6502	165.65483	510.11667	40.420055	346.58334	604.4	24999	11.569771	5.7791376	36.947693	-20.22357	11.569366	5.7840943	37.45169	-21.53439	-13.556594	3.385214	110.09373211860657	22.018746900558472
6	187.9457	161.59193	496.6892	2.0624793	117.00944	232.5181	766.24164	-124.25457	422.69232	341.6	29999	11.806798	5.826839	36.499596	-20.804441	11.805499	5.830345	37.953278	-20.65741	-13.717317	3.5178509	132.07652282714844	22.012754162152607
7	128.77425	190.99365	468.26736	-288.23062	496.44962	266.70996	753.2495	68.51347	429.33334	728.9	34999	12.275056	5.9665937	38.746613	-20.259785	12.274542	5.9677467	38.52503	-20.19448	-14.176893	3.535091	156.45262122154236	22.350374732698715
8	313.97427	248.40572	743.4791	0.70009565	500.2792	286.51163	953.6844	54.03781	500.4	693.6	39999	13.031356	6.2976375	41.649433	-19.982414	13.031008	6.29749	42.76909	-21.343288	-14.825004	3.614953	180.46354746818542	22.557943731546402
9	701.3022	90.81266	840.3363	611.08307	648.9061	256.2505	936.5693	60.312786	1000.0	817.3	44999	14.195052	6.542929	45.847355	-19.261421	14.19491	6.542624	45.632504	-18.876772	-15.957693	3.3440688	205.56496262550354	22.840551720725166
10	545.0972	239.86128	761.55304	169.55774	549.93384	310.81778	882.65814	45.716515	762.0	682.3	49999	15.518541	6.7648215	45.058163	-21.428106	15.518592	6.765231	45.12303	-19.985262	-17.235352	3.3498304	229.9376142024994	22.99376163482666
11	392.89606	289.96262	782.7439	52.617275	275.7709	296.97134	790.74817	18.06355	604.44446	430.3	54999	17.228533	6.6310525	45.958744	-19.868723	17.22776	6.634107	45.580463	-19.245691	-18.879942	3.3604195	252.84572434425354	22.985975178805266
12	458.7186	207.2293	776.63446	241.95033	296.5023	315.25735	837.2854	-0.8561154	690.5714	433.5	59999	18.780693	6.6121693	47.398636	-21.775915	18.779827	6.6144066	46.233402	-21.588623	-20.346777	3.410146	275.66603922843933	22.972170114517212
13	675.5327	136.40501	814.3366	433.3296	540.6288	343.87698	958.17126	36.78604	1000.0	660.5	64999	20.105013	6.84676	47.01505	-20.719736	20.104675	6.848288	48.22143	-29.464296	-21.665653	3.370322	299.8549654483795	23.065766719671394
14	369.47403	292.60043	725.931	45.092552	759.36066	289.99704	1156.8569	38.78664	513.3333	794.4	69999	21.354755	7.171129	49.72084	-20.70627	21.354158	7.1731505	50.48074	-22.480143	-22.936861	3.4040458	324.99509620666504	23.213935613632202
15	425.2125	356.74487	832.45294	-9.492734	636.9199	402.0645	1064.955	28.770607	532.4	712.4	74999	22.709215	7.46604	52.30717	-22.242168	22.708704	7.468923	52.43859	-19.229183	-24.255606	3.5267208	349.4478645324707	23.296524445215862
16	566.2092	423.51648	1213.0758	24.878502	1011.82776	387.57254	1355.8059	28.692343	547.55554	858.2	79999	24.249968	7.8195767	55.16704	-22.831364	24.249325	7.82296	55.204655	-19.455643	-25.805923	3.8358622	374.3491244316101	23.39682039618492
17	724.9539	460.15097	1353.4169	71.88969	769.4505	271.3005	1163.0476	292.347	669.7143	794.9	84999	26.169153	8.493812	58.49142	-22.248814	26.16858	8.49587	58.660065	-19.935844	-27.73772	4.2400165	399.13997745513916	23.478822343489703
18	735.43787	456.70807	1281.4604	6.27505	633.6383	349.19653	1034.9873	39.420753	722.375	584.9	89999	27.737724	9.303769	60.479366	-24.434855	27.737637	9.304346	61.40228	-23.837137	-29.313658	4.504168	422.6947364807129	23.483041736814712
19	468.99686	242.49101	801.8177	25.145742	510.05933	452.04236	1115.6465	19.119486	529.75	525.6	94999	29.450085	10.114795	62.063164	-28.198986	29.4502	10.1147995	63.158978	-25.766603	-31.035244	4.8210454	446.12453055381775	23.48023856313605
20	808.4587	332.68332	1252.2151	143.89749	1113.3748	432.93414	1511.9576	98.400154	853.1667	825.5	99999	30.976456	10.999022	64.0055	-26.900875	30.976288	10.999191	64.46329	-23.812403	-32.605587	5.1033883	470.9158275127411	23.545791482925416
21	530.11395	384.58633	1208.9679	21.997856	676.025	352.32346	1150.2339	33.627125	565.3	616.2	104999	32.57577	11.923352	68.511826	-27.720016	32.57548	11.924204	69.12243	-26.14359	-34.17365	5.32012	494.68551564216614	23.55645327340989
22	631.91016	399.06583	1363.5785	116.43191	645.53906	255.81763	1000.85596	23.51392	672.7143	836.3	109999	33.947453	12.841981	69.69814	-33.550785	33.947353	12.841162	70.01564	-34.714317	-35.565277	5.5807185	519.762050151825	23.625547831708733
