Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-264.06754	94.181	-157.52057	-430.81073	-506.13605	68.06502	-410.85342	-642.49255	1000.0	1000.0	4999	4.7248836	6.4252853	35.09691	-5.4973693	-5.967326	0.5127516	32.236368894577026	32.23637080192566
2	-274.59778	58.0104	-214.18486	-382.68655	-465.2037	82.929375	-377.84732	-649.12787	1000.0	1000.0	9999	59.05844	36.058186	179.82535	4.1105413	-64.756516	4.9058094	72.07061409950256	36.0353080034256
3	-502.94165	115.00618	-326.77545	-666.19385	-801.9501	299.03052	-328.1141	-1340.6307	1000.0	1000.0	14999	192.96715	32.957664	277.58923	87.33498	-197.91977	23.694271	113.32130551338196	37.77376921971639
4	-475.27448	115.47259	-335.3711	-629.92676	-411.10483	253.84164	-64.2413	-779.3246	1000.0	1000.0	19999	200.53844	33.95146	258.9254	125.65366	-202.20215	15.388709	154.25690364837646	38.56422644853592
5	-288.6875	246.07419	159.0937	-536.88043	-132.74374	111.67441	20.296804	-337.87625	1000.0	1000.0	24999	177.81342	36.535366	243.02568	101.89033	-178.91527	10.37147	194.7814347743988	38.9562873840332
6	47.044548	249.94438	489.28647	-214.4081	485.21933	352.64844	883.38727	-444.70953	1000.0	1000.0	29999	154.81879	35.12045	215.57378	79.843	-155.82765	8.659475	236.49256658554077	39.41542808214823
7	1161.6489	376.13562	1616.2847	692.057	1849.7174	253.42958	2210.8152	1450.5863	1000.0	1000.0	34999	143.81668	36.03906	210.92732	66.78363	-144.97665	8.36606	277.8726737499237	39.69609655652727
8	2084.983	270.2443	2387.223	1767.4001	1818.907	509.66095	2484.2036	943.1262	1000.0	1000.0	39999	148.19547	41.05815	234.64539	61.08528	-149.63696	10.953929	319.1738848686218	39.89673584699631
9	2090.2856	225.47311	2361.9348	1794.2408	2259.1626	245.77751	2636.1985	1882.3251	1000.0	1000.0	44999	162.51752	46.22621	254.15878	60.79701	-164.23355	13.809421	360.7966253757477	40.088514142566254
10	1837.1019	510.63745	2364.444	1081.2941	2120.914	673.0628	2663.7024	379.28043	1000.0	1000.0	49999	179.47078	46.635258	271.973	75.324524	-181.12007	15.138963	402.6753854751587	40.26753878593445
11	2192.9263	89.70104	2271.89	2024.0417	2417.6294	308.58444	2810.2817	1699.9534	1000.0	1000.0	54999	193.81403	49.563675	283.38425	83.52712	-195.36082	16.426447	444.70756435394287	40.4279605475339
12	2296.7466	324.4477	2558.1694	1673.201	2717.6335	246.61247	3071.7634	2292.737	1000.0	1000.0	59999	206.37964	53.256958	298.68408	81.425766	-207.91579	17.779963	486.8544924259186	40.5712078611056
13	2551.3628	223.2749	2785.3315	2187.7764	2603.123	128.68922	2864.821	2445.3198	1000.0	1000.0	64999	218.60323	56.18389	314.71918	73.14497	-220.1792	18.670465	528.3447825908661	40.64190649986267
14	2476.2495	463.12347	2876.7722	1576.731	2561.2188	288.80206	2877.4875	2098.227	1000.0	1000.0	69999	230.85074	57.969856	329.84192	82.86931	-232.47685	19.731268	569.4300971031189	40.67357851777758
15	2905.9976	391.2693	3403.845	2319.5056	3403.8547	233.217	3660.595	2922.1274	1000.0	1000.0	74999	244.69666	57.761375	343.4983	82.11986	-246.4146	21.11655	611.7533056735992	40.78355385462443
16	3335.944	180.17146	3520.8164	2997.2996	3466.6926	126.36761	3669.189	3265.9377	1000.0	1000.0	79999	262.04242	57.11625	367.25946	90.119255	-263.94052	22.00063	653.7216453552246	40.85760295391083
17	3509.1758	62.849815	3590.619	3434.959	3309.526	1030.7836	3991.9246	316.05255	1000.0	1000.0	84999	280.87753	56.86164	381.69547	104.60821	-282.8615	23.039808	695.8644161224365	40.93320107460022
18	3541.0938	81.79551	3644.626	3431.5596	3855.082	129.5242	4076.9702	3615.1865	1000.0	1000.0	89999	299.15112	57.80982	397.59653	115.69791	-301.15994	23.361912	737.4795393943787	40.97108565436469
19	3597.1418	119.15982	3813.6277	3473.3748	3820.8484	189.45952	4067.5078	3390.1704	1000.0	1000.0	94999	315.21075	59.29447	412.05115	119.15049	-317.22388	22.770828	778.8796441555023	40.99366560735201
20	3757.8364	75.640175	3845.068	3663.9966	3823.6055	210.32722	4138.045	3339.6516	1000.0	1000.0	99999	329.9506	59.68686	427.2437	138.83644	-331.92416	22.627844	820.9990088939667	41.04995056390762
21	3732.6133	145.23453	3905.0505	3479.628	3988.1003	48.2293	4071.9233	3912.9124	1000.0	1000.0	104999	342.81705	60.656986	438.2406	152.14594	-344.77338	21.682648	863.5416073799133	41.121029025032406
22	3923.9507	61.141193	3973.5002	3817.2927	4207.361	84.18097	4336.83	4023.5632	1000.0	1000.0	109999	354.14307	62.942173	448.8354	149.24756	-356.10117	21.57801	905.6860547065735	41.16754803874276
23	3947.623	92.01332	4121.1	3853.3079	4135.9634	77.57127	4339.705	4065.9697	1000.0	1000.0	114999	364.5955	63.341694	458.58963	152.89845	-366.64066	21.582752	947.7974908351898	41.20858665134596
24	3979.9922	72.525505	4084.1887	3893.0916	3828.4956	294.27814	4182.2925	3018.3345	1000.0	1000.0	119999	375.25726	62.132988	464.0887	152.493	-377.22406	20.453506	990.1272773742676	41.255303313334785
25	4010.442	139.41542	4163.319	3747.084	3722.056	205.12355	4140.424	3382.4443	1000.0	1000.0	124999	383.14154	62.137974	474.06833	152.81323	-385.05765	20.29684	1032.3175101280212	41.29270050048828
26	3956.0376	123.98	4183.708	3840.109	4167.786	93.065704	4357.643	3972.29	1000.0	1000.0	129999	390.39087	62.624374	482.15692	157.22423	-392.29584	20.047523	1074.6475095748901	41.332596613810615
27	4032.0605	108.048805	4155.6987	3853.7654	4130.534	421.84644	4398.9956	2894.9546	1000.0	1000.0	134999	396.81635	64.216995	486.42996	166.6835	-398.7169	20.13166	1117.061761856079	41.37265791716399
28	3700.6836	492.8918	4059.678	2727.7898	4265.0537	105.67315	4380.9106	4031.0476	1000.0	1000.0	139999	401.10016	65.59954	489.2352	163.51004	-402.91983	20.22318	1159.611575603485	41.41469919681549
29	4005.8555	81.50545	4096.5347	3874.0894	4419.79	50.04551	4514.9263	4336.849	1000.0	1000.0	144999	405.35922	66.81615	493.49335	184.23357	-407.1835	20.273819	1200.8902688026428	41.41000935949128
30	4116.829	213.13928	4357.734	3770.125	4397.4775	70.95743	4491.516	4261.8115	1000.0	1000.0	149999	410.40375	65.98736	494.88034	199.58742	-412.25864	20.0732	1242.225049495697	41.407501729329425
31	3890.9766	332.9811	4204.057	3246.5896	4356.141	114.10384	4521.4297	4132.021	1000.0	1000.0	154999	415.11276	63.180916	499.48773	210.63863	-416.93268	19.536976	1283.7034320831299	41.409788208623084
32	3937.9673	296.14685	4240.574	3381.8489	4350.9194	71.21387	4482.304	4243.2856	1000.0	1000.0	159999	418.49014	62.71681	504.8307	229.0269	-420.2425	19.738995	1325.345389842987	41.41704349964857
33	3996.9238	333.79163	4224.3237	3335.902	4437.229	127.76473	4589.619	4110.7466	1000.0	1000.0	164999	420.43808	64.75872	502.28516	220.8538	-422.10406	19.471756	1366.843162536621	41.41948984608506
34	4159.159	131.2314	4252.0054	3898.821	4152.496	283.31015	4388.0337	3424.952	1000.0	1000.0	169999	422.0265	67.17317	504.64056	211.56639	-423.70135	19.336674	1408.6102409362793	41.42971303883721
35	4174.1973	71.45395	4260.38	4045.6245	4235.1313	44.16866	4295.2793	4155.4707	1000.0	1000.0	174999	424.66315	66.70129	505.56836	206.26123	-426.3767	19.161081	1450.2884695529938	41.4368134702955
36	4192.5312	79.67596	4254.0747	4035.2434	4518.5225	55.439228	4581.442	4384.606	1000.0	1000.0	179999	426.6628	67.105125	507.40158	200.80508	-428.3241	19.435425	1491.7888407707214	41.438578969902466
37	4223.064	65.47774	4313.4375	4145.476	4393.1943	81.84062	4498.9478	4258.884	1000.0	1000.0	184999	428.6663	66.297935	508.65607	210.97888	-430.33615	19.235065	1533.360244512558	41.442168828603386
38	4221.413	92.98747	4315.035	4063.3115	4511.935	58.821953	4592.4453	4400.2144	1000.0	1000.0	189999	430.9568	64.69522	509.1217	209.23898	-432.6465	18.821146	1575.019100189209	41.447871120352495
39	4207.532	32.706985	4268.501	4178.915	4491.0767	104.16278	4713.6753	4331.6333	1000.0	1000.0	194999	433.67624	63.37152	511.1594	200.97002	-435.3047	18.152763	1616.642203092575	41.452364242993866
40	4230.667	70.31293	4304.116	4138.8833	4405.849	134.16014	4626.0	4253.869	1000.0	1000.0	199999	435.6758	62.086334	510.08572	179.47572	-437.3037	17.747335	1658.8712899684906	41.47178231477737
41	4227.456	90.13832	4356.5767	4078.875	4502.771	84.72261	4612.408	4287.682	1000.0	1000.0	204999	437.1879	61.03311	510.69604	152.90161	-438.7769	18.201326	1701.7126786708832	41.50518738351217
42	4108.691	128.93661	4270.6797	3923.434	4295.372	311.0587	4555.6353	3600.3872	1000.0	1000.0	209999	439.1138	59.10532	512.0063	143.8685	-440.7391	18.143778	1744.4584834575653	41.53472584202176
43	4251.245	56.299168	4354.499	4190.446	4613.4043	92.6737	4750.888	4449.873	1000.0	1000.0	214999	441.75494	56.55681	514.2697	172.26056	-443.3586	17.37138	1786.0393517017365	41.53579893223075
44	4248.269	64.46334	4350.5312	4185.8706	4019.2192	87.24328	4126.9014	3864.5022	1000.0	1000.0	219999	443.90167	55.938442	516.21344	194.84683	-445.4698	16.928825	1827.6764795780182	41.538101851940155
45	4245.691	85.85909	4376.682	4123.104	4435.7427	89.65395	4605.9243	4301.2407	1000.0	1000.0	224999	445.25125	55.944084	515.0687	222.4133	-446.7803	16.530745	1868.727389574051	41.5272753768497
46	4247.625	96.20628	4356.27	4127.494	4273.536	85.22576	4402.565	4139.0464	1000.0	1000.0	229999	446.03043	56.50558	514.1146	217.9104	-447.5097	15.89995	1910.4145276546478	41.530750653018124
47	4255.9023	50.6404	4311.12	4169.6206	4462.8813	97.99912	4591.633	4271.7017	1000.0	1000.0	234999	446.19022	57.8626	514.3716	192.92096	-447.61316	15.635603	1951.8028116226196	41.52771945202604
48	4228.115	60.454624	4325.55	4154.1445	4422.836	276.39633	4659.3887	3652.5686	1000.0	1000.0	239999	446.1921	58.447426	515.2025	183.19592	-447.6217	15.920228	1993.4696474075317	41.53061770896117
49	4319.798	33.320602	4370.6396	4282.4575	4593.8525	56.497986	4674.6694	4510.9316	1000.0	1000.0	244999	447.01224	58.880848	514.7982	190.1883	-448.476	15.729663	2035.1141245365143	41.532941365728576
50	4294.9443	134.23999	4496.3037	4095.48	4582.532	79.58209	4703.1743	4434.4814	1000.0	1000.0	249999	448.7181	58.797043	516.50476	193.50983	-450.153	15.653494	2076.490888595581	41.52981781482696
51	4358.278	77.4978	4510.455	4309.5845	4470.4395	142.70122	4636.191	4139.4365	1000.0	1000.0	254999	449.09744	61.77144	518.0432	189.3674	-450.5343	15.279287	2117.7666034698486	41.52483541357751
52	4356.819	112.27236	4529.315	4195.8813	4621.8184	95.65532	4793.817	4449.731	1000.0	1000.0	259999	450.59424	61.94629	521.6692	196.0247	-452.0297	15.5178	2159.5537827014923	41.52988048700186
53	3820.382	1164.3674	4478.75	1494.6892	4513.6426	88.29079	4681.762	4417.0854	1000.0	1000.0	264999	451.80856	62.170956	522.33154	101.09524	-453.2415	16.179743	2201.418613910675	41.5362003074502
54	4304.676	67.68742	4424.662	4229.783	4535.037	196.23534	4730.2817	4068.725	1000.0	1000.0	269999	451.9703	64.564125	521.815	90.65146	-453.3479	16.465988	2242.862033843994	41.534482152373705
55	4347.9927	47.163715	4414.912	4291.5947	4313.046	139.86903	4477.1465	4010.6626	1000.0	1000.0	274999	452.2925	66.93257	521.8128	106.267914	-453.66833	16.474188	2284.5706930160522	41.537649002942175
56	4292.7666	128.2129	4448.906	4107.264	4630.878	71.127075	4738.362	4530.8467	1000.0	1000.0	279999	452.8194	67.81053	521.08716	108.16135	-454.22766	16.579487	2325.8613901138306	41.533239147492814
57	4361.954	108.54681	4519.3125	4182.2466	4652.589	65.26764	4748.2295	4530.8433	1000.0	1000.0	284999	453.83557	68.37759	524.1537	106.07577	-455.223	16.440203	2367.6322700977325	41.53740828497368
58	4321.4873	72.82676	4386.879	4225.5005	4300.1855	431.14526	4703.497	3423.1853	1000.0	1000.0	289999	454.88882	68.932365	525.41925	87.80197	-456.30664	16.495562	2409.279707670212	41.53930533754414
59	4417.322	37.574207	4469.6475	4365.315	4559.2593	105.22787	4715.563	4374.764	1000.0	1000.0	294999	456.80884	67.39669	523.2409	121.229126	-458.2241	15.919246	2451.1511657238007	41.54493504459575
60	4355.816	29.08838	4403.437	4312.477	4667.6016	39.00917	4730.2935	4608.013	1000.0	1000.0	299999	458.30795	65.90971	523.862	150.08041	-459.667	15.439778	2492.7660138607025	41.54610027074814
61	4400.909	67.77069	4505.224	4308.6694	4515.796	99.98805	4579.278	4227.459	1000.0	1000.0	304999	458.8439	65.92661	524.63696	143.6402	-460.20605	15.587881	2533.918928861618	41.53965461058695
62	4431.4756	39.40548	4501.2407	4382.97	4686.669	50.237934	4762.8057	4599.597	1000.0	1000.0	309999	459.3347	65.88341	523.3047	133.44702	-460.67316	15.278275	2575.7825553417206	41.54487996716653
63	4365.2007	104.76449	4525.347	4259.157	4414.9727	278.23425	4689.722	3746.9824	1000.0	1000.0	314999	460.14392	65.32971	525.96405	130.30966	-461.46085	15.11692	2617.7407953739166	41.55144123047117
64	4398.884	57.415756	4498.1377	4321.8755	4487.963	197.89084	4755.5547	4058.9346	1000.0	1000.0	319999	460.67044	66.23922	526.96265	125.059715	-461.9816	14.894227	2659.5360453128815	41.555250748991966
