Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	2.0417807	5.629164	54.333454	-6.9811654	-12.470713	2.7647574	-8.214926	-16.66941	20.438524	69.9	4999	15.400486	12.328	62.342064	-40.454292	-18.879574	2.7115178	28.81484293937683	28.814844846725464
2	2.4936135	6.5780516	41.8018	-10.450011	-5.182466	1.99925	-1.4037104	-7.975536	20.87866	44.3	9999	175.61914	122.254715	629.8612	-199.41644	-209.50627	358.06076	63.90214991569519	31.95107591152191
3	13.499627	87.64519	690.30255	-21.964762	319.82108	291.26877	840.85785	42.878155	52.37895	539.3	14999	579.6415	202.4025	1152.332	-624.7111	-641.4154	2685.1223	103.09688711166382	34.36562975247701
4	30.71413	81.35964	287.88513	-106.72369	67.1548	34.526646	162.5756	23.602331	151.60606	130.6	19999	758.3888	234.0314	1541.2467	-522.8593	-817.0066	3217.6826	140.5765461921692	35.14413696527481
5	27.423418	53.140854	280.3926	-88.84247	-11.556276	40.557823	75.329414	-88.27175	55.613636	95.3	24999	1000.52	321.4983	1869.02	-742.99133	-1076.3097	7369.763	178.25468397140503	35.65093722343445
6	44.62973	103.618546	318.21866	-120.84755	145.15767	93.010445	295.42593	-22.274221	127.25	113.1	29999	1292.5625	394.7538	2353.9348	-774.2796	-1378.4117	9844.932	216.27602195739746	36.04600397745768
7	16.577381	54.40543	175.87332	-82.5453	-6.109717	14.202343	21.013304	-36.72102	101.16	75.3	34999	1540.613	458.86353	2657.824	-820.6244	-1630.9446	11547.651	253.88779544830322	36.26968537058149
8	99.69947	104.22939	402.4411	-75.26929	104.4292	67.73022	227.84715	38.438168	146.79411	146.0	39999	1703.1343	516.69244	2919.485	-1150.6356	-1794.1638	13285.861	291.7429096698761	36.467863976955414
9	55.629417	85.61857	330.37924	-169.01807	18.59365	59.48046	136.007	-51.841747	107.391304	125.3	44999	1808.698	565.7585	3035.9082	-1034.7006	-1897.8502	13712.384	329.8043484687805	36.64492787255181
10	101.061646	122.16808	433.29556	-137.19942	-6.9350142	183.93068	153.76581	-512.05023	153.66667	192.1	49999	1866.8041	598.2009	3153.6616	-1316.6356	-1953.2432	13862.48	368.2522053718567	36.82522075176239
11	55.798557	74.55348	253.9019	-67.16047	62.53954	91.534645	260.03464	-66.33592	137.74286	101.3	54999	1902.3776	625.3332	3296.8982	-1402.244	-1985.7036	13582.23	406.1616470813751	36.92378629337657
12	50.378223	80.524055	299.3835	-186.06848	126.21737	72.72123	283.7997	50.47654	138.08109	127.1	59999	1914.0546	633.73254	3296.008	-1821.9944	-1994.4744	13600.453	444.3228859901428	37.02690734465917
13	128.72777	75.202675	354.411	0.20216605	214.75029	123.244865	447.43692	37.61574	115.045456	130.4	64999	1917.0144	660.7946	3105.9458	-2226.3215	-1994.296	14117.808	482.1853678226471	37.09118230526264
14	116.907295	126.48262	420.2836	-119.96099	32.816498	104.931305	268.74084	-157.96136	171.06897	228.1	69999	1850.5967	671.9436	2928.4927	-1446.565	-1922.343	12030.801	521.0162513256073	37.215446659496855
15	86.37047	102.381065	328.23975	-81.17359	193.75777	185.90741	448.317	-14.53634	158.74193	202.7	74999	1745.8492	644.9823	2866.8145	-1563.6974	-1810.0468	9790.3955	559.5084774494171	37.300565306345625
16	61.461548	109.963165	423.81088	-86.90497	-39.57392	89.02204	202.29831	-158.05579	134.1579	199.5	79999	1608.8599	617.6705	2604.9397	-1144.9882	-1665.2246	8779.6	598.0362899303436	37.377268239855766
17	108.874855	91.79867	364.10028	-78.241974	106.14824	31.46819	175.42099	50.01563	154.28125	88.8	84999	1468.5092	584.5398	2438.5537	-1051.4677	-1518.7657	7419.6514	636.3782036304474	37.43401210448321
18	119.920166	82.86528	397.78436	1.550356	121.432144	50.0258	202.77924	15.393003	138.97223	144.9	89999	1363.5396	542.80994	2231.6123	-1121.3918	-1410.6202	6774.4526	674.6421720981598	37.48012079132928
19	159.41667	100.17898	454.39307	39.390396	198.038	291.97934	1039.4263	1.3383188	124.8	200.0	94999	1252.3156	513.30774	2029.9056	-1382.6285	-1294.466	5574.8726	713.3776037693024	37.546189772455314
20	122.534424	119.07626	440.83502	-40.818825	205.0396	159.88412	499.1802	39.23737	172.3793	415.0	99999	1139.2101	476.282	1903.6185	-1221.704	-1176.7878	4895.2026	753.1903159618378	37.65951591730118
21	143.67653	107.52077	470.67758	-4.63576	177.27844	117.92986	425.90036	2.0784383	220.30435	165.6	104999	1043.5773	429.80838	1732.9808	-882.18896	-1078.1664	4007.743	791.8141832351685	37.70543741044544
22	117.42915	106.57944	597.55927	-0.91981333	64.36796	74.84783	215.16289	-14.739974	120.414635	160.4	109999	944.2193	379.75345	1543.4939	-810.76074	-974.4938	3440.5645	830.5573797225952	37.75260826674375
23	126.64032	114.37357	473.0051	-25.384321	144.51273	67.8285	299.3595	58.658916	157.80646	107.8	114999	848.83484	338.2748	1373.5724	-741.7893	-874.9574	2781.8484	868.8511612415314	37.77613754894423
24	96.94133	127.83484	485.67966	-9.782267	-8.109726	0.37650484	-7.571795	-8.912671	120.72093	16.9	119999	776.6245	303.42758	1272.4978	-954.73865	-800.9595	2489.2944	906.774863243103	37.78228605786959
25	153.79074	133.40344	502.89108	-7.6950727	125.229675	64.32358	228.31717	30.931326	187.1923	135.4	124999	716.4531	278.79532	1155.003	-787.68494	-738.81537	2133.7532	945.5601947307587	37.82240787506103
26	120.36521	89.02573	460.3469	0.820106	75.876175	64.61607	238.32841	27.680618	160.28125	67.3	129999	656.16943	246.86041	1053.0695	-607.4535	-676.53503	1795.4028	984.0800848007202	37.849234122496384
27	136.57353	88.12669	413.7213	-2.627066	162.36795	127.607544	429.4819	1.8716271	122.48718	137.2	134999	606.3421	219.80829	982.3071	-577.27454	-624.9483	1574.0002	1022.7582685947418	37.87993595335219
28	151.5853	125.31544	676.5518	-71.90869	193.13338	105.3282	392.39218	68.61881	141.47058	228.7	139999	555.2533	198.57997	882.0375	-500.14044	-572.2796	1333.9745	1061.7453136444092	37.91947557244982
29	139.70224	122.49511	451.73886	-42.395912	91.56699	114.42338	330.5284	-24.310015	185.51724	129.2	144999	514.0402	181.26141	810.8261	-421.00916	-529.8579	1100.1927	1100.4776992797852	37.94750695393003
30	134.78973	114.72133	411.34464	-62.590897	162.19986	82.92804	320.3327	79.15083	167.43333	158.9	149999	477.3739	166.19162	799.4541	-403.9118	-491.4783	947.9059	1138.7396240234375	37.957987546920776
31	240.70361	129.24777	507.05637	-35.53265	363.20685	320.11993	1074.8679	84.73687	208.91667	267.5	154999	440.8921	150.14955	740.7623	-500.31848	-454.05124	834.72815	1177.8647413253784	37.99563687847507
32	210.97728	188.14188	841.89307	16.401125	73.74504	138.20474	294.72876	-109.420105	175.42857	155.2	159999	415.61774	136.90207	705.48267	-493.79538	-428.07376	762.6753	1216.0578546524048	38.001808024942875
33	125.544464	133.95663	444.61258	-132.92223	30.064962	113.44181	236.30801	-120.645256	153.60606	169.2	164999	395.2082	126.54085	737.6058	-503.3828	-407.11185	692.8425	1255.0217399597168	38.03096188198436
34	89.224236	122.424835	387.97354	-198.04826	93.70015	55.43521	157.69818	-26.549288	147.14706	139.0	169999	376.48004	121.2819	749.50867	-499.05582	-387.83844	658.09766	1293.8501560688019	38.05441642508787
35	135.0745	94.20019	387.60864	15.416417	116.53719	107.97739	296.2336	-137.37354	154.28125	174.3	174999	366.29764	118.88602	894.9876	-427.94727	-377.3094	651.9848	1332.976488351822	38.08504259245736
36	168.95114	150.76541	535.83875	-162.32349	63.293365	106.26559	364.94934	-2.664924	191.26923	121.4	179999	358.43384	116.08843	923.1693	-499.76306	-369.0661	624.9744	1371.7077331542969	38.102992647224
37	71.40764	139.32536	402.4776	-412.53308	137.78023	70.31816	207.2711	-43.60196	167.8	141.8	184999	360.32953	119.07951	995.51294	-584.7797	-371.0292	676.0698	1410.6544072628021	38.125794855323996
38	74.88291	103.64735	314.37363	-146.69951	173.50482	71.8618	289.0632	15.095379	151.72728	126.0	189999	364.3814	125.68689	959.3263	-524.1948	-375.19034	693.0237	1449.3045177459717	38.13959263500414
39	141.66277	109.68607	356.38388	-215.54118	164.37994	70.227135	302.26532	76.29764	159.83871	160.6	194999	376.72623	131.93782	956.7454	-380.18726	-387.7622	735.3435	1488.3625633716583	38.163142717801605
40	129.62843	86.191284	228.6491	-220.9522	186.6703	43.568485	253.8924	120.83654	120.71429	120.5	199999	392.0851	133.82788	869.2128	-516.1406	-403.68552	745.9112	1527.1451637744904	38.1786291539669
41	197.96007	112.04144	477.17575	-29.032524	225.33379	134.06808	546.9773	53.66479	160.83333	158.5	204999	399.69522	132.13847	822.51385	-452.22986	-411.13934	755.9623	1565.8333723545074	38.191057914640844
42	235.16273	210.34184	934.976	-55.557335	269.38736	275.28198	827.70685	-225.50954	185.44444	227.8	209999	397.17575	131.90115	811.36804	-576.0029	-408.2506	719.20636	1605.3415939807892	38.222418949717564
43	228.60086	197.13084	759.0171	1.4716882	185.6584	176.25008	590.22186	-0.55736935	158.15625	155.9	214999	390.60864	129.96089	790.7126	-423.61658	-401.3292	701.1628	1644.3867709636688	38.241552868554756
44	207.34424	155.53525	576.79193	-2.4805298	364.21094	171.01982	630.0087	56.084255	149.76471	270.4	219999	383.65634	124.99188	768.61115	-369.49686	-394.10736	680.9491	1683.6068308353424	38.26379165866158
45	221.85406	137.7611	507.92148	5.671759	252.2612	71.14188	372.6361	153.98901	168.46666	163.3	224999	375.1638	125.27249	754.8498	-439.55887	-385.29974	656.7361	1722.82452750206	38.284989542431305
46	171.55196	121.15763	489.98846	-2.1822937	219.0712	90.33924	403.1881	87.777016	128.0	182.0	229999	364.52765	123.18486	721.9587	-304.2376	-374.14774	652.8093	1762.2281169891357	38.30930694808131
47	252.77287	293.76443	1249.3209	-0.48557127	341.06104	250.70938	841.5475	116.16172	194.34616	223.7	234999	353.7483	119.11541	690.96216	-400.25702	-363.0362	618.852	1801.7623374462128	38.33536893256167
48	137.8856	168.89749	835.94934	-62.125347	113.28584	94.61635	250.60406	-11.492816	165.73334	221.0	239999	345.11652	112.88681	668.3766	-382.02148	-354.1917	570.9442	1841.0866701602936	38.3559723397096
49	182.96568	157.59633	554.53894	-54.993084	241.75931	102.35142	463.5771	109.39469	203.84	180.9	244999	333.95557	110.499	660.7152	-370.74963	-342.6751	546.3545	1880.3270509243011	38.37402149122588
50	209.49872	262.74463	1300.9164	-90.72258	236.60922	203.93681	696.27094	-39.989517	189.96153	225.4	249999	321.1778	106.826164	613.93695	-362.4503	-329.49496	505.58066	1919.7925834655762	38.39585171699524
51	170.59084	215.30087	817.8818	-64.16954	141.03519	120.18117	459.6683	-3.3106506	177.92857	174.1	254999	313.62317	104.626274	589.0849	-276.63553	-321.79926	493.81174	1959.1627395153046	38.41495572819429
52	297.8119	326.61475	1143.802	-2.7666392	292.6249	362.34235	1042.0015	-4.638781	277.33334	248.7	259999	305.3001	101.56739	593.2616	-330.61105	-313.12756	452.1643	1998.8177344799042	38.4388026365867
53	209.02122	183.89728	721.1635	-122.60937	177.337	343.58972	1088.4037	-156.5956	167.76666	273.2	264999	296.493	99.55817	585.8863	-748.9152	-303.89478	454.35675	2038.4472680091858	38.46126924820666
54	361.318	317.86197	1037.2367	25.306898	44.584335	99.6561	186.28589	-100.02156	310.25	197.2	269999	286.13013	94.788284	551.9578	-351.5687	-293.22876	424.39694	2077.6338727474213	38.47470139132606
55	167.87291	245.99397	1028.2638	-63.425873	59.68386	244.31955	669.90173	-231.90262	238.42857	236.9	274999	277.93057	93.23496	517.4046	-677.49426	-284.8296	405.06628	2117.0896513462067	38.492539150064644
56	250.74509	444.72113	1401.472	-22.636208	132.75424	288.57336	709.35406	-185.59557	261.89474	261.5	279999	272.21884	91.23788	489.69153	-370.48724	-278.87534	395.68317	2156.270090818405	38.504823088645935
57	203.70624	496.56473	1860.7507	-81.67683	563.69464	339.2487	1184.0713	109.314	320.06668	278.4	284999	268.40622	89.58533	496.41702	-309.90582	-274.96146	384.74155	2196.1935386657715	38.52971125067326
58	384.5515	450.4886	1902.2393	-75.252	712.8984	444.83618	1480.1323	194.84897	273.6842	353.0	289999	264.84082	87.89744	540.2292	-360.86926	-271.3137	390.80954	2236.427894115448	38.55910166378679
59	380.63254	391.30573	1553.7264	55.216747	571.1255	339.02563	1208.761	71.505646	236.2	247.7	294999	267.42813	88.64678	532.3701	-385.25006	-274.166	406.8412	2276.2061009407043	38.579764459092736
60	790.16473	467.95367	1667.7622	204.19266	541.30286	386.44028	1063.0741	35.7981	408.53845	473.7	299999	271.63953	88.71489	464.00287	-685.471	-278.47626	434.92706	2317.3044357299805	38.62174063920975
61	803.4217	558.37866	1623.1273	102.598854	620.19946	412.46143	1229.3765	89.2642	461.63635	436.7	304999	273.38486	86.96103	510.28574	-292.895	-280.09436	418.1994	2358.344075202942	38.661378317191954
62	641.08386	473.04022	1378.7123	30.474586	784.8219	368.4032	1137.3276	170.59114	410.33334	649.7	309999	276.29288	85.87021	486.72433	-294.79907	-283.0767	406.5975	2399.5083560943604	38.701747717395904
63	622.2529	633.74	2205.2388	77.21566	489.2165	534.90857	1592.0137	26.631695	383.5	360.4	314999	279.23303	86.33057	504.15057	-458.97723	-286.04904	411.31946	2439.3507392406464	38.719853041664
64	519.9138	526.0238	1684.6732	62.691803	612.6414	528.68933	1510.5068	116.704765	318.70587	288.8	319999	284.4799	88.4592	497.7393	-399.8254	-291.40146	439.2125	2479.2300264835358	38.73796920105815
65	849.3717	651.5821	2400.177	104.31718	764.61	628.5327	1780.8971	197.30937	423.1	528.5	324999	290.4839	89.86628	501.16946	-346.6324	-297.485	458.8097	2519.914671421051	38.76791805854211
66	886.92285	506.73505	1589.6044	103.18734	569.5394	599.3429	1610.6671	76.835655	644.0	413.1	329999	295.84656	91.67892	496.58258	-543.40015	-302.8617	485.16055	2560.3559005260468	38.79327125260324
67	777.23083	561.18854	2034.7524	77.42163	161.96594	217.09058	784.14484	10.241503	444.6	92.9	334999	303.13794	93.11581	568.8943	-462.13174	-310.30954	507.7907	2599.29735827446	38.79548298778818
