Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
53	-14.587564	2.6106448	-8.628314	-20.484735	-6.437075	1.7160828	-3.406068	-8.937155	50.0	50.0	264999	-7.9619703	2.6126382	10.067203	-21.12996	-7.96216	2.6147733	11.695783	-20.06829	-0.049364384	0.9028393	8.222497	-13.839827	7.9912343	1.5616453	1932.4210522174835	36.460774610627375
54	-14.481384	2.5545824	-9.520902	-20.556225	-5.981738	0.5937556	-4.9649696	-7.0421953	50.0	50.0	269999	-7.9472685	2.5891867	6.709437	-19.97957	-7.9472623	2.5915475	9.67716	-21.012547	-0.05067233	0.901252	17.089489	-10.495115	7.976456	1.5380318	1965.109318971634	36.39091335402595
55	-14.194031	2.4793077	-8.542814	-20.685232	-7.3810945	2.8015997	-2.7238274	-13.551577	50.0	50.0	274999	-7.920004	2.5938492	5.9943285	-19.943825	-7.919965	2.5961332	11.187538	-28.534145	-0.05301219	0.8983348	10.888621	-10.12038	7.949039	1.5464313	1998.123164653778	36.3295121236281
56	-14.433536	2.8966398	-8.317946	-27.68671	-6.4242773	2.2254999	-2.947772	-10.812915	50.0	50.0	279999	-7.8647647	2.5498762	10.521163	-20.157236	-7.864748	2.5526779	9.664591	-20.52055	-0.053477418	0.90044194	5.4066434	-11.828587	7.892647	1.5201986	2030.8128447532654	36.26451512319701
57	-14.643005	2.5297017	-9.731663	-21.019262	-6.1173944	1.6456562	-3.090867	-8.576389	50.0	50.0	284999	-7.828064	2.5811884	9.21559	-20.836084	-7.828083	2.5822558	8.97559	-21.282654	-0.050661366	0.90078944	13.232441	-11.569516	7.8578033	1.5000638	2063.6346690654755	36.20411703879373
58	-14.089398	2.2493632	-9.861647	-21.695585	-6.0097365	1.260348	-4.042598	-8.705648	50.0	50.0	289999	-7.826695	2.5747583	8.710953	-21.072445	-7.8267846	2.576015	13.351793	-19.441637	-0.060749035	0.89929706	14.992053	-12.277957	7.8554893	1.4948883	2096.335439682007	36.14371451427196
59	-14.160609	2.1403377	-8.245189	-20.281473	-6.1014814	1.8331621	-2.8427057	-9.46796	50.0	50.0	294999	-7.8285336	2.5812924	9.494833	-22.73935	-7.828605	2.582643	8.101084	-22.901367	-0.052117575	0.90050673	12.261012	-10.165076	7.855677	1.510133	2129.4367842674255	36.0921489262985
60	-14.352165	2.2780542	-9.381591	-20.748446	-6.0237093	1.740017	-2.858661	-8.13498	50.0	50.0	299999	-7.755968	2.5931878	12.349436	-26.477497	-7.755928	2.5950713	7.9207416	-26.939182	-0.055277396	0.89690256	21.894844	-9.933178	7.785118	1.4993294	2162.4041283130646	36.04006884495417
61	-13.877316	2.1840672	-9.462654	-18.926529	-7.046397	2.0038338	-4.5077815	-10.372891	50.0	50.0	304999	-7.79189	2.5806577	11.16674	-23.287786	-7.791778	2.5812547	11.126062	-21.268402	-0.053165156	0.90048957	9.369065	-11.949162	7.8204775	1.4929359	2194.943393945694	35.982678620541684
62	-14.519439	2.1489406	-9.343243	-19.329908	-6.707544	2.6792526	-2.2059076	-12.954192	50.0	50.0	309999	-7.793076	2.592658	8.768797	-20.347532	-7.793043	2.5936458	12.836532	-21.203983	-0.06651553	0.89486307	8.107475	-11.039713	7.822853	1.5056125	2229.207628965378	35.95496179211524
63	-14.100936	2.2010183	-9.891008	-22.253565	-7.214021	2.9153874	-3.5453696	-14.398837	50.0	50.0	314999	-7.775267	2.543274	5.6789136	-33.50716	-7.775319	2.5447223	7.01847	-28.176079	-0.0585337	0.89989495	6.5319138	-10.740414	7.803071	1.4812951	2263.7497987747192	35.9325365225474
64	-14.416333	2.362291	-8.508123	-20.528069	-6.518968	3.2523947	-2.2179163	-14.340392	50.0	50.0	319999	-7.802782	2.5344439	10.269651	-32.449142	-7.8029485	2.5354826	12.830483	-28.44619	-0.05903482	0.89579445	6.859376	-10.236438	7.8318686	1.4940988	2298.1599531173706	35.90874930471182
65	-14.28931	2.5422227	-7.984147	-20.555433	-7.1541624	2.5332491	-2.7634292	-10.690634	50.0	50.0	324999	-7.8046727	2.5598297	7.374835	-23.069134	-7.804512	2.5611253	7.705117	-23.933903	-0.06392691	0.891024	10.994388	-11.441567	7.8354235	1.5129563	2332.4796426296234	35.884302227313704
66	-14.4719925	2.1106777	-10.418587	-19.364836	-6.1914334	2.6942046	-2.1622884	-10.990075	50.0	50.0	329999	-7.7634063	2.5834138	8.666981	-26.639954	-7.7635293	2.5851455	9.417421	-26.147593	-0.06316612	0.8954369	6.005357	-10.728769	7.792354	1.4978265	2365.6211597919464	35.84274487423174
67	-13.500579	2.3545506	-8.061487	-22.540287	-7.5379076	2.7855077	-5.2122874	-15.150829	50.0	50.0	334999	-7.6880765	2.571516	9.963703	-23.096132	-7.6880383	2.5729609	17.015284	-23.353666	-0.06951215	0.89040893	12.737766	-11.714764	7.7148843	1.4904064	2398.6847949028015	35.801265631149064
68	-14.492784	2.2026758	-8.793609	-20.650806	-5.5100217	2.1979034	-2.3546965	-9.886948	50.0	50.0	339999	-7.6339645	2.5385256	7.5908422	-39.975616	-7.634069	2.540181	8.554558	-35.092197	-0.074389756	0.89497095	5.345476	-10.493582	7.661939	1.4436986	2431.629175424576	35.75925260431626
69	-14.634136	2.4160643	-8.660617	-20.92281	-6.8951035	1.5427711	-4.837528	-10.176202	50.0	50.0	344999	-7.63884	2.5317712	7.580666	-37.454433	-7.638732	2.532934	11.23292	-37.005394	-0.074713565	0.89123833	6.860837	-9.935463	7.665536	1.4574764	2464.5025713443756	35.717428594395734
70	-14.308505	2.8962898	-9.342912	-22.709509	-5.634795	2.5173268	-2.3238986	-10.371991	50.0	50.0	349999	-7.644637	2.5162687	11.826104	-30.30644	-7.6446023	2.5170035	11.279078	-30.021273	-0.07523358	0.8903674	8.730262	-12.072228	7.6722593	1.427909	2497.3595135211945	35.67656450271606
71	-14.696504	2.3641942	-9.028601	-20.272839	-6.3125963	2.4094977	-2.6833062	-10.541902	50.0	50.0	354999	-7.6554685	2.5094585	6.59637	-26.27457	-7.6555486	2.5105166	7.0262375	-25.659946	-0.07034331	0.89536524	12.165928	-11.399153	7.682436	1.4396092	2529.954913377762	35.63316782091705
72	-14.222531	2.1528053	-9.847836	-20.083813	-5.752349	2.556041	-2.12756	-11.156389	50.0	50.0	359999	-7.6254387	2.5029879	8.352854	-35.611263	-7.6254416	2.5032718	12.096594	-29.48295	-0.076223865	0.8915324	10.755947	-12.83263	7.6538944	1.4440769	2562.677696943283	35.59274581736989
73	-14.553083	2.6483889	-9.014659	-21.89273	-5.810979	1.8476391	-2.718531	-8.652549	50.0	50.0	364999	-7.6218834	2.5413127	9.366549	-29.733696	-7.621915	2.5424638	6.767888	-27.52002	-0.07625267	0.89036936	32.576405	-10.334652	7.64803	1.4329871	2595.5966205596924	35.55611812251888
74	-14.347233	2.343463	-8.672686	-19.837963	-6.0523276	3.1562388	-2.3206644	-13.55943	50.0	50.0	369999	-7.576087	2.519256	6.4013777	-36.891293	-7.5760436	2.520326	22.302374	-30.288021	-0.070787154	0.8905137	4.2236423	-12.836233	7.6030135	1.4108074	2628.309331178665	35.51769369357341
