Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
32	2548.4397	934.46423	3651.7437	1252.4984	3125.0454	818.79877	3920.6057	1589.063	716.75	844.1	159999	174.60884	49.337982	297.8915	-80.291115	174.60892	49.33819	294.29395	-103.10835	1.0121622	3.5295784	46.76552	-13.223597	-175.48262	51.48456	1271.5680272579193	39.736500918865204
33	2827.0967	1051.626	3894.6936	1159.8007	3002.1904	1359.9443	4111.2754	554.0644	760.6667	787.3	164999	179.47826	51.334957	299.12534	-92.2461	179.47884	51.336967	297.69305	-111.77673	1.0808873	3.5488675	58.138657	-14.484961	-180.30928	54.866695	1313.1657574176788	39.79290180495291
34	3641.273	115.29402	3820.944	3509.8752	3667.0117	933.06433	4191.9414	997.524	1000.0	911.3	169999	184.06804	53.183857	302.704	-63.653484	184.06624	53.185253	303.08298	-152.26144	1.2011131	3.565014	52.221214	-13.193529	-184.90216	55.370087	1355.75524020195	39.87515417968525
35	3419.8254	155.8551	3618.7708	3200.4277	3694.4329	72.07063	3868.1938	3621.054	1000.0	1000.0	174999	190.48476	54.20208	311.96796	-90.46099	190.48442	54.200966	308.40363	-129.153	1.2665566	3.5846376	58.28463	-14.061051	-191.40294	57.56026	1398.371815919876	39.953480509349276
36	3507.0164	87.60822	3586.9753	3344.324	3617.7598	578.3064	3904.917	1898.284	1000.0	953.6	179999	197.18665	55.62123	319.24472	-154.22931	197.18597	55.622585	319.7695	-90.75388	1.2462969	3.5093215	66.03299	-16.853283	-198.10208	58.06293	1440.6851127147675	40.01903098159366
37	3803.6282	180.74794	4067.991	3498.9077	3978.763	281.29102	4239.3623	3367.786	983.0	971.1	184999	202.99736	57.828804	332.84497	-118.90487	202.99776	57.829643	329.3843	-115.80012	1.3061206	3.5502033	52.735996	-13.765793	-203.89827	58.180214	1483.141625881195	40.08490885914983
38	3867.482	178.0708	4024.5325	3556.2375	4348.7695	362.19885	4528.338	3267.4395	1000.0	974.6	189999	209.8031	58.856377	333.88602	-78.09864	209.80302	58.854843	331.8858	-86.68175	1.4674164	3.590157	50.872658	-15.258131	-210.7369	60.1357	1525.7466292381287	40.15122714168147
39	3672.7195	562.7678	4153.783	2574.2075	3316.793	593.67316	3649.7324	1616.6488	934.4	920.2	194999	216.1761	60.13091	339.5384	-104.05781	216.17574	60.131554	341.13806	-89.303	1.4831127	3.5887473	69.02591	-14.549969	-217.1127	63.597	1568.9741337299347	40.230106054208214
40	3840.3376	284.59033	4211.24	3311.5552	3679.6394	119.643425	3869.852	3436.0576	975.3333	1000.0	199999	221.72693	61.523907	344.35913	-114.0221	221.72723	61.5222	345.7736	-121.80181	1.505551	3.6201813	71.33801	-15.458841	-222.677	63.509342	1611.3862054347992	40.28465517759323
41	3706.886	687.41437	4135.7314	2339.3638	3790.2046	85.34128	3980.799	3682.3555	911.8	1000.0	204999	227.0831	62.90653	355.32193	-66.22926	227.0826	62.90767	356.983	-148.13585	1.4882838	3.607447	53.392647	-13.624041	-227.97678	63.54175	1654.1047928333282	40.34401938391895
42	3274.235	1371.7809	4182.6504	229.372	3843.8157	96.17018	3961.7456	3655.7822	848.8333	1000.0	209999	232.04478	64.3106	366.50262	-129.68367	232.04489	64.30919	361.92792	-158.39691	1.5203114	3.6198177	84.354416	-14.910236	-232.94875	64.39126	1696.496931552887	40.39278413568224
43	3953.2974	77.542244	4041.426	3846.103	4047.5305	345.53702	4280.973	3030.2427	1000.0	975.5	214999	237.63034	65.14592	373.86758	-154.83246	237.63066	65.14444	372.67715	-225.82945	1.5090564	3.5683274	54.780087	-13.731201	-238.54955	63.79562	1739.326712846756	40.449458477108976
44	3850.0566	169.52974	4134.039	3691.0293	4184.5483	93.11175	4302.6685	3984.5063	1000.0	997.9	219999	242.50584	66.49499	379.90524	-120.19387	242.50665	66.492294	379.3417	-98.93333	1.5336506	3.5737689	52.090546	-14.952417	-243.38992	62.5531	1781.8486533164978	40.49656035141511
45	3669.1382	572.38824	4038.7544	2530.2917	4012.5188	130.58376	4154.7363	3765.2136	939.4	1000.0	224999	246.31354	67.52761	384.9925	-232.03241	246.3127	67.52638	386.93805	-130.92725	1.6362267	3.606319	60.44066	-13.378761	-247.2112	64.20675	1824.6189482212067	40.54708778593275
46	3665.2473	643.0464	4103.8867	2260.2134	4075.3054	402.16592	4459.9536	2909.8574	934.3333	971.0	229999	250.66006	68.23	385.76273	-86.310646	250.6603	68.23102	383.69955	-122.17243	1.7006348	3.6038847	70.509544	-14.384096	-251.58266	66.655716	1866.9561018943787	40.58600225137628
47	3550.4836	630.85645	4000.655	2301.1921	4253.38	101.80458	4431.461	4112.3496	915.0	1000.0	234999	254.39432	68.91807	391.10257	-103.38283	254.39462	68.916466	388.08582	-162.48253	1.6272382	3.572322	64.795456	-14.94165	-255.19412	65.60375	1909.733237504959	40.63262212022822
48	3489.5107	900.70624	4236.713	1535.673	3720.4453	659.30133	4149.4033	1800.4546	905.6667	950.1	239999	256.75912	70.267136	391.21964	-123.2684	256.75873	70.26673	388.83475	-175.61653	1.6293077	3.5837626	59.315296	-16.608597	-257.5874	65.71025	1952.2672846317291	40.67223514119784
49	3269.865	1450.4175	4077.6274	36.888905	3858.6128	154.97562	4113.168	3616.2227	839.5	1000.0	244999	259.75928	70.58905	398.6356	-101.85412	259.75845	70.59035	392.31384	-142.42133	1.6354462	3.5393853	75.90612	-14.4245825	-260.5094	66.16111	1994.6029298305511	40.70618228523099
50	3735.4526	627.90173	4163.3276	2497.0872	4336.7725	161.5168	4568.395	4071.4268	933.8	1000.0	249999	261.77066	70.951485	396.12997	-84.99528	261.7706	70.95401	393.77304	-157.48659	1.6398486	3.5552359	68.37078	-16.132708	-262.49643	65.5545	2037.2159538269043	40.74431911945343
51	4029.8645	156.57245	4209.8877	3783.6567	2876.4287	1467.9211	4534.648	1243.062	1000.0	702.7	254999	264.3038	71.876366	396.09167	-132.3164	264.30356	71.86897	396.15927	-108.8304	1.648848	3.4931343	55.133705	-12.974886	-265.036	65.900566	2079.1275174617767	40.76720626681459
52	3463.4617	882.8568	4029.0278	1712.9147	3976.3726	89.114815	4119.537	3829.2644	897.0	1000.0	259999	266.55713	72.459496	406.18896	-128.29668	266.55734	72.46145	401.7045	-141.25468	1.6461021	3.4829605	67.55647	-15.047691	-267.23373	68.723366	2122.7520599365234	40.82215504004405
53	3939.3052	112.57627	4134.105	3805.0972	3611.9402	40.817173	3673.4895	3545.006	1000.0	1000.0	264999	267.9067	73.40883	408.02066	-105.139404	267.9059	73.40633	403.30676	-156.22473	1.726581	3.519749	63.791645	-14.69364	-268.57025	66.41247	2165.9074387550354	40.86617813020382
54	3953.0405	116.53718	4084.4302	3794.4158	4175.7275	68.94399	4284.0884	4064.557	1000.0	1000.0	269999	269.56766	74.48794	410.93536	-191.0482	269.56842	74.48697	409.45813	-179.31638	1.6761419	3.5067873	59.160645	-12.831202	-270.22345	65.8518	2209.23393034935	40.91173949065032
55	4106.658	83.238396	4245.714	3990.082	4101.1914	62.028797	4192.0215	4016.0286	1000.0	1000.0	274999	271.78973	74.97611	415.82413	-110.82367	271.78906	74.97499	413.62628	-169.28261	1.7286098	3.4716141	68.27672	-12.849937	-272.4096	68.30284	2252.1365780830383	40.947937818007034
56	3891.2705	171.36115	4042.3098	3535.9397	4009.9187	228.3093	4344.8364	3586.3665	974.0	1000.0	279999	273.58777	75.858574	413.69006	-113.137856	273.58826	75.853714	411.74295	-118.961754	1.7767347	3.4598765	73.38762	-16.897266	-274.20605	67.54801	2294.4165449142456	40.97172405890056
57	2947.153	1206.9542	4235.0425	1147.3337	3990.4934	78.19956	4072.7183	3826.3438	749.1667	1000.0	284999	276.24667	75.76949	416.20807	-96.428444	276.2459	75.76948	413.82297	-97.197495	1.7291616	3.4533358	63.542107	-13.550608	-276.86005	68.59006	2336.595767259598	40.992908239364624
58	4271.6846	123.45811	4418.8887	4080.6372	4193.4204	95.363106	4314.584	4016.153	1000.0	1000.0	289999	278.628	75.39945	410.18484	-103.59848	278.6284	75.39948	411.7533	-123.35108	1.6854357	3.4605298	53.659184	-14.025709	-279.2448	69.99281	2379.0709874629974	41.01846534219281
59	4150.152	118.64605	4333.2334	3995.7341	3990.0078	125.02499	4200.362	3776.0708	1000.0	1000.0	294999	281.48267	75.65829	422.9311	-111.453865	281.48218	75.652885	413.9874	-81.1176	1.699354	3.4656334	66.00954	-13.067164	-282.10754	64.19589	2421.531263113022	41.04290280099642
60	4059.5142	142.4952	4245.9424	3841.4443	3936.554	28.248312	3964.764	3881.9463	1000.0	1000.0	299999	283.65814	75.35304	419.98672	-136.72061	283.6579	75.35094	412.69135	-94.88777	1.5818001	3.4357555	70.42578	-14.69178	-284.21832	63.508232	2464.0852389335632	41.06808735132218
61	4023.6997	156.01494	4308.156	3877.596	4231.504	105.90533	4380.1025	4065.3506	1000.0	1000.0	304999	285.39505	75.53241	421.7671	-99.42518	285.3954	75.52874	416.8775	-88.84231	1.6317801	3.4108858	66.49119	-14.056343	-285.95438	63.467636	2507.2228984832764	41.10201476050205
62	4034.4993	137.17773	4202.3335	3811.9514	4271.874	409.06506	4552.284	3061.5862	1000.0	969.6	309999	287.5338	75.36822	417.95413	-149.43721	287.5332	75.362	416.98407	-123.82638	1.5794352	3.417803	56.95973	-14.081537	-288.08316	64.99324	2550.1556351184845	41.131542536520186
63	4114.8955	168.70996	4268.9224	3819.123	4634.157	55.976025	4730.6387	4554.1357	1000.0	1000.0	314999	289.26285	75.23168	426.1424	-88.305145	289.2627	75.23306	422.60474	-93.72828	1.5689995	3.389072	70.72457	-13.395234	-289.784	64.35428	2593.7357482910156	41.170408744660634
64	4228.344	60.24321	4310.1523	4130.396	4169.9453	75.9625	4389.458	4092.209	1000.0	1000.0	319999	291.1616	75.57059	427.952	-98.89884	291.1616	75.5702	423.53415	-107.13673	1.6052583	3.4101923	73.99682	-14.4337	-291.65546	66.14389	2636.5354347229004	41.19586620107293
65	4097.837	89.76539	4213.378	3945.2603	4217.052	48.81962	4286.134	4116.2417	1000.0	1000.0	324999	292.5016	75.7871	425.59064	-117.84913	292.5012	75.78753	424.22983	-101.417305	1.6361425	3.4009829	59.102062	-13.562589	-293.02368	63.399887	2679.0192787647247	41.215681244776796
66	3929.3992	468.71686	4305.8364	3035.9548	3894.0793	130.07458	4103.8745	3739.1914	950.0	1000.0	329999	294.67105	75.29076	429.87677	-127.8069	294.6707	75.29229	422.81738	-109.79476	1.6394538	3.392845	63.040802	-13.913197	-295.14417	64.181015	2721.7167086601257	41.23813198190747
67	4086.6687	82.66836	4202.206	3979.043	4024.9426	76.17549	4171.9956	3905.17	1000.0	1000.0	334999	295.9849	75.61522	429.1544	-255.04126	295.98438	75.61505	426.29642	-226.12758	1.5448301	3.4085245	63.28091	-13.61035	-296.4461	66.257484	2764.2484192848206	41.25743912938815
68	4086.0547	158.40134	4351.8247	3948.2654	4064.6958	96.29784	4237.971	3846.2087	1000.0	1000.0	339999	297.1113	76.087204	430.87262	-239.76341	297.1117	76.08882	423.57977	-145.02739	1.5492635	3.3514132	63.33039	-14.30828	-297.55676	65.180565	2806.810371875763	41.27662314386929
69	2974.2107	1840.1956	4282.445	30.626595	4288.003	47.58481	4377.0195	4230.806	728.5714	1000.0	344999	298.93518	76.0794	431.83063	-116.810486	298.9349	76.07716	427.40192	-95.15387	1.548555	3.3829458	78.351456	-15.167975	-299.4123	64.826965	2849.025490283966	41.29022452796715
70	4111.361	165.98389	4327.4414	3906.4783	3907.1118	47.506584	4012.4087	3841.3284	1000.0	1000.0	349999	300.2411	76.83179	432.34824	-128.26463	300.24124	76.82498	430.80725	-134.1732	1.6319175	3.4156775	75.152336	-15.613728	-300.69086	64.078415	2891.1311774253845	41.3018739938736
71	3591.4065	1500.8186	4417.5986	243.7456	4250.2896	47.954704	4342.3345	4171.2866	856.1667	1000.0	354999	301.4411	76.64314	433.8717	-135.3248	301.44177	76.644424	429.70093	-146.78519	1.5828912	3.4245307	71.70001	-13.980115	-301.87634	65.098366	2934.5718376636505	41.33199774715263
72	3923.6953	847.2058	4412.0957	2037.8431	4374.1045	72.45508	4468.5527	4215.4663	906.6667	1000.0	359999	303.0655	77.720055	433.6053	-111.00013	303.06503	77.71918	434.5572	-208.0451	1.4858878	3.3685465	68.197845	-13.826205	-303.44946	62.831413	2978.3332266807556	41.36573928925726
73	4320.9775	48.4629	4395.1016	4251.033	4501.478	53.39512	4595.165	4435.1504	1000.0	1000.0	364999	304.5564	77.8461	441.1269	-90.664665	304.556	77.853	433.22446	-112.86351	1.50881	3.3446696	59.220425	-13.325695	-304.9525	63.312023	3020.4320874214172	41.37578204886554
74	4210.0938	426.8778	4568.899	3406.8933	4654.1333	49.477737	4741.939	4573.7783	962.0	1000.0	369999	306.50275	77.723625	437.14273	-79.55574	306.50305	77.72539	428.7645	-105.06218	1.547091	3.3779898	62.77264	-14.726437	-306.9757	62.88059	3062.7934176921844	41.3891002713023
