Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	12.585828	7.5191083	53.016052	4.8277183	19.637794	0.12348667	0.09946389	0.36962438	-0.18126553	5000	-4.5621395e-08	74.04725	-0.027566558	-53.164116	0.9189431	0.017333584	0.2228	79.0	7.1031341552734375	7.103135824203491
1	19.647692	19.054085	179.85411	4.47639	24.95	6.896303	4.591757	16.196993	-4.976683	10000	8.1300735e-09	206.6475	-0.03692154	-69.01471	0.90241784	0.02421281	0.3198	79.0	14.179439544677734	7.089720726013184
2	43.308567	41.993793	208.03082	4.915834	39.856	17.764437	11.091736	36.356506	-7.4390388	15000	5.1271915e-08	686.91437	-0.03229917	-169.86066	0.8930256	0.017038634	0.2396	79.0	21.280780792236328	7.093594233194987
3	72.72847	57.048233	232.06865	7.6836357	55.69663	33.459507	12.137981	46.339684	-4.0325084	20000	1.952201e-08	859.7023	-0.029135086	-211.11139	0.87807447	0.017782949	0.2038	79.0	28.282734632492065	7.07068407535553
4	135.47665	56.79833	291.5341	11.148123	85.32758	44.92673	13.034652	60.41049	-2.102544	25000	-1.7404556e-08	1172.6388	-0.023989992	-461.7696	0.86575836	0.009104363	0.1456	79.0	35.21558713912964	7.04311785697937
5	175.47743	91.60457	392.0074	35.513367	101.77551	55.649124	19.69526	78.994	1.3297019	30000	-5.3644182e-09	2185.0193	-0.023185203	-712.28455	0.85198444	0.015479468	0.1548	79.0	42.06318736076355	7.010531584421794
6	225.7202	90.50435	389.74557	82.928314	120.31707	75.71517	17.674866	94.14768	3.4745612	35000	1.5437603e-09	1733.6624	-0.024455491	-399.2683	0.83471346	0.011249376	0.1536	79.0	48.62663817405701	6.946662834712437
7	272.40344	106.546265	454.33643	33.882492	140.8	89.781334	23.560606	112.75713	14.706081	40000	1.23262405e-08	1509.1008	-0.025971577	-376.84277	0.8253281	0.016160605	0.1682	79.0	55.81080198287964	6.9763504564762115
8	325.4726	67.42476	413.5798	100.0304	159.83871	100.26195	32.017708	126.91797	13.108138	45000	3.9935113e-08	761.822	-0.02313203	-340.54102	0.81260914	0.015329148	0.1722	79.0	62.876519441604614	6.986280149883694
9	334.68076	49.320187	408.88452	87.71062	149.60606	109.79278	40.027294	144.126	11.0495615	50000	-3.516674e-08	361.17477	-0.018827138	-190.40123	0.8033372	0.011227337	0.1286	79.0	69.63424110412598	6.963424277305603
10	330.5533	46.45363	375.08353	80.44759	145.0	120.65202	44.024635	157.66074	11.066508	55000	5.9604643e-10	172.20242	-0.018918788	-15.460617	0.8004862	0.013286548	0.1526	79.0	76.46923351287842	6.951748674566096
11	335.95306	18.336235	365.95032	268.41382	144.08824	121.250175	44.871	160.92715	10.618763	60000	-1.1479854e-08	58.657406	-0.0218832	-23.296013	0.80098224	0.013940176	0.1418	79.0	83.48409748077393	6.957008262475331
12	337.57413	28.066885	420.99228	263.46204	143.97058	123.96654	46.55795	165.87242	8.139131	65000	1.7161668e-08	99.81624	-0.01986203	-27.938622	0.8029808	0.008896389	0.1252	79.0	90.22526454925537	6.940405185406025
13	337.66415	22.190142	370.54456	234.69502	141.74286	123.50726	47.693985	166.87012	3.9691868	70000	1.321733e-09	79.020996	-0.02478461	-24.16021	0.78679895	0.014849711	0.1796	79.0	97.33335137367249	6.952382377215794
14	344.48846	15.304642	380.52533	296.82532	143.02942	124.72723	48.132637	168.60864	2.5048454	75000	-7.045269e-09	36.46665	-0.021622667	-12.31856	0.78440267	0.010903131	0.1718	79.0	104.17283630371094	6.944855880737305
15	354.23422	13.53322	381.58557	328.18732	144.17647	127.16945	48.348698	170.49892	4.179948	80000	-4.988909e-09	45.06906	-0.024077876	-20.949156	0.7686917	0.009536735	0.158	79.0	111.15285158157349	6.94705331325531
16	360.72864	24.410912	405.56284	275.24866	142.88235	130.96101	49.670307	174.4131	1.0464007	85000	2.5343894e-08	118.81021	-0.019804073	-24.582535	0.7620673	0.010494966	0.139	79.0	118.21236968040466	6.95366888887742
17	355.44308	46.36428	399.87543	120.98851	138.27777	135.44743	50.64529	177.89651	3.180646	90000	6.93649e-10	309.4834	-0.020422028	-25.425934	0.74650425	0.009813399	0.1388	79.0	125.05700254440308	6.94761139816708
18	375.14175	25.813047	485.69125	336.18817	144.26471	134.58263	50.154274	177.63333	2.5446563	95000	1.9204617e-08	115.17236	-0.02511274	-43.26339	0.7466662	0.010803663	0.1716	79.0	131.95241403579712	6.944863971910979
19	387.7639	15.385463	431.14728	353.60422	144.32353	139.5821	52.68351	183.4897	3.4535837	100000	-1.2910366e-08	71.8744	-0.023553813	-46.790848	0.723162	0.015882095	0.1946	79.0	138.56876254081726	6.928438222408294
20	393.517	36.29717	458.62982	223.38503	143.91176	146.36264	53.6612	189.95204	1.9375536	105000	7.2956086e-09	229.53136	-0.019549737	-22.732407	0.7141844	0.011472164	0.1642	79.0	145.9752550125122	6.951202744529361
21	403.7645	14.203903	431.0209	367.48755	144.88235	148.26625	54.572754	191.9251	3.9325352	110000	-1.5234948e-08	52.011887	-0.02097341	-26.608517	0.7070624	0.011586571	0.1322	79.0	152.78816103935242	6.944916508414528
22	419.11676	38.369667	551.1058	384.50842	147.75757	152.5604	54.984535	197.60646	4.8207746	115000	-1.1594594e-08	167.91168	-0.021266716	-82.80302	0.7108907	0.0146650635	0.18	79.0	159.6980938911438	6.9433954591336455
23	425.39307	38.000065	578.6663	384.44025	150.12122	157.12158	57.611454	203.78252	1.8344584	120000	-1.5292783e-09	114.33095	-0.022573633	-12.563812	0.69200265	0.012365699	0.1364	79.0	166.58260488510132	6.9409419397513075
24	459.69943	55.45787	614.4242	393.81738	159.29033	161.02464	55.364258	205.61267	2.7527156	125000	1.7607212e-08	281.72995	-0.026021343	-125.8714	0.6757307	0.017634379	0.1712	79.0	173.67366933822632	6.946946849822998
25	516.8981	63.476734	642.3889	417.6	172.92857	169.7431	57.135654	213.37184	2.8301086	130000	1.2552738e-08	352.27072	-0.023589354	-199.81049	0.66809225	0.012173019	0.16	79.0	180.34772777557373	6.936451169160696
26	599.1068	68.191666	734.2012	441.5083	195.72	186.46574	61.08019	229.20454	2.792033	135000	-1.6605854e-08	293.59283	-0.024045644	-167.38931	0.6510796	0.009212981	0.1412	79.0	187.11164212226868	6.9300608899858265
27	611.2937	112.264175	752.03094	209.73146	200.08333	200.07443	64.67048	244.73268	1.225112	140000	-1.4020503e-08	696.39795	-0.019627165	-57.056213	0.63814294	0.007753027	0.1464	79.0	194.01942443847656	6.929265218121665
28	658.85175	43.058247	749.12	544.1148	211.39131	198.52028	64.015366	246.50792	3.6096654	145000	-1.4793873e-08	182.82428	-0.024456523	-131.35342	0.6314874	0.012918535	0.1486	79.0	201.30873823165894	6.941680702669867
29	702.39264	48.938694	824.41724	639.40576	225.22728	209.32567	66.030235	258.46802	3.3165717	150000	4.4703485e-09	97.73796	-0.025053704	-49.054237	0.61527807	0.015108207	0.1664	79.0	207.99567437171936	6.933189209302267
30	715.9881	70.27468	841.6392	561.15784	230.2381	216.43887	65.9763	265.31537	2.5732007	155000	-9.9882485e-09	171.57933	-0.027180774	-88.79053	0.6103112	0.01586286	0.189	79.0	214.68809342384338	6.925422430038452
31	797.6935	80.9531	968.099	674.33606	255.0	218.17245	66.10551	269.24295	3.701896	160000	-3.3918024e-08	170.09126	-0.022680212	-90.2196	0.59998065	0.015012645	0.1654	79.0	221.59384322166443	6.924807660281658
32	722.3134	148.9965	1019.6671	223.69843	232.09525	221.50285	69.870316	279.4748	-2.3904955	165000	3.2782554e-10	712.8608	-0.018026717	-114.976135	0.5930672	0.0075832307	0.1698	79.0	228.3157343864441	6.918658668344671
33	790.3318	83.77473	925.4017	650.26624	249.4	217.00615	67.07185	277.83392	-0.9302138	170000	-9.977818e-09	155.974	-0.023996247	-114.69115	0.58476543	0.015318962	0.18	79.0	235.08145189285278	6.914160398875966
34	782.30457	185.11263	993.84534	57.24345	249.35	227.10388	71.46349	287.0128	-1.2520268	175000	-3.2767653e-09	418.01828	-0.017972834	-59.001404	0.5754958	0.010826627	0.1986	79.0	241.90603876113892	6.911601161956787
35	916.25903	84.6205	1101.6656	788.8806	291.41177	230.1166	67.828606	285.35583	1.9359466	180000	6.5088273e-09	98.93817	-0.029215131	-55.85289	0.56550497	0.011578494	0.1914	79.0	248.75470805168152	6.9098530477947655
