Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.447372	16.639439	157.0348	26.811094	302.82538	67.63383	418.93274	194.43074	5.995204	32.6	4999	45.25963	39.338535	185.55067	-0.20193699	-54.8914	3.1451147	20.022965669631958	20.02296805381775
2	55.127876	16.721563	129.1759	26.810797	351.5366	140.16673	688.3079	203.07822	6.0704737	37.9	9999	106.39086	117.477554	446.58322	-0.9336913	-150.53688	13.610427	44.99650716781616	22.498255014419556
3	509.37708	219.18034	1303.0923	54.697372	608.70233	155.05382	847.16376	362.66852	54.79121	65.4	14999	219.61534	224.31989	652.27344	-2.834862	-285.28024	60.767914	70.26081156730652	23.42027235031128
4	1220.6471	1735.1576	9335.532	315.03568	9338.127	7.9870167	9355.7295	9333.488	130.93939	1000.0	19999	312.80563	282.62903	771.1134	-6.1911945	-374.9965	86.69817	100.3051528930664	25.07628905773163
5	4809.6846	3562.0173	9311.18	480.42258	9270.475	0.82045424	9271.608	9268.569	516.9091	1000.0	24999	443.59695	342.7436	912.3431	-8.83594	-504.4179	141.17838	129.6680679321289	25.933614110946657
6	2113.7302	2481.506	9103.985	174.4689	9272.523	0.5874487	9273.655	9271.492	227.95	1000.0	29999	593.95276	399.167	1080.1675	-13.572548	-654.9342	303.571	159.15371203422546	26.525619109471638
7	2164.3528	2030.0078	8122.7935	138.22516	9291.533	2.9718683	9297.383	9286.025	233.34782	1000.0	34999	745.24646	447.9033	1234.4152	-18.938793	-806.0587	498.0368	188.96930074691772	26.99561469895499
8	2325.464	1838.3472	6540.078	100.63613	9300.639	1.3560362	9303.459	9298.403	250.45	1000.0	39999	859.33636	486.10196	1345.5948	-22.771246	-919.0289	671.01886	218.8739161491394	27.35923981666565
9	1632.8416	1303.319	5264.2983	174.4256	9276.975	2.1678824	9280.558	9272.805	176.0	1000.0	44999	957.539	510.8633	1516.8215	-28.983824	-1015.6232	914.3093	249.39605975151062	27.71067367659675
10	1246.7811	983.46027	3675.5051	119.14233	9255.016	0.4157511	9255.947	9254.217	134.60527	1000.0	49999	1034.3783	528.3648	1593.6838	-32.09545	-1090.187	1115.7352	279.15120029449463	27.91512038707733
11	1238.9012	778.1363	3291.6057	164.15677	9264.452	1.9849548	9268.791	9261.473	133.77777	1000.0	54999	1096.5651	538.2761	1702.9253	-41.49853	-1150.4138	1368.6427	308.90681624412537	28.082438057119194
