Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
58	9356.357	0.35748485	9356.997	9356.016	9359.513	0.15833569	9359.705	9359.286	1000.0	1000.0	289999	837.54407	210.36285	1067.7119	-40.544407	837.54034	210.37619	1091.8444	-40.419373	2.4992948	1.2343762	24.291718	-8.598469	-842.3692	585.7286	2478.3256855010986	42.729753239401454
59	9357.854	1.0151877	9359.261	9356.272	9357.924	0.22739421	9358.208	9357.572	1000.0	1000.0	294999	846.99695	216.42143	1140.9354	-17.759007	846.9962	216.49205	1134.8318	-23.503157	2.5561893	1.2633032	40.133106	-11.401144	-852.1729	575.2089	2521.663329601288	42.74005647028907
60	9358.936	0.20339385	9359.162	9358.563	9358.853	0.16510233	9358.995	9358.436	1000.0	1000.0	299999	866.27783	222.38142	1248.9877	-27.060556	866.27795	222.40503	1178.592	-24.691921	2.594847	1.2439266	39.66347	-10.567866	-871.9789	599.4199	2564.6691546440125	42.744485946496326
61	9358.461	0.35862774	9358.821	9357.776	9359.495	0.236772	9359.758	9359.067	1000.0	1000.0	304999	882.06586	229.29625	1173.56	-19.05017	882.0655	229.24991	1133.5177	-30.841827	2.5758684	1.2219396	52.417404	-9.826585	-888.1111	645.5017	2607.308114051819	42.74275599933061
62	9358.283	0.81564057	9359.207	9357.039	9359.721	0.33579963	9359.996	9358.886	1000.0	1000.0	309999	906.6448	241.79314	1167.6824	-35.320877	906.6413	241.75928	1186.9686	-35.10148	2.6130843	1.203768	33.455555	-8.778703	-913.239	596.7806	2649.854424715042	42.73958752616759
63	9358.076	1.0255613	9359.297	9356.438	9359.545	0.17730676	9359.758	9359.121	1000.0	1000.0	314999	930.19653	257.8133	1224.3477	-36.015926	930.1954	257.75302	1230.94	-22.34414	2.7642043	1.1881869	27.790714	-8.415373	-938.1004	592.927	2692.6107923984528	42.73985387786986
64	9358.132	0.72192204	9358.93	9357.201	9359.65	0.20718436	9359.899	9359.349	1000.0	1000.0	319999	955.2812	266.5063	1286.2709	-31.371456	955.2689	266.48572	1256.6588	-18.127459	2.5704718	1.3242313	47.42482	-8.267574	-961.844	617.9195	2735.632457256317	42.74425718188286
65	9356.965	1.8945775	9358.134	9353.189	9359.166	1.5270798	9359.791	9354.594	1000.0	1000.0	324999	936.61755	246.40826	1242.2147	-21.538261	936.61646	246.3719	1221.0541	-28.116335	2.6266167	1.4325418	45.160122	-10.099516	-942.036	633.4606	2779.620153427124	42.763387016149665
66	9355.68	1.1533072	9357.194	9353.838	9356.221	3.8648882	9359.396	9351.282	1000.0	1000.0	329999	932.91626	226.97137	1262.784	-20.720945	932.9177	226.95769	1252.6202	-26.870104	2.487226	1.4162824	23.47984	-7.188669	-938.0458	620.501	2822.483333826065	42.76489902626384
67	7951.7344	2281.855	9356.946	3197.515	9358.127	3.3395472	9359.9375	9351.428	850.0	1000.0	334999	909.00085	216.03877	1173.7439	-21.344894	908.9983	216.16182	1187.1921	-34.079315	2.2801566	1.423527	41.141464	-8.188982	-912.4072	556.6946	2864.8412346839905	42.7588244267364
68	9354.691	0.7174266	9355.688	9353.762	4438.821	295.2485	4936.7515	3991.2634	1000.0	474.8	339999	885.99603	208.02281	1097.7694	-26.70749	885.9961	208.22339	1097.7399	-8.046655	2.1545396	1.3481971	28.445745	-10.929849	-889.5229	532.5191	2905.6226313114166	42.72974460615831
69	9354.186	0.928793	9355.269	9352.616	9358.34	0.06955086	9358.422	9358.202	1000.0	1000.0	344999	876.4154	199.07007	1124.8887	-23.26932	876.4166	199.18091	1078.7354	-39.4563	2.1656406	1.3230522	35.073753	-9.116099	-880.2782	535.6228	2948.363767385483	42.72990970335145
70	9354.206	0.9030722	9355.227	9352.775	9339.627	2.4503176	9342.994	9337.5	1000.0	1000.0	349999	877.2163	195.07545	1118.894	-28.874046	877.21704	195.11922	1127.5385	-50.02626	2.2176678	1.3030897	37.58057	-9.755774	-881.3154	605.8246	2990.7097747325897	42.72442537716457
71	9349.787	3.201343	9354.168	9344.737	9359.362	0.08089393	9359.464	9359.182	1000.0	1000.0	354999	871.37244	192.05766	1072.469	-42.6224	871.3676	192.1381	1077.8723	-37.299103	2.029575	1.3007308	42.835407	-8.086258	-874.8314	541.7304	3033.3892300128937	42.72379199887665
72	9356.292	0.8996913	9357.112	9354.758	9357.119	0.1959146	9357.343	9356.665	1000.0	1000.0	359999	864.7618	187.49004	1024.146	-63.27553	864.7627	187.40938	1044.3348	-45.960114	2.1020343	1.2736815	41.673645	-8.628447	-868.1797	584.4012	3075.911148786545	42.72098820739322
73	4131.147	3158.9526	9351.732	1129.6792	9353.557	0.14033139	9353.676	9353.263	441.91666	1000.0	364999	856.7331	190.68414	1071.631	-32.914494	856.7093	190.39168	1076.8109	-26.296856	2.1424422	1.3229384	28.298502	-9.895528	-859.7534	546.7836	3118.03341960907	42.71278659938133
74	7191.117	2744.8699	9351.757	1905.8083	9352.123	0.3015237	9352.566	9351.4375	769.1667	1000.0	369999	831.3848	201.69083	1046.1736	-58.786537	831.3757	201.56076	1049.9968	-52.876766	2.1806653	1.4498161	30.753365	-9.213377	-833.6993	516.35095	3160.7296271324158	42.712562557813285
75	9350.555	1.4198093	9352.002	9348.51	9334.37	20.380566	9359.532	9317.427	1000.0	1000.0	374999	824.3107	192.06306	1175.3833	-59.952698	824.30304	191.9972	1133.5016	-37.414753	2.3027039	1.5249858	41.78727	-11.270952	-827.6775	488.9649	3203.41148853302	42.7121532090505
76	9351.933	3.327897	9354.72	9345.742	9359.224	0.1295472	9359.368	9359.014	1000.0	1000.0	379999	828.1981	179.2922	1312.7976	-30.28577	828.19855	179.22906	1262.0151	-44.830624	2.229566	1.4809116	35.70142	-7.8683724	-831.3172	438.7023	3245.810086965561	42.708027488306946
77	9354.957	0.9366767	9355.923	9353.435	9359.867	0.08483681	9359.958	9359.676	1000.0	1000.0	384999	837.5898	180.09773	1113.1041	-17.43695	837.5785	180.12976	1120.5558	-43.652096	2.2500792	1.3923284	47.831554	-8.468031	-840.9806	468.79306	3288.6549422740936	42.709804472985205
78	9351.269	1.7313418	9353.694	9348.725	9341.182	5.2958527	9355.558	9336.803	1000.0	1000.0	389999	848.544	184.9574	1003.9337	-39.825283	848.5432	185.00548	1009.3704	-68.241905	2.1829047	1.4714392	53.441578	-9.133311	-851.9228	488.7113	3331.5005309581757	42.71154529314775
79	7853.82	2744.5303	9352.838	1831.703	9333.604	1.0109503	9334.954	9331.714	840.3333	1000.0	394999	857.58356	187.01569	1025.103	-36.509758	857.58264	187.10011	1066.3181	-62.022278	2.0784392	1.4495326	40.896793	-11.341433	-861.4044	473.6132	3369.1887290477753	42.64795861968511
80	9346.737	3.9878294	9350.991	9340.398	9353.112	0.09933182	9353.235	9352.882	1000.0	1000.0	399999	861.6487	191.89653	1038.9011	-29.3371	861.6473	191.99867	1039.4902	-44.9883	2.3600056	1.3825691	44.189987	-8.476744	-865.2806	470.6854	3405.88023686409	42.573502987623215
81	9348.309	2.0654173	9349.94	9344.36	9354.683	0.1082426	9354.814	9354.479	1000.0	1000.0	404999	864.4034	194.41522	1041.6451	-27.964884	864.40015	194.44925	1076.0696	-34.46915	2.2082486	1.3943987	29.8156	-10.208571	-867.657	469.7048	3442.506472826004	42.50007994086654
82	9347.49	1.35683	9349.356	9345.27	9314.147	1.941004	9319.492	9312.455	1000.0	1000.0	409999	859.65375	196.70673	1014.8927	-24.108624	859.65045	196.69298	1048.2963	-49.152966	2.1841488	1.4306649	34.851334	-7.944346	-862.9306	404.59256	3479.1590530872345	42.42876896916366
83	9334.682	2.709973	9338.314	9330.248	9354.126	0.49006832	9355.072	9353.505	1000.0	1000.0	414999	857.6261	194.4406	1052.1631	-49.60156	857.6182	194.54898	1043.2758	-64.16077	2.1305153	1.5271959	32.42012	-10.4945755	-860.7918	428.9418	3515.539024591446	42.35589188552765
84	9343.275	3.2225027	9347.077	9337.468	9351.992	1.5432155	9352.804	9347.438	1000.0	1000.0	419999	858.13245	186.66232	1018.61456	-34.195965	858.1276	186.83699	1054.9092	-44.14694	1.9709618	1.5270888	22.729357	-11.057445	-861.3083	437.54285	3552.2078187465668	42.28818834395636
85	9347.345	3.736652	9351.853	9342.402	9351.653	0.457681	9352.223	9350.54	1000.0	1000.0	424999	858.8291	178.9407	997.8742	-46.21957	858.82263	179.08826	990.3208	-33.647724	1.9433322	1.5293839	34.25126	-9.830239	-861.7084	451.7728	3589.028559923172	42.223865436105164
86	9140.475	405.59705	9351.257	8329.327	9349.119	8.122403	9351.899	9324.753	978.2	1000.0	429999	855.3241	176.26753	992.58685	-31.723743	855.318	176.43684	995.38995	-56.28332	2.0280201	1.4954896	30.3104	-12.946438	-857.879	441.12616	3625.969911336899	42.162440854449606
87	7725.1523	2005.2965	9352.192	4272.9795	9352.302	0.12912874	9352.399	9351.967	826.3333	1000.0	434999	849.9947	175.18794	1008.07355	-32.6691	849.98975	175.30815	989.24915	-47.037403	2.1290557	1.4391128	56.516777	-11.410651	-852.4626	468.46225	3662.6681413650513	42.09963383345768
88	8045.9844	1846.3119	9351.797	5375.549	9355.448	2.2798266	9356.376	9348.619	860.5	1000.0	439999	846.37463	176.20876	1041.6118	-28.17846	846.3719	176.31735	1051.3665	-39.955517	2.1277306	1.436743	52.381374	-9.981859	-848.6688	482.1922	3699.4495611190796	42.03919958255508
