Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
1	55.225994	17.026093	157.17818	26.873632	212.52954	49.506844	288.205	138.83826	6.077859	22.9	4999	44.218376	39.14334	178.3376	-0.042456545	44.21969	39.14312	177.01059	-0.29817313	1.2338095	1.6108907	6.955947	-9.398684	-53.398228	7.164784	29.856229782104492	29.856232166290283
2	54.79171	18.63192	165.42554	26.731674	364.10638	153.85666	737.18085	203.52449	6.0325694	39.2	9999	103.90262	107.64228	404.34628	1.3013594	103.90067	107.64684	406.84842	2.1957538	2.1672952	1.9815121	9.163637	-10.188749	-142.1751	21.061325	68.7097179889679	34.35486042499542
3	404.75214	235.28822	1448.5962	82.651764	698.00415	109.31601	934.06775	550.1247	43.526318	74.8	14999	182.15485	185.58989	563.6418	-4.7831078	182.15848	185.5711	564.50385	-3.1773732	2.480167	1.9822916	10.677053	-10.326384	-235.61917	78.08173	111.31506967544556	37.10502394040426
4	5698.142	3760.4827	9358.632	774.41425	9333.027	10.443671	9354.014	9327.606	609.125	1000.0	19999	260.67404	244.9605	682.9919	-0.09370698	260.67908	244.94698	687.3501	0.7330103	2.527899	1.740249	12.475283	-9.17166	-312.0674	128.07608	155.01072764396667	38.75268244743347
5	9341.161	4.647573	9349.151	9334.871	9351.533	0.24523506	9351.875	9350.972	1000.0	1000.0	24999	375.17175	291.65546	762.8755	0.31640244	375.1727	291.6527	756.85236	-0.19267742	2.471503	1.6755421	13.528385	-11.776117	-421.98715	117.18738	201.09148454666138	40.218297481536865
6	9344.646	0.78762704	9345.858	9343.707	9337.092	1.7087922	9340.072	9335.147	1000.0	1000.0	29999	464.93814	311.9531	790.7946	-0.7741249	464.9389	311.95233	791.95935	2.2976327	2.3667245	1.6170607	14.981141	-11.093025	-505.7022	113.17091	248.644216299057	41.4407031138738
7	9334.453	1.8894142	9337.976	9332.679	9322.782	0.66353387	9323.435	9320.944	1000.0	1000.0	34999	529.3446	316.11246	818.2941	-0.43490443	529.3447	316.10825	820.91986	2.617985	2.2791798	1.565286	20.278034	-9.632282	-566.0292	114.70895	294.97038102149963	42.138626200812205
8	9330.643	3.157235	9334.845	9326.713	9340.451	0.98084927	9341.748	9338.556	1000.0	1000.0	39999	582.1339	316.88803	840.0972	-0.5404464	582.1359	316.87872	852.139	-0.93390644	2.2232957	1.5563892	29.655563	-10.539	-615.129	103.82265	340.8138825893402	42.60173562169075
9	9329.438	2.5629046	9333.095	9325.269	9336.093	0.7598702	9337.854	9334.998	1000.0	1000.0	44999	624.91833	313.54947	854.22186	-1.6077563	624.9161	313.55115	867.7262	1.6696408	2.1392832	1.502333	19.747494	-11.546955	-654.3717	103.6169	387.05999541282654	43.00666642189026
10	9329.369	4.771282	9333.786	9323.055	9342.335	0.47350806	9343.193	9341.502	1000.0	1000.0	49999	659.6741	305.5395	860.0693	-0.8902073	659.6733	305.5426	853.22986	-2.196307	2.0188296	1.4540361	17.001545	-13.183463	-686.8009	95.51754	430.94292426109314	43.094292640686035
11	9340.333	2.4548585	9344.103	9336.427	9350.468	0.3158326	9351.046	9349.952	1000.0	1000.0	54999	686.3936	299.3387	874.18304	-0.87509185	686.3934	299.3333	876.6174	0.23842907	1.8906956	1.4056349	14.342298	-9.670855	-711.1918	82.58945	473.923712015152	43.083973992954604
12	9342.8955	1.7761233	9345.463	9340.886	9349.441	0.92533135	9350.936	9347.62	1000.0	1000.0	59999	706.06854	294.15924	885.58826	-2.4696226	706.06757	294.15717	890.42755	-1.2802699	1.7224734	1.3809202	14.28422	-9.215761	-728.9411	82.25696	517.6625273227692	43.13854410250982
13	9342.39	0.61307144	9342.91	9341.204	9348.596	0.44266888	9349.066	9347.695	1000.0	1000.0	64999	723.40424	286.03607	893.53986	-2.5357656	723.40326	286.03525	880.38605	-3.6833785	1.6492754	1.377432	12.053243	-11.235378	-744.2273	86.52702	561.8637795448303	43.22029089927673
14	9338.608	2.3739755	9341.888	9335.069	9320.826	0.9176559	9321.937	9319.377	1000.0	1000.0	69999	737.34015	280.2381	900.1442	-1.2723877	737.33856	280.23822	889.344	-1.6345879	1.560276	1.3392656	15.145503	-12.758184	-756.6439	80.46895	605.783463716507	43.270247544561116
15	9337.097	2.6315665	9340.051	9332.829	9347.384	0.45557252	9348.35	9346.529	1000.0	1000.0	74999	750.42694	274.44537	897.23486	-3.0880332	750.427	274.4401	901.35657	-2.9047785	1.5295744	1.3440489	20.660004	-10.494837	-768.82526	77.42945	650.1041371822357	43.34027597109477
16	9337.682	2.6407502	9340.717	9333.516	9353.184	0.3777289	9353.794	9352.552	1000.0	1000.0	79999	764.5929	267.26245	920.2179	-3.6569266	764.59	267.2592	913.72644	-0.40462115	1.4528916	1.3342444	16.228905	-9.439075	-781.9992	78.30284	694.0953879356384	43.38096186518669
17	9339.802	1.5627879	9341.755	9337.087	9347.994	13.112961	9357.144	9327.054	1000.0	1000.0	84999	775.4496	261.74832	928.35364	-1.985284	775.4494	261.74472	918.4547	-0.5700156	1.377926	1.308997	17.79835	-9.567879	-791.7806	79.19445	737.8832936286926	43.40489975143881
18	9343.904	1.6964461	9345.984	9340.98	9336.128	15.25719	9359.661	9324.473	1000.0	1000.0	89999	784.1877	256.16238	913.8599	-20.411123	784.1859	256.16492	927.4242	-8.774364	1.3400699	1.3127378	15.728099	-9.759025	-799.7695	75.3103	782.0870945453644	43.44928313626183
19	5989.117	3424.4885	9350.486	1054.7655	9348.059	0.55034316	9348.597	9346.759	641.0	1000.0	94999	790.246	253.8728	923.21515	-2.8084207	790.2463	253.87215	919.9213	-3.159666	1.3594856	1.2965604	20.368935	-10.865287	-805.0896	83.467735	826.9363484382629	43.522965807663766
20	9344.898	3.508346	9350.661	9340.38	9355.878	0.1977316	9356.163	9355.475	1000.0	1000.0	99999	797.27893	249.73193	929.4165	-0.016659856	797.2801	249.72041	944.7751	-2.130867	1.2761921	1.2795732	30.666044	-10.097783	-811.2083	84.64995	869.8118569850922	43.49059294462204
21	9349.141	4.4611225	9354.1875	9341.149	9352.188	0.8961657	9354.771	9351.319	1000.0	1000.0	104999	803.79706	245.234	928.33514	-3.5309596	803.7968	245.2338	944.5598	-5.3057766	1.3136303	1.2816031	30.958057	-9.1266165	-816.9837	86.22779	912.7475035190582	43.46416694777353
22	9344.726	3.3229356	9351.114	9342.12	9351.4	1.3095275	9355.25	9350.431	1000.0	1000.0	109999	809.22925	241.20515	931.3849	-10.276271	809.2298	241.20203	956.5528	-2.2117248	1.2474838	1.2857885	33.287895	-12.520388	-821.8714	88.661674	955.9032480716705	43.450147737156264
23	7821.803	2611.6433	9342.306	2211.286	9355.492	0.1844005	9355.735	9355.1045	837.5	1000.0	114999	814.9227	235.04099	962.1061	-9.82445	814.9228	235.03941	961.38354	-11.885718	1.2413441	1.2930983	15.192514	-9.1112385	-826.9686	91.75075	998.5678956508636	43.41599554600923
24	9346.725	5.957893	9351.86	9338.224	9356.588	0.1939127	9356.898	9356.274	1000.0	1000.0	119999	818.64545	233.90234	928.96545	-10.405954	818.6462	233.90814	959.0271	-8.389554	1.3542593	1.2651443	13.153501	-9.541847	-830.1915	97.24816	1041.961541891098	43.415064334869385
25	7776.056	2503.2102	9340.398	2613.793	9347.429	15.1072645	9357.727	9317.165	832.8333	1000.0	124999	823.8412	229.2508	955.1851	-7.445784	823.84064	229.2474	946.6882	-13.366507	1.279481	1.2543497	15.622578	-11.4205	-835.138	107.01827	1085.0711863040924	43.40284754753113
