Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
39	29.476038	3.8552406	35.573235	26.637218	29.17833	3.7191057	34.875008	26.638515	3.319389	3.3	194999	19.607967	9.025135	56.52996	5.9581656	19.60775	9.0246	58.14505	5.885443	19.607817	9.024597	56.706577	5.2894554	-19.046217	4.301989	1025.311446905136	26.29003714903807
40	29.230518	3.7495363	35.544037	26.603693	29.254995	3.680075	34.891216	26.822397	3.2903225	3.3	199999	19.612848	9.020342	56.650303	5.2815857	19.612583	9.019907	57.114285	5.3623466	19.612623	9.020031	58.929813	5.893077	-19.085115	4.295824	1051.8572206497192	26.29643056988716
41	29.4993	3.8611372	35.554745	26.604633	26.826818	0.082295366	26.888208	26.618668	3.3222592	3.0	204999	19.583086	9.005856	56.42192	4.5134716	19.582909	9.005299	58.03805	6.0859213	19.582933	9.005628	56.89844	6.1051207	-19.057878	4.251416	1078.3934049606323	26.302278227922393
42	29.372211	3.808511	35.50696	26.599386	27.639057	2.4198596	34.897423	26.745401	3.3075397	3.1	209999	19.605356	8.995381	56.352207	5.1120787	19.605312	8.994936	56.58158	5.8054485	19.605268	8.994803	55.72695	5.879451	-19.030008	4.262195	1105.0876185894012	26.311610023180645
43	29.287745	3.770128	35.642216	26.613886	28.431408	3.2264888	34.91758	26.762587	3.2972972	3.2	214999	19.59671	8.992458	57.02244	5.8965063	19.596798	8.992104	58.91194	5.12225	19.596489	8.9921255	58.980663	6.289626	-19.06844	4.273283	1131.6925566196442	26.31843160474023
44	29.230976	3.7461925	35.67648	26.624905	28.394943	3.2488632	34.953197	26.652998	3.2903225	3.2	219999	19.563908	8.992447	56.176346	6.34951	19.563807	8.992571	57.351482	3.76894	19.563725	8.992013	56.533962	5.767559	-19.026184	4.244259	1158.2234456539154	26.323260177265514
45	29.201685	3.7353663	35.706844	26.621058	29.23024	3.6825755	34.8877	26.714083	3.2864652	3.3	224999	19.561466	8.967984	56.758877	5.9065657	19.561363	8.967911	57.726196	5.8598547	19.561405	8.96748	57.249516	5.773887	-19.049837	4.266862	1185.2266957759857	26.33837105962965
46	29.285198	3.7756417	35.572304	26.626226	27.617788	2.4136245	34.857105	26.750242	3.296174	3.1	229999	19.544765	8.956447	56.21319	6.710071	19.544884	8.955738	58.01063	3.5043695	19.544579	8.95571	56.772045	6.0794363	-18.990656	4.2814994	1211.7161934375763	26.341656420541845
47	29.303492	3.7871737	35.583107	26.600405	27.61485	2.4148645	34.858467	26.723085	3.2988126	3.1	234999	19.55155	8.950227	56.991302	6.6778383	19.551468	8.949852	57.608665	5.219015	19.551529	8.949625	55.828495	6.848999	-19.012154	4.2771115	1237.9469528198242	26.339296909088784
48	29.398308	3.8202822	35.559605	26.595556	29.250134	3.7049258	34.95599	26.745466	3.3103905	3.3	239999	19.546947	8.932105	56.045475	6.414874	19.54691	8.931377	57.220333	6.181318	19.54678	8.931976	56.023674	6.1884212	-19.014717	4.253735	1264.5561788082123	26.344920441508293
