Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.231297	16.177698	138.4606	26.86567	161.95187	47.926952	259.55182	101.44037	5.972521	17.5	4999	23.767328	13.504396	62.25899	-0.12648052	23.770422	13.500021	63.155205	-0.4803575	-25.483534	2.9652197	16.16088080406189	16.16088342666626
2	55.54221	18.190878	129.4276	26.926563	240.22433	31.239449	288.13034	194.7747	6.115055	25.9	9999	48.323875	33.658543	131.96823	3.3491356	48.323772	33.65729	132.04979	3.737215	-58.622517	6.922302	37.116233348846436	18.558117985725403
3	431.47342	167.848	1007.2985	54.355198	519.7842	158.2187	745.91016	240.87468	46.38318	55.8	14999	80.20076	61.93925	199.39163	2.62864	80.199745	61.94074	197.57573	0.7667415	-97.50442	31.432697	58.55131793022156	19.517106691996258
4	671.1088	388.2138	2595.3865	296.90164	1395.175	698.865	3086.339	625.2315	72.0	149.3	19999	116.184944	84.11935	257.65167	1.9703617	116.18359	84.11811	257.44952	3.580036	-134.3483	70.54402	80.69804692268372	20.174512267112732
5	2339.4434	2230.6172	9338.584	381.57498	9331.793	0.85019535	9333.119	9330.6875	250.58824	1000.0	24999	148.22299	102.057785	304.87128	2.0773606	148.22168	102.058624	309.8708	2.1448438	-167.24728	174.22235	106.30571842193604	21.261144161224365
6	9331.031	4.192056	9337.992	9326.644	9312.175	0.12860999	9312.531	9312.011	1000.0	1000.0	29999	185.55211	118.71537	347.87335	2.662997	185.5502	118.71602	343.77695	2.2156198	-205.4074	352.08148	131.6007218360901	21.933453996976215
7	9320.892	2.4879253	9325.723	9318.931	9311.278	0.045170635	9311.375	9311.192	1000.0	1000.0	34999	220.88641	130.56204	375.7198	3.0376506	220.88527	130.56114	374.58237	2.048936	-239.82106	521.2471	156.7629280090332	22.394704341888428
8	9317.46	0.56786096	9318.231	9316.727	9310.127	0.04821589	9310.189	9310.037	1000.0	1000.0	39999	250.38953	137.43942	402.93552	3.2995584	250.38815	137.44171	401.9447	-1.3688495	-268.8546	627.7707	182.28491473197937	22.785614669322968
9	9319.098	0.72139406	9319.869	9317.781	9314.4	0.33801463	9314.881	9313.761	1000.0	1000.0	44999	275.9712	142.13202	418.3987	2.66055	275.96964	142.13286	419.39792	-0.7537923	-294.36984	898.8255	207.91070914268494	23.101190169652302
10	9317.865	1.1167333	9319.833	9316.64	9309.725	0.11402596	9309.881	9309.556	1000.0	1000.0	49999	292.03113	139.77536	440.01022	2.9096339	292.03018	139.7799	431.6568	1.0830104	-311.4553	1693.0514	233.00608849525452	23.300609087944032
