Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-51.534878	6.4654655	-34.405758	-70.90059	50.0	-0.01862625	0.20394428	0.43416983	-0.5213922	5000	-2.1839142e-07	648.43646	-0.014525155	-530.801	0.9189419	0.008566832	0.0756	79.0	6.243897438049316	6.24389910697937
1	-48.8008	6.384743	-34.65065	-62.353413	50.0	-21.439915	4.5852346	2.9467504	-25.876253	10000	9.611248e-10	106.2471	-0.014189927	-36.287888	0.89689493	0.006698716	0.0718	79.0	12.381137609481812	6.190569758415222
2	-46.651134	5.216428	-36.318974	-63.49944	50.0	-19.75289	7.583712	3.8121147	-30.252523	15000	-1.3904273e-08	76.01272	-0.016449973	-19.361282	0.8815539	0.006736344	0.0954	79.0	18.845143795013428	6.2817152341206866
3	-43.826218	5.4256234	-29.254532	-57.96159	50.0	-18.977997	7.7800603	-2.7312713	-31.784676	20000	8.2850455e-09	52.710545	-0.017095694	-8.7696495	0.85858214	0.006142344	0.0878	79.0	25.321605443954468	6.33040177822113
4	-43.569405	5.421241	-32.813026	-59.156208	50.0	-19.165115	7.833952	-5.272066	-32.58763	25000	9.587407e-09	43.413895	-0.019457636	-5.5379944	0.82958084	0.013500068	0.1084	79.0	31.952824592590332	6.390565299987793
5	-41.625057	4.888713	-28.093313	-53.099392	50.0	-17.986172	8.33042	-1.3977972	-33.271286	30000	1.6200543e-08	42.35721	-0.021109832	-9.8468895	0.8043995	0.0076660537	0.1066	79.0	38.28194308280945	6.380324125289917
6	-40.261387	4.7715483	-31.016157	-51.390995	50.0	-17.242643	8.103957	1.2580032	-33.249317	35000	-2.6762486e-09	37.174053	-0.01854282	-7.7442474	0.77995086	0.007899889	0.1128	79.0	44.56948399543762	6.367069448743548
7	-38.289444	4.216936	-28.19295	-49.008465	50.0	-17.221869	7.521117	-2.1535306	-32.117966	40000	6.020069e-10	36.810432	-0.018270338	-7.2789764	0.7568821	0.008620765	0.0982	79.0	50.86403465270996	6.358004540205002
8	-37.922417	5.3457575	-26.056385	-51.008053	50.0	-16.11489	7.138558	-0.5622503	-30.109863	45000	1.013279e-08	36.891964	-0.019900484	-8.050058	0.7391184	0.01014657	0.1124	79.0	57.26746606826782	6.363051970799764
9	-36.562477	4.1239543	-26.194967	-45.154373	50.0	-16.257572	6.8156376	-2.3596666	-30.570852	50000	1.2281537e-08	28.8909	-0.019940512	-5.7986965	0.7164534	0.013757197	0.11	79.0	63.72143363952637	6.3721435308456424
10	-34.651524	4.729485	-23.196976	-47.636395	50.0	-15.777319	7.019771	-1.8019005	-29.501762	55000	-1.8447638e-09	24.757515	-0.022354556	-5.417551	0.6917148	0.010881733	0.1082	79.0	70.11193609237671	6.373812545429576
11	-31.991028	4.4803	-21.097279	-43.796608	50.0	-14.2475	6.843173	-0.14867678	-29.568893	60000	1.0663271e-08	23.923683	-0.020358887	-5.846369	0.6636908	0.008252162	0.0938	79.0	76.75802803039551	6.3965025544166565
