Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
17	331.78735	162.84077	656.0398	122.42566	875.2575	355.82962	1284.9021	34.671864	607.44446	831.8	84999	48.04291	8.562846	82.58713	-28.292883	48.04298	8.566542	82.965225	-21.499588	-2.363698	2.3669353	28.929117	-16.175888	-48.530327	10.81115	6.5584626	846.3416917324066	49.78480555029476
18	343.63785	121.91606	518.06006	69.89601	856.9001	334.11246	1247.5251	212.0987	632.0	781.7	89999	49.695404	8.631311	81.22983	-36.533875	49.695568	8.63163	82.44585	-27.55617	-2.3615518	2.367072	25.043365	-15.039641	-50.22243	11.148489	6.758653	901.3166449069977	50.073147071732414
19	430.56522	217.10472	672.02374	46.217213	501.60312	336.67294	1087.7258	129.01932	752.6667	424.1	94999	51.172993	8.819837	84.17662	-22.987207	51.173363	8.8191805	83.58602	-18.874025	-2.3370833	2.3650813	28.775848	-13.568945	-51.6357	11.260761	6.830056	953.7403564453125	50.19686099102623
20	217.4243	200.8456	720.8127	14.28869	892.59784	441.2475	1462.1462	214.70998	423.08334	712.1	99999	52.706806	8.902484	84.452736	-23.929668	52.707188	8.90428	83.74529	-24.832357	-2.329352	2.3837268	20.731676	-15.217975	-53.18633	11.357627	6.8734922	1008.3136003017426	50.41568014621735
21	276.94162	226.39764	753.8566	59.751316	1148.2542	193.64854	1489.5406	932.48206	434.72726	1000.0	104999	54.240585	9.14374	86.25129	-22.419308	54.24096	9.139351	87.547646	-25.583183	-2.2918878	2.4208562	26.026995	-12.774702	-54.746925	12.304298	7.480667	1064.525514125824	50.69169126238142
22	350.38153	145.80672	522.05566	73.138306	1266.3024	552.1485	1706.1307	189.54692	601.875	762.5	109999	55.621483	9.230049	88.1944	-35.72972	55.621883	9.231891	86.29213	-36.0039	-2.299857	2.4276016	26.01901	-13.97522	-56.084156	12.083561	7.3638186	1119.556843996048	50.8889475627379
23	305.07385	165.02527	517.5407	65.801025	711.7937	590.64795	1605.3774	37.718796	496.4	544.9	114999	57.015972	9.4648285	89.77738	-23.663752	57.01628	9.466724	87.35313	-35.65417	-2.2330928	2.477744	28.622044	-14.629302	-57.50435	12.769725	7.765046	1172.6629254817963	50.98534466909326
24	434.30356	272.36978	902.3564	29.49829	958.1172	472.89734	1689.2987	55.058727	740.5714	756.4	119999	58.499355	9.522235	90.1933	-32.578106	58.499393	9.523771	89.766556	-32.98319	-2.22902	2.5362809	32.651978	-12.846115	-59.001476	12.41207	7.5522733	1227.6920709609985	51.15383637944857
25	480.59998	215.50258	902.87225	45.052197	1012.2078	729.9865	1903.9542	53.239666	615.0	558.5	124999	59.90338	9.85447	91.09776	-31.114296	59.903988	9.8505125	92.23959	-45.42101	-2.1574867	2.5528636	31.816479	-13.146996	-60.34023	13.874924	8.389481	1280.8630204200745	51.23452091217041
26	803.7034	389.0949	1411.4928	223.15524	924.9701	477.8741	1683.7351	47.73193	837.0	692.2	129999	61.393517	10.17151	92.39684	-25.33086	61.39383	10.172411	93.09654	-24.522726	-2.089549	2.551095	26.307718	-13.140972	-61.784454	14.175431	8.604921	1335.3274521827698	51.35874826174516
