Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-42.913666	3.4831245	-34.943913	-53.311913	-7.540863	1.2408351	-4.9127564	-9.557513	50.0	50.0	4999	-1.7968885	0.8676933	0.7748905	-6.4347124	1.1059642	0.030896189	15.505555868148804	15.505558013916016
2	-42.938053	3.9877136	-32.320507	-51.264412	-7.4467096	1.8405615	-4.538454	-9.663241	50.0	50.0	9999	-2.6937838	1.2417326	2.1211627	-7.884784	1.9277625	0.044205744	34.970139026641846	17.485070824623108
3	-8.056583	2.0257776	-3.4682672	-12.587168	-6.327333	1.8014039	-3.4302058	-9.33586	50.0	50.0	14999	-1.9591619	1.7392182	4.295001	-8.318146	1.2790354	0.04676492	55.566861391067505	18.522287845611572
4	-7.5968294	2.008819	-3.335815	-14.705271	-6.43871	2.1715052	-4.19197	-11.35683	50.0	50.0	19999	-0.9908547	1.7480334	4.4865155	-8.5166855	0.48212725	0.03839507	76.00485563278198	19.001214385032654
5	-7.415603	1.6331788	-3.6246643	-11.502166	-5.625148	1.4670041	-3.3240068	-8.869635	50.0	50.0	24999	-1.2077111	1.522247	3.2455	-7.883596	0.816827	0.028162867	96.53511452674866	19.307023286819458
6	-6.620578	2.184764	-3.1248474	-12.632204	-5.351585	1.2278144	-3.4069748	-7.1791368	50.0	50.0	29999	-1.4952989	1.46328	2.0604274	-7.9674892	1.173942	0.024022145	117.02626252174377	19.504377404848736
7	-6.260666	1.8955108	-3.234454	-12.218725	-5.089108	2.7685082	-2.4556973	-12.838229	50.0	50.0	34999	-1.6195788	1.4028233	1.1109333	-8.054876	1.342236	0.022114493	137.54473853111267	19.649248668125697
8	-6.640167	1.9274745	-2.4864752	-12.79327	-4.996642	1.7305065	-2.582629	-8.373673	50.0	50.0	39999	-1.5997969	1.3673608	1.3439865	-8.0193405	1.3508077	0.020257197	157.8624665737152	19.73280856013298
9	-6.1139197	1.6447132	-3.1548305	-11.444862	-4.98134	1.6774025	-2.2070565	-7.938942	50.0	50.0	44999	-1.5551267	1.312407	1.3046154	-7.941007	1.3337168	0.01862081	178.50960850715637	19.83440115716722
10	-6.0554132	1.5948722	-2.9432838	-9.607767	-5.530777	1.0011166	-3.3332636	-6.5490346	50.0	50.0	49999	-1.503972	1.316362	0.8289728	-8.005863	1.300596	0.017535465	199.04071474075317	19.90407168865204
11	-5.8136926	1.5527902	-3.105166	-10.2808895	-4.3326597	1.869416	-2.252991	-7.4792976	50.0	50.0	54999	-1.4442987	1.2929151	1.1557227	-8.175071	1.2563851	0.016088322	219.5620834827423	19.96018958091736
12	-5.837853	1.7669026	-2.7477112	-13.670926	-4.007909	1.2539723	-2.0835931	-6.035654	50.0	50.0	59999	-1.4263704	1.2670865	0.9045351	-9.515325	1.2539594	0.01591724	240.05499744415283	20.004583299160004
13	-5.7929783	1.709584	-2.3018289	-12.561296	-5.1232014	1.9415711	-1.8914944	-9.008397	50.0	50.0	64999	-1.3871535	1.2398819	4.543446	-8.2464	1.2243539	0.015602939	260.542533159256	20.041733466661892
14	-6.134884	1.5293845	-3.0817006	-9.114904	-3.9850285	1.2159374	-1.7788577	-6.2414045	50.0	50.0	69999	-1.352866	1.2235698	4.7928963	-8.253046	1.1970901	0.016446419	281.17188262939453	20.083706055368697
15	-6.1818123	2.3358765	-2.672557	-13.996268	-4.5136094	1.4735842	-2.802735	-6.473802	50.0	50.0	74999	-1.2683699	1.1958927	2.9208834	-8.307853	1.1174557	0.016089868	301.73137974739075	20.115425443649293
16	-6.0869465	2.4245453	-2.4489272	-14.247601	-5.4026337	2.4721427	-2.7562702	-10.531012	50.0	50.0	79999	-1.2040713	1.1864759	1.4516029	-8.29288	1.0582613	0.015226137	322.31063961982727	20.144415095448494
17	-6.2208347	2.3459861	-2.3669493	-15.486731	-4.3160563	1.5458051	-1.3009707	-7.3962626	50.0	50.0	84999	-1.2471215	1.1808776	1.234962	-8.442372	1.1112063	0.014787253	342.76646399497986	20.162733288372266
18	-5.681629	1.7824296	-2.1725812	-9.549449	-4.8230467	1.7913489	-1.8920261	-8.405204	50.0	50.0	89999	-1.2711152	1.169357	0.83759063	-8.417203	1.1433638	0.014232291	363.28790736198425	20.18266162607405
19	-5.4271955	1.5524071	-2.1645098	-9.70073	-4.561722	1.2994872	-2.177042	-7.5421987	50.0	50.0	94999	-1.2672006	1.1751633	0.64374745	-9.330299	1.1441075	0.013399552	383.7637884616852	20.198094242497493
20	-5.4968495	1.4275187	-2.0045142	-8.78894	-4.175987	0.9156484	-3.0859587	-6.3942695	50.0	50.0	99999	-1.2452595	1.1604278	0.84522694	-9.323322	1.1266552	0.012630516	404.17825174331665	20.208912682533263
21	-5.559283	1.5105052	-2.2670276	-9.681886	-5.164521	1.1858608	-3.852204	-8.377886	50.0	50.0	104999	-1.2188438	1.1413484	0.7734983	-9.133888	1.1033275	0.012331769	424.78946352005005	20.228069793610345
22	-5.4406323	1.6966352	-2.3810174	-11.295275	-4.2244344	1.6479889	-1.8929261	-6.75272	50.0	50.0	109999	-1.2042935	1.1332802	0.9543136	-9.586769	1.0929369	0.01213804	445.36602234840393	20.243910204280507
23	-5.088695	1.7201641	-2.541637	-10.183074	-4.1077766	1.7439029	-1.6333457	-7.441682	50.0	50.0	114999	-1.1944711	1.1281135	1.5823137	-9.934503	1.0868326	0.011356701	465.9902744293213	20.260446807612542
24	-5.2891817	1.4623667	-2.4596646	-8.746191	-3.307518	1.3050455	-1.4653147	-5.0333595	50.0	50.0	119999	-1.1720483	1.1171016	1.1311631	-9.419639	1.0666566	0.011544005	486.5389657020569	20.272456993659336
25	-5.4673185	1.6275343	-2.479881	-9.140953	-4.699878	1.5308108	-2.219152	-7.255119	50.0	50.0	124999	-1.1505697	1.1092664	0.88040924	-9.186461	1.0490924	0.011275527	507.17879605293274	20.287151918411254
26	-5.3839893	1.5633011	-2.6021135	-9.536153	-4.3010597	2.4710402	-1.3454244	-8.022405	50.0	50.0	129999	-1.1462245	1.1049819	0.98960865	-9.556281	1.0477637	0.010619658	527.7320594787598	20.297386976388786
27	-5.3258867	1.3971995	-2.265163	-8.24749	-3.9945178	1.6327475	-1.5891954	-6.8678107	50.0	50.0	134999	-1.1379753	1.102005	0.53859353	-9.532442	1.0424303	0.010402002	548.1101615428925	20.30037643291332
