Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	19.152147	16.138325	116.93364	4.8032393	30.371952	-0.009231671	0.09117769	0.25800565	-0.29800925	5000	1.7273425e-08	238.0178	-0.02470798	-144.1507	0.9189431	0.012869428	0.1982	79.0	4.704039573669434	4.704041242599487
1	36.00138	42.440025	268.5532	5.6829023	42.305084	11.410114	7.270305	21.64269	-9.792088	10000	3.85046e-09	686.9252	-0.031952776	-246.84943	0.9123276	0.015814247	0.2472	79.0	9.535919904708862	4.767961263656616
2	68.39416	56.61702	323.65405	7.3959107	61.4321	29.401243	14.309024	44.261772	-4.1178474	15000	-2.4014712e-08	800.80475	-0.031427607	-131.86877	0.9006353	0.016332021	0.2168	79.0	14.40647292137146	4.802158276240031
3	139.9443	68.66301	314.5675	14.036841	93.78846	43.649395	9.004006	50.39904	-0.6663493	20000	2.4414062e-08	1589.6816	-0.025483029	-754.2492	0.89130795	0.0129225	0.163	79.0	19.24399971961975	4.811000406742096
4	169.1324	82.056656	364.80234	10.129029	97.72	60.994587	16.262878	75.14218	9.825785	25000	-2.4622679e-08	1613.6392	-0.0233662	-447.3496	0.8860931	0.009647163	0.1448	79.0	24.03673219680786	4.807346773147583
5	213.81314	90.71258	374.50723	22.783455	120.414635	72.24385	21.690239	92.28087	-43.67584	30000	-4.6014788e-09	1730.3597	-0.022157293	-471.81848	0.874637	0.012474847	0.1592	79.0	28.914393663406372	4.819065888722737
6	258.93054	76.31548	361.17725	103.7628	131.39473	84.12461	22.74746	105.94249	3.4106507	35000	-1.9323826e-08	1367.5485	-0.021961035	-464.79187	0.8559329	0.011347519	0.1228	79.0	33.73352098464966	4.819074630737305
7	275.25293	75.568436	383.4259	88.168144	134.77777	95.86051	32.004387	124.60627	-6.4685187	40000	1.8897653e-08	913.2449	-0.02376976	-220.5669	0.8459281	0.014388381	0.1552	79.0	38.671852111816406	4.8339817225933075
8	330.10074	51.270035	415.3273	144.20113	158.09677	105.2446	35.55138	133.75584	-6.631418	45000	-4.2316316e-08	473.6343	-0.02247411	-233.37961	0.83489627	0.0135814	0.153	79.0	43.696938037872314	4.855215522978041
9	331.84796	51.36453	386.6932	81.97194	150.51515	114.186226	39.524963	147.08255	-7.235337	50000	1.4039874e-08	360.53894	-0.020959353	-110.73474	0.81484383	0.013939601	0.1598	79.0	48.66374611854553	4.866374778747558
10	345.38922	25.376698	390.8751	269.29395	158.3871	119.79666	42.679848	155.26132	-3.276916	55000	-1.4710427e-08	108.89915	-0.021327766	-54.587822	0.80291903	0.010222706	0.133	79.0	53.6967396736145	4.881521918556907
11	329.00558	47.99835	374.79755	167.67021	144.52942	122.08672	43.351845	160.25427	-2.5714386	60000	-9.667128e-09	405.0228	-0.020391528	-67.92294	0.7848506	0.0069342935	0.1518	79.0	58.4152626991272	4.867938717206319
12	341.09573	30.5736	378.65887	244.49223	148.33333	119.73079	44.189964	161.68626	-1.4350262	65000	-4.1007997e-09	207.14719	-0.020426983	-50.997986	0.78784835	0.013575902	0.1648	79.0	63.33259034156799	4.871737828621497
13	355.09998	13.724299	406.8606	332.77094	147.78787	123.86378	46.028	165.52852	-0.57995445	70000	1.0466576e-08	87.68016	-0.025337504	-53.963272	0.77308863	0.013227565	0.1782	79.0	68.1972804069519	4.871234468051365
14	348.7482	40.901184	455.62097	219.41801	140.51428	132.15968	47.645058	172.52586	-1.9546025	75000	-1.9922852e-09	310.91486	-0.02286694	-91.90349	0.75477916	0.008918142	0.1726	79.0	73.137531042099	4.875835529963175
15	358.93527	25.24749	436.6906	284.16324	141.71428	130.19714	49.063774	173.66257	-4.6508527	80000	2.1779536e-08	168.11214	-0.024598232	-78.41569	0.7443087	0.016363792	0.189	79.0	78.0281629562378	4.876760318875313
16	389.8706	35.407703	521.1374	335.52798	153.09375	135.1008	48.80293	178.46225	-13.916257	85000	-2.026558e-09	188.69763	-0.027853807	-84.77525	0.7160178	0.01611781	0.1838	79.0	83.00194048881531	4.8824672137989715
17	408.17603	47.023617	518.51733	339.83435	153.875	141.13074	52.292194	185.65567	-0.48123693	90000	1.4591217e-08	207.8169	-0.023656797	-106.619225	0.6881081	0.0052069467	0.1292	79.0	88.67101168632507	4.926167395379808
18	427.0651	62.730602	623.0321	323.69562	159.48387	150.26718	53.22009	194.22131	-5.566468	95000	-7.152558e-11	259.22583	-0.027610352	-57.58844	0.67542577	0.015981128	0.186	79.0	93.44677329063416	4.918251313661274
19	507.10278	117.75959	709.65393	313.23593	182.92592	161.28162	50.32142	198.36502	1.6192638	100000	-4.991889e-09	1325.2395	-0.021542568	-269.66284	0.66161984	0.012202506	0.1822	79.0	98.69710516929626	4.934855389595032
20	503.6381	95.74991	695.99426	301.24127	179.44444	171.0852	55.013725	212.80148	-4.141237	105000	3.2112002e-09	1236.0918	-0.020011786	-518.69104	0.65711355	0.011086509	0.1432	79.0	103.69899892807007	4.938047658829462
21	539.14374	104.31034	734.2962	337.5153	195.16	172.40402	54.657555	217.21272	5.7360535	110000	1.6868115e-09	863.0042	-0.024458751	-358.97867	0.64066	0.016100863	0.1552	79.0	108.6869809627533	4.940317381512035
22	579.47455	130.88446	905.87384	345.80704	200.54167	180.50133	55.09981	225.17702	2.9855797	115000	3.5718084e-09	1203.0793	-0.021947335	-241.56433	0.61580807	0.011965657	0.1414	79.0	113.60576367378235	4.939381112223086
23	640.0771	153.21133	989.9842	360.25592	221.90909	188.5289	57.128334	232.14642	1.5778265	120000	5.1274895e-09	984.9602	-0.02148571	-291.96478	0.60683256	0.012863754	0.1644	79.0	118.65355467796326	4.9438982009887695
24	701.4753	107.5562	900.5134	523.1944	241.35	197.18117	59.63704	244.5724	0.15133393	125000	1.045987e-08	725.5662	-0.020373259	-169.16888	0.6033112	0.008045296	0.1716	79.0	124.1385850906372	4.965543460845947
25	718.578	105.58503	944.48804	540.81104	239.05	203.17307	62.049526	251.45505	3.9052622	130000	2.1088123e-08	276.7072	-0.024269598	-139.446	0.58547235	0.012543286	0.1492	79.0	128.97279405593872	4.9604921616040745
26	803.81244	181.0667	1011.3789	321.57724	265.22223	215.62975	63.808853	261.13733	-3.2491	135000	1.5854835e-09	877.3237	-0.018340038	-179.82855	0.5769862	0.012442923	0.1862	79.0	133.84518694877625	4.957229216893514
27	800.4062	126.63949	971.3162	569.24066	260.8421	217.79324	65.67443	274.0107	-12.77725	140000	-2.0748377e-08	253.26993	-0.026464159	-133.43396	0.5567357	0.016395126	0.1812	79.0	138.66509318351746	4.95232481615884
28	837.9839	107.63618	1004.9661	668.3712	273.05554	225.01915	68.6132	279.74454	3.5200205	145000	2.9847025e-09	97.28666	-0.02738061	-36.48726	0.54657215	0.010902013	0.1856	79.0	143.3856270313263	4.944332065253422
29	918.1502	218.83144	1233.2484	439.9444	304.0625	237.1898	60.90848	279.89642	3.2022533	150000	2.1031498e-08	1019.9973	-0.025002927	-328.78754	0.52537996	0.0078084227	0.1856	79.0	148.41153120994568	4.947051103909811
30	893.9468	148.83586	1259.2372	731.063	289.7647	219.96805	63.45718	281.81226	2.4602242	155000	1.72019e-08	431.65994	-0.024665063	-310.6696	0.5135002	0.01975014	0.1552	79.0	153.07583355903625	4.937930184025919
31	955.89374	159.57652	1212.0433	640.1706	309.9375	239.3779	65.377754	286.97458	-7.2567015	160000	1.0982156e-09	907.2486	-0.020946903	-260.08002	0.50578743	0.0085160155	0.1622	79.0	157.78278422355652	4.930712066590786
32	992.4224	150.6985	1377.6589	773.86774	317.4	233.0937	66.81985	286.66852	2.5709205	165000	-4.7504902e-09	217.742	-0.021790208	-138.06487	0.5019114	0.014724057	0.1488	79.0	162.9417097568512	4.937627618963068
33	919.62415	189.98871	1395.1813	582.79425	293.75	237.24875	68.484665	291.488	0.97644424	170000	1.3586879e-08	143.91696	-0.02556378	-45.20571	0.48792338	0.007049583	0.155	79.0	167.83034777641296	4.9361867483924415
34	980.4424	94.32151	1142.3945	742.4291	308.33334	238.89516	69.65558	292.7336	-1.8087475	175000	1.0609627e-09	92.544716	-0.028333914	-51.683178	0.47412133	0.0172747	0.1732	79.0	172.4431459903717	4.92694707598005
35	940.8717	109.55524	1186.0734	758.3635	297.0625	242.6334	69.84325	298.86795	-5.4502797	180000	-4.0218233e-09	222.94205	-0.02001582	-99.58383	0.46072993	0.012159378	0.1846	79.0	177.25171399116516	4.923658774958716
36	983.5067	61.020992	1109.7737	869.8875	308.4375	239.0929	70.39649	298.17642	-2.510663	185000	1.450181e-08	122.88169	-0.02430582	-70.572296	0.45514926	0.012213449	0.1652	79.0	182.36010718345642	4.928651597048785
37	996.26843	112.6793	1233.557	808.10657	311.66666	245.00235	69.23347	300.14856	1.6491568	190000	1.6927719e-09	84.30925	-0.024181623	-25.551437	0.44439587	0.016345395	0.1466	79.0	187.35856366157532	4.9304885613290885
38	990.2861	129.82204	1216.2579	696.146	306.4375	244.7347	70.916	302.99048	0.3630643	195000	-1.7721206e-08	107.70995	-0.025912475	-49.044804	0.43337476	0.010245581	0.158	79.0	192.32736563682556	4.931470974897727
39	1011.86993	83.94057	1176.6357	844.4608	311.33334	247.32857	72.55533	307.4961	2.61941	200000	-6.276369e-09	83.94418	-0.024531845	-40.40075	0.42193684	0.016256705	0.196	79.0	197.8279311656952	4.945698314905167
