Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	1.6923814	5.1113443	16.278801	-10.789165	115.41465	98.798195	401.19574	50.483955	21.00422	205.3	4999	6.9080234	6.4539285	28.20501	-5.0962815	6.9078074	6.4533386	28.21539	-5.0982513	-9.826017	0.7372344	21.514183282852173	21.514186143875122
2	2.1813974	6.134481	45.496933	-10.682116	-12.971103	0.95545375	-11.445882	-14.338653	20.064	57.3	9999	33.567356	16.539812	97.82218	-17.375345	33.566315	16.541183	97.69823	-18.327763	-40.69392	7.3384514	47.201666593551636	23.600834488868713
3	58.062897	188.23112	957.6338	-26.240751	144.74232	56.726353	243.40968	28.777613	96.88	119.2	14999	76.373535	23.916136	173.32114	-36.00396	76.371185	23.922297	170.21336	-39.818382	-85.225075	32.28899	75.14108300209045	25.047028462092083
4	46.60271	65.59068	298.30838	-17.397207	85.388336	90.36224	316.22632	-30.850199	68.16	158.0	19999	97.28461	25.095234	177.34494	-69.5503	97.282875	25.11736	178.15689	-70.31881	-103.818886	68.192375	103.79023027420044	25.947558164596558
5	64.15942	105.11107	360.41968	-74.42042	120.58415	120.55125	345.95575	-94.06162	173.85715	155.5	24999	98.05301	28.348396	185.05728	-70.190834	98.04903	28.37957	181.7437	-96.19731	-104.4611	66.32624	131.70514249801636	26.341028928756714
6	149.00824	107.45471	470.19147	-40.02673	190.80237	47.24823	266.26868	111.15306	138.64865	106.9	29999	97.51692	29.859037	213.35725	-86.05827	97.51419	29.867657	220.69841	-90.88999	-103.53547	68.55716	159.16546607017517	26.527577956517536
7	167.82146	50.44377	278.36407	26.380537	158.92087	37.643867	225.45251	115.93228	114.52273	90.6	34999	96.2425	29.410347	193.08052	-80.009834	96.24375	29.397953	184.82552	-82.1162	-101.83886	68.44982	187.2514317035675	26.75020480155945
8	215.08954	112.38088	534.2834	21.458223	69.51251	27.939285	145.98024	43.450344	169.34483	129.1	39999	96.05487	29.064095	181.68791	-106.351364	96.055466	29.044157	180.64209	-125.7546	-101.18374	62.2718	214.66464519500732	26.833080917596817
9	168.712	104.13307	382.40472	-103.17109	150.8097	136.19647	453.7182	24.231726	171.25	219.4	44999	96.0127	29.304863	157.38669	-112.226135	96.01151	29.300726	157.87573	-97.06344	-100.83531	59.224625	243.60627627372742	27.067364268832737
10	112.799934	149.45421	476.7141	-188.14944	307.13055	150.11554	611.2204	55.532043	207.96	206.5	49999	93.06529	30.243591	156.71213	-81.42324	93.06426	30.241087	160.54897	-98.39124	-97.54738	60.39596	271.4354865550995	27.14354889392853
11	206.1772	121.99295	523.6514	-84.60362	222.21309	116.49459	489.02713	63.912525	150.0	236.7	54999	89.42102	30.53102	155.28929	-88.45541	89.420944	30.526178	158.7415	-104.6882	-93.49659	56.891487	299.8083453178406	27.255304314873435
12	223.07336	123.72368	528.6258	19.684677	162.62434	78.83467	378.01392	79.51547	161.06451	106.1	59999	85.91074	30.454948	156.36896	-98.83653	85.90966	30.459257	154.63885	-101.14889	-89.485985	49.79139	327.7971742153168	27.316431840260822
13	223.91475	127.90902	543.82745	51.607605	218.94246	114.7416	463.363	74.504234	166.96666	185.6	64999	82.95919	30.169128	145.96936	-109.99144	82.95876	30.173744	144.53644	-101.86839	-86.39647	44.990547	355.8505165576935	27.37311680500324
14	234.61761	120.59808	526.19183	14.130275	220.45842	80.38793	339.33047	104.13308	179.37038	170.8	69999	80.47996	30.683132	143.9754	-80.8011	80.47863	30.683422	142.07785	-83.90698	-83.788376	45.480312	384.7627429962158	27.48305324145726
15	258.6549	144.03262	747.76733	-3.1444094	293.16675	106.564835	460.8237	110.0699	187.48148	159.7	74999	77.80315	30.90869	142.99702	-96.3133	77.80146	30.914995	139.6894	-73.109436	-80.98917	45.70614	412.2851309776306	27.485675525665282
16	244.39598	139.81754	555.4387	-55.143177	311.71948	100.69558	520.63104	165.16551	166.86667	165.2	79999	74.71232	30.310495	141.85194	-65.195786	74.71204	30.313976	136.96887	-64.582985	-77.5527	42.238937	440.3438491821289	27.521490693092346
17	305.44824	125.42796	656.7258	112.32002	186.87227	91.163826	454.39505	136.13322	169.16667	100.7	84999	72.07351	29.544281	142.62305	-75.5437	72.07118	29.550657	139.88489	-62.387478	-74.712364	38.506546	468.42341780662537	27.55431879267973
18	263.64	173.0533	1014.3376	108.85893	176.47807	66.973404	341.77438	117.59585	154.5	90.6	89999	71.29289	28.728321	147.27405	-57.258286	71.291046	28.73574	143.60524	-57.500668	-73.86233	36.33577	495.88679909706116	27.54926672246721
19	281.54285	92.638054	485.6244	140.09549	270.3353	109.487816	518.8926	125.603035	137.52777	162.1	94999	71.27276	27.752954	149.61908	-71.389694	71.27148	27.759743	147.8679	-76.9808	-73.779205	33.90447	524.4512856006622	27.602699342526886
20	316.17786	105.225235	554.9018	32.757576	375.41733	62.34112	480.5162	277.06686	162.35484	183.5	99999	72.09171	27.442692	153.04164	-61.67222	72.09043	27.447481	153.58789	-63.502857	-74.552666	33.65393	552.1706743240356	27.608533811569213
21	374.5154	98.83697	640.54224	256.357	364.52435	263.51587	966.8823	-137.55531	210.375	255.7	104999	73.65377	27.672035	154.30182	-86.19522	73.654076	27.67156	155.24414	-81.02471	-76.14734	33.41635	580.5638294219971	27.64589676402864
22	335.7656	173.45778	731.01807	8.56735	299.12595	92.990204	486.10165	212.34856	200.56	156.3	109999	75.52498	28.028414	154.50139	-65.320984	75.52515	28.027802	153.64102	-62.97165	-77.98485	34.553444	608.5105559825897	27.659570824016225
23	485.9709	189.38838	1012.4425	206.4674	447.22638	155.51775	752.40234	218.62088	217.82608	205.9	114999	77.35782	28.435371	150.51407	-77.2169	77.357346	28.437845	147.90535	-76.242165	-79.8324	34.70939	636.2644195556641	27.663670488025833
24	354.82977	98.978485	577.0254	144.93369	342.46057	56.961266	448.65445	262.816	157.80646	153.3	119999	79.47964	29.534422	152.7772	-57.11442	79.47987	29.53502	151.3274	-56.29271	-81.993576	34.79079	664.9646048545837	27.706858654816944
25	449.7858	169.48543	1075.957	237.28741	481.1584	80.43922	674.5375	394.78592	187.40741	185.0	124999	82.12964	31.286469	158.63089	-73.536	82.129684	31.288181	157.60773	-73.95758	-84.67847	36.14056	692.7039816379547	27.708159341812134
26	504.6599	125.39565	842.43964	346.99646	383.1654	48.226936	453.85916	317.0311	216.91304	137.3	129999	85.40942	32.825798	168.10655	-72.73795	85.40932	32.82566	164.3512	-65.92568	-88.110374	36.183407	720.8617520332336	27.72545207463778
27	530.6732	165.02797	911.0762	292.26266	655.1769	67.23938	767.4733	536.132	220.43478	247.8	134999	88.72163	34.007084	173.61678	-62.27433	88.72148	34.00667	167.31662	-70.866714	-91.46244	35.68227	749.160227060318	27.7466751381203
28	489.716	154.80835	959.5646	260.77966	471.00458	184.06555	933.7205	299.7258	188.34616	188.8	139999	91.98791	35.29922	182.70293	-77.71847	91.98793	35.298775	172.1981	-76.00464	-94.71479	35.185833	776.8473165035248	27.74454708610262
29	465.8847	160.98158	748.8244	7.8274913	401.084	24.83987	433.6178	355.26755	194.46153	171.3	144999	95.21546	36.389828	179.20966	-77.85093	95.21592	36.39143	172.85204	-87.23902	-97.98841	34.8881	805.7573227882385	27.78473535899458
30	431.97018	118.67966	695.92316	270.48572	370.31415	234.84227	988.2292	233.8275	177.82143	150.1	149999	98.24589	37.39723	181.2794	-73.911575	98.246826	37.39946	178.53867	-86.35742	-100.99884	34.4947	833.2026259899139	27.773420921961467
31	390.7647	136.82166	695.727	57.132786	356.78522	55.78102	481.47577	248.95828	167.46666	190.3	154999	100.51225	38.16676	177.56874	-78.95855	100.51316	38.166138	182.12704	-77.39563	-103.049126	34.1878	861.8016502857208	27.80005330424155
32	369.62064	112.91438	680.91064	203.01888	460.2491	103.7431	715.30347	328.93372	169.58621	189.2	159999	102.393745	38.749424	180.97296	-77.31137	102.39429	38.750515	180.63092	-86.60443	-104.88426	33.26493	889.5015757083893	27.79692430049181
