Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	1.4810024	5.6623197	25.017567	-12.982736	24.331707	-0.083052084	0.17621656	0.385329	-0.60107696	5000	-2.7228891e-08	21.871634	-0.0774358	-7.616027	0.9189437	0.038138803	0.4028	79.0	7.238389730453491	7.238391637802124
1	5.0019765	7.471625	29.760979	-12.930968	28.649426	-0.67771506	2.5727887	9.683856	-11.251696	10000	8.755922e-09	28.036253	-0.07789017	-8.74086	0.9080753	0.036207527	0.3988	79.0	14.554866075515747	7.2774341106414795
2	8.640204	11.796901	71.83401	-5.3846087	32.835526	0.8476532	3.4452531	10.8198595	-16.465528	15000	1.7297268e-08	68.57581	-0.07942159	-22.708797	0.89470696	0.041402623	0.414	79.0	21.662080764770508	7.220694065093994
3	14.206457	13.186242	83.98484	-3.6099305	38.410854	3.841168	6.122509	28.3416	-23.111124	20000	1.7702579e-09	83.14315	-0.078896366	-27.360313	0.8785614	0.03316501	0.37	79.0	28.669189453125	7.167297840118408
4	22.09152	20.582289	101.82386	-14.782957	51.833332	5.2384	7.813865	32.73486	-30.983976	25000	-2.4390221e-08	153.80646	-0.08058315	-50.972527	0.86597204	0.03721957	0.3688	79.0	35.50057125091553	7.100114536285401
5	41.848354	51.581623	320.28903	4.982803	66.386665	11.5226	11.517632	47.99757	-27.295359	30000	-2.8514862e-08	741.52216	-0.08407584	-302.27286	0.8547044	0.025935456	0.3732	79.0	42.402738094329834	7.067123373349507
6	47.498817	56.540348	284.45963	-0.25859255	80.29032	19.234926	20.201042	74.73673	-28.355116	35000	-1.718998e-08	573.7551	-0.08209744	-269.88712	0.8451633	0.025478672	0.377	79.0	49.87908220291138	7.125583444322858
7	88.29342	87.921364	307.5408	8.199935	107.847824	31.554972	28.140036	97.143486	-30.40555	40000	-5.6684017e-09	1156.6078	-0.08429831	-618.8206	0.8327408	0.030886557	0.3974	79.0	56.863014936447144	7.10787707567215
8	92.70811	89.685455	340.8227	0.7327242	124.85	35.64338	33.744907	111.06522	-59.65859	45000	1.3744831e-08	870.4023	-0.08458355	-421.17157	0.82139635	0.021671975	0.3942	79.0	63.960040807724	7.106671386294895
9	107.10774	101.31103	391.47122	11.073422	119.29269	40.160526	31.20847	110.5246	-26.514872	50000	4.518032e-09	825.0957	-0.08957195	-436.70917	0.81377286	0.029946243	0.4252	79.0	71.09870934486389	7.109871172904969
