Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-43.27232	3.6696672	-35.987904	-53.464275	-10.715689	1.5229753	-8.171357	-12.424605	50.0	50.0	4999	-1.816694	0.6399012	0.18279704	-4.6152225	-1.8169318	0.6408482	0.1836168	-4.6712756	1.1110088	0.08391233	13.654876470565796	13.654878854751587
2	-43.02541	3.7884715	-33.895683	-50.73087	-8.901052	2.5214448	-5.7685256	-12.381157	50.0	50.0	9999	-3.196211	1.0739418	0.26577652	-8.138185	-3.1962385	1.0755923	0.24521975	-8.3321495	2.4850235	0.14043064	30.436520099639893	15.218261241912842
3	-8.733764	3.3814263	-2.1748514	-17.112593	-9.965179	4.2726736	-2.3367627	-16.822548	50.0	50.0	14999	-4.1934953	1.5063616	0.8167607	-10.103336	-4.193333	1.5078018	0.9309307	-10.366939	3.5566614	0.23158818	48.15339946746826	16.05113395055135
4	-9.384294	4.245608	-2.8218977	-21.506872	-10.178606	4.923914	-2.7382274	-17.902813	50.0	50.0	19999	-4.5815	1.7351347	1.286489	-11.296543	-4.581426	1.7363036	1.1515266	-12.258467	4.0660057	0.33343303	65.67805027961731	16.41951322555542
5	-10.60403	5.5024457	-3.6568134	-40.083447	-7.658239	3.5922203	-2.820691	-13.452922	50.0	50.0	24999	-4.9714775	1.8499197	2.0126884	-12.581858	-4.9714203	1.8510433	1.3811759	-12.374677	4.5317063	0.4469508	83.44962310791016	16.689925050735475
6	-8.978329	3.9510493	-3.0236895	-18.597998	-8.777381	3.267897	-5.075561	-15.808302	50.0	50.0	29999	-5.2883434	1.9342664	1.3535824	-14.572583	-5.2883306	1.9349183	1.7924365	-13.991991	4.890978	0.53639054	101.34628510475159	16.891047914822895
7	-9.774328	4.0904694	-3.604339	-20.560871	-8.527278	4.683068	-2.9442608	-16.19941	50.0	50.0	34999	-5.5512877	2.005841	2.8314857	-14.457178	-5.5512805	2.0057633	2.5499027	-13.760791	5.18263	0.6321091	119.14488959312439	17.020698887961252
8	-12.704662	4.0105553	-3.0219116	-22.473059	-7.4409933	3.357439	-3.195543	-13.800029	50.0	50.0	39999	-5.6967926	2.0670898	2.3344827	-14.372323	-5.696903	2.0673025	3.0552611	-13.969675	5.345754	0.70536083	136.77345538139343	17.096682220697403
9	-9.897806	2.9976003	-4.5597367	-17.956491	-9.272727	1.793287	-7.0716176	-12.817566	50.0	50.0	44999	-5.9016743	2.1166894	1.9373684	-14.537174	-5.901771	2.1172795	2.0153782	-14.382308	5.5586395	0.7648502	154.58347916603088	17.175942420959473
10	-8.84036	2.756132	-4.3010945	-18.61928	-8.631989	3.2042994	-2.7171178	-16.003551	50.0	50.0	49999	-6.0919776	2.2272856	2.3701177	-15.158535	-6.0919976	2.2287142	1.5116725	-15.251168	5.6989145	0.8421074	172.42572498321533	17.242572712898255
