Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-268.74313	44.692043	-218.98596	-335.74045	-445.6534	7.7666774	-434.97165	-458.34735	1000.0	1000.0	4999	0.5813317	1.6739062	10.917334	-6.835917	0.58164036	1.6741233	9.939638	-6.9251122	-1.2040032	0.26177955	20.11946725845337	20.11947011947632
2	-305.07034	59.42469	-200.3973	-378.5739	-1007.94727	74.68704	-808.7213	-1095.831	1000.0	1000.0	9999	2.976604	3.4691694	19.924356	-8.387938	2.9764712	3.4668992	20.002235	-8.072198	-4.271073	0.57915705	44.49701237678528	22.248507142066956
3	-392.9479	183.98247	-70.47009	-586.862	-268.1773	38.55482	-208.25668	-322.74347	1000.0	1000.0	14999	4.9024653	6.415214	43.889072	-13.799587	4.9027915	6.4144864	43.12603	-14.413332	-6.1994066	1.433456	69.81118130683899	23.27039448420207
4	266.9895	689.2883	1316.4252	-346.08127	967.4569	569.1172	1525.6287	-18.059095	1000.0	1000.0	19999	5.6138177	11.23812	54.649612	-14.748129	5.613152	11.23864	58.588013	-14.362513	-7.009194	2.167306	95.337242603302	23.834311187267303
5	1431.8341	188.01694	1649.2727	1186.4121	814.2513	563.6866	1863.8807	24.945677	1000.0	1000.0	24999	12.602991	17.528479	76.25704	-15.932146	12.603131	17.528084	74.71118	-15.681324	-13.961405	3.688516	120.8856873512268	24.17713780403137
6	1935.3617	397.13885	2429.1177	1291.8088	2096.3074	917.8905	2911.433	371.92822	1000.0	1000.0	29999	22.90435	23.763657	85.59419	-15.69224	22.90498	23.76445	86.18907	-15.556704	-24.346727	5.568479	146.39962792396545	24.399938344955444
7	2235.7637	912.5327	3073.9744	483.09338	1800.4365	980.98267	3011.1838	-167.60197	1000.0	1000.0	34999	33.913013	30.445244	109.994545	-17.215809	33.913776	30.44496	108.67173	-17.303305	-35.452293	7.0180893	172.13307571411133	24.590439660208567
8	1403.3286	1493.9438	3454.845	-94.40478	2756.3564	989.05023	3793.5696	876.0527	1000.0	1000.0	39999	42.097233	37.96854	131.44128	-20.543322	42.097893	37.968414	132.89961	-19.927471	-43.80485	8.830116	197.74751377105713	24.718439489603043
9	2367.5073	1550.7632	3675.9768	133.69437	1960.2742	1725.4908	4171.244	-97.80805	1000.0	1000.0	44999	51.350903	47.153957	173.86581	-22.07821	51.351105	47.155193	173.05574	-22.088066	-53.131645	11.630587	223.33679747581482	24.815199931462605
10	2509.0469	1656.8502	4074.375	115.67882	3961.0444	143.7199	4213.733	3744.9243	1000.0	1000.0	49999	60.871834	55.926414	201.02252	-25.671932	60.87337	55.927414	192.08499	-24.789093	-62.630505	15.041558	248.73455214500427	24.873455429077147
11	2529.979	1871.3531	4353.096	121.55434	4070.149	92.21998	4239.8433	3898.8157	1000.0	1000.0	54999	72.33415	64.37712	219.48262	-32.839214	72.33524	64.37752	216.59872	-30.495836	-74.247185	17.498804	274.0691788196564	24.91538008776578
12	3596.151	1684.3496	4653.2324	254.64505	4602.524	136.6208	4826.052	4368.7427	1000.0	1000.0	59999	84.884315	72.66863	232.69794	-39.15163	84.88558	72.669395	233.0073	-39.283325	-87.160194	20.716528	299.7808606624603	24.981738527615864
13	4020.9995	1177.345	4771.268	1685.0381	4431.998	186.04448	4756.2554	4141.9736	1000.0	1000.0	64999	99.86005	80.71056	251.14368	-46.701454	99.86092	80.712	254.53284	-47.399944	-102.08737	24.090553	325.59250378608704	25.045577379373405
14	4083.354	1645.0361	5259.5967	834.6729	4072.4438	1575.5067	5198.9214	930.72284	1000.0	1000.0	69999	115.52595	88.21077	281.63657	-54.67572	115.52686	88.21175	279.1074	-56.079582	-117.60782	27.93983	351.03956961631775	25.07425512586321
15	4966.616	181.6901	5181.8945	4716.406	5664.5356	200.47629	5989.339	5304.1924	1000.0	1000.0	74999	131.29286	95.882515	317.28268	-54.16139	131.29425	95.88387	316.42993	-61.707005	-133.52475	30.297178	376.53593587875366	25.102395868301393
16	5163.547	166.85043	5492.671	5028.9233	5744.8936	193.33867	5959.934	5258.408	1000.0	1000.0	79999	147.9247	102.42713	333.94354	-50.35985	147.92618	102.429214	332.25406	-57.607227	-150.46826	35.845673	402.35289192199707	25.147055864334106
17	5714.2783	169.27332	5948.681	5439.4067	6201.81	205.93536	6520.676	5857.9175	1000.0	1000.0	84999	165.14308	108.6872	353.31622	-63.644024	165.14378	108.68929	353.90134	-56.194088	-167.20871	38.720024	427.70097756385803	25.158881173414343
18	6142.735	82.54323	6275.0513	6035.066	6273.706	1368.7168	7160.2646	2221.2551	1000.0	1000.0	89999	182.40993	115.24067	370.4541	-58.220768	182.41031	115.24311	370.71527	-50.608288	-184.78772	40.349533	453.14441752433777	25.174689955181545
19	6162.2207	209.8948	6564.1587	5972.2188	6423.273	199.66928	6768.8477	6083.1704	1000.0	1000.0	94999	200.17831	121.50382	399.9723	-47.993877	200.17776	121.50678	401.68167	-54.57454	-203.1277	44.33358	478.68502736091614	25.19394890885604
20	6427.41	226.32042	6798.2183	6104.2163	6345.0967	1096.9124	7060.4517	3117.5596	1000.0	1000.0	99999	217.24207	127.74813	419.8513	-73.946434	217.24219	127.75149	419.24747	-59.392525	-220.26805	47.1211	504.0140452384949	25.200702357292176
21	6735.2686	91.59857	6839.962	6582.808	6982.1157	158.41466	7217.86	6596.499	1000.0	1000.0	104999	235.19484	133.5407	433.9801	-70.90936	235.19456	133.54477	435.95844	-73.459625	-238.41832	53.01387	529.5368540287018	25.216040758859542
22	6488.167	277.83615	6809.2515	6033.387	7056.018	139.6844	7205.723	6789.554	1000.0	1000.0	109999	251.96838	139.08723	456.16177	-56.444607	251.96783	139.09184	458.29083	-58.508728	-254.7385	59.083336	555.117490530014	25.232613292607393
23	6737.6533	193.40146	6993.4106	6436.1284	6778.6743	1237.6146	7326.58	3074.024	1000.0	1000.0	114999	268.94772	144.06331	466.1273	-64.681076	268.94714	144.06732	466.1758	-61.718384	-271.85922	62.58145	581.0880830287933	25.26469934504965
