Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.49257	17.111788	129.41782	26.783863	226.55411	77.4362	353.64355	138.63728	6.0	24.4	4999	29.582327	19.840448	87.9938	-0.4631825	29.583965	19.8401	87.874725	-0.1703638	-32.766354	3.7025692	17.04870843887329	17.04871106147766
2	55.07359	17.091599	157.83972	26.743536	220.81682	47.335224	335.2074	157.12082	6.061818	23.8	9999	59.73138	49.232098	188.5686	5.052104	59.730274	49.233784	189.44928	4.267508	-76.9801	16.709467	38.17282271385193	19.08641254901886
3	432.4163	324.58182	2157.139	157.18344	1588.0681	1171.9984	2992.643	316.1047	46.448597	169.9	14999	102.599014	89.878685	278.6745	0.30302143	102.599396	89.87928	278.63632	-0.105579935	-128.8227	72.01921	60.50603532791138	20.168679237365723
4	3277.0676	3099.1023	9346.668	269.4499	9314.078	0.63033956	9315.398	9313.536	350.75	1000.0	19999	149.66779	119.16351	344.46255	3.7043324	149.66869	119.16439	344.16376	-0.47379276	-176.59464	246.9618	85.97740173339844	21.494350910186768
5	9336.766	3.7150853	9341.17	9331.923	9316.09	0.29217976	9316.942	9315.882	1000.0	1000.0	24999	200.10481	140.02844	386.26016	4.3855	200.1046	140.0332	384.0185	4.55777	-226.09692	539.5952	111.16731357574463	22.23346314430237
6	9323.376	2.2638555	9326.674	9320.374	9310.111	0.27099037	9310.608	9309.804	1000.0	1000.0	29999	238.50903	146.70894	399.2663	3.934955	238.50937	146.71066	397.68365	3.850454	-263.37912	1052.2618	137.08697056770325	22.84782878557841
7	9318.792	1.2937237	9320.92	9316.915	9313.955	1.5181357	9314.805	9309.527	1000.0	1000.0	34999	265.1717	146.46994	425.09818	1.9343245	265.1704	146.46964	425.04874	1.1438789	-287.06976	1155.5597	163.69534707069397	23.38504992212568
8	9317.611	1.3034697	9319.314	9315.825	8431.985	2637.2656	9311.342	520.189	1000.0	905.6	39999	298.79422	152.30354	453.8449	1.0677084	298.79453	152.30283	454.82104	0.7453853	-317.6519	747.1539	190.12141275405884	23.765176862478256
9	1805.5184	3103.6252	9317.607	342.8767	400.79285	35.663967	436.51627	333.37637	193.96666	43.2	44999	326.56558	156.4563	490.57034	3.681745	326.56647	156.4553	491.15128	2.1969628	-345.59433	1537.8195	212.44426274299622	23.60491829448276
10	377.57483	51.572346	510.94833	240.02765	389.98764	40.541954	436.45963	296.9581	40.704918	42.0	49999	315.20105	145.59242	492.238	-7.881242	315.20685	145.58101	490.6277	-5.1407776	-339.37305	3546.2913	234.6648063659668	23.4664808511734
