Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
20	806.2075	190.73473	1498.7667	709.51874	783.6392	43.91399	890.3256	746.34033	238.95238	248.4	99999	157.36726	62.209316	281.40222	-100.74005	157.36794	62.202087	275.06503	-90.92821	1.6328928	2.5255072	22.575974	-14.0562	-159.12395	74.894684	47.743553	825.050544500351	41.252527344226834
21	1179.7908	615.89813	3138.3022	724.96954	752.97986	27.010792	804.2805	717.97046	360.07144	229.1	104999	161.08957	62.63483	283.7724	-114.43192	161.09106	62.664043	278.89163	-101.80392	1.5952947	2.4976072	23.952307	-12.52084	-162.5578	107.46217	65.77653	868.0309491157532	41.33480723698934
22	1052.3855	425.08627	1970.162	455.04892	2486.7437	544.4327	3428.2634	1882.0948	324.06668	710.5	109999	164.90182	62.631714	284.71106	-73.098976	164.90077	62.681187	275.24216	-70.80866	1.58408	2.503715	28.880274	-13.103148	-166.4153	110.2172	67.70885	915.1820657253265	41.59918491406874
23	1393.9272	898.2938	3255.077	592.086	3345.9563	293.63297	3480.177	2478.863	427.5	962.2	114999	168.14198	63.047283	276.4676	-89.344666	168.14053	63.129276	266.9827	-85.01407	1.6456816	2.4485795	24.515848	-10.654569	-169.40552	95.25111	61.3096	960.9391160011292	41.77996165856071
24	1822.6877	829.493	3277.5935	999.81415	3452.8906	3.8404956	3457.9902	3442.784	538.44446	1000.0	119999	170.56302	63.498547	272.33655	-85.74837	170.56325	63.573498	263.93683	-80.83336	1.5688448	2.404228	29.29699	-10.354894	-171.92221	79.034	52.245945	1006.2802922725677	41.92834561069807
25	1791.8641	780.5571	3351.5703	950.87305	1020.32666	7.9491725	1034.7141	1003.5852	520.6667	292.5	124999	173.35396	64.21216	269.01468	-91.54802	173.35457	64.26109	260.2255	-72.22709	1.5237908	2.378712	30.39938	-11.791871	-174.8496	72.89247	47.855255	1050.43696475029	42.017478685379025
26	1746.879	888.34247	3286.604	959.5546	3146.766	74.35748	3255.0115	3060.565	511.66666	1000.0	129999	175.8977	64.37219	270.64462	-70.274956	175.89857	64.42	262.055	-79.69443	1.5231757	2.3751009	23.764374	-13.101805	-177.5167	68.21709	44.707436	1094.487475156784	42.09567220394428
27	2152.4072	924.868	3310.4646	902.70624	1212.8689	44.77244	1302.14	1144.3705	628.3333	337.8	134999	178.60452	64.71692	270.19775	-84.81093	178.60504	64.76363	260.22055	-81.13971	1.4708345	2.3888168	23.201645	-9.88405	-179.92369	64.40157	42.423676	1135.6872310638428	42.06249013653508
28	957.52264	177.55995	1233.8506	367.69504	3222.3657	16.053093	3242.5547	3185.5168	277.4375	1000.0	139999	180.84547	64.82946	274.02164	-102.27101	180.84578	64.87132	263.42282	-110.479	1.4591439	2.4223304	22.334211	-11.488843	-182.14114	77.61099	48.90048	1181.0955455303192	42.18198391369411
29	2766.766	772.01666	3355.7637	1542.5651	1264.5647	84.06227	1407.0062	1136.2888	826.0	356.1	144999	184.08437	65.02257	281.67874	-99.33426	184.08504	65.063515	277.01337	-97.3419	1.4833865	2.4001107	20.675808	-11.75015	-185.55191	77.66678	48.780396	1224.4036598205566	42.220815946315895
30	2049.6409	938.4052	3267.5977	955.2268	1526.997	83.99023	1707.0264	1440.2249	623.875	431.0	149999	186.80185	65.13316	280.69675	-90.12832	186.80197	65.17719	280.68668	-102.26571	1.4509522	2.4303427	22.470285	-14.55483	-188.17128	73.45363	46.982346	1272.1111860275269	42.40370628833771
31	1746.4047	823.6777	3021.8706	802.6043	3001.9648	7.62929	3011.9011	2989.306	517.625	1000.0	154999	188.90804	65.49567	286.60526	-93.89414	188.90839	65.539024	279.04672	-92.21904	1.3967699	2.4153633	27.721323	-11.839474	-190.40483	69.02386	44.41119	1320.5405220985413	42.59808143492668
32	1896.8619	1003.95	3372.0842	862.613	3085.338	7.129358	3096.331	3071.5952	559.1	1000.0	159999	190.65733	65.846924	282.49878	-73.667854	190.65784	65.877495	268.84033	-96.85422	1.3797233	2.4304	22.757313	-11.790499	-192.1383	63.50794	41.032375	1366.1564989089966	42.69239065796137
33	1823.5178	1157.0228	3368.7864	853.84924	1343.4517	116.149	1570.9897	1252.3724	544.125	378.5	164999	192.84264	65.70778	274.98767	-88.375694	192.84378	65.74279	271.70517	-85.5277	1.2930053	2.436072	26.785954	-12.852253	-194.15643	63.74216	41.409527	1409.9027993679047	42.72432733304573
34	1749.9395	964.9864	3313.418	941.9373	1338.5251	83.30955	1511.7522	1234.0835	519.8182	385.2	169999	194.43254	65.87027	279.0015	-76.70794	194.43318	65.89872	283.0072	-97.65365	1.2139665	2.4117508	33.422752	-10.818884	-195.7471	55.753475	36.539	1452.7718472480774	42.72858381271362
