Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-234.08977	49.082172	-146.06534	-292.14008	-493.4008	7.9248896	-482.484	-509.3074	1000.0	1000.0	4999	0.9668255	2.54015	13.58439	-8.217741	0.96663624	2.539197	13.604794	-8.6202345	-1.8881723	0.36121276	24.511756658554077	24.511759042739868
2	-234.73929	55.440186	-135.26343	-295.2169	-570.6322	122.248604	-228.29814	-710.1019	1000.0	1000.0	9999	5.5621996	7.117572	33.388206	-8.803577	5.5621986	7.117476	33.388206	-8.655159	-7.4928045	1.3607419	53.30515217781067	26.65257740020752
3	-51.162178	508.12027	877.4565	-658.12134	-252.36975	203.86809	76.75537	-438.73947	1000.0	1000.0	14999	17.481756	11.638576	57.303482	-13.869921	17.481853	11.638122	57.52008	-12.785745	-19.148268	3.5641556	84.99830770492554	28.332770029703777
4	341.07367	657.3914	1199.3805	-258.91885	348.48657	417.70755	1282.0277	-298.87067	1000.0	1000.0	19999	19.258394	17.22923	75.630486	-14.740089	19.258417	17.228111	75.0377	-16.489433	-20.54423	3.627045	115.72242403030396	28.93060654401779
5	1232.7013	323.3635	1532.4467	651.59674	1795.9326	815.5652	2541.3096	4.087535	1000.0	1000.0	24999	25.115425	23.433512	91.49864	-16.157757	25.115297	23.433142	91.7653	-16.051569	-26.393	4.8580837	146.67264246940613	29.33452887535095
6	2397.2844	694.0301	3014.2144	1041.1493	2799.1685	285.12753	3149.4924	2271.9878	1000.0	1000.0	29999	34.726074	31.980469	125.40742	-20.76259	34.7261	31.9806	120.77855	-19.340128	-36.326992	7.055462	178.41263794898987	29.735440015792847
7	3026.3376	178.85094	3328.7805	2805.0298	3601.397	156.90253	3936.3972	3347.8047	1000.0	1000.0	34999	52.76318	41.91576	151.73676	-22.389057	52.763657	41.915546	152.74925	-21.970171	-54.657574	10.863768	209.04207587242126	29.863154002598353
8	3468.9653	166.13458	3645.1108	3199.9485	4018.4087	139.60558	4215.24	3750.4038	1000.0	1000.0	39999	73.67182	51.260193	182.29172	-24.105635	73.6721	51.258522	182.23354	-22.801115	-75.68079	14.1308155	239.76266384124756	29.970333248376846
9	3894.481	218.07544	4120.964	3599.115	4141.792	97.32928	4329.6836	3992.2144	1000.0	1000.0	44999	96.28925	59.741585	210.64786	-23.622677	96.28947	59.740772	209.41264	-22.99895	-98.69363	18.178793	271.2119438648224	30.13466066784329
10	3793.6616	974.33856	4349.5938	1849.7648	4349.4424	179.71997	4732.2544	4100.8423	1000.0	1000.0	49999	117.34745	68.69147	234.3217	-23.421076	117.34794	68.69113	237.29294	-23.5818	-119.8314	20.780157	301.55784583091736	30.1557847738266
