Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	2.0389385	5.6287446	26.64243	-8.833688	-26.193201	1.2601697	-24.517076	-28.200487	20.652893	78.9	4999	7.0776825	6.4522753	30.44471	-7.5507817	7.077615	6.4518394	30.166403	-8.094502	-9.904491	0.90191627	21.76122546195984	21.761228561401367
2	2.1904244	5.156827	25.348818	-7.8420234	60.60442	4.6843257	71.36036	53.25101	19.91235	74.2	9999	30.905958	11.896962	61.749207	-23.858892	30.905632	11.901688	60.31888	-21.515467	-35.839806	7.508353	47.5997416973114	23.799872159957886
3	95.75001	171.45384	658.81354	-264.71124	76.85292	143.44183	407.34146	-50.198513	161.1	187.8	14999	48.804256	13.87881	84.93536	-28.705235	48.804565	13.88174	81.661285	-30.551012	-53.472786	11.575569	79.54747176170349	26.515824635823567
4	213.50528	175.20755	677.6912	-38.247833	351.29376	277.80075	1150.1434	57.94145	304.5	300.5	19999	57.086525	16.28886	99.65399	-36.8644	57.08509	16.29676	100.55569	-37.811157	-61.34459	15.057078	111.3395528793335	27.834888815879822
5	276.81317	183.06743	1028.0717	79.010574	206.28406	170.43596	616.9843	20.630417	217.1	224.5	24999	64.63027	17.990746	122.644035	-47.23719	64.62976	18.002075	120.53634	-50.49555	-68.408676	18.264812	141.97721219062805	28.39544286727905
6	351.91568	219.06013	1145.0906	19.28608	180.40741	103.863434	375.00473	66.66977	292.35	164.5	29999	69.28384	19.679625	150.82243	-45.319237	69.28377	19.684431	148.43333	-51.252365	-72.73086	18.830816	172.99215865135193	28.832026720046997
7	359.51785	195.58527	997.2646	-20.682545	428.90714	371.03137	1109.6049	37.933193	276.3889	400.2	34999	73.99337	22.207523	168.97685	-43.991077	73.99338	22.215424	170.26033	-46.968636	-77.28734	20.140259	204.6404972076416	29.234357050486974
8	202.48152	180.30083	639.6495	-25.393572	350.04303	190.17058	606.8863	57.84607	189.8077	255.8	39999	77.511375	24.12697	183.43037	-55.932106	77.51198	24.138168	181.10658	-52.813957	-80.82392	26.548275	235.38312697410583	29.422891080379486
9	411.53928	98.48511	690.6904	188.23405	418.1148	251.81732	706.18823	50.383575	229.90909	243.0	44999	81.06083	26.620094	191.25916	-76.43629	81.06059	26.636677	190.71738	-68.53483	-84.42334	28.576344	265.60890221595764	29.512100484636093
10	391.07953	224.02592	700.48334	33.83382	351.35425	125.06671	703.7459	219.54265	238.95238	212.1	49999	86.0011	27.547897	191.59485	-63.84447	86.00068	27.56468	189.40005	-64.17882	-89.5243	31.346693	294.28143858909607	29.42814404964447
