Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	1.5737815	5.1223283	25.956985	-8.14618	83.519936	19.223663	115.311775	55.167496	19.87251	197.4	4999	3.1191373	3.2004352	16.95365	-3.3546445	3.1189957	3.1987097	17.187193	-2.978339	-5.0307393	0.25924993	16.60819101333618	16.60819387435913
2	1.6192914	5.058285	25.52057	-12.290113	74.32344	12.828297	91.263336	56.441452	19.399225	187.8	9999	18.390291	9.134776	51.76619	-12.202429	18.389877	9.131675	50.671448	-12.07121	-23.103348	2.6710532	36.91126370429993	18.455633282661438
3	230.59961	207.59537	935.4984	-3.7486703	79.602104	59.707355	176.65797	-15.641002	222.31818	127.2	14999	37.068	12.621588	90.83085	-15.036493	37.06795	12.616777	90.93456	-14.817511	-41.479748	8.966669	58.37311577796936	19.457705895106
4	469.54233	340.27106	948.4166	-19.283197	494.9201	346.38303	994.5043	7.220446	582.375	497.4	19999	48.4612	12.223536	88.13704	-29.978804	48.461082	12.210212	89.21344	-29.90391	-52.086674	11.078345	81.14449906349182	20.286125242710114
5	196.79959	162.39236	814.4037	-13.794182	107.62618	67.00281	227.44658	-29.904919	196.14815	129.9	24999	54.356407	12.343126	87.761604	-25.582338	54.35715	12.331281	87.74505	-25.170483	-57.43192	13.221102	102.35464143753052	20.470928764343263
6	156.15508	109.057304	476.23453	-12.855877	446.56305	176.30147	905.56537	261.3046	157.48387	402.8	29999	57.57079	13.269228	97.00788	-40.40747	57.57257	13.256163	105.40467	-42.32952	-60.500767	16.695509	124.62105584144592	20.77017629146576
7	199.40196	108.397705	511.22183	10.436161	235.05725	50.067253	361.34387	160.37541	202.11539	145.7	34999	60.62906	14.295655	110.69246	-51.871395	60.629906	14.288595	110.58151	-44.260136	-63.54127	17.622578	145.97912001609802	20.85416034289769
8	276.46335	188.2816	948.63214	-22.181953	260.636	50.850746	337.02362	156.11687	236.8	152.2	39999	63.89952	14.961514	120.83897	-53.304134	63.89984	14.952128	115.36068	-51.45881	-66.5805	18.622538	167.30112099647522	20.912640392780304
9	305.87222	168.65361	913.79535	91.89737	156.08618	102.63867	265.50244	-56.3741	216.125	169.6	44999	66.69311	15.207256	119.04412	-46.421135	66.69418	15.194312	117.891655	-52.528122	-69.30173	18.474388	188.98258996009827	20.998065789540608
10	202.08054	107.740776	520.5435	8.092033	262.8191	81.1891	389.51422	147.94777	177.18518	203.2	49999	68.8416	15.510386	119.43089	-80.52397	68.842834	15.497101	118.011765	-79.74508	-71.26405	19.048176	210.60761618614197	21.060761833190917
11	272.63116	120.27988	739.4492	174.8204	227.75029	16.682459	256.21906	206.3547	182.6207	121.1	54999	70.82373	16.143665	125.15568	-111.68225	70.82559	16.124117	124.517365	-124.630936	-73.29669	19.32902	231.88371872901917	21.080338217995383
12	255.57387	59.77427	400.13943	171.23154	291.34702	9.353338	312.5772	278.56027	146.82353	159.7	59999	73.783325	16.895678	132.14586	-85.49139	73.78513	16.880737	130.68668	-77.30539	-76.30991	18.066694	253.34450030326843	21.112041850884754
13	304.2756	91.38529	625.9247	210.61797	278.8999	40.695583	375.1296	239.16962	204.22728	142.4	64999	76.53844	18.033758	134.23149	-79.0777	76.53888	18.025663	134.50989	-77.267265	-79.01759	16.968834	274.87401700019836	21.14415531892043
