Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time	AVG Time Per Epoch
74	7897.882	1906.835	9135.813	4101.396	9662.183	235.10167	10046.425	9163.334	1000.0	1000.0	369999	576.40094	140.39291	750.8152	-157.84485	576.4011	140.39285	752.9958	-231.94803	5.159634	4.786622	81.943886	-14.537129	-576.1668	55.91345	2886.3644227981567	39.0049246581825
75	9030.26	92.508835	9154.74	8894.641	9504.446	196.76872	9858.906	9209.112	1000.0	1000.0	374999	579.93365	141.75499	779.385	-155.00877	579.9332	141.75546	781.87354	-169.12907	5.224993	4.771704	75.495255	-13.715082	-579.7093	54.127495	2923.273243188858	38.97697660446167
76	8821.677	188.01987	9136.16	8610.911	9516.252	184.72853	9848.896	9261.768	1000.0	1000.0	379999	584.8464	143.34047	784.16595	-192.70091	584.8467	143.34016	786.4604	-184.5628	5.2751656	4.763788	63.98539	-13.149156	-584.6571	57.296764	2963.177840232849	38.98918213656074
77	8882.654	167.54333	9089.172	8597.04	9026.939	159.24023	9232.241	8717.8545	1000.0	1000.0	384999	589.9512	143.6832	790.608	-210.18301	589.9509	143.68341	787.45715	-191.07303	5.3839893	4.7801685	66.679184	-12.117913	-589.7464	55.839386	3003.2729663848877	39.00354504585266
78	7633.654	2388.8972	9030.267	2872.1565	9257.272	94.61579	9387.903	9030.567	1000.0	1000.0	389999	593.76056	145.3439	794.8018	-121.35362	593.76025	145.34192	794.6836	-124.2627	5.40945	4.8344026	118.01068	-12.840503	-593.5509	61.629494	3045.3892838954926	39.043452385144356
79	9030.721	239.54942	9259.974	8587.404	9251.346	129.59064	9537.852	9105.874	1000.0	1000.0	394999	598.2899	146.6446	797.8651	-122.49396	598.28955	146.6459	799.6763	-148.01627	5.4893856	4.889157	123.69099	-12.445936	-598.1003	64.43082	3083.560344696045	39.03240945067587
80	8973.404	324.66177	9358.623	8513.931	8614.907	2272.981	9511.592	1804.0782	1000.0	1000.0	399999	602.49817	147.0596	800.51385	-116.72946	602.49854	147.05815	800.7924	-105.94033	5.462768	4.81271	59.188007	-13.611833	-602.3034	60.96038	3124.6486756801605	39.058108469843866
81	9262.343	135.18237	9418.063	9069.4795	9495.046	761.35785	9953.7	7274.1562	1000.0	1000.0	404999	607.3907	147.49483	802.8765	-89.51008	607.3899	147.49663	804.78253	-83.58205	5.531889	4.801125	98.91989	-13.017783	-607.20184	62.176388	3165.0511293411255	39.074705326998675
82	9248.064	128.62111	9458.737	9088.146	9966.279	218.81241	10335.092	9533.886	1000.0	1000.0	409999	611.3895	148.89772	811.1747	-132.75879	611.3895	148.89609	809.7717	-119.33212	5.634387	4.820608	82.273026	-12.982018	-611.19385	63.26031	3208.081885576248	39.12294985026848
83	9278.232	224.60625	9548.996	8953.927	9597.932	106.4443	9722.37	9427.586	1000.0	1000.0	414999	616.545	148.60915	810.562	-102.4948	616.5451	148.60893	813.7383	-153.40999	5.6507435	4.8431253	84.55167	-13.160637	-616.329	66.83523	3247.9379947185516	39.13178309475083
84	9282.9	279.21826	9665.695	8917.298	9988.707	150.06935	10303.239	9807.78	1000.0	1000.0	419999	619.9736	149.50441	820.1983	-121.281624	619.973	149.50563	817.2876	-103.03352	5.644091	4.854483	97.95644	-14.428621	-619.7571	66.476685	3286.846071243286	39.129119921298255
85	9358.826	289.34286	9847.902	9011.581	9789.396	137.42416	10025.262	9591.745	1000.0	1000.0	424999	624.48596	149.79527	831.0115	-97.562195	624.4854	149.79616	829.83203	-115.32576	5.7638817	4.88839	98.29578	-11.306721	-624.2795	66.45815	3326.28293967247	39.13274049758911
86	9430.539	161.71815	9692.072	9260.04	9918.281	122.23434	10180.647	9733.114	1000.0	1000.0	429999	627.785	149.99446	834.3982	-93.34541	627.7852	149.99402	835.62976	-110.5116	5.7127414	4.790783	82.20869	-12.829179	-627.555	64.22425	3365.21631526947	39.1304222899814
87	9541.214	246.1212	9832.316	9175.268	9988.442	201.33846	10322.511	9591.869	1000.0	1000.0	434999	631.67883	150.59286	834.83203	-129.68929	631.67847	150.59564	833.0302	-127.08509	5.8319507	4.85327	83.1167	-12.35343	-631.43756	66.99374	3402.472011089325	39.108873709865
88	9520.959	107.9333	9658.143	9371.15	9780.191	908.88873	10417.39	7127.119	1000.0	1000.0	439999	635.0189	151.00201	843.396	-105.72364	635.01886	150.99901	840.77734	-121.40546	5.8330026	4.8253255	90.201385	-14.4936075	-634.7859	66.1101	3440.665109395981	39.09846717390147
