Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-40.919506	79.40585	18.450748	-374.19696	-197.55826	417.51248	-31.161423	-1447.3536	123.8	80.1	4999	14.958741	16.052938	80.36833	-11.171967	-18.455631	1.7777604	22.52585744857788	22.52586030960083
2	-76.38995	121.83441	15.859112	-330.63477	-48.279587	58.457623	-18.843378	-221.00342	248.75	20.3	9999	280.2653	171.8651	745.66986	-175.01924	-309.89072	120.05995	49.5945463180542	24.797274470329285
3	-322.63342	757.4534	-8.516813	-2685.7234	-104.15165	74.03166	-34.213478	-304.0907	123.31707	34.5	14999	861.3827	121.322556	1112.4812	-625.8813	-889.6284	926.3862	78.12981081008911	26.04327114423116
4	-330.1301	696.8846	-20.616484	-2639.3088	-368.84003	860.04944	-41.402237	-2942.7705	124.606064	124.8	19999	965.95996	87.90721	1154.0448	-639.85046	-980.9514	1019.4654	107.42593550682068	26.856484472751617
5	-359.4081	745.0793	-24.71706	-2611.7422	-657.5964	1133.1285	-54.63459	-2955.4602	138.25	225.4	24999	887.097	95.089455	1073.1464	-488.6238	-899.2098	981.8106	137.01698923110962	27.4033983707428
6	-376.98352	718.37585	-19.72921	-2556.078	-360.30048	735.33435	-28.844746	-2554.208	149.13889	138.0	29999	798.1164	87.90994	984.4934	-481.94885	-808.6966	665.6851	166.47675395011902	27.746126015981037
7	-341.8707	655.9635	-28.691778	-2335.763	-280.5158	550.6012	-35.679802	-1920.6628	158.92857	147.9	34999	702.3924	76.559586	885.37463	-788.25854	-711.747	538.5515	195.82066226005554	27.974380663463048
8	-601.312	825.7742	-11.109529	-1956.0074	-197.18504	334.74594	-33.77826	-1196.753	326.17648	139.7	39999	621.00616	63.875496	804.8686	-459.17392	-629.1841	345.70517	225.11057019233704	28.13882154226303
9	-282.24045	474.50568	-20.172306	-1826.5386	-507.57	687.19556	335.16507	-1832.0045	182.37038	546.6	44999	532.0004	54.3455	670.95294	-338.22064	-538.3262	239.60175	257.33724451065063	28.593027591705322
10	-277.88834	501.51236	-17.968002	-1852.5745	-262.19342	526.92053	101.73527	-1812.7969	178.32	259.1	49999	438.58185	47.67746	552.59265	-406.3551	-443.5349	175.26158	287.6173393726349	28.76173415184021
11	-220.4146	379.5647	-19.882605	-1523.4816	-308.1961	140.67728	-9.2250595	-423.82083	275.73685	900.7	54999	349.46445	39.880135	451.80908	-292.4128	-353.24396	101.078415	323.1404142379761	29.37640153278004
12	41.895176	77.35992	189.85034	-62.318985	195.04912	8.913891	206.75041	179.85832	771.6667	1000.0	59999	274.80902	31.705278	358.95496	-245.12302	-277.95135	56.910694	359.15632677078247	29.92969407637914
13	360.23975	193.98636	501.2954	0.3225271	536.062	21.866743	563.444	500.07944	1000.0	1000.0	64999	218.89122	24.863861	289.00372	-173.99872	-221.71684	31.615543	395.08993196487427	30.391533374786377
14	518.041	54.453907	576.7942	416.93665	536.35406	80.04123	720.9466	402.5434	1000.0	1000.0	69999	180.87852	20.887554	232.6519	-142.96492	-183.57333	19.973406	431.2189836502075	30.801356145313807
