Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-324.55273	68.695854	-233.39638	-429.02252	-566.4198	1.181186	-564.28625	-568.85474	1000.0	1000.0	4999	8.590372	7.7695656	43.468044	-4.126484	-10.334661	0.71503997	18.84041690826416	18.840418577194214
2	-283.15512	88.13394	-178.52374	-407.00555	310.67548	382.268	668.72485	-590.70526	1000.0	1000.0	9999	56.37011	16.254982	108.74608	8.65848	-59.618237	3.2386994	41.17264699935913	20.586324453353882
3	-47.754444	608.8078	903.75854	-650.4513	-603.26215	92.500435	-412.32394	-736.6111	1000.0	1000.0	14999	99.02117	12.342994	144.44621	50.964085	-101.19217	5.8598404	64.82455658912659	21.6081862449646
4	-562.8011	65.286835	-456.93378	-655.432	-337.09097	294.40918	428.99292	-643.62366	1000.0	1000.0	19999	110.02581	14.815337	159.39299	60.89545	-111.80837	5.5565214	88.57517910003662	22.143795251846313
5	9.876856	672.19617	1315.9457	-566.2136	1416.3816	86.08222	1539.6154	1202.6233	1000.0	1000.0	24999	110.43361	22.842402	164.7069	40.553852	-111.64655	4.790432	111.93062973022461	22.386126375198366
6	1255.8932	280.26178	1509.0339	800.0348	552.02075	397.92435	1198.8298	-74.985504	1000.0	1000.0	29999	112.66619	31.717585	176.70505	30.175285	-113.89877	3.9996707	135.46827125549316	22.578045566876728
7	1208.7584	833.81635	2303.8591	234.30025	1874.6387	438.1264	2318.9324	691.6584	1000.0	1000.0	34999	120.07824	37.540184	194.48264	26.89581	-121.299866	4.129721	158.81733894348145	22.688191516058787
8	2895.5315	721.2808	3828.3533	1832.201	2058.4282	1491.3365	3518.5596	-206.5055	1000.0	1000.0	39999	134.23491	49.76059	252.57294	27.532951	-135.76205	5.1190658	182.46951127052307	22.808689147233963
9	2949.8792	1077.2883	3788.758	835.16656	3520.909	769.3662	3879.4028	1219.6771	1000.0	1000.0	44999	162.5294	70.477486	299.31598	27.572456	-164.4195	7.9438734	206.0301856994629	22.892243067423504
10	3195.489	971.12775	3772.4785	1257.4833	3572.4858	217.26968	3866.6445	3195.3662	1000.0	1000.0	49999	199.41045	88.47453	351.34402	29.659222	-201.54544	9.978445	229.51089525222778	22.951089692115783
11	3498.6204	132.57907	3608.9558	3277.1416	3944.5903	66.5262	4080.4448	3840.6013	1000.0	1000.0	54999	237.46736	99.31765	370.36078	32.752956	-239.75826	10.990269	252.82120084762573	22.983745726672087
12	3548.9148	274.16632	3822.2134	3065.404	3523.2969	218.02483	3734.8584	3092.8477	1000.0	1000.0	59999	274.85272	100.68973	398.77722	43.899895	-277.25015	11.533684	276.42032861709595	23.035027543703716
13	3391.3726	667.3437	3856.3113	2066.2954	4034.8274	69.25117	4146.866	3877.0457	1000.0	1000.0	64999	307.35178	93.156364	418.22815	87.14553	-309.68784	11.516414	299.98025369644165	23.075404295554527
14	3981.118	161.49559	4190.4893	3710.9004	4292.118	46.798027	4354.4243	4194.896	1000.0	1000.0	69999	332.46875	86.85265	437.8281	133.32127	-334.69254	10.75733	323.3558166027069	23.096844179289683
15	4046.905	64.92012	4162.1934	3965.5076	4412.383	71.54922	4554.382	4270.3135	1000.0	1000.0	74999	356.48068	84.27265	462.93283	150.30354	-358.87592	10.530442	346.88892912864685	23.125928783416747
16	4210.013	90.03689	4375.5938	4124.9526	4032.3984	1442.7488	4567.9004	-293.9274	1000.0	1000.0	79999	381.3301	80.81769	477.08588	160.58687	-383.74976	10.213274	370.3042392730713	23.144015073776245
17	4243.538	108.049515	4383.852	4083.6335	4385.0854	136.55792	4585.5728	4088.1956	1000.0	1000.0	84999	401.52527	76.07482	490.41592	176.85466	-403.83084	9.231188	393.7608709335327	23.16240429878235
18	4299.431	70.24468	4393.323	4204.6807	4595.401	80.07004	4730.7607	4481.59	1000.0	1000.0	89999	417.21887	72.078476	501.1116	196.64934	-419.39816	8.546761	417.31405901908875	23.184114509158665
19	4279.2725	137.48442	4458.538	4050.8193	4263.369	159.24011	4504.873	3951.541	1000.0	1000.0	94999	429.6885	68.681046	507.9478	200.98427	-431.7932	8.299689	440.84212040901184	23.202216964018973
20	4422.122	55.669846	4482.655	4321.6133	4525.326	56.695393	4628.3843	4414.9653	1000.0	1000.0	99999	439.62738	65.99123	513.5941	201.37546	-441.6456	8.056453	464.3094687461853	23.215473544597625
21	4408.586	52.606136	4481.9106	4333.0093	4550.525	87.696175	4683.8535	4427.196	1000.0	1000.0	104999	448.67374	62.70107	518.0128	205.56464	-450.69934	8.000845	487.8932671546936	23.233012823831466
22	4403.1665	102.92623	4539.954	4267.8853	4570.184	77.778564	4679.5957	4418.403	1000.0	1000.0	109999	457.1183	59.45926	522.27045	214.50711	-459.0911	7.3825283	511.3517506122589	23.24326148900119
23	4430.5977	47.20111	4484.6616	4362.253	4474.5938	60.90856	4538.412	4335.869	1000.0	1000.0	114999	463.4759	57.012787	525.8637	216.11208	-465.35574	7.1085267	534.9508693218231	23.258733542069145
24	4506.539	30.472145	4550.4404	4471.1826	4591.6567	68.16293	4702.667	4459.0913	1000.0	1000.0	119999	468.19427	54.889256	531.84393	218.42085	-470.01	6.7845197	558.4846510887146	23.270193874835968
25	4444.3975	83.64045	4521.3115	4287.824	4679.553	60.854538	4770.4814	4557.651	1000.0	1000.0	124999	471.9118	54.62774	530.255	212.92317	-473.6732	6.5138617	582.0998277664185	23.283993186950685
26	4494.144	69.81078	4617.115	4424.982	4821.405	49.787464	4925.7847	4765.914	1000.0	1000.0	129999	474.36978	55.835335	532.11523	190.21902	-476.0545	6.287304	605.8351061344147	23.301350309298588
