Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
25	348.71124	35.002148	421.77725	270.9035	386.81036	28.814087	424.62122	344.92233	156.18182	187.5	124999	95.408424	34.505466	143.44896	-63.400135	95.40822	34.508495	142.87257	-64.650375	95.40837	34.508335	143.20746	-64.8434	-97.31543	15.652753	690.1690204143524	27.606760921478273
26	348.50934	32.38277	434.3476	276.6252	356.148	14.266952	379.21582	336.7501	156.6129	155.0	129999	97.02366	35.278336	143.41382	-75.98808	97.02378	35.280884	145.73096	-73.148384	97.023865	35.280815	148.21307	-72.456955	-98.919266	15.476259	720.9140620231628	27.727464015667255
27	349.05875	42.09688	422.82004	239.5578	381.58923	8.581891	395.35934	368.6972	152.57576	159.2	134999	98.68959	35.822315	145.88411	-72.15929	98.68942	35.824795	148.36266	-66.62163	98.689545	35.824356	148.41528	-68.07948	-100.535835	15.279223	750.2544815540314	27.787203108822858
28	349.89468	37.52433	439.55963	266.33838	379.93448	18.195095	407.80777	351.08185	149.08824	163.4	139999	99.9362	36.24093	148.14644	-65.30587	99.93624	36.24333	148.40276	-65.51232	99.93619	36.24392	150.6803	-68.10286	-101.86295	15.348937	778.3371481895447	27.79775536911828
29	344.69687	36.345978	435.22092	228.57253	349.524	44.152588	417.38022	278.7346	144.08824	138.0	144999	101.021454	36.572254	148.26263	-66.23525	101.02148	36.575413	148.61487	-65.06921	101.021454	36.574593	151.12827	-64.07403	-102.627045	15.330978	808.4942481517792	27.879112079225738
30	354.57013	66.59489	468.34778	220.53807	295.4798	17.861057	319.98944	258.2806	147.88235	136.7	149999	102.085266	36.89527	149.85588	-68.13158	102.08516	36.896996	151.71468	-66.69228	102.08545	36.89666	149.14876	-66.1678	-103.98634	15.4889	839.224662065506	27.974155473709107
31	343.43777	49.435223	437.06992	242.61162	393.33444	17.015705	417.17972	352.31226	152.90909	172.1	154999	102.919464	37.542545	150.99399	-87.19769	102.91978	37.54368	156.06932	-88.47622	102.9199	37.54323	151.36356	-81.67492	-104.50214	15.794247	870.3882100582123	28.077039103354178
32	405.26672	31.480597	467.8948	327.9909	378.2163	67.139244	435.08044	260.9935	170.48276	167.2	159999	103.587715	38.37149	154.42581	-78.31068	103.58763	38.372574	156.08731	-84.4749	103.587906	38.371723	152.11758	-79.76369	-105.303894	14.969261	899.9151175022125	28.122347496449947
33	393.78906	36.022057	470.2334	280.088	429.60675	10.186454	451.3105	415.28964	166.46666	183.5	164999	104.45962	38.58146	153.14528	-103.76379	104.459694	38.582916	152.98697	-100.17945	104.459885	38.581688	153.96426	-97.60316	-105.995384	14.494532	931.5442929267883	28.228614994973846
34	427.00412	42.798378	507.81168	320.63568	441.86603	20.804548	485.02103	407.07416	175.6207	182.9	169999	105.422775	38.84701	154.60721	-99.505646	105.42226	38.850075	154.33804	-93.82657	105.42237	38.849205	152.21918	-98.54037	-107.0775	14.645025	961.7230982780457	28.28597354187685
35	442.89212	34.072266	505.57626	378.84457	527.8994	7.18324	538.2201	519.84	188.5	228.0	174999	106.513214	39.10932	153.34607	-99.268845	106.51325	39.110527	154.07553	-105.71636	106.513016	39.1102	154.34467	-92.4931	-108.14529	14.543531	990.1066470146179	28.288761411394393
36	437.67438	37.21494	530.1972	384.65823	418.3152	16.155397	434.76132	379.95328	193.6923	179.7	179999	107.82221	39.42943	154.80623	-97.54962	107.82237	39.430973	157.69154	-99.45197	107.82227	39.431335	153.41774	-92.48955	-109.362236	14.419572	1017.7874596118927	28.271873937712776
37	427.70868	51.89782	521.706	294.8579	495.17108	10.832232	510.37912	478.03653	176.0	206.4	184999	109.032135	40.09466	155.1188	-103.16813	109.03223	40.096004	154.55305	-106.01938	109.03186	40.0954	155.7698	-94.79748	-110.65144	14.022325	1047.6024854183197	28.313580744975322
38	422.25345	42.79136	501.01532	348.00482	482.0844	17.565807	504.19128	449.6155	183.0	206.6	189999	109.99035	40.75179	156.59413	-104.96076	109.99028	40.752884	159.77501	-112.921326	109.99035	40.752373	157.0322	-100.01276	-111.56423	13.795044	1074.8695516586304	28.286040883315238
39	395.6856	51.72605	567.08026	310.62335	389.2785	24.713955	435.29584	344.547	184.66667	171.7	194999	110.85922	41.28918	158.65793	-96.20213	110.85941	41.289074	160.21849	-91.33652	110.8593	41.289238	158.72697	-87.385025	-112.631744	13.814947	1102.1319839954376	28.25979451644115
40	504.8627	84.62812	732.3683	374.17215	584.0505	21.99292	620.4574	548.25745	220.27272	242.3	199999	111.20941	41.541016	162.99913	-86.93915	111.20983	41.541107	162.50078	-74.17345	111.20925	41.541634	164.25911	-79.06665	-113.16174	13.940736	1129.6705615520477	28.24176408648491
41	689.45044	187.58496	948.8898	340.97543	1135.8284	115.211975	1287.194	873.6934	282.0	437.4	204999	111.805855	41.60965	177.55057	-78.89578	111.806274	41.609962	181.04182	-70.81221	111.806015	41.609688	179.7635	-72.70675	-113.474724	14.352517	1157.8230566978455	28.239586795248638
42	587.42163	132.73529	981.4694	437.62393	571.78253	14.667873	596.1915	542.4181	233.45454	216.9	209999	112.44495	41.834915	185.09543	-86.978546	112.4452	41.83515	183.58112	-79.74223	112.44494	41.835316	181.2272	-77.65745	-114.02605	14.617065	1185.2670812606812	28.220644843010675
43	528.3395	51.76286	591.66516	390.2676	587.863	20.036858	629.9983	569.1718	216.0	229.5	214999	113.205444	41.7764	182.58119	-72.74923	113.20587	41.777164	182.2507	-68.82822	113.205826	41.77669	184.53712	-71.84955	-114.945496	14.603581	1212.2704916000366	28.192337063855902
44	594.89014	36.61415	677.14294	540.6479	685.99817	37.106148	714.92645	604.7795	231.33333	257.0	219999	114.05214	41.587894	182.70628	-75.41102	114.052086	41.58892	181.19101	-77.718636	114.05188	41.588844	184.15373	-69.91213	-115.814	14.1037655	1239.838249206543	28.178142070770264
45	644.6208	61.564545	766.8483	526.08545	647.10333	40.462177	741.38544	598.35767	241.33333	238.7	224999	115.07608	41.687305	182.88878	-70.76892	115.07635	41.688457	180.65475	-79.02847	115.0759	41.688145	181.992	-75.81439	-116.72034	13.972646	1266.658400297165	28.147964488135443
46	657.401	42.05848	763.2144	590.3557	804.39417	28.379581	840.63727	735.16895	244.75	282.1	229999	116.05341	41.913837	185.03249	-81.529495	116.05353	41.91512	183.88068	-84.36985	116.05318	41.916004	181.78325	-85.79765	-117.79446	14.302291	1293.9090456962585	28.12845756178317
47	648.8739	60.574833	827.27423	553.24634	665.9215	22.844387	696.83234	617.69305	238.80952	235.7	234999	117.32107	41.735966	180.9627	-76.51672	117.32108	41.737988	180.16988	-77.23809	117.321495	41.736244	178.2298	-86.57651	-119.10446	14.024642	1321.2334628105164	28.111350313146065
48	642.7014	60.516693	731.0512	541.8239	761.154	50.106472	870.2957	679.9532	232.86363	258.6	239999	118.555435	41.333344	183.44597	-64.25916	118.555534	41.334957	182.31935	-77.033485	118.55546	41.335228	178.76689	-72.30301	-120.29382	14.222203	1348.8423409461975	28.10088214278221
49	698.6807	75.95893	806.906	514.1412	720.6728	53.106155	769.8595	578.5665	241.66667	241.8	244999	119.60828	41.057343	177.8006	-61.08109	119.60853	41.058903	176.57771	-62.485867	119.60789	41.05989	179.86992	-62.908722	-121.402214	14.715062	1376.0457541942596	28.08256645105323
50	734.5163	80.565704	869.23267	524.67224	839.30695	33.262234	884.1281	779.4404	251.47368	276.8	249999	120.847466	40.805984	184.27626	-64.06622	120.84763	40.80722	180.82787	-70.43886	120.847595	40.805893	180.75012	-66.58641	-122.64112	14.6979685	1403.5416476726532	28.070832991600035
51	718.8683	69.08247	818.1857	563.2761	758.2719	92.94495	888.96423	621.7031	254.0	266.5	254999	121.94219	40.535164	183.22241	-51.057446	121.9424	40.536617	183.44392	-49.94004	121.94229	40.53708	181.65582	-56.781605	-123.67031	14.554621	1430.931651353836	28.05748339727813
52	733.9836	103.92735	918.978	531.7434	856.5493	83.55582	1012.0295	721.49384	257.89474	285.5	259999	123.24019	40.362194	186.33899	-49.063755	123.2408	40.362286	183.49207	-56.08403	123.2406	40.36207	181.4875	-47.83955	-124.98849	13.751153	1458.7913205623627	28.053679282848652
53	803.9361	106.17186	1060.1057	533.91534	720.9466	20.122337	747.5194	676.26886	276.5	256.8	264999	124.60468	40.421528	191.01442	-51.909004	124.60509	40.42073	185.74283	-50.202084	124.6051	40.420788	187.82094	-50.600697	-126.34795	13.964587	1486.0858933925629	28.03935651509267
54	866.9344	181.8377	1428.2065	663.6253	967.53723	69.30878	1072.252	884.06476	304.0	314.0	269999	126.128845	40.67525	194.26073	-53.82099	126.129295	40.67591	190.67497	-53.65202	126.128876	40.676205	190.75626	-59.10011	-127.85661	14.453144	1513.7224469184875	28.031897200478447
55	1023.7871	257.54282	1734.7948	767.299	1057.4517	151.16219	1357.3239	880.7021	357.30768	348.1	274999	127.69829	40.619534	194.12988	-93.0784	127.69823	40.622227	194.84267	-74.86544	127.69844	40.620945	193.47884	-91.0265	-129.26909	15.20235	1541.4149219989777	28.025725889205933
56	980.1849	456.48187	2657.079	646.4905	928.40967	89.446014	983.53174	663.15356	337.0	311.3	279999	129.0587	40.855465	196.9262	-67.82739	129.05891	40.856663	197.40077	-52.177715	129.05888	40.85671	193.99792	-56.991165	-131.03139	15.305177	1568.9229097366333	28.016480565071106
57	679.8432	59.10609	842.278	539.54266	652.9971	37.49819	709.51404	564.4483	228.2381	212.9	284999	130.08963	41.50937	198.0772	-58.389893	130.08981	41.511086	199.41776	-54.591908	130.0897	41.511223	198.60374	-60.308422	-132.00911	15.610347	1596.0866136550903	28.001519575453642
58	653.10956	98.83723	930.7286	468.75262	667.74786	19.750378	695.6777	642.16895	215.75	221.3	289999	131.05357	42.393078	205.14586	-63.933662	131.05316	42.39484	206.38536	-63.792458	131.05362	42.394707	203.75331	-64.0233	-132.99405	15.594697	1623.260455608368	27.98724927162302
59	684.43634	88.82192	951.5504	563.47125	1602.5237	681.1715	3112.5435	659.4215	224.59091	553.7	294999	132.19339	43.104183	209.98523	-78.5066	132.19339	43.105816	212.03198	-68.341225	132.19319	43.106674	207.95107	-72.20914	-134.02625	15.40665	1651.7117311954498	27.995114120386415
60	702.85095	91.750786	938.01917	525.0766	882.3989	199.00339	1422.6423	740.56506	229.95454	281.2	299999	133.50986	43.9135	214.21811	-69.62502	133.50995	43.91382	213.49355	-77.67605	133.50995	43.91488	212.02802	-70.24307	-135.21274	15.658413	1679.3118796348572	27.98853136698405
61	673.41284	129.46297	1092.953	369.4574	651.1193	33.88609	743.7728	625.7928	222.95454	214.7	304999	135.09901	44.776073	220.57277	-70.82027	135.09966	44.77606	217.82185	-74.34911	135.0992	44.77688	219.0386	-67.63441	-136.91232	16.005487	1706.321942806244	27.97249089694414
62	689.119	40.069687	775.30695	575.03094	691.8245	36.449856	748.5232	642.7939	227.04546	223.2	309999	136.38843	45.76009	219.916	-68.15564	136.38834	45.760838	219.39223	-74.532845	136.38837	45.76092	217.91103	-59.232018	-138.1915	16.194662	1733.919161081314	27.96643812041129
63	705.8922	67.029175	870.5838	631.92224	697.5405	24.00331	753.4068	670.3041	237.57143	237.7	314999	137.82385	46.785145	220.0611	-69.00677	137.82384	46.78629	219.41704	-63.275455	137.82384	46.786438	219.29752	-61.31458	-139.74481	16.463747	1761.1529104709625	27.954808136773487
64	791.2338	115.05978	1077.4371	661.219	939.64734	94.35775	1156.4105	818.766	263.73685	316.6	319999	139.07669	47.81697	219.96225	-64.175476	139.07703	47.81732	220.22182	-63.55606	139.07697	47.818176	219.46887	-67.675995	-140.89502	17.37952	1788.8299782276154	27.950468443334103
65	854.96265	197.9252	1525.3235	609.9935	919.02716	78.48942	1141.4347	838.1945	279.55554	305.1	324999	139.88927	48.150314	220.20154	-65.33964	139.88939	48.15105	225.82985	-67.03183	139.8892	48.151432	221.40321	-64.57445	-142.2045	18.60397	1816.2571442127228	27.94241763628446
66	1048.2777	259.90375	1681.7225	665.87445	962.9344	114.095055	1049.9995	706.31036	347.85715	320.8	329999	140.68732	48.33875	222.30106	-60.877205	140.68759	48.339622	226.54712	-64.09948	140.68735	48.339695	225.56567	-71.45986	-142.73145	19.782024	1843.9302778244019	27.938337575305592
67	862.65356	231.98639	1679.35	639.72516	854.26434	132.11165	957.7942	497.95886	291.55554	290.1	334999	141.29012	48.423325	228.47389	-68.5291	141.29051	48.423412	229.03983	-67.799	141.2901	48.424347	226.42537	-69.843185	-143.40608	21.167446	1871.5920250415802	27.934209361005184
68	932.59436	174.30148	1511.476	658.68445	821.79895	61.16894	933.519	758.85	309.5	295.9	339999	142.29292	48.947186	227.51582	-71.27101	142.29306	48.94927	228.78409	-84.536476	142.29297	48.948944	227.6461	-76.62653	-144.49849	21.628912	1899.2851765155792	27.930664392078626
69	862.21027	158.31248	1146.1456	521.6786	937.6754	30.799091	982.57446	896.4282	288.52942	309.8	344999	143.44162	49.11	229.74722	-62.710625	143.4417	49.110886	230.0435	-64.021805	143.44144	49.111115	228.685	-78.610214	-145.79915	22.107141	1926.8240201473236	27.924985833789993
70	841.5265	108.690674	1050.1077	631.8708	875.2297	47.02018	952.9341	814.9587	279.72223	292.5	349999	144.21294	49.282	233.66489	-71.703156	144.21315	49.28386	230.69824	-70.44614	144.2134	49.283363	233.08382	-69.753975	-146.46039	23.284643	1954.1648755073547	27.916641105924334
71	820.32605	114.189735	1023.0337	571.9097	816.21277	70.86502	955.27545	710.7541	274.44446	270.7	354999	144.96599	49.56639	231.05482	-84.59709	144.96613	49.567276	230.05533	-111.45146	144.96584	49.56862	234.46925	-89.28199	-147.11665	23.134521	1981.377769947052	27.906729184405904
72	969.9633	143.14098	1242.5543	722.6327	894.0511	68.42843	1097.9751	859.10474	310.0625	281.6	359999	146.0478	50.063652	237.90623	-75.078186	146.04762	50.065254	233.48326	-82.83958	146.04762	50.06524	232.97319	-72.96311	-148.21501	23.203365	2008.8120296001434	27.900167107582092
73	1003.94275	197.8408	1452.9966	668.79474	1324.8087	222.02481	1585.1129	1026.2052	315.0625	406.7	364999	147.02708	50.377666	237.14453	-72.56445	147.02728	50.378292	233.92055	-80.55029	147.02672	50.379635	234.178	-68.20151	-149.04108	22.674215	2036.7780556678772	27.901069288384424
74	1070.233	327.1821	1954.1409	668.7854	2202.302	768.9848	3308.6003	1193.624	340.26666	653.3	369999	147.48883	50.655766	234.4737	-68.36934	147.48865	50.65695	235.22287	-73.821686	147.48894	50.656403	235.49622	-77.082375	-149.49397	23.121439	2065.507241010666	27.912260039432628
75	1106.7489	368.7002	1963.5769	746.6853	940.9557	20.512613	972.1155	913.301	344.0	299.9	374999	148.04066	50.706093	246.27328	-86.98339	148.04092	50.706013	242.24777	-96.33051	148.04118	50.705425	242.37157	-80.89309	-150.19356	22.767263	2092.9102730751038	27.905470333099366
76	1000.3641	130.79147	1314.0325	828.7721	945.6655	74.550316	1130.743	899.4311	314.3125	293.8	379999	148.85321	50.766563	249.66087	-74.41675	148.85336	50.767857	246.81532	-70.54719	148.85342	50.767155	245.34436	-72.63992	-151.10474	23.764376	2120.3342323303223	27.899134661021986
77	1025.241	187.43144	1468.8859	671.3706	978.15125	164.34663	1337.3915	851.62445	321.5625	315.2	384999	149.32301	50.94511	249.87543	-64.820625	149.32271	50.946945	246.71278	-72.4381	149.3235	50.945393	247.09912	-62.120213	-151.58002	23.406567	2147.794281244278	27.89343225181877
78	1117.2168	506.89087	2850.958	796.84033	1088.975	191.61018	1661.5236	984.79565	350.0	330.0	389999	150.04678	51.10122	246.14673	-61.78138	150.04669	51.1035	246.42326	-83.32719	150.0465	51.102314	246.48227	-72.33916	-152.45038	23.70814	2175.2266483306885	27.88752115689791
79	855.92206	182.3463	1249.0223	549.00165	1788.9935	1192.7528	3459.0942	652.9348	275.6111	536.3	394999	150.64877	51.2433	249.39053	-72.45234	150.64908	51.24471	248.86412	-68.05236	150.6489	51.2439	249.71638	-73.220894	-152.7747	23.5856	2203.659029483795	27.894418121893196
80	1209.9786	646.07104	3165.3108	687.44403	838.6659	76.48963	947.95917	659.13586	373.5	273.6	399999	151.15785	51.39127	250.92726	-73.23901	151.15768	51.39269	251.84724	-77.21947	151.15767	51.391365	251.8686	-68.52259	-153.20543	24.474096	2231.331154346466	27.891639456152916
81	848.54584	102.80932	1061.2673	630.0274	1896.2058	819.2116	3358.4607	903.7665	278.3889	564.6	404999	152.06206	51.428616	255.98042	-84.04447	152.06227	51.429287	250.49765	-75.84838	152.06206	51.429058	253.13966	-83.04487	-154.15445	24.635778	2260.799858570099	27.91110939449734
82	1140.3004	621.72345	3226.746	756.4412	831.82666	39.660458	883.47144	768.6743	344.85715	260.5	409999	152.68541	51.40106	253.48201	-71.47296	152.68549	51.402874	252.94707	-64.28858	152.68567	51.40163	254.73357	-77.75897	-154.60448	24.412327	2288.368658542633	27.906934886443906
83	1302.2103	580.5544	2829.6787	746.72046	1211.4133	145.61331	1429.5858	1056.331	382.6154	346.5	414999	153.46515	51.532265	258.94644	-64.4909	153.46498	51.53373	257.87354	-59.64647	153.46545	51.531094	259.9855	-80.32403	-155.715	24.726986	2316.7836174964905	27.91305566121297
84	1221.5646	282.24493	1838.5011	912.3286	1710.3086	836.61914	3460.0945	1000.49054	358.46155	491.8	419999	154.55971	51.304497	257.38943	-56.243465	154.55981	51.306297	255.09804	-79.899475	154.55988	51.305187	255.51059	-53.84527	-156.74173	23.723326	2345.31969666481	27.92047260204951
85	1936.769	865.6971	3329.0576	965.3557	2527.478	769.0781	3242.2087	1178.5447	568.2222	763.9	424999	155.43152	51.379227	258.209	-71.090645	155.43192	51.378624	253.75462	-55.850567	155.43178	51.377193	262.67023	-55.911266	-157.44069	24.046541	2374.903948068619	27.940046473110424
86	2737.8555	716.2267	3332.72	1220.6976	2796.4126	876.442	3392.7163	1212.312	816.6667	833.1	429999	156.09132	51.539425	261.6477	-50.619755	156.09065	51.54174	260.79178	-46.57482	156.0913	51.538914	258.63034	-53.644115	-158.39227	24.699923	2404.7054097652435	27.961690838946854
87	2316.5303	778.91205	3328.3298	1074.6887	3242.2888	47.66172	3320.5144	3129.5369	691.625	1000.0	434999	157.2575	51.39038	264.45322	-65.354485	157.25688	51.392803	261.13806	-65.53678	157.2573	51.390617	261.25522	-49.35297	-159.345	25.843681	2435.327782392502	27.992273382756903
88	1587.7749	787.66327	3401.9155	857.2062	1996.3766	450.11298	2834.8105	1466.4863	500.5	607.7	439999	157.9185	51.518913	266.12662	-73.82484	157.91849	51.520233	262.35663	-61.973186	157.91899	51.51713	264.47205	-72.70907	-159.81047	26.806915	2464.1512022018433	28.001718228513543
89	1535.627	373.65146	2518.5757	1184.1702	2839.9458	703.9739	3530.535	1530.1824	459.1111	837.5	444999	158.51036	51.591423	267.61133	-95.92504	158.50995	51.59294	265.31458	-100.21023	158.51012	51.58944	265.05573	-113.70631	-160.6207	27.723606	2493.8629941940308	28.020932540464937
90	1319.4319	651.20123	3537.4365	783.01843	1444.4004	259.2683	1770.6166	1102.2404	399.14285	421.9	449999	159.05536	51.7507	267.28482	-79.20097	159.05519	51.751465	265.18826	-93.04426	159.05559	51.74961	265.93137	-83.11976	-160.95918	27.865278	2521.9974699020386	28.02219413386451
91	1067.6289	182.94238	1417.3073	751.38727	1113.456	172.3912	1517.899	956.8441	323.75	348.4	454999	159.4893	52.023796	267.65057	-87.85637	159.48947	52.0237	263.7631	-74.84885	159.48927	52.02348	263.71857	-72.3504	-161.69077	27.021788	2549.730526447296	28.01901679772597
92	1190.6998	190.2105	1684.3741	920.61743	1264.9558	150.83484	1635.8447	1040.0988	359.85715	382.7	459999	159.81013	52.596313	265.80298	-86.62674	159.81042	52.59492	262.08624	-90.23849	159.81052	52.593723	268.0861	-90.1091	-161.91942	27.302006	2577.8142881393433	28.019720541394275
93	1422.2524	433.03714	2495.7954	1024.3561	1120.7576	51.781258	1224.0288	1031.1254	416.75	346.0	464999	160.40666	52.907066	269.225	-64.58372	160.40765	52.90429	267.0137	-72.58534	160.40723	52.90547	264.77017	-77.281075	-162.485	29.149084	2605.4594871997833	28.015693433823124
