Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-96.302475	132.71155	56.373573	-351.29614	-126.70921	112.252426	-28.333675	-338.54468	310.4375	319.7	4999	0.9662454	2.175132	17.604666	-9.584546	0.96634007	2.174331	17.466345	-9.818821	-2.0558586	0.29804796	22.83149003982544	22.83149218559265
2	-41.16671	81.52185	25.364262	-359.27087	-71.290436	66.95269	-9.293652	-251.0473	144.6875	47.8	9999	8.429351	5.319717	42.28118	-9.691948	8.429932	5.318409	42.26859	-9.539926	-11.161753	1.8081948	48.34717321395874	24.173587918281555
3	-31.244217	406.42828	645.6037	-1091.1257	-24.332159	75.44095	76.73678	-191.39317	453.2	388.2	14999	17.771742	6.57703	49.01553	-10.107736	17.773563	6.5779953	49.44552	-9.886237	-20.375713	3.7628934	77.79587244987488	25.931958119074505
4	117.655495	214.18242	631.0713	-130.15839	532.39557	267.00195	820.12714	19.211266	499.2	840.7	19999	19.747154	7.0928574	49.783276	-9.847987	19.747202	7.0936832	50.28819	-9.144821	-21.919079	3.216428	112.98547506332397	28.246369302272797
5	310.20694	201.72719	568.88635	3.6238968	338.6002	284.49698	694.46375	-7.3090515	780.7143	582.9	24999	20.52151	6.5857806	49.87501	-9.145686	20.52202	6.5846586	49.86341	-8.880005	-22.593584	2.816142	145.9989948272705	29.19979953765869
6	371.81088	212.63075	719.62	44.25755	617.8354	214.83728	753.72723	-5.7739472	743.5714	901.6	29999	21.466066	6.254261	52.021576	-12.823682	21.466478	6.253564	52.382748	-11.767769	-23.292913	2.5805602	180.70807194709778	30.11801238854726
7	492.4203	285.89276	745.1357	-8.510808	747.83734	40.939003	810.4203	677.2276	750.0	1000.0	34999	22.84195	6.44186	57.189217	-19.573393	22.842262	6.4408145	57.262787	-15.826678	-24.621393	2.3382132	215.48699402809143	30.783856630325317
8	740.6227	33.433075	765.75214	674.8428	739.9952	247.6962	886.6508	5.6771646	1000.0	901.3	39999	24.85582	6.5735497	59.313732	-13.407367	24.855846	6.5726414	58.49544	-14.780321	-26.538788	2.041283	250.24821281433105	31.281026870012283
9	774.13324	20.254076	805.60803	749.163	825.2741	33.604275	877.97345	782.38184	1000.0	1000.0	44999	27.237925	6.7181993	59.077168	-16.03591	27.238438	6.7168207	57.48211	-13.460909	-28.85234	1.9147573	285.60483741760254	31.733871089087593
10	773.82025	16.070826	802.576	753.7991	783.03406	28.925543	830.18427	731.7971	1000.0	1000.0	49999	29.778444	6.91654	56.52145	-12.528042	29.778791	6.9155574	56.853607	-13.803163	-31.316156	1.8068137	320.348247051239	32.03482494354248
11	783.8214	5.7436447	794.4421	777.7457	698.54004	345.531	904.8411	5.545056	1000.0	809.4	54999	32.339993	7.02296	57.07829	-12.402631	32.340336	7.0217195	57.18613	-13.660447	-33.82726	1.6994932	353.5553352832794	32.141394355080344
12	769.43207	165.31664	896.17084	446.58224	911.347	43.529137	947.15674	794.1035	1000.0	1000.0	59999	34.4053	7.4024677	57.584915	-12.934433	34.40539	7.4025493	56.72401	-14.447882	-35.807148	1.6423857	387.89934825897217	32.3249458471934
13	833.91034	36.718132	870.4585	765.581	892.54767	26.014164	930.0028	840.9147	1000.0	1000.0	64999	36.40085	7.864532	59.16425	-18.732193	36.40115	7.863773	63.75106	-13.381091	-37.708977	1.6314279	422.14636850357056	32.47279776059664
14	883.2178	21.068047	905.6433	845.4302	938.91125	21.604525	985.8117	904.6836	1000.0	1000.0	69999	38.4887	8.105376	61.872795	-13.317769	38.488956	8.104869	60.99543	-18.935045	-39.7333	1.5510933	456.86576199531555	32.63326888425009
15	902.4025	26.051138	929.14136	867.2394	880.18567	28.908861	917.7841	832.14655	1000.0	1000.0	74999	40.44268	8.363094	63.853703	-17.558731	40.442844	8.36261	62.608826	-14.996392	-41.69368	1.5469065	491.12274503707886	32.74151644706726
16	904.48926	70.786545	1031.3833	816.79266	1118.2548	74.12178	1175.855	911.21265	1000.0	1000.0	79999	42.12718	8.467551	67.43311	-14.394651	42.12742	8.466816	65.368835	-13.294359	-43.474068	1.5905279	525.5635087490082	32.84771943092346
17	1068.211	29.18556	1096.611	1020.40216	902.0446	6.5943394	915.00574	892.8611	1000.0	1000.0	84999	43.69252	8.62449	67.95715	-14.091659	43.69264	8.624056	69.35764	-14.317459	-45.124306	1.6634313	559.8252623081207	32.930897909052234
18	939.1808	24.103296	977.70593	913.60144	1179.5818	20.560038	1215.6637	1150.5853	1000.0	1000.0	89999	45.6999	8.911702	69.87781	-20.84415	45.70013	8.91088	70.24184	-15.919792	-47.140556	1.6677346	594.1785705089569	33.00992072953118
19	991.34766	51.010647	1062.8582	929.5695	1044.3434	272.1824	1351.9274	498.92407	1000.0	878.7	94999	47.91926	9.190166	70.38889	-20.466173	47.919415	9.1898775	71.39633	-15.443468	-49.300488	1.7150279	627.5136034488678	33.0270318608535
20	888.36633	254.47275	1303.7281	609.13074	1395.6385	20.095188	1421.4083	1365.58	969.0	1000.0	99999	50.047657	9.760777	72.63092	-20.075481	50.047626	9.760933	73.59456	-18.786674	-51.34941	1.8604977	661.220963716507	33.06104828119278
21	1132.363	209.13564	1399.1992	802.4253	1348.408	12.022119	1365.8625	1325.3446	1000.0	1000.0	104999	51.814922	11.117693	74.13791	-17.565039	51.815052	11.117751	73.256935	-22.559853	-53.096264	2.0722153	694.9870908260345	33.094623463494436
