Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	18.58857	18.298466	182.29082	3.9342105	39.007313	0.66620064	40.320465	38.100437	21.828194	22.2	4999	4.3302517	3.0517476	22.722475	-5.953432	4.330174	3.0518982	22.916193	-4.54843	-5.1386967	0.24611585	15.63149881362915	15.63150143623352
2	18.906548	19.536562	196.81366	5.7055535	38.671143	0.64286697	40.35663	37.892563	22.145374	24.1	9999	16.874817	8.025509	58.314293	-16.632885	16.874151	8.031409	58.085144	-17.750883	-19.506832	3.132218	34.890517473220825	17.445260763168335
3	165.57779	48.731255	198.34755	32.350437	183.59654	1.6952176	186.65758	180.73125	83.61667	90.0	14999	37.936005	14.303849	82.93815	-19.0603	37.934086	14.306681	83.7466	-20.74109	-41.104397	13.424198	55.89562392234802	18.631875435511272
4	199.178	20.419004	284.13095	177.94824	159.79839	19.93252	199.37926	143.47058	92.77358	77.5	19999	55.259323	18.346533	110.272285	-32.671883	55.258137	18.35026	110.15763	-29.922009	-58.299595	14.839562	76.3907413482666	19.097685933113098
5	186.60121	5.5777082	206.14359	177.12933	181.02328	2.7416048	183.98734	176.2158	89.25	88.4	24999	68.74795	21.871853	121.82521	-40.27112	68.74744	21.880907	118.88874	-37.58124	-71.94804	14.735442	97.34241986274719	19.468484497070314
6	157.82468	67.66389	221.84491	11.16641	121.28856	70.24478	221.86699	14.990585	74.117645	60.5	29999	78.77783	24.521896	148.87189	-42.840744	78.77686	24.53795	153.48833	-61.941048	-81.815735	19.418667	117.83724045753479	19.639540473620098
7	231.5768	82.982155	365.80176	27.074652	311.7716	21.432367	352.18396	286.2924	100.24	127.8	34999	87.44908	28.27508	147.71156	-87.466995	87.449455	28.28156	148.53725	-118.93435	-91.22791	31.477468	138.85333847999573	19.836191517966135
8	184.30542	130.63783	340.29163	23.973598	286.98703	81.6264	330.2496	43.076935	87.070175	138.9	39999	98.02015	29.33718	145.58908	-129.3384	98.021126	29.352356	145.3012	-142.33382	-102.19701	40.982185	159.5923366546631	19.949042320251465
9	333.87354	188.34073	672.58136	52.48495	408.35944	91.04595	553.7289	316.7899	175.57143	164.2	44999	108.010925	29.865976	165.89935	-109.556435	108.01376	29.885944	163.77737	-97.87912	-112.37175	53.467457	180.58019399642944	20.064466291003757
10	386.73868	90.312904	606.84393	52.420414	477.87704	24.63441	510.72177	440.7099	160.15625	183.9	49999	114.622086	30.313633	179.28194	-148.1624	114.62383	30.347197	175.0051	-116.88468	-118.76307	57.64785	201.48862290382385	20.14886255264282
