Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-397.22552	67.76358	-284.97034	-469.02017	1000.0	0.014489905	0.3559613	0.9961506	-0.933002	5000	5.607605e-08	1532.1423	-0.08650078	-1175.0579	0.9189437	0.00809507	0.3768	79.0	4.764314651489258	4.7643163204193115
1	-391.6324	108.60142	-274.2107	-529.0597	1000.0	-28.332022	2.3130226	2.6282296	-29.856146	10000	-6.9856645e-09	420.27664	-0.08892972	-96.66	0.90706855	0.020582853	0.3866	79.0	9.081860065460205	4.5409311056137085
2	-409.9767	49.132538	-313.1824	-449.84467	1000.0	-36.341663	4.067654	22.719774	-38.49009	15000	-2.2560358e-09	203.3978	-0.08937831	-34.21428	0.8985483	0.0301759	0.3882	79.0	13.520910501480103	4.506970802942912
3	-367.0854	46.678047	-313.75073	-435.57935	1000.0	-39.97053	4.2914643	6.022003	-42.8498	20000	1.0581105e-08	239.17474	-0.08966983	-34.818085	0.8908125	0.025774188	0.3884	79.0	17.91521406173706	4.478803873062134
4	-318.1043	83.77576	-160.55283	-389.33813	1000.0	-35.49211	5.200708	24.907703	-41.756695	25000	-1.4964863e-08	319.71207	-0.09662125	-66.58659	0.88539815	0.03253763	0.3934	79.0	22.344470739364624	4.468894577026367
5	-321.86047	51.953445	-262.40762	-418.53903	1000.0	-31.63455	8.588383	21.245031	-42.530674	30000	-6.4522028e-09	198.54393	-0.09508559	-46.81128	0.87594	0.025642682	0.3946	79.0	26.830382108688354	4.471730629603068
6	-225.19255	54.43963	-154.67462	-309.03915	1000.0	-32.774693	5.856723	8.697159	-42.04215	35000	-1.05626885e-08	196.66986	-0.0965895	-93.344696	0.86591667	0.03497741	0.4232	79.0	31.385144233703613	4.483592339924404
7	-230.04036	33.988457	-165.80095	-260.26978	1000.0	-25.410244	4.9377813	8.201029	-37.503284	40000	2.1651387e-09	174.15656	-0.099570796	-27.895935	0.8585408	0.029645758	0.4374	79.0	36.05492424964905	4.5068657994270325
8	-232.66064	62.312542	-189.35672	-355.36453	1000.0	-22.094774	5.7995553	4.3910003	-35.239292	45000	2.4414062e-08	153.42676	-0.10283219	-33.938484	0.84463984	0.03687428	0.4388	79.0	40.33681392669678	4.481868426005046
9	-166.2676	67.32692	-80.9299	-256.3833	1000.0	-23.343819	8.038407	22.468115	-37.522038	50000	1.3935566e-08	182.27538	-0.10173895	-75.40766	0.8362002	0.035693854	0.4442	79.0	44.90828347206116	4.490828537940979
10	-189.13434	34.75311	-122.798256	-223.52953	1000.0	-17.863619	6.4131413	4.006299	-32.23139	55000	1.9788742e-09	119.30155	-0.103410706	-28.809273	0.8303307	0.026898531	0.4616	79.0	49.15685153007507	4.468804857947609
11	-139.13504	55.993664	-61.248653	-226.122	1000.0	-17.968521	5.2455373	6.4957175	-33.072964	60000	-1.0734796e-08	182.94725	-0.10816783	-66.97141	0.8241493	0.04010579	0.4828	79.0	53.70517945289612	4.475431799888611
12	-134.77347	39.232124	-95.00363	-205.49954	1000.0	-16.050385	9.689473	16.202528	-33.869587	65000	-7.748604e-10	98.600815	-0.106889635	-24.645668	0.81379056	0.03219652	0.4866	79.0	58.155118227005005	4.473470797905555
13	-134.59918	87.72305	-26.275816	-251.50977	1000.0	-9.151359	14.282894	31.562767	-31.869028	70000	1.2606383e-09	325.12192	-0.110020764	-223.01495	0.801929	0.022964228	0.4766	79.0	62.58592510223389	4.470423374857221
14	-99.79514	71.182655	-11.303402	-203.07591	1000.0	-14.121644	5.37353	2.175713	-32.056587	75000	1.1454895e-08	146.95116	-0.11196142	-60.927933	0.79082894	0.049127165	0.4936	79.0	67.1232442855835	4.474883063634237
15	-157.62692	31.650621	-113.27332	-190.73746	1000.0	-13.399204	8.878081	9.903641	-31.343971	80000	-1.2981892e-08	96.194016	-0.11054022	-36.883083	0.7788515	0.03289082	0.4992	79.0	71.67878103256226	4.4799239337444305
16	-123.88243	109.44468	56.168888	-247.0548	1000.0	-12.876899	7.8479085	11.7907	-29.314163	85000	-1.5318393e-09	190.06267	-0.11024309	-51.229416	0.7711377	0.035001174	0.5006	79.0	75.9779679775238	4.469292346168967
17	-126.98981	48.119343	-58.120438	-194.68414	1000.0	-16.157495	11.525646	21.565308	-32.089165	90000	2.2155046e-08	142.66782	-0.10783002	-41.311493	0.75859684	0.027931055	0.5028	79.0	80.30762887001038	4.461535043186611
18	-125.10054	95.85883	7.140709	-249.51114	1000.0	-14.000347	9.052082	16.812296	-28.67117	95000	4.23193e-09	90.120346	-0.10704837	-22.091164	0.7495392	0.043372694	0.483	79.0	84.65465331077576	4.45550819447166
19	-58.376305	104.254326	64.51535	-210.18962	1000.0	-9.138797	8.910447	16.413477	-29.255194	100000	-1.8805265e-08	143.12042	-0.11242672	-33.43332	0.73891795	0.041656036	0.5088	79.0	89.27651786804199	4.46382600069046
20	-28.90039	39.222115	22.531855	-75.20153	1000.0	-6.063405	10.62925	22.717552	-30.111967	105000	6.592274e-09	101.4972	-0.11000272	-28.556168	0.7295997	0.027980212	0.5028	79.0	93.57964205741882	4.456173567544846
21	-67.95692	74.81988	21.571943	-192.01363	1000.0	-8.588961	12.341865	25.100765	-30.925623	110000	9.834766e-10	68.855354	-0.10939039	-19.10484	0.7152367	0.032169245	0.5138	79.0	98.05576705932617	4.457080407576128
22	-39.141624	68.27862	45.0208	-118.94178	1000.0	-5.208379	11.584117	17.265285	-26.539387	115000	1.4281273e-08	84.60432	-0.11245645	-21.47718	0.70128375	0.032427102	0.5106	79.0	102.38820219039917	4.45166105809419
23	-53.168373	81.8775	103.26063	-118.27084	1000.0	-11.294547	13.286801	28.216503	-29.992355	120000	-1.7559529e-08	106.852776	-0.11362617	-35.741287	0.6899526	0.047807656	0.537	79.0	106.8096489906311	4.450402130683263
24	-28.289429	85.72967	131.05655	-115.97643	1000.0	-3.3529317	14.488925	28.160845	-29.845167	125000	9.82061e-09	137.01575	-0.113051884	-37.174088	0.6751475	0.03028811	0.5276	79.0	111.1518006324768	4.446072101593018
25	-36.49129	76.28791	65.73068	-125.70204	1000.0	-5.0122085	11.485988	29.331083	-23.256533	130000	2.4694204e-08	109.998985	-0.109770566	-31.8471	0.6623709	0.038201224	0.5174	79.0	115.53155374526978	4.4435213804244995
26	-48.15926	70.63479	51.38758	-115.59704	1000.0	-4.564673	12.516914	31.69067	-27.037333	135000	2.849102e-09	74.50846	-0.11017715	-24.741253	0.6548452	0.04293209	0.5334	79.0	119.95320677757263	4.4427114239445435
27	2.0585418	53.384327	58.085293	-85.05892	1000.0	-1.5165306	10.304434	26.355711	-20.579483	140000	7.468462e-09	131.4876	-0.11314616	-34.610863	0.6446088	0.03501533	0.5112	79.0	124.23637533187866	4.4370134728295465
28	75.64345	31.466118	104.30909	17.409763	1000.0	2.001624	10.850891	31.229738	-21.496672	145000	-1.8078088e-08	140.36859	-0.11702037	-53.886047	0.63346785	0.03481159	0.5188	79.0	128.70084857940674	4.437960361612254
29	105.47606	70.4365	199.51237	5.5068393	1000.0	6.092111	11.994397	32.148422	-19.436974	150000	-1.5556813e-09	107.470116	-0.116047375	-33.938286	0.6188438	0.028998945	0.5238	79.0	133.0393226146698	4.434644150733948
30	67.46147	65.694466	160.0707	-30.776932	1000.0	9.042919	12.447337	36.775764	-19.506866	155000	-1.5553832e-08	118.4494	-0.11745105	-37.163025	0.6057001	0.033147313	0.5302	79.0	137.67326974868774	4.441073286917902
31	21.518597	121.03609	210.55418	-144.12434	1000.0	-1.9988127	14.058583	31.442862	-26.517357	160000	1.0994077e-08	182.19872	-0.11348543	-68.26264	0.59781015	0.048243437	0.5408	79.0	142.11354637145996	4.441048391163349
32	80.44347	71.248886	149.99147	-52.753242	1000.0	7.301169	15.026613	37.465225	-20.579708	165000	-3.862381e-09	137.29683	-0.11388354	-60.900284	0.58945405	0.03703884	0.529	79.0	146.5709936618805	4.441545341954087
33	106.0381	73.3069	187.63315	-22.926323	1000.0	8.447682	10.628091	32.991543	-16.749508	170000	7.122755e-09	103.48118	-0.11562342	-38.038574	0.57944715	0.042291712	0.5384	79.0	151.1201455593109	4.444710226619945
