Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.74299	16.76168	128.94868	26.73403	28.405178	3.211003	34.884052	26.71534	6.0277443	3.2	4999	24.224873	13.134885	58.947834	-0.36586872	-22.184273	3.3338394	28.13587760925293	28.135879278182983
2	54.160446	15.856465	119.97856	26.779755	28.43341	3.223288	34.90885	26.671165	5.966587	3.2	9999	25.59032	12.88032	59.577442	4.6698203	-22.921942	2.361832	63.601861238479614	31.800931692123413
3	29.378876	3.8609087	54.60155	26.609585	26.791555	0.066795394	26.892405	26.664099	3.308201	3.0	14999	24.130098	11.754476	62.86018	5.6437902	-21.856188	2.3958237	100.75488448143005	33.58496220906576
4	29.350086	3.8038	35.649582	26.63656	27.62707	2.4134796	34.866085	26.728498	3.3040316	3.1	19999	23.617186	11.194657	65.3294	6.090361	-21.541727	2.189373	137.58283519744873	34.39570939540863
5	29.100775	3.6893468	35.74392	26.598179	29.265224	3.6759937	34.901283	26.840418	3.2743943	3.3	24999	23.599327	11.361722	62.847828	5.8762603	-21.4955	1.9168053	174.50634455680847	34.901269340515135
6	29.347342	3.8072252	35.7213	26.58526	28.426004	3.1901648	34.812626	26.767866	3.3038309	3.2	29999	23.140274	11.054371	60.707108	5.4242244	-21.207827	1.6689656	211.33805465698242	35.22300942738851
7	29.352787	3.8026118	35.648163	26.62781	26.830206	0.055631448	26.883846	26.708126	3.3046927	3.0	34999	22.914778	10.781736	60.46826	5.5393047	-21.108347	1.4832301	248.74770736694336	35.53538710730417
8	29.36278	3.8081918	35.62129	26.610325	28.422434	3.2348716	34.89778	26.697163	3.3055556	3.2	39999	22.596056	10.480589	60.356693	4.7770767	-20.908184	1.3617945	286.0186870098114	35.752336114645004
9	29.462812	3.8438704	35.55986	26.60852	29.248255	3.7071972	34.935783	26.77055	3.3185136	3.3	44999	22.346773	10.266371	60.04061	3.9832263	-20.743517	1.3465044	323.71067237854004	35.96785275141398
10	29.382957	3.8126285	35.607212	26.592207	29.230673	3.7076595	34.955875	26.721285	3.308405	3.3	49999	22.252777	10.243944	62.358765	5.9811215	-20.707973	1.3207767	360.84462690353394	36.08446292877197
