Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-43.36984	3.9835987	-34.87343	-53.97538	-9.851774	3.5119064	-5.457928	-15.985274	50.0	50.0	4999	-2.4230974	0.8631848	0.8660108	-7.5922613	-2.4228811	0.8646131	1.2022996	-7.388652	1.7650963	0.1288508	16.446725845336914	16.446728467941284
2	-43.18003	3.699824	-33.87776	-51.801025	-8.44337	1.6800989	-5.893392	-10.322457	50.0	50.0	9999	-4.055456	1.3534609	1.9425815	-11.102962	-4.055475	1.3543308	1.8543061	-11.228547	3.2712772	0.24778457	36.75662016868591	18.37831139564514
3	-9.697305	3.263849	-3.3606398	-21.271955	-8.187546	1.9997616	-4.799045	-11.042709	50.0	50.0	14999	-4.7986493	1.6264077	6.0035524	-11.536009	-4.798467	1.6281549	6.209882	-11.848165	4.091146	0.37385803	58.344629764556885	19.44821071624756
4	-10.576168	3.4840395	-4.0037465	-18.350088	-9.47636	5.1150603	-3.27462	-19.883427	50.0	50.0	19999	-5.1893463	1.754759	5.840368	-12.380557	-5.1892843	1.756229	6.197115	-11.928484	4.6277733	0.49905396	79.99261116981506	19.99815344810486
5	-11.393752	4.5520563	-3.0127757	-22.140926	-11.370972	4.3071647	-5.024539	-19.010332	50.0	50.0	24999	-5.6118937	1.805325	1.3179824	-12.871434	-5.611986	1.8050538	1.468312	-13.338116	5.132383	0.6037924	101.62631607055664	20.325263738632202
6	-13.2289915	8.401092	-3.6514099	-51.972084	-11.030802	3.7523794	-7.0313754	-18.18816	50.0	50.0	29999	-6.03454	1.9341464	12.080737	-26.351862	-6.0345354	1.9353456	14.134501	-19.17505	5.5872283	0.7347622	123.22332334518433	20.53722095489502
7	-12.158991	3.7140882	-6.5123386	-23.192202	-8.6411	2.5594943	-4.6158333	-13.296051	50.0	50.0	34999	-6.252455	2.130627	2.7627656	-17.621727	-6.252437	2.131183	4.0243416	-20.65084	5.8177686	0.8218827	144.80628871917725	20.68661298070635
8	-9.283999	3.0772567	-1.9265095	-19.115707	-8.301575	3.1940453	-3.890404	-13.410539	50.0	50.0	39999	-6.396251	2.2023818	3.1390111	-20.49942	-6.396464	2.2028112	3.3447413	-20.857052	5.972285	0.90260196	166.31369423866272	20.78921204805374
9	-11.349287	7.839955	-2.4182332	-71.47391	-7.856462	2.9740083	-3.1713629	-12.414991	50.0	50.0	44999	-6.6041903	2.2003982	4.1465793	-20.367222	-6.6041937	2.201056	4.6369977	-19.950047	6.21245	1.0191513	187.7976417541504	20.866404877768623
10	-9.063763	3.2926533	-2.8509555	-21.126066	-8.782748	3.7032635	-4.0224605	-17.129122	50.0	50.0	49999	-6.9101086	2.2761164	3.429625	-20.864801	-6.9100614	2.276419	3.4349642	-21.218237	6.516656	1.1560423	209.25740122795105	20.925740337371828
11	-9.639615	3.3999174	-4.1533747	-20.656672	-7.5140634	2.687959	-3.389965	-13.95072	50.0	50.0	54999	-7.1071925	2.323437	4.375592	-22.38941	-7.107057	2.324725	4.1818595	-21.634268	6.7204666	1.2813494	230.82496094703674	20.984087553891268
12	-9.688998	3.258252	-4.4534063	-20.07	-8.328569	3.282972	-2.6748064	-14.750044	50.0	50.0	59999	-7.207055	2.306112	4.6481953	-20.922255	-7.20689	2.3062384	3.6896744	-20.688547	6.8357296	1.3100394	252.46025848388672	21.03835505247116
13	-9.550006	2.9311984	-4.1795187	-20.295649	-8.890592	2.006321	-6.4265623	-12.257423	50.0	50.0	64999	-7.346126	2.3770397	5.028711	-20.688046	-7.3462753	2.376413	22.421625	-21.170958	6.989429	1.3674816	274.0119049549103	21.077838989404533
14	-9.30234	2.928806	-3.8909323	-19.724855	-7.8676667	2.3083313	-4.7291584	-10.906394	50.0	50.0	69999	-7.370396	2.4218378	4.887388	-21.508928	-7.3706045	2.4206083	6.35403	-21.65931	7.0292687	1.3446877	295.6247549057007	21.11605405807495
15	-8.680895	2.9855237	-3.2345223	-24.802301	-7.733635	3.04876	-4.065238	-14.099975	50.0	50.0	74999	-7.4666643	2.378923	4.395567	-20.709776	-7.4667	2.3780077	4.169526	-21.977833	7.14076	1.3799204	317.18715953826904	21.14581076304118
16	-9.047912	3.585281	-3.1710992	-28.332714	-7.6059065	2.6413736	-3.2266152	-12.377717	50.0	50.0	79999	-7.502545	2.3090088	7.2356834	-20.332735	-7.502694	2.3076727	9.34799	-20.476583	7.1811547	1.4534022	338.82954359054565	21.176846608519554
17	-9.458179	4.2005744	-3.605773	-28.845516	-6.7483	2.4469419	-2.9981568	-10.659337	50.0	50.0	84999	-7.551651	2.2574024	5.6596155	-21.263708	-7.5514154	2.2572296	6.6701164	-21.1265	7.247544	1.4955306	360.5540871620178	21.209064048879288
18	-8.769437	2.9164984	-4.213726	-20.837172	-7.687686	2.267086	-4.8921776	-12.274136	50.0	50.0	89999	-7.606685	2.263552	7.367141	-21.618343	-7.6066074	2.2636275	10.305428	-21.94882	7.3047924	1.5102738	382.17613339424133	21.23200750350952
19	-8.422677	3.031355	-3.87408	-21.247368	-9.199848	4.4213033	-2.0340168	-16.301504	50.0	50.0	94999	-7.5965977	2.2659385	7.877076	-23.384367	-7.5966253	2.2647808	9.090622	-23.618504	7.3001094	1.5731508	403.7392473220825	21.249434157421714
20	-9.98486	4.3179975	-3.9790523	-23.30039	-5.8794084	2.208194	-2.2394397	-9.676207	50.0	50.0	99999	-7.6206326	2.2676415	5.5782065	-22.538847	-7.620527	2.2675188	8.724203	-22.925062	7.3324842	1.5703043	425.262229681015	21.263111579418183
21	-8.272503	2.9457626	-3.8449628	-18.389626	-7.7592278	1.1269573	-6.4710984	-9.912215	50.0	50.0	104999	-7.637432	2.2769294	6.712201	-21.082306	-7.637245	2.277219	7.3450365	-22.715374	7.3530483	1.5518659	446.8474187850952	21.278448615755355
22	-8.432612	2.4962482	-3.5082104	-15.860941	-8.342773	3.940736	-2.4968512	-14.705815	50.0	50.0	109999	-7.677572	2.241463	8.868105	-20.058544	-7.677565	2.2417412	9.245879	-19.528027	7.4068875	1.5742368	468.51770210266113	21.29625927318226
23	-7.994118	2.3838196	-3.5397289	-15.542856	-6.594484	1.9753653	-2.698665	-10.149657	50.0	50.0	114999	-7.694738	2.2556245	8.911409	-18.662064	-7.6948147	2.2549531	10.327527	-18.923468	7.427222	1.620072	490.1858477592468	21.31242823600769
