Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-70.87359	111.642456	1.7259564	-408.72058	728.1791	307.38974	902.00964	25.9825	196.13637	903.7	4999	-0.101025224	1.6954414	10.749648	-12.014055	-0.10020905	1.6959089	10.985446	-12.076841	-0.8379366	0.24748242	20.84567403793335	20.845675945281982
2	-36.999462	73.14938	29.282768	-376.82285	582.2886	188.03258	807.0694	350.30557	120.38636	1000.0	9999	3.0489292	3.3307521	23.952578	-16.936483	3.0493877	3.3325078	24.234678	-17.737494	-5.003618	0.98262286	45.45406365394592	22.727033019065857
3	147.59708	166.53423	464.8176	-17.30087	129.3162	175.5107	431.34952	-104.87585	505.77777	434.1	14999	7.708841	4.238494	30.169827	-16.074846	7.708736	4.2427745	29.651817	-17.21547	-9.852482	1.6595799	68.12785649299622	22.709286133448284
4	320.33795	213.42845	631.2958	50.058685	847.092	20.52083	875.42896	824.128	773.8571	1000.0	19999	9.607871	4.4989305	34.060387	-18.464914	9.607666	4.5028358	38.511147	-19.721792	-11.352358	1.7476307	94.07254314422607	23.518136382102966
5	531.91864	125.1331	670.15	337.77344	555.88885	269.26776	814.4407	87.954926	900.8	851.6	24999	11.246249	4.893362	40.01962	-13.049119	11.245314	4.8961864	41.396076	-13.022951	-12.901001	1.7130203	119.11077165603638	23.822154712677
6	491.08856	256.8413	749.9969	106.84814	636.78296	367.36023	927.96014	29.101486	753.0	728.1	29999	12.751103	5.137237	39.262035	-14.046305	12.750027	5.1392193	39.738804	-12.867168	-14.285372	1.6804711	143.48425674438477	23.914043108622234
7	522.15765	335.50708	829.0007	17.009718	691.5084	342.87387	898.91846	-5.8069057	723.1429	805.9	34999	14.581638	5.2032175	39.942036	-12.06983	14.58089	5.2039413	39.30254	-11.653493	-16.046366	1.5808635	168.64055705070496	24.091508388519287
8	548.0125	299.39587	833.2967	31.935207	871.66565	23.807562	916.18726	836.7918	765.4286	1000.0	39999	16.41109	5.295317	42.049236	-9.926733	16.410425	5.2968736	42.01368	-13.61952	-17.862247	1.5663185	194.67290949821472	24.334113985300064
9	752.07794	57.238873	814.80383	682.89404	659.2277	264.08542	949.51434	72.09658	1000.0	841.7	44999	18.19296	5.371191	42.10486	-21.15703	18.19221	5.373596	43.6072	-11.770147	-19.5269	1.5249811	219.9881579875946	24.443128930197823
10	720.7007	174.68156	917.2522	404.43008	725.4033	170.36949	929.924	425.09583	893.4	1000.0	49999	20.387724	5.585878	41.897434	-12.379832	20.38708	5.587977	41.654312	-12.858138	-21.670551	1.5191381	245.99507999420166	24.599508213996888
11	620.4687	269.77475	825.7302	184.24857	901.2842	33.227802	954.51044	844.0928	768.8571	1000.0	54999	22.524143	5.958599	45.50613	-11.820474	22.523632	5.959992	46.82632	-10.230945	-23.7873	1.6312003	272.0513870716095	24.731944474306975
