Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-340.86942	34.093307	-298.84262	-395.50775	-480.942	52.802982	-376.62018	-536.9263	1000.0	1000.0	4999	0.9348638	2.3272183	14.488986	-8.685945	0.9349319	2.3261971	14.7514305	-8.734363	-1.9246899	0.39488396	23.677560806274414	23.677563667297363
2	-280.72736	66.95731	-223.6487	-403.72583	-720.1068	92.43227	-482.592	-812.2918	1000.0	1000.0	9999	11.287045	7.669547	46.69887	-9.931181	11.287609	7.6687813	45.727135	-10.476541	-14.57995	2.6457777	53.44179821014404	26.720900416374207
3	-170.61824	327.75485	274.04498	-515.3488	171.68678	330.09067	603.48096	-298.7773	1000.0	1000.0	14999	25.369673	9.235351	70.12403	2.2876036	25.370344	9.2366295	67.841156	2.7404065	-27.54051	5.523439	84.02660298347473	28.0088685353597
4	835.98254	572.0568	1329.1737	-283.3862	1398.3828	142.62462	1680.6287	1200.1263	1000.0	1000.0	19999	27.650074	13.612812	80.1574	-0.69594705	27.650785	13.611621	78.21768	-1.0776736	-28.983381	4.4173326	114.5622615814209	28.640565872192383
5	1611.6794	503.44647	1978.0505	656.37146	1771.1289	587.4817	2272.8547	382.14175	1000.0	1000.0	24999	34.1837	19.691872	91.69513	-7.0430794	34.184044	19.693182	91.99172	-5.788474	-35.55576	4.9149265	146.21998572349548	29.24399757385254
6	2309.8125	236.13745	2669.718	2042.196	2486.5767	162.73053	2765.1248	2207.6506	1000.0	1000.0	29999	45.774666	27.295462	118.81515	-10.400153	45.77527	27.29631	120.66617	-9.810479	-47.34187	6.9169493	176.9975254535675	29.499587933222454
7	2386.1338	766.8066	3090.071	963.9537	2524.7732	811.6906	2968.9102	110.60369	1000.0	1000.0	34999	60.148254	34.864094	147.38745	-12.804797	60.148327	34.86459	146.46161	-13.57552	-61.99996	9.655315	207.876806974411	29.696687051228114
8	2622.2917	923.90576	3169.6187	783.2555	3414.5103	139.75067	3606.8728	3177.2957	1000.0	1000.0	39999	76.30031	43.056324	172.39766	-49.152016	76.300255	43.057545	171.9059	-44.943306	-78.24833	12.74368	239.3968334197998	29.924604415893555
9	3318.3835	188.43369	3613.5876	3104.0437	3302.6023	851.83746	3686.7637	754.7036	1000.0	1000.0	44999	92.78406	51.13022	192.47783	-39.010395	92.78365	51.131836	192.70204	-39.407265	-94.79311	15.385284	270.0205976963043	30.002288871341282
10	3587.0203	137.95364	3834.7659	3444.0547	3638.3738	114.68838	3817.9211	3434.463	1000.0	1000.0	49999	111.42685	56.996433	217.57642	-40.094505	111.42651	56.997383	217.03696	-40.388668	-113.49718	17.685194	301.254248380661	30.12542505264282
11	3630.468	236.93788	3894.7832	3324.1023	4215.845	149.95135	4442.2285	3961.1086	1000.0	1000.0	54999	129.29314	61.951572	241.4165	-40.805824	129.29291	61.951336	238.05443	-43.401707	-131.53764	19.579252	331.9752948284149	30.179572430523958
12	3890.316	181.80121	4164.2695	3611.4324	4368.6187	104.35506	4489.3667	4185.329	1000.0	1000.0	59999	146.7732	66.310905	255.962	-43.52571	146.77379	66.31048	256.43253	-48.18508	-148.91489	22.149946	362.5338532924652	30.211154580116272
13	3573.1392	1371.2621	4512.0645	851.70703	4425.653	100.96633	4598.9023	4287.319	1000.0	1000.0	64999	163.58376	70.709236	279.6863	-49.075512	163.58392	70.708824	281.9133	-49.187695	-165.96883	24.251638	394.1848289966583	30.321910087878887
14	4569.7524	128.77805	4785.8193	4386.6943	4491.784	167.07716	4768.1416	4179.928	1000.0	1000.0	69999	178.77403	76.92872	298.61432	-49.012676	178.7739	76.92786	296.38464	-51.885006	-181.185	26.659071	424.6513855457306	30.332242029053823
15	4650.952	175.85214	4911.871	4429.8105	4986.4463	77.266624	5103.1484	4861.6997	1000.0	1000.0	74999	195.65236	81.84467	324.24017	-52.33589	195.65239	81.844154	321.7205	-56.048615	-198.2981	28.813896	455.39161372184753	30.3594411055247
16	4687.1562	151.44122	4946.2505	4484.5244	4945.3037	92.26818	5099.481	4818.392	1000.0	1000.0	79999	212.12471	85.84186	336.65445	-53.781025	212.12509	85.841354	335.3292	-55.37539	-214.5789	29.796518	487.1925370693207	30.449533686041832
17	4757.371	42.863827	4799.7427	4680.119	5150.7725	122.94196	5414.7075	5014.1816	1000.0	1000.0	84999	227.3137	88.9117	351.1029	-49.939613	227.31409	88.91063	347.13995	-51.648907	-229.722	31.130262	517.9405171871185	30.467089344473447
18	4876.446	165.06792	5157.9316	4667.59	5037.1055	105.980255	5174.893	4882.7437	1000.0	1000.0	89999	241.79427	91.21209	366.39575	-48.36831	241.79456	91.21124	366.369	-48.05803	-244.11142	30.988554	548.3136692047119	30.46187060409122
19	4972.538	149.42506	5258.262	4828.8994	5436.843	149.7269	5575.7017	5069.2026	1000.0	1000.0	94999	255.21848	93.55786	377.88184	-50.40498	255.21886	93.555916	376.35242	-50.10694	-257.8521	31.213718	580.1906282901764	30.536348957764474
20	4931.6797	127.882805	5129.7725	4771.5938	4799.806	1072.6908	5386.3325	1607.7915	1000.0	1000.0	99999	267.6863	95.36491	389.91525	-59.48547	267.6863	95.36416	388.29465	-59.692955	-270.078	31.234957	610.9348413944244	30.546742177009584
21	5196.608	183.83565	5417.254	4942.379	5475.493	121.25753	5715.5073	5265.5273	1000.0	1000.0	104999	279.15314	96.87709	394.9697	-67.80435	279.15356	96.87533	394.04224	-61.444252	-281.48886	31.08005	641.9323077201843	30.56820523171198
22	5174.319	91.71806	5297.954	5077.1533	5314.7065	77.98725	5458.7764	5213.8384	1000.0	1000.0	109999	289.80685	98.49453	406.2245	-65.2525	289.80768	98.49195	406.54617	-63.739304	-292.0323	30.86777	673.1253933906555	30.596608888019215
23	5103.648	78.3228	5228.2354	5020.023	5655.571	107.59563	5777.9443	5445.237	1000.0	1000.0	114999	299.85684	99.66346	413.24127	-62.94607	299.8572	99.6615	414.6333	-61.270985	-302.22263	31.02262	703.7621066570282	30.598352556643277
24	5412.419	41.260235	5476.4375	5359.799	5655.148	101.89699	5790.188	5465.874	1000.0	1000.0	119999	309.489	100.687515	421.99707	-77.31146	309.4895	100.685776	421.78445	-64.250015	-312.00214	31.013744	735.3995308876038	30.641647199789684
25	4987.4575	621.8577	5475.1543	3771.702	5733.2417	81.13548	5874.041	5585.151	1000.0	1000.0	124999	318.7769	101.7977	430.145	-64.89937	318.77716	101.795265	429.92844	-70.98195	-321.3593	31.315878	766.2182669639587	30.64873077392578
26	5406.8813	53.87942	5468.003	5327.4136	5749.686	118.323044	5946.5586	5572.017	1000.0	1000.0	129999	326.45352	103.44833	439.982	-77.041374	326.45413	103.44463	437.69727	-71.876625	-328.84854	32.424305	796.7668166160583	30.644877635515652
27	5438.905	124.92097	5591.0996	5229.713	5803.676	116.02611	5956.447	5540.1597	1000.0	1000.0	134999	334.85712	104.048706	442.09525	-85.92724	334.85815	104.0463	443.35968	-87.841194	-337.26547	33.191593	828.5100507736206	30.68555751553288
28	5446.9287	75.77597	5537.2437	5345.875	5869.0264	91.68496	6022.152	5749.431	1000.0	1000.0	139999	342.60654	104.825424	448.8654	-102.51903	342.6072	104.82317	448.39355	-100.96339	-344.9533	33.934887	859.1924932003021	30.68544624532972
29	5494.734	139.05348	5648.6626	5232.694	5699.816	112.48703	5876.933	5562.2173	1000.0	1000.0	144999	350.2173	105.04569	455.63452	-80.131096	350.2179	105.04366	455.11148	-83.31483	-352.7044	33.048702	889.7689542770386	30.681688136067883
30	5566.798	142.82063	5828.8433	5409.106	6041.962	101.37653	6190.735	5886.791	1000.0	1000.0	149999	356.8658	106.1323	461.6142	-63.865177	356.86603	106.12974	460.34445	-74.067024	-359.29694	32.589954	921.7294239997864	30.7243141969045
31	5657.737	52.347298	5751.141	5589.8867	6053.3545	95.29766	6265.469	5937.0103	1000.0	1000.0	154999	363.86768	106.12801	465.99796	-108.321724	363.86832	106.12598	468.52142	-110.05195	-365.92523	32.024025	952.4041936397552	30.722715985390447
32	5648.129	83.26432	5777.146	5561.978	6022.204	65.14294	6120.7363	5915.711	1000.0	1000.0	159999	370.1615	106.81443	472.76807	-87.20273	370.16177	106.81252	473.41977	-84.614876	-372.30545	32.162643	982.9624886512756	30.71757782995701
33	5596.195	103.658516	5720.72	5427.0093	6005.8213	87.81419	6118.544	5859.3896	1000.0	1000.0	164999	376.7	106.37573	479.23022	-95.44465	376.70013	106.37479	479.7332	-90.53219	-378.57144	31.32392	1014.8309636116028	30.752453500574287
