Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-55.72393	7.4431906	-36.60796	-71.91921	50.0	-0.0016662049	0.31238255	0.64999884	-0.7122696	5000	-1.3046265e-07	764.51526	-0.014830587	-618.9448	0.9189419	0.0063357595	0.0718	79.0	4.3106114864349365	4.31061315536499
1	-51.797043	8.577526	-34.755016	-79.53206	50.0	-22.198042	5.2508273	-0.97703344	-26.180569	10000	-2.9206275e-09	136.95518	-0.015791064	-20.198235	0.89639413	0.008711036	0.0912	79.0	8.494588613510132	4.247295260429382
2	-48.897686	6.4132314	-33.3958	-63.895145	50.0	-21.893866	6.340313	-1.5365119	-29.15676	15000	6.1631202e-09	105.05543	-0.015895607	-22.538582	0.8738939	0.008912073	0.0968	79.0	12.96566367149353	4.321888526280721
3	-48.323887	6.9419284	-31.311945	-68.64038	50.0	-19.961054	7.0301337	-3.5386424	-30.817465	20000	8.163601e-09	83.374374	-0.01839923	-17.81321	0.858483	0.006681163	0.084	79.0	16.90928888320923	4.2273228764534
4	-45.832764	5.9261146	-27.0778	-57.63592	50.0	-20.042625	8.036141	-5.6454964	-33.55441	25000	1.847744e-10	52.446274	-0.018236542	-9.494179	0.8345793	0.005206843	0.0894	79.0	22.10666513442993	4.4213334083557125
5	-43.64654	6.0817204	-29.769629	-58.389874	50.0	-19.7642	8.321873	-5.207124	-34.880337	30000	4.7162176e-09	45.731087	-0.020351667	-5.6166306	0.810391	0.010288897	0.102	79.0	26.091838836669922	4.348640084266663
6	-41.58372	5.6762176	-27.204006	-57.982758	50.0	-18.174372	8.151994	-1.2880498	-34.476036	35000	5.1379203e-09	37.939472	-0.02115225	-9.066128	0.782389	0.008697651	0.1282	79.0	30.70684814453125	4.386692864554269
7	-40.058823	5.092652	-30.715633	-56.066242	50.0	-17.744991	8.293845	-0.7042735	-34.397038	40000	1.3422966e-08	42.80705	-0.0218377	-6.0764313	0.7574097	0.0071622683	0.0932	79.0	34.87883377075195	4.359854429960251
8	-37.886837	4.345225	-28.141668	-50.05168	50.0	-17.013151	7.748677	-1.9374498	-33.49099	45000	-1.0290742e-08	32.083786	-0.020103337	-7.8457127	0.7321776	0.008080838	0.1044	79.0	39.33897614479065	4.370997640821669
9	-35.71177	4.8855987	-25.904194	-50.550274	50.0	-15.837153	7.2863426	1.097234	-31.809683	50000	4.2617323e-09	28.838732	-0.02077277	-7.3387623	0.70826185	0.0039070016	0.106	79.0	43.49776530265808	4.349776744842529
10	-35.169167	5.3616266	-24.52656	-51.762585	50.0	-15.714361	6.8980017	-1.581127	-29.868958	55000	1.7291308e-08	26.687113	-0.020856047	-5.3435307	0.6878611	0.009572121	0.1022	79.0	47.666523933410645	4.3333205093037
11	-33.53612	4.105946	-24.015854	-45.368607	50.0	-14.726922	6.99327	-2.2078469	-29.438896	60000	-2.0638108e-08	22.76018	-0.018515896	-6.0499687	0.660274	0.011733946	0.1082	79.0	51.681254863739014	4.306771397590637
12	-32.385105	5.0639353	-22.001219	-46.245205	50.0	-14.008079	6.8101306	-1.9673053	-28.092136	65000	4.824996e-09	24.566181	-0.018110113	-5.1835175	0.6391446	0.0055280044	0.0854	79.0	55.68840527534485	4.283723611098069
13	-31.274328	4.13863	-21.13593	-43.674408	50.0	-13.449647	6.3616247	-1.4906104	-27.990751	70000	6.4793975e-09	18.233515	-0.01971486	-3.7530947	0.6132221	0.011114912	0.108	79.0	59.70301818847656	4.2645014354160855
14	-30.164509	4.041636	-22.65779	-38.335995	50.0	-13.362721	6.112846	-1.4412519	-25.826464	75000	1.8501282e-08	18.40509	-0.022551665	-4.8709984	0.5899534	0.012696952	0.1156	79.0	63.71991491317749	4.247994470596313
15	-29.085182	4.2384133	-19.356174	-41.974644	50.0	-12.486178	6.363527	-0.5699188	-26.185125	80000	3.7372114e-09	16.528273	-0.021991637	-4.0008526	0.5667221	0.008878435	0.1328	79.0	67.81552720069885	4.238470554351807
16	-27.861889	3.4830096	-20.12995	-35.09134	50.0	-11.663271	5.992991	-0.5654918	-25.02781	85000	5.981326e-09	13.531142	-0.018401092	-3.214323	0.5399339	0.011881275	0.1252	79.0	72.04168581962585	4.23774632285623
17	-27.278889	3.8544552	-17.99155	-35.871548	50.0	-11.627311	5.6302605	-0.9595019	-24.223558	90000	1.4948846e-08	13.428268	-0.021751424	-4.4837294	0.51713574	0.013948273	0.1372	79.0	76.46293258666992	4.2479407919777765
18	-25.990223	3.1092699	-18.515724	-34.857555	50.0	-11.173343	5.640317	-0.7578548	-24.6613	95000	7.0512294e-09	13.5348625	-0.019679131	-4.7377415	0.4952312	0.008190128	0.1122	79.0	80.52563619613647	4.238191466582449
19	-26.31373	3.8363602	-17.662655	-38.154133	50.0	-10.7472105	5.2849026	-1.5538621	-22.101019	100000	-7.629395e-09	12.596149	-0.021316728	-3.5152092	0.47422105	0.013920349	0.1062	79.0	84.70324778556824	4.2351624965667725
20	-24.867535	3.4394274	-16.421358	-33.15787	50.0	-11.331133	5.199571	1.2504834	-23.604624	105000	1.06155875e-08	10.273045	-0.020774283	-3.2616062	0.44976377	0.01629778	0.1424	79.0	88.83041334152222	4.230019773755755
21	-24.252178	3.307328	-16.065456	-32.82764	50.0	-10.201248	5.253602	-0.70690644	-22.429546	110000	-1.1920929e-11	9.476412	-0.019664923	-2.9204993	0.4306377	0.0060403887	0.098	79.0	92.81981873512268	4.219082756475969
22	-23.827316	3.3968444	-15.92623	-29.790611	50.0	-9.953365	5.08346	-1.4171772	-21.791927	115000	-1.0818243e-08	9.0586605	-0.020697894	-2.8326225	0.40855387	0.008329181	0.1042	79.0	96.89562559127808	4.212853369505509
23	-23.377468	3.1450043	-16.950619	-30.54371	50.0	-9.890331	4.9678206	0.48638025	-21.981579	120000	1.3789535e-08	9.900226	-0.021548182	-3.1506124	0.38614595	0.013375432	0.1456	79.0	100.9908971786499	4.207954128583272
24	-22.49694	3.249945	-15.343281	-29.699234	50.0	-9.411911	4.681601	-0.9661974	-20.045233	125000	-1.3899803e-08	9.360959	-0.018526964	-2.4870114	0.3652696	0.011374699	0.128	79.0	105.21242642402649	4.208497133255005
25	-21.973099	3.1336806	-12.819651	-28.844967	50.0	-9.330098	4.43438	-0.15345508	-19.325613	130000	-2.1696092e-09	7.9463587	-0.018583972	-2.3581643	0.34578195	0.0083909845	0.1204	79.0	109.36069655418396	4.206180710058946
26	-21.007072	3.187605	-15.239521	-31.981337	50.0	-9.3549795	4.4170995	-0.133609	-19.80008	135000	6.854534e-10	8.661733	-0.020748215	-3.1073055	0.31804502	0.0058102407	0.0958	79.0	113.65730166435242	4.209529779575489
27	-20.180523	3.135455	-12.940044	-29.018475	50.0	-8.612165	4.208937	-0.94954526	-18.885572	140000	9.933114e-09	7.1008554	-0.021396067	-1.9806595	0.28875077	0.01260901	0.1316	79.0	117.91677045822144	4.211313298770359
28	-19.281183	2.4090614	-12.149037	-24.897394	50.0	-8.293796	4.13447	-1.169965	-17.837347	145000	9.764731e-09	5.0402493	-0.0190809	-1.4664104	0.26159942	0.011699377	0.155	79.0	122.15871453285217	4.212369532420717
29	-19.023571	2.626406	-13.916984	-25.275272	50.0	-7.816792	4.0028796	-1.1003929	-17.4601	150000	-1.0311603e-08	5.7816663	-0.021361297	-1.6937351	0.23714854	0.011884326	0.137	79.0	126.39574098587036	4.21319142182668
30	-18.818018	3.1201212	-13.019851	-27.635181	50.0	-7.6671233	3.9971497	0.43922737	-17.534811	155000	5.853176e-09	6.89645	-0.019024218	-2.8074155	0.21247879	0.011324864	0.1018	79.0	130.71594643592834	4.216643494944418
31	-17.80944	2.6177132	-12.594012	-25.103325	50.0	-7.7734194	3.7094307	1.9275622	-18.160582	160000	-1.05023386e-08	5.7173157	-0.023543628	-1.9371071	0.19186093	0.010376101	0.1486	79.0	135.4972541332245	4.234289258718491
32	-17.412382	2.555019	-12.73696	-24.421541	50.0	-7.1878185	3.6376307	-0.10532356	-16.306936	165000	-1.192689e-08	5.3367	-0.021691043	-1.6816604	0.16259079	0.009434332	0.1322	79.0	139.5541501045227	4.22891370455424
33	-17.726513	2.9088526	-11.514209	-24.01932	50.0	-7.162075	3.5001223	0.38484743	-16.202106	170000	1.1830032e-08	5.437745	-0.019916696	-1.939919	0.14052714	0.01505247	0.168	79.0	143.64981079101562	4.224994484116049
34	-17.08145	2.780806	-9.966489	-23.139523	50.0	-7.102633	3.552287	-0.04054729	-16.990099	175000	-5.6028365e-10	5.0062327	-0.01956671	-1.5426459	0.12317157	0.009797523	0.1062	79.0	147.80626916885376	4.223036316462926
35	-15.999812	2.5318296	-11.361964	-24.146126	50.0	-6.9745483	3.4155657	1.4162499	-18.043245	180000	1.0555983e-08	4.7609224	-0.019518249	-2.2909274	0.1051721	0.0105457315	0.1094	79.0	151.8579409122467	4.2182761960559425
36	-15.577592	2.4455955	-10.4327	-21.933838	50.0	-6.1293015	3.498778	0.9432561	-15.918613	185000	2.1620094e-08	3.7961226	-0.0190601	-1.5510523	0.08414093	0.009972879	0.1656	79.0	156.08748483657837	4.218580722808838
37	-15.760118	2.944151	-9.921829	-22.550743	50.0	-6.3640423	3.2437441	0.17035171	-16.545408	190000	1.643896e-08	3.8295813	-0.020655287	-1.4542444	0.0659718	0.010666252	0.118	79.0	159.9989995956421	4.210500039552388
38	-15.533653	2.23376	-10.531658	-20.597553	50.0	-6.4040194	3.1351402	0.65641564	-17.143118	195000	1.1622906e-09	3.4803562	-0.016186345	-1.3844702	0.04553843	0.014295967	0.1514	79.0	164.359760761261	4.214352882825411
39	-14.944884	2.3802676	-10.288217	-21.163189	50.0	-6.1319947	3.1843383	0.5624396	-16.12646	200000	-2.9152632e-08	3.4527032	-0.020154469	-1.0673172	0.023704845	0.009726635	0.1182	79.0	168.79158663749695	4.219789707660675
40	-14.682024	2.6180804	-9.933888	-22.460014	50.0	-5.9798646	2.9427204	-0.40685737	-15.43533	205000	1.6179682e-08	2.7198298	-0.018127324	-1.0974659	0.0041288147	0.011866218	0.1162	79.0	172.8721947669983	4.216395046652817
41	-14.289251	2.4592495	-8.994405	-22.956793	50.0	-5.331353	3.0789776	0.78699553	-16.14973	210000	-9.918213e-09	3.005871	-0.020830737	-1.0936166	-0.015221347	0.012325954	0.1118	79.0	176.85407733917236	4.210811410631452
42	-13.749751	2.3553593	-9.053175	-20.319109	50.0	-5.7431335	2.854284	-0.6568143	-15.452812	215000	-2.3126603e-09	2.7651398	-0.021355193	-1.0693345	-0.035930246	0.014099219	0.1238	79.0	180.89094996452332	4.206766317057055
