Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-43.106007	3.6524034	-34.380215	-50.415874	-11.551567	3.0128758	-6.9446025	-14.925141	50.0	50.0	4999	-2.305731	0.89386207	1.9307728	-6.5106974	-2.306269	0.89431024	2.0266829	-6.2520266	1.5358393	0.1445111	16.49551010131836	16.49551224708557
2	-42.594925	3.6801083	-35.8733	-53.69816	-8.600745	1.8873544	-5.361351	-11.379249	50.0	50.0	9999	-3.6650488	1.3381786	0.8180751	-9.523972	-3.6648831	1.339928	0.5716783	-9.4754715	2.8890905	0.20524734	37.15000534057617	18.575003743171692
3	-9.490345	1.978145	-5.5427723	-13.472718	-7.404729	1.9137605	-5.0100265	-11.527402	50.0	50.0	14999	-4.4145336	1.5927014	1.9778764	-10.3874445	-4.4144225	1.5937483	2.4576929	-10.446247	3.7130735	0.32099327	58.936174631118774	19.645392338434856
4	-10.106226	3.8359592	-3.1496587	-18.240494	-7.7061133	3.7673688	-2.1725912	-13.884199	50.0	50.0	19999	-4.4145694	1.8272359	2.0332446	-11.489093	-4.4145775	1.8274732	2.2685878	-11.674399	3.823074	0.37983167	80.75797843933105	20.189495146274567
5	-10.579837	4.0463448	-3.4812548	-19.94173	-9.743242	3.8437436	-3.0623064	-15.779041	50.0	50.0	24999	-4.7492986	1.8312525	2.754471	-12.864802	-4.7491045	1.8315558	3.0203795	-13.213468	4.2589393	0.48413604	102.61561250686646	20.523122930526732
6	-11.325581	4.3373384	-3.492933	-21.039087	-7.5748434	2.5036044	-3.0838134	-11.309145	50.0	50.0	29999	-5.354228	1.8916373	2.7084866	-14.752208	-5.354245	1.8939292	2.182102	-15.279517	4.928767	0.65602195	124.49943518638611	20.749906341234844
7	-10.362914	3.7939465	-3.1099539	-22.995234	-7.0784006	1.9257975	-4.810098	-9.954519	50.0	50.0	34999	-5.8748684	2.0394144	2.0135694	-14.859876	-5.8747315	2.0423322	2.2571146	-14.89971	5.4840016	0.78789294	146.43172526359558	20.918818167277745
8	-12.532594	4.156383	-4.3091373	-24.628723	-10.6182575	3.8381295	-3.103973	-16.095818	50.0	50.0	39999	-6.1426506	2.106322	2.1824377	-15.607063	-6.142544	2.1093752	2.072337	-16.612217	5.7510805	0.9205411	168.44510626792908	21.055638521909714
9	-11.213596	4.116767	-4.1176457	-27.367777	-11.941724	5.860667	-1.799178	-21.860256	50.0	50.0	44999	-6.3239136	2.0345063	2.1366932	-15.21131	-6.323968	2.0367653	2.979037	-15.8691025	5.918201	1.0507747	190.40108442306519	21.155676258934868
10	-10.556788	4.403059	-2.9604394	-28.5822	-6.8986435	2.401552	-2.470052	-10.430057	50.0	50.0	49999	-6.4786687	1.981908	2.6127293	-16.140015	-6.4786477	1.9838918	3.951921	-15.951639	6.089358	1.1083758	212.36308479309082	21.236308693885803
