Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	2.916131	6.8644905	34.840176	-10.023413	22.922018	0.09628848	0.30394766	0.7408465	-0.74805284	5000	-7.247925e-09	28.220057	-0.07212307	-9.78466	0.9189437	0.03625514	0.3798	79.0	5.319111108779907	5.31911301612854
1	4.2067804	6.629359	33.891533	-11.215155	24.830845	-0.0022773927	2.7411919	10.444113	-10.057355	10000	8.541345e-09	20.114197	-0.076198	-5.6101704	0.9085517	0.03256471	0.3958	79.0	10.41375994682312	5.2068809270858765
2	9.003582	9.275297	43.74916	-7.431273	29.331362	0.77081543	3.5113366	15.681764	-16.928772	15000	1.1622905e-08	43.908924	-0.07771187	-14.147465	0.8972137	0.038277883	0.3906	79.0	15.701818943023682	5.2339402834574384
3	14.617293	14.455812	76.91733	-6.5149837	39.96	3.1947222	5.008807	19.121944	-16.443123	20000	3.683567e-09	79.56482	-0.07804657	-25.996727	0.8862607	0.035542358	0.4068	79.0	20.822255611419678	5.205564439296722
4	27.092638	39.07344	257.13675	-2.9856944	45.090908	8.272761	9.160659	39.20374	-24.44704	25000	1.9800662e-08	640.7504	-0.07840304	-286.84903	0.87353516	0.03703927	0.3854	79.0	25.88337278366089	5.1766749858856205
5	45.855125	58.29286	331.3864	-7.9335217	70.710144	16.558243	19.257284	78.065956	-24.997377	30000	6.738305e-09	708.6134	-0.08234844	-274.45847	0.8643398	0.025174972	0.3936	79.0	30.851808547973633	5.141968409220378
6	56.80499	58.458843	281.45715	-2.7526832	81.72131	24.856106	23.7942	85.69435	-26.182592	35000	-3.4332275e-09	624.77826	-0.081526324	-215.47723	0.8534549	0.02483423	0.382	79.0	36.00411653518677	5.143445457730975
7	85.816376	98.83684	355.03793	-5.3203526	101.244896	28.841694	25.371988	95.67603	-25.142937	40000	-1.667738e-08	1229.3885	-0.082026474	-643.0001	0.84420073	0.020972947	0.3744	79.0	41.10117793083191	5.1376475393772125
8	98.84712	96.742676	333.3156	4.699159	115.0	41.331882	32.998684	113.59234	-20.480606	45000	-1.4540553e-08	1044.3441	-0.084529854	-456.13556	0.8347064	0.02705858	0.3846	79.0	46.29599189758301	5.143999311659071
9	154.99068	123.76917	428.1486	15.679952	140.17143	51.633587	36.94326	123.18189	-20.551712	50000	1.835078e-09	1301.1465	-0.08177306	-629.77295	0.8237199	0.029468726	0.3808	79.0	51.62687611579895	5.162687826156616
10	141.29353	104.54816	409.24304	-11.088681	157.7742	49.99845	40.764633	131.76953	-30.153305	55000	3.257394e-09	1077.7935	-0.08334651	-513.64703	0.81416404	0.026178634	0.4016	79.0	56.76571321487427	5.160519556565718
11	181.59709	117.4754	459.45218	30.76127	176.0	50.770115	33.303867	127.100174	-23.422876	60000	8.513034e-09	1081.0829	-0.08768342	-492.75732	0.80425775	0.02601146	0.4022	79.0	61.86181402206421	5.155151387055715
12	183.65614	125.82818	442.68726	22.019472	172.88889	64.6871	38.709267	137.62578	-32.540638	65000	-1.2886524e-08	1105.0237	-0.08814148	-423.87006	0.79373014	0.032371335	0.4148	79.0	66.99442386627197	5.153417385541475
13	198.25409	120.496605	459.02966	1.8821452	160.96774	70.25313	37.867836	143.83063	-39.62291	70000	4.2796136e-09	865.9	-0.08992842	-427.12073	0.78738123	0.029723924	0.4086	79.0	72.26444149017334	5.1617459910256525
14	225.10512	84.92146	360.8415	45.869038	169.7931	76.55587	35.869205	135.32118	-18.555143	75000	-3.0696392e-09	863.4019	-0.08636005	-431.0552	0.7836965	0.028040176	0.4252	79.0	77.33589220046997	5.155726289749145
15	277.78568	132.84242	595.6623	59.981747	246.95	66.68744	39.934525	134.35373	-15.951612	80000	-1.20580195e-08	1214.5917	-0.08530579	-640.8747	0.7744761	0.025291607	0.408	79.0	82.64342713356018	5.165214315056801
16	274.56302	130.55669	623.6844	20.326298	220.63637	80.20448	33.47327	140.40645	-17.600515	85000	1.3208389e-08	850.7847	-0.08745745	-309.24707	0.76533717	0.020635834	0.4252	79.0	87.82852244377136	5.166383799384622
17	305.10858	156.501	680.99005	87.48461	261.8421	78.22556	34.24226	127.08641	-26.519968	90000	-9.62317e-09	831.9931	-0.08764157	-330.28174	0.7582925	0.025619814	0.421	79.0	93.69000720977783	5.205000519752502
18	286.93448	93.12147	503.34103	116.05725	193.32	87.29635	32.622375	142.81488	-33.952747	95000	-2.156496e-08	522.64984	-0.08805238	-308.5437	0.7472579	0.03210472	0.438	79.0	98.82302165031433	5.201211766192787
19	292.03915	149.41951	676.32666	19.449472	217.0	92.75468	40.370247	141.1679	-24.873177	100000	1.1026859e-09	657.187	-0.0855231	-343.44058	0.7399036	0.03160602	0.4484	79.0	103.96522307395935	5.198261260986328
