Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
69	-9.560044	3.2879107	-2.8831825	-18.825869	-8.039295	3.809208	-2.7104409	-17.19557	50.0	50.0	344999	-8.403343	3.1337898	7.638902	-26.759373	-8.403316	3.1343918	11.521686	-27.979267	-8.403232	3.1346028	16.117235	-27.534472	8.184899	2.9146626	1801.5122003555298	26.108872496563457
70	-10.407506	3.4646995	-3.241071	-19.10752	-11.136383	3.5120947	-4.992285	-17.74228	50.0	50.0	349999	-8.344712	3.1249409	9.230256	-28.248499	-8.344629	3.126293	11.701455	-27.272264	-8.344806	3.1263926	11.1148	-26.416563	8.112328	2.8597457	1827.7458853721619	26.110655532564436
71	-10.629064	3.7312772	-1.829156	-20.085384	-8.932746	4.0868144	-2.406282	-16.935322	50.0	50.0	354999	-8.310212	3.1122093	7.49045	-26.570557	-8.310316	3.11248	11.811111	-27.003887	-8.310222	3.1128123	15.282257	-27.042698	8.108256	2.8921597	1854.028554201126	26.113078258406947
72	-10.603699	3.649506	-3.0129967	-20.166447	-11.641544	4.234987	-5.593936	-18.790804	50.0	50.0	359999	-8.263278	3.0749924	10.261564	-26.825344	-8.263211	3.0753865	11.652882	-26.946022	-8.263233	3.0764725	12.990425	-26.088768	8.04958	2.8012223	1880.12384390831	26.112831188572777
73	-10.735368	3.9009578	-2.82882	-19.901148	-8.19337	2.702447	-3.7178373	-13.004736	50.0	50.0	364999	-8.221634	3.0558453	22.185349	-28.372766	-8.221626	3.0568812	7.2939734	-28.876944	-8.221636	3.0553358	10.831996	-28.654482	8.012605	2.7931893	1906.4104430675507	26.11521157499862
74	-10.421392	3.4154959	-2.2928166	-18.605927	-6.548341	3.2286582	-2.8353558	-11.648844	50.0	50.0	369999	-8.177517	3.047985	10.875429	-26.784395	-8.177468	3.0491579	11.660433	-27.287647	-8.177672	3.049376	22.48095	-28.232037	7.973795	2.742978	1932.6637761592865	26.117078085203428
75	-10.64317	3.5138054	-4.020376	-19.177633	-7.7516913	4.0216684	-1.7360111	-15.689928	50.0	50.0	374999	-8.166072	3.0586553	16.123337	-29.014858	-8.166044	3.05978	8.348735	-29.997158	-8.16597	3.059028	9.387733	-27.73512	7.9782495	2.7346716	1958.8809370994568	26.118412523269654
76	-9.906335	3.9833593	-2.6292508	-19.498114	-8.242545	2.4352376	-4.0934916	-12.150289	50.0	50.0	379999	-8.154743	3.0603366	6.2395444	-27.857695	-8.154731	3.0622313	24.098383	-26.910023	-8.154804	3.06281	12.538922	-28.899214	7.9637275	2.7041047	1985.1249413490295	26.12006504284708
77	-10.461839	3.5466402	-2.3436415	-18.592564	-7.894118	4.0175915	-1.3489555	-17.319277	50.0	50.0	384999	-8.109979	3.034379	14.461913	-28.414892	-8.11013	3.0351033	8.873014	-27.697289	-8.110089	3.0360768	11.927311	-27.01062	7.8978033	2.7206135	2011.2100188732147	26.119610659487837
78	-10.397996	3.413553	-2.6349452	-19.450905	-7.7454453	3.8407147	-1.3837442	-15.138359	50.0	50.0	389999	-8.082195	3.0051033	10.40518	-28.463308	-8.082093	3.0065613	11.384166	-28.500967	-8.082018	3.0064142	8.288691	-26.366772	7.868412	2.6210155	2037.0706312656403	26.116290165827824
