Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-45.3479	101.34883	31.782404	-528.9143	-620.4234	1100.2626	-38.14263	-2873.9033	122.55882	221.3	4999	16.387356	20.131788	122.9956	-16.977789	-21.098251	3.054188	30.585755109786987	30.58575677871704
2	-83.24943	121.84314	67.15946	-375.39658	-785.3072	1118.317	-25.54313	-3011.6592	269.90475	264.5	9999	426.39957	291.69495	1194.4869	-267.6854	-476.01685	469.7084	68.56909465789795	34.28454840183258
3	-397.54114	798.34625	-20.480831	-2651.7476	-111.26782	33.460808	-66.74571	-175.7736	155.9697	35.2	14999	1385.209	196.74394	1854.781	-1366.3702	-1431.427	3727.4695	106.66435861587524	35.55478684107462
4	-285.76617	691.47723	-16.745043	-2674.314	-817.1422	1070.636	-56.99505	-2821.289	107.289474	287.0	19999	1551.5148	194.90454	1906.8248	-1456.6877	-1585.5331	5656.8906	146.95084977149963	36.73771291971207
5	-525.91754	916.48566	-20.080086	-2583.1133	-57.94335	34.024117	-27.059977	-149.95573	207.14285	24.2	24999	1584.3395	200.6665	1925.5814	-668.62036	-1618.29	3850.151	185.3049919605255	37.06099877357483
6	-354.60834	723.6664	-28.851585	-2430.8481	-67.97551	45.09816	-24.823608	-156.5737	150.59375	25.8	29999	1590.7479	209.86002	1914.4799	-3215.205	-1627.2375	4396.525	223.79360842704773	37.29893505573273
7	-404.58563	765.7065	-21.61686	-2356.4285	-97.87738	54.649696	-23.31783	-174.66959	177.16667	40.4	34999	1601.7574	204.86417	1900.5513	-1476.3921	-1637.2996	3456.7952	262.1036374568939	37.44337705203465
8	-185.65549	422.35577	-12.166711	-2272.3691	-99.26088	66.23842	-29.181023	-268.5982	88.41071	48.5	39999	1553.2002	213.17989	1841.6005	-1738.2473	-1591.2275	5414.049	300.6430130004883	37.58037692308426
9	-203.44652	463.1607	-13.909334	-2266.565	-354.5361	639.5398	-34.501118	-2257.0725	99.17391	164.1	44999	1523.8552	221.40546	1805.9988	-1060.0413	-1562.9114	5195.7354	340.27182245254517	37.8079805109236
10	-557.095	817.7093	-21.624962	-2246.5183	-963.2684	1214.9885	-43.29525	-2926.2434	253.21053	353.7	49999	1487.2156	214.27821	1767.6295	-1053.1627	-1524.8364	4248.9385	381.3261775970459	38.13261797428131
11	-393.11072	751.3168	-15.198123	-2346.573	-339.1965	723.5681	-42.412674	-2499.8337	177.33333	150.7	54999	1446.0564	204.7383	1716.2876	-1263.112	-1482.1327	4546.7095	421.23944664001465	38.29449532248757
12	-462.7498	834.4608	-21.28294	-2362.9395	-564.21906	870.65656	-32.53553	-2563.0886	208.33333	230.5	59999	1395.7151	195.76198	1756.9767	-2889.9658	-1429.8142	3965.2295	461.4857382774353	38.457145035266876
