Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-43.29259	3.627383	-35.76793	-52.267544	-8.065442	1.8989507	-5.7811785	-11.751799	50.0	50.0	4999	-1.6389078	0.64822465	1.92769	-4.7044945	-1.6388372	0.6486379	0.51033276	-4.892836	0.9583999	0.0661246	13.418086528778076	13.418089151382446
2	-43.001907	3.4393227	-34.242226	-51.904633	-8.867851	2.9418755	-4.379881	-14.294693	50.0	50.0	9999	-3.053504	1.0838448	-0.0066278577	-7.987724	-3.053469	1.0834928	-0.1911656	-8.151061	2.3371768	0.124976486	30.000128746032715	15.000065565109253
3	-9.303331	2.7386587	-4.7050376	-17.751562	-8.192658	1.9240559	-5.262798	-10.714633	50.0	50.0	14999	-4.075861	1.5318576	1.1868795	-11.309555	-4.0758505	1.5303248	0.64007425	-11.227653	3.4364715	0.22101633	47.47127032279968	15.823757568995157
4	-8.553321	2.391895	-3.8841343	-17.649063	-6.594203	1.1033595	-4.678842	-9.03145	50.0	50.0	19999	-4.5668907	1.688477	2.5887876	-12.104225	-4.566907	1.6865443	2.6765509	-11.740482	4.0505466	0.29915357	65.08321642875671	16.27080464363098
5	-9.888396	3.7241335	-4.850915	-32.28291	-9.721314	5.000236	-5.7102184	-22.949226	50.0	50.0	24999	-4.9747453	1.7940353	7.211759	-12.976246	-4.9746614	1.792321	3.099109	-13.284738	4.5320244	0.37228063	82.8195571899414	16.563911867141723
6	-10.634144	2.9373057	-3.353636	-21.701397	-8.709469	2.4974475	-6.438158	-15.510048	50.0	50.0	29999	-5.336533	1.9314759	1.4683256	-13.952582	-5.336521	1.9306794	1.8982935	-14.069589	4.947622	0.45568243	100.40989923477173	16.734983603159588
7	-9.9261875	2.710409	-3.3390346	-18.058374	-7.1295586	2.431299	-3.7005043	-10.609145	50.0	50.0	34999	-5.5932	2.0980797	2.8720696	-14.94718	-5.593189	2.0964208	2.4875612	-14.61717	5.212361	0.5457279	118.12830972671509	16.875473158700125
8	-8.338683	2.5114279	-3.5197473	-17.450134	-6.9219904	2.641042	-2.3897655	-12.311923	50.0	50.0	39999	-5.641078	2.1660948	3.013455	-14.64033	-5.6410384	2.1650352	2.0937047	-15.025923	5.267008	0.61456496	135.70082187652588	16.96260303258896
9	-9.595852	3.8875825	-3.7398834	-36.59769	-8.813506	1.8581283	-5.41631	-12.208772	50.0	50.0	44999	-5.659882	2.1337934	10.225533	-14.973736	-5.6597157	2.1324987	9.001106	-17.31972	5.2934737	0.6465534	153.29181241989136	17.03242384062873
10	-9.895646	2.3954775	-3.7586017	-16.977345	-7.0507917	1.9486768	-4.3441586	-9.314785	50.0	50.0	49999	-5.80254	2.0620112	3.9467034	-21.398886	-5.802581	2.0599723	5.5925884	-23.085625	5.437517	0.7014674	170.81181931495667	17.08118212223053
11	-9.092886	2.4399827	-3.9926343	-16.956728	-8.78682	1.8694632	-5.4194784	-12.195776	50.0	50.0	54999	-6.1649594	2.0088985	4.181464	-17.027142	-6.1648264	2.0073411	3.2968712	-16.884083	5.8069468	0.8405572	188.41417860984802	17.12856190854853
12	-8.701066	2.7040873	-3.738777	-14.699623	-8.880496	1.6864942	-6.254151	-11.687172	50.0	50.0	59999	-6.4567766	2.087061	3.950487	-16.662668	-6.456766	2.0851264	5.5248737	-16.626923	6.1043715	0.95947325	205.84380340576172	17.15365046262741
13	-8.133086	3.256144	-3.3728206	-21.702412	-8.202483	2.3872163	-5.174943	-13.332203	50.0	50.0	64999	-6.5251274	2.1509428	5.4263825	-17.122385	-6.5251913	2.147697	3.0713134	-17.227587	6.1696353	0.94935	223.67410254478455	17.205700360811672
14	-8.782945	2.9429686	-3.3953397	-18.557491	-7.452862	2.9236622	-2.2696278	-11.185979	50.0	50.0	69999	-6.515572	2.2087157	3.5036347	-17.026083	-6.5155764	2.2065809	3.0344472	-18.035894	6.1886225	0.93234134	241.2815396785736	17.23439586162567
15	-9.339585	3.6291058	-3.9130368	-21.713118	-8.837622	3.0059438	-3.0935078	-13.086348	50.0	50.0	74999	-6.504311	2.2762065	4.7920203	-18.634907	-6.504367	2.2740445	3.9685905	-18.258648	6.1904206	0.9211623	258.9191105365753	17.261274162928263
