Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageQ3Vals	StdQ3Vals	MaxQ3Vals	MinQ3Vals	LossPi	LossQ	Time	AVG Time Per Epoch
22	9311.734	1.3173354	9314.254	9310.4795	9314.322	0.44015145	9315.087	9313.512	1000.0	1000.0	109999	371.9637	113.99692	453.73764	-7.5456724	371.9638	113.994774	453.0591	-8.008479	371.964	113.99639	459.02127	-8.023671	-382.09265	1098.1558	640.766161441803	29.12573469768871
23	9314.461	0.8172177	9315.865	9313.475	9310.748	0.045076586	9310.835	9310.676	1000.0	1000.0	114999	380.39542	112.23037	455.25003	-5.048515	380.3954	112.2362	458.14746	-6.8133593	380.3948	112.23467	453.7426	-5.216745	-390.89703	1028.3654	670.8584501743317	29.167758796526037
24	9316.631	1.4487232	9319.02	9314.5	9315.482	0.12838547	9315.722	9315.217	1000.0	1000.0	119999	392.81137	111.79454	468.20435	-4.2	392.8104	111.79714	466.01395	-4.2176805	392.81137	111.79786	465.92288	-12.901755	-402.5148	841.2296	701.2006957530975	29.216695735851925
25	9315.615	1.1240655	9316.639	9313.588	9310.147	0.05898227	9310.242	9310.0625	1000.0	1000.0	124999	404.49023	112.80181	467.83798	1.2267363	404.49222	112.798065	467.6569	-4.1480155	404.4908	112.80201	467.74243	-3.2474287	-413.8725	845.4952	731.1122279167175	29.244489192962646
26	9316.117	0.61844003	9317.337	9315.6875	9310.412	0.16903871	9310.566	9310.075	1000.0	1000.0	129999	414.8472	112.550446	477.09924	-10.209131	414.8477	112.547844	479.14926	-10.80276	414.84818	112.54385	476.978	-7.279325	-424.41827	899.5232	761.0925645828247	29.27279101885282
27	9316.143	0.60871565	9316.662	9315.086	9309.222	0.14647688	9309.514	9308.995	1000.0	1000.0	134999	425.11716	112.41801	486.09778	-12.2883	425.11942	112.408966	485.65982	-7.9780574	425.1185	112.411575	484.66995	-15.23969	-434.54184	793.469	791.4579198360443	29.31325635203609
28	9316.242	0.6460371	9317.275	9315.598	9313.8955	0.21529073	9314.392	9313.528	1000.0	1000.0	139999	436.13956	113.30764	493.27625	-17.312151	436.14114	113.302216	493.2169	-17.825178	436.14035	113.30476	493.1726	-10.869559	-445.39758	705.2496	821.7361466884613	29.347719601222447
29	9317.128	0.7915314	9318.494	9316.019	9308.9	0.44840163	9309.805	9308.282	1000.0	1000.0	144999	446.7988	114.200775	502.4967	-7.2600694	446.80005	114.19416	502.63083	-7.988776	446.79837	114.20058	502.54694	-17.945915	-455.6723	692.26245	852.3137676715851	29.3901299937018
30	9315.455	0.8011694	9316.236	9314.015	9309.31	0.35757113	9309.762	9308.713	1000.0	1000.0	149999	457.2284	115.108505	517.06055	-7.8246436	457.22858	115.10702	514.0555	-15.822096	457.22812	115.110306	517.33923	-7.0568748	-466.2399	711.8828	882.5345482826233	29.417818339665732
31	9315.604	0.73739123	9316.58	9314.402	9313.055	0.2766538	9313.467	9312.484	1000.0	1000.0	154999	466.70215	114.79401	526.18805	-10.715614	466.70142	114.79469	525.56573	-5.9290657	466.70242	114.79336	525.29285	-8.998692	-475.65683	777.8513	912.5267705917358	29.436347507661388
32	6847.762	3902.127	9317.173	659.1523	8438.541	2602.2583	9306.528	631.7654	735.1429	906.8	159999	475.37616	115.87354	532.51843	-9.9963665	475.37677	115.869255	530.9254	-5.883985	475.37674	115.86804	531.48267	-14.091552	-484.0563	882.5716	942.4739360809326	29.45231056958437
33	9315.635	0.61903816	9316.063	9314.414	726.47064	327.3501	1376.2432	510.43076	1000.0	78.2	164999	484.06845	116.70904	540.7977	-7.5834117	484.0683	116.71171	540.04584	-9.086172	484.06848	116.71464	540.1584	-7.94289	-492.70972	946.2239	969.2335324287415	29.370713168924507
34	7875.6772	2932.8918	9316.46	1339.8942	2072.454	743.40155	3666.1055	1292.1224	845.5	222.8	169999	490.92816	117.0129	553.2731	-5.280638	490.92896	117.004974	549.6772	-0.63998985	490.92834	117.01286	549.50226	-5.3272285	-499.41577	1147.4846	996.4710440635681	29.30797194032108
35	1726.0366	2884.7532	9315.565	306.1344	449.1102	33.0772	491.69965	389.2003	185.46666	48.4	174999	497.05936	116.82905	569.70605	-15.590048	497.05975	116.83011	564.1441	-7.0503063	497.0598	116.83211	563.43195	-18.337084	-505.54346	1176.6708	1022.7590317726135	29.221686683382305
36	763.83264	1215.9463	9316.225	286.73218	403.70547	44.44865	491.78165	343.08032	82.16393	43.5	179999	498.6629	118.350204	581.88983	-11.467167	498.6623	118.36321	576.11707	-11.128271	498.66406	118.337296	565.21686	-18.563604	-506.93518	1850.86	1049.111155986786	29.141976608170403
37	461.4503	673.8445	7116.183	73.30126	376.83673	22.555664	418.3829	352.738	49.732674	40.6	184999	460.18567	115.11115	568.2724	-8.86082	460.18582	115.13146	567.0615	-7.343514	460.18387	115.136475	568.49915	-11.715201	-478.29047	10936.915	1075.6466689109802	29.071531643738616
38	2504.0537	3527.5857	9320.284	333.1733	9321.318	0.2342187	9321.646	9320.701	268.83334	1000.0	189999	426.3784	109.309326	540.69965	-19.976833	426.37503	109.35429	538.689	-33.537243	426.3723	109.35895	540.2437	-31.741388	-446.5801	9152.613	1106.0101928710938	29.10553144781213
39	8328.481	1976.0424	9318.1	4376.398	9317.194	0.06409405	9317.286	9317.063	894.0	1000.0	194999	421.7589	109.4986	526.3739	-30.457418	421.7587	109.5126	523.34375	-28.61367	421.761	109.49175	522.1233	-60.948174	-433.32263	3257.422	1136.275391817093	29.135266499641613
40	8538.868	1725.6527	9313.719	4680.196	9314.835	0.20053895	9315.249	9314.633	917.1667	1000.0	199999	413.4918	107.861176	506.859	-36.590508	413.4914	107.869995	507.57132	-19.16441	413.48993	107.864235	504.47845	-44.683468	-423.69638	2849.2595	1166.36088681221	29.15902221798897
41	6970.897	3347.7373	9306.927	1347.2888	9315.027	0.1803082	9315.307	9314.813	749.1667	1000.0	204999	394.72272	103.13719	489.415	-13.774998	394.72375	103.14339	490.1077	-9.870504	394.72092	103.1492	488.81146	-31.652512	-406.56134	4460.138	1196.1076538562775	29.173357457649416
42	4088.1445	3238.607	9309.75	574.8414	9316.843	0.5021047	9317.7295	9316.099	439.36365	1000.0	209999	369.66525	94.74914	473.14282	-14.199392	369.66434	94.761475	468.84082	-13.317271	369.65826	94.78903	469.02176	-20.207813	-384.41776	5967.951	1226.1421098709106	29.1938598099209
43	7459.281	3028.8958	9315.564	1395.4655	9320.51	0.2812251	9320.901	9319.926	801.0	1000.0	214999	345.71198	87.34787	447.0248	-8.518089	345.71558	87.344734	447.09085	-20.906553	345.7116	87.37213	445.79916	-34.857265	-362.2594	7311.773	1256.0845720767975	29.211269162422003
44	2168.574	2657.0527	9312.538	72.84176	8449.322	2618.146	9322.184	594.8845	233.0	906.4	219999	323.83185	80.756386	432.2418	-24.402538	323.83237	80.76929	427.87085	-30.97419	323.82922	80.80256	426.14264	-29.479256	-343.59357	7540.97	1285.9402322769165	29.22591440786015
45	3114.485	2991.4844	9317.341	63.57792	9321.771	0.66124445	9322.386	9320.097	334.47058	1000.0	224999	309.12225	75.49505	409.4361	-13.596542	309.12357	75.51007	407.3711	-16.363012	309.12228	75.52748	406.592	-23.02933	-328.4078	6603.0776	1315.9347801208496	29.242995156182182
46	2957.3271	2879.0913	9319.837	118.23728	4966.8154	4349.9297	9316.63	566.72363	317.5625	533.2	229999	296.8611	72.48271	391.28262	-10.57668	296.863	72.49963	390.4678	-23.61878	296.85907	72.50118	390.8333	-47.947617	-313.66016	5625.4214	1344.2755541801453	29.223381654075954
47	2540.6555	2683.7788	9313.974	182.33118	9331.142	0.6055382	9331.869	9329.762	272.8889	1000.0	234999	287.781	70.86488	382.80045	-12.367276	287.78146	70.869156	383.06134	-22.201773	287.7788	70.87989	379.6053	-44.596416	-304.97684	5621.046	1374.3129127025604	29.240700310849128
48	1784.3098	1743.2716	6538.9014	286.38416	6707.2764	4001.464	9327.319	530.03455	191.6923	719.2	239999	280.02002	67.77597	366.92972	-10.438049	280.01794	67.79558	379.45465	-16.102007	280.01492	67.80665	363.26575	-35.99411	-295.2385	4787.005	1403.2734127044678	29.234862804412842
49	1552.6517	1672.7843	7218.545	136.60066	9326.883	0.6359435	9327.32	9325.025	166.83333	1000.0	244999	279.38156	67.41965	370.40042	-12.468254	279.38406	67.422226	375.5466	-23.756649	279.38165	67.425545	362.8178	-58.163517	-293.5218	4148.6494	1433.1210758686066	29.247368934203166
50	1155.4034	812.90814	4245.7026	446.45782	592.3187	35.123974	642.5105	502.9041	124.12195	63.6	249999	279.16122	66.55691	359.51572	-16.542053	279.16013	66.57142	381.64075	-40.84785	279.15878	66.5586	364.59756	-48.82078	-293.32352	3958.8496	1460.0913903713226	29.201827850341797
51	2031.523	1951.1273	7898.6494	640.4668	5900.1743	4194.6543	9324.7	558.96216	218.21739	632.8	254999	274.5073	65.48593	391.58417	-15.934285	274.50876	65.48887	393.34592	-22.154451	274.5057	65.494514	385.48926	-31.338015	-287.9925	3873.5952	1488.9200234413147	29.19451030095418
52	3171.4802	2314.6897	9319.071	567.1261	9350.299	0.1946936	9350.769	9350.068	340.42856	1000.0	259999	266.81995	64.04512	376.01672	-12.80624	266.821	64.03733	415.56485	-14.775485	266.8192	64.035866	382.11026	-35.391876	-281.14462	4131.88	1519.1324498653412	29.214085611013267
53	3302.2202	2762.104	9317.631	548.4083	9313.795	0.15416795	9313.98	9313.462	354.5	1000.0	264999	262.00867	62.8218	366.14136	-9.923225	262.0058	62.83391	376.14362	-14.661991	262.01077	62.816025	365.41318	-31.941792	-277.7449	4112.1826	1549.511615037918	29.236068244250315
54	5865.673	3174.6277	9321.86	819.03784	4990.2295	4330.668	9320.988	596.40466	629.375	535.4	269999	266.0582	63.280533	375.12805	-12.554216	266.05777	63.277374	406.10397	-22.512722	266.0578	63.284485	374.80084	-56.827213	-280.17612	3487.1272	1577.8353519439697	29.219173219468857
55	3676.5425	3224.966	9322.421	118.06851	9350.708	0.38818377	9351.171	9349.691	394.6154	1000.0	274999	267.62222	63.4761	374.77243	-13.750718	267.62567	63.464172	413.04144	-11.266729	267.623	63.47555	381.34415	-27.50119	-281.48718	3771.6328	1607.9318475723267	29.23512454466386
56	6342.675	3019.911	9324.938	1005.71436	9332.258	1.2434403	9333.605	9329.731	680.5714	1000.0	279999	266.72015	63.3695	390.0856	-13.557635	266.71854	63.39087	384.6519	-18.525331	266.7176	63.388836	382.6898	-71.1552	-281.53616	3804.2769	1638.0961463451385	29.2517169373376
57	3348.4958	3103.0344	9325.346	697.5018	9314.41	0.5502551	9314.98	9313.577	359.2857	1000.0	284999	267.68335	63.25474	388.5408	-20.887064	267.68103	63.264343	381.21542	-13.761361	267.6864	63.260548	366.58176	-26.166048	-282.70554	3826.5315	1668.1707346439362	29.266153268646775
58	5904.881	2075.3948	9326.852	4192.221	9350.591	0.2290292	9350.856	9350.224	633.5	1000.0	289999	277.44348	63.952763	385.41098	-9.467658	277.44543	63.94997	377.6834	-12.058754	277.44815	63.942944	374.03894	-19.354315	-288.86523	2822.4849	1698.291869878769	29.280894345250623
59	6986.1685	3730.306	9336.117	333.89133	8437.684	2657.7942	9329.704	464.3082	748.8571	905.0	294999	296.75763	67.01802	396.6383	-44.26238	296.75818	67.00496	388.3621	-21.887985	296.7585	67.01053	388.3388	-26.140846	-303.32275	1066.4011	1728.3288056850433	29.293708599219887
60	7929.303	2776.968	9323.681	2375.371	5772.659	4334.7524	9316.641	333.63953	851.0	620.0	299999	315.11053	71.85317	391.7036	-53.05619	315.10873	71.84669	391.0953	-36.977818	315.11072	71.85044	381.56696	-24.904093	-320.5759	996.2992	1756.909114599228	29.281818612416586
61	7895.074	3210.7224	9344.612	715.73975	9359.154	1.1044886	9359.752	9355.903	846.1667	1000.0	304999	326.00446	75.98989	426.5201	-16.039017	326.00415	75.97131	436.87448	-58.153206	326.0064	75.98419	420.2135	-29.414894	-331.45953	1040.0955	1787.0545010566711	29.295975462335054
62	9344.995	0.97386014	9346.478	9343.581	9356.484	0.14209068	9356.742	9356.226	1000.0	1000.0	309999	333.6062	79.174385	425.21448	-21.856407	333.60568	79.16003	413.60257	-55.181553	333.60635	79.16928	418.87735	-14.474417	-340.43274	1430.0409	1817.1953370571136	29.309602237516835
63	9342.829	0.7561741	9343.856	9341.536	9354.831	0.34750178	9355.38	9354.213	1000.0	1000.0	314999	339.03	83.4516	425.8167	-39.10525	339.02957	83.47009	431.80298	-40.5729	339.03076	83.45094	425.82962	-45.522896	-348.46558	2180.443	1847.612063407898	29.32717564370897
64	9343.975	0.6357485	9344.6455	9343.111	9343.757	0.19090436	9344.064	9343.458	1000.0	1000.0	319999	347.82855	87.66943	438.9699	-53.914276	347.8274	87.68217	443.12585	-27.16056	347.8303	87.66044	440.44223	-31.27195	-357.7778	2322.4568	1877.97123670578	29.343300603330135
65	9340.107	3.0670788	9343.469	9336.302	9314.008	0.23671722	9314.318	9313.601	1000.0	1000.0	324999	355.44775	90.10149	453.1452	-51.72435	355.4504	90.09722	468.437	-37.30861	355.44876	90.08392	451.98392	-30.161575	-366.53073	2821.567	1908.1723847389221	29.356498256096472
66	8294.524	2305.3416	9327.663	3139.6262	9314.0205	0.25580198	9314.372	9313.504	889.5	1000.0	329999	361.48535	90.5769	456.21875	-20.949076	361.48755	90.558426	453.38663	-27.001343	361.48764	90.55035	455.7304	-39.702454	-373.73135	3146.4858	1938.3999648094177	29.369696469017953
67	9320.1455	0.83060664	9321.215	9319.33	9310.517	0.11654282	9310.622	9310.188	1000.0	1000.0	334999	366.8368	88.648415	473.21735	-76.2951	366.8395	88.649086	471.84155	-26.82565	366.83932	88.63699	469.13342	-54.007713	-378.67105	3010.5503	1968.7375013828278	29.384141843710374
68	9318.972	0.57754785	9319.863	9318.378	9311.827	0.5708694	9312.655	9311.295	1000.0	1000.0	339999	369.77954	87.576164	496.89813	-56.115643	369.78003	87.573326	472.4927	-36.044346	369.78363	87.55736	477.8159	-27.04823	-380.50275	2688.2805	1999.0129482746124	29.397249263875626
69	9316.678	1.3341184	9318.478	9314.883	9312.771	0.2657752	9313.253	9312.453	1000.0	1000.0	344999	368.8842	86.81136	479.96878	-37.578278	368.8822	86.81926	495.2932	-41.605434	368.8879	86.79797	497.46237	-27.898672	-378.8419	2798.8157	2029.1125175952911	29.407427818878837
70	9315.313	2.0924585	9318.246	9312.046	9319.151	0.16828555	9319.429	9318.8125	1000.0	1000.0	349999	365.62323	86.0025	498.74258	-76.02818	365.61893	86.01929	483.382	-33.065693	365.62042	85.99954	490.31747	-67.11154	-375.6045	2987.0757	2059.5125110149384	29.421607324055262
71	7788.9556	3409.2405	9316.042	165.66321	9311.398	0.23141544	9311.743	9311.042	836.3333	1000.0	354999	357.38824	84.099594	508.04587	-74.7146	357.38907	84.110916	502.9545	-35.04314	357.38782	84.105	505.1007	-123.948784	-368.34305	3712.2356	2089.246581554413	29.42600821441328
72	9312.097	1.3856598	9314.719	9310.703	9314.705	0.44366676	9315.354	9314.006	1000.0	1000.0	359999	348.59677	81.95485	493.88168	-104.54859	348.59866	81.94222	499.3201	-36.612804	348.59192	81.97417	488.5331	-93.91316	-362.96423	4637.22	2119.572219848633	29.438503083255554
73	9312.893	1.4822398	9314.827	9311.213	9315.137	0.24496755	9315.439	9314.584	1000.0	1000.0	364999	343.20993	79.64078	471.18182	-71.02644	343.21066	79.615135	464.88412	-39.870842	343.20633	79.66005	477.8643	-45.203846	-357.31863	4399.77	2149.8540670871735	29.45005573965099
74	9317.487	0.8290474	9318.864	9316.62	9318.47	0.44697532	9319.009	9317.726	1000.0	1000.0	369999	341.68164	78.23543	466.68042	-68.89183	341.68274	78.229065	458.30103	-58.110935	341.685	78.23528	460.8795	-45.93289	-353.92697	3446.486	2180.1779279708862	29.461863917273444
75	9318.0	1.6172427	9319.737	9315.07	9320.959	0.20591696	9321.412	9320.695	1000.0	1000.0	374999	343.64893	78.11669	475.1961	-66.53201	343.65085	78.11204	470.82553	-33.47837	343.65305	78.09991	473.76358	-49.395428	-354.7078	3034.85	2210.272611141205	29.470301507314048
76	9319.331	1.1197009	9320.41	9317.291	9322.986	0.22719617	9323.298	9322.592	1000.0	1000.0	379999	345.75803	78.65179	441.64655	-97.77285	345.7584	78.650475	443.54874	-33.513187	345.7583	78.63048	457.6471	-50.98884	-355.49875	2651.7417	2240.2287023067474	29.476693476501264
77	9321.14	3.1380427	9326.4795	9318.494	9331.057	0.119426444	9331.211	9330.841	1000.0	1000.0	384999	345.84857	78.78071	444.64966	-58.62306	345.8482	78.77148	446.95834	-39.933846	345.84848	78.7739	443.55948	-36.248104	-355.98978	2968.2644	2270.2387850284576	29.48362061265227
78	9320.781	1.721031	9323.571	9318.481	9325.609	0.26498407	9325.89	9324.926	1000.0	1000.0	389999	343.36453	80.83668	464.46472	-70.38939	343.3673	80.836494	430.84766	-38.83395	343.36728	80.81804	433.5297	-58.77067	-354.97018	3431.4587	2300.4477422237396	29.492919793495766
79	9320.868	0.97151756	9322.583	9319.644	9324.986	0.072887816	9325.097	9324.83	1000.0	1000.0	394999	343.06558	79.95658	460.45288	-71.19753	343.06787	79.93901	437.0084	-29.990662	343.0661	79.93632	439.77136	-27.901646	-355.36896	3612.0469	2330.655790567398	29.50197205966032
80	9319.873	1.0128129	9321.209	9318.401	9323.482	7.0444536	9327.278	9309.35	1000.0	1000.0	399999	347.32962	79.97104	444.623	-52.843487	347.32782	79.97681	449.52945	-39.569023	347.3314	79.949165	447.70404	-46.662006	-358.79962	2944.1548	2361.2416026592255	29.515520057082178
81	9318.997	2.621775	9321.11	9314.212	9315.87	0.15326837	9316.091	9315.568	1000.0	1000.0	404999	351.23016	80.231155	443.32962	-108.49728	351.22815	80.22069	445.75522	-42.544025	351.23102	80.20106	448.42374	-61.980785	-363.01035	3147.4993	2391.547396659851	29.525276522577546
82	9317.963	1.9270875	9319.795	9314.267	9315.747	0.61188096	9316.783	9314.669	1000.0	1000.0	409999	354.56348	79.39613	473.86093	-58.45938	354.5663	79.39339	445.1015	-38.81484	354.56723	79.36901	482.18524	-66.08326	-366.5817	3535.2473	2421.3457746505737	29.528607028286633
83	9068.932	497.00055	9319.756	8074.933	9321.716	0.20898186	9322.238	9321.41	973.4	1000.0	414999	355.24057	78.19283	478.9689	-94.35874	355.241	78.17281	449.49026	-54.999084	355.2376	78.17657	448.10394	-101.32992	-366.4988	3306.4304	2451.385639667511	29.534766765962164
84	9313.186	0.9954969	9315.024	9312.246	9310.207	0.1466607	9310.546	9310.022	1000.0	1000.0	419999	353.46613	77.29267	458.17877	-118.041695	353.46683	77.28625	440.59924	-51.70614	353.46643	77.28408	447.7113	-75.007866	-364.51184	3598.413	2481.7207663059235	29.54429485968181
85	8441.467	1951.92	9314.681	4076.8403	9316.65	0.07699748	9316.755	9316.462	906.3333	1000.0	424999	349.4381	74.47375	459.73047	-140.56114	349.4336	74.495255	436.17508	-41.613827	349.43927	74.462875	447.59265	-75.89765	-358.56894	2891.134	2511.84126996994	29.551073789596558
86	9314.791	2.481189	9319.6045	9312.837	9313.048	0.1022592	9313.181	9312.796	1000.0	1000.0	429999	348.18594	72.91992	463.71436	-60.791748	348.1869	72.909225	450.16132	-37.56915	348.18695	72.89009	451.34982	-99.19565	-357.0254	2682.005	2542.3048079013824	29.561683837757553
87	9313.658	0.7372732	9314.83	9312.563	9319.924	2.7836368	9322.023	9315.629	1000.0	1000.0	434999	344.86978	71.2077	472.53137	-52.815388	344.87045	71.223526	457.44174	-47.848175	344.87494	71.17673	454.30362	-48.247322	-355.3872	3277.214	2572.3295238018036	29.56700603989349
88	8695.067	1245.3384	9319.539	6204.392	9322.278	0.4723972	9323.182	9321.474	933.2	1000.0	439999	340.88028	70.01648	462.13382	-123.445915	340.8801	70.00316	490.4871	-48.930393	340.8795	69.98557	450.6754	-55.468327	-353.00436	3719.618	2602.3495852947235	29.57215440273285
89	9312.877	3.2543745	9316.043	9307.981	9318.364	0.065722	9318.466	9318.29	1000.0	1000.0	444999	342.65466	68.54478	447.70236	-76.83694	342.6567	68.51597	443.09595	-39.37927	342.65533	68.52867	438.00497	-53.83644	-352.6324	2944.7922	2632.656536102295	29.580410539434197
90	8363.61	2121.7666	9314.594	3619.1963	9320.009	0.9830634	9322.356	9318.765	898.1667	1000.0	449999	340.40353	66.55603	450.127	-78.22625	340.40366	66.5367	432.5652	-51.94476	340.3992	66.59781	418.7414	-88.37101	-349.0599	2549.209	2662.8274409770966	29.58697159025404
91	4554.818	3877.244	9315.082	746.05414	9337.435	17.831465	9352.373	9315.002	489.0	1000.0	454999	342.97412	66.6988	423.19052	-146.28706	342.97476	66.67622	432.33914	-60.140526	342.97424	66.705025	421.93317	-56.180557	-349.25006	1571.1537	2693.2349734306335	29.595988739977827
