Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	1.7625833	6.0924945	31.141685	-12.119613	858.0456	395.34662	1057.8398	63.77297	20.387754	813.0	4999	23.452032	19.347637	95.28047	-33.092598	-28.116394	4.0083246	19.29626703262329	19.29626965522766
2	1.7817148	5.3140774	27.461218	-11.592596	860.1115	18.310837	903.256	833.45245	20.22672	1000.0	9999	209.67174	132.01459	685.7616	-218.5725	-238.10667	292.03265	43.05399513244629	21.52699875831604
3	-1.0116876	42.862247	421.50183	-75.65872	5.1063337	3.2245684	10.03238	-0.54703563	34.157536	45.0	14999	641.12695	212.81816	1232.7332	-901.5967	-695.3889	2048.9905	63.82577848434448	21.27526021003723
4	3.0209649	69.972786	373.63263	-56.00283	-34.264214	122.91946	294.48422	-139.73375	82.85	223.1	19999	990.12897	303.48807	1861.4314	-1484.4445	-1056.247	3777.3376	85.35232973098755	21.338082909584045
5	9.947633	94.56769	170.95554	-224.56433	59.57838	55.747932	186.48163	10.569523	116.81396	92.1	24999	1327.9781	381.21057	2492.1628	-653.8665	-1401.1322	5753.6245	106.46698474884033	21.293397378921508
6	37.983658	81.95225	310.24207	-19.29106	-10.742893	1.9087601	-8.314997	-14.552745	73.76471	53.1	29999	1594.2482	416.3766	2774.9595	-1672.6733	-1666.027	8712.0625	127.37868547439575	21.22978127002716
7	37.97996	107.60202	398.6744	-90.59575	172.63211	155.59496	439.1481	-80.21585	138.05556	268.8	34999	1746.8243	491.64694	3613.0515	-1018.2313	-1820.7018	10709.945	149.1345853805542	21.304941041128977
8	153.46628	104.91743	410.8899	-80.185265	91.82628	96.42104	243.81134	8.8744955	146.26471	66.0	39999	1971.2133	548.45245	3562.0173	-998.83984	-2048.2156	12421.082	170.12212586402893	21.265265971422195
9	53.85553	126.55728	424.60178	-87.77383	61.969276	120.47597	291.0704	-64.17997	147.33333	151.8	44999	2126.5483	568.9484	3342.9668	-1036.9595	-2202.0388	13186.019	191.3705756664276	21.263397534688313
10	37.427208	110.34583	335.1762	-270.0769	-15.2415695	1.6928343	-13.131266	-18.615496	140.48648	30.9	49999	2208.9797	598.7114	3394.395	-944.55994	-2280.099	12636.949	212.19390606880188	21.219390797615052
11	-27.447466	50.55163	43.361923	-281.4348	67.0034	170.78853	479.7109	-95.89001	86.08929	178.6	54999	2191.3945	638.3398	3324.522	-1348.6133	-2257.87	12491.52	233.55327796936035	21.232116374102507
12	141.03943	185.89944	668.11176	-126.742615	219.59253	144.10634	500.04953	-8.662231	239.2381	271.5	59999	2139.4004	659.11084	3249.6448	-2045.74	-2201.9292	10927.079	255.23985242843628	21.269987841447193
13	184.54008	102.71308	359.67206	-8.597612	198.09921	43.99518	279.97394	140.41762	177.6207	107.8	64999	2071.8289	646.94403	3217.618	-1208.8562	-2127.7458	9364.368	276.38029766082764	21.260023043705868
14	74.90574	131.35016	477.44083	-175.52885	121.619644	142.98312	470.66547	-63.705624	191.0	317.1	69999	1946.2535	632.7152	2966.391	-1889.1151	-1996.1012	7801.837	298.50611877441406	21.321865762983048
15	127.32793	154.82306	354.86734	-86.20701	69.30114	100.744415	238.48181	-79.8586	299.2353	178.1	74999	1815.286	592.7708	2787.9434	-1254.8358	-1859.5176	6604.853	319.8121757507324	21.32081184387207
16	92.53892	117.53063	467.6198	-3.8738472	156.50441	137.21028	482.72903	28.76453	145.24243	188.9	79999	1671.7515	548.9037	2563.5227	-1390.3425	-1710.3464	5420.096	341.3599286079407	21.334995672106743
17	118.9403	183.0882	720.8341	-79.91231	20.623917	26.202894	68.62599	0.8251614	193.92592	33.0	84999	1536.9186	508.96616	2308.628	-995.2645	-1572.1425	4594.0586	362.0526442527771	21.297214465982773
18	206.12901	233.85103	974.14453	-165.39435	202.36664	289.15442	981.1362	-87.74856	205.375	329.3	89999	1412.8104	473.4864	2141.4158	-1343.5258	-1444.0728	3982.1577	383.91259598731995	21.32847770055135
19	217.1766	264.38666	1119.3376	-2.3234663	208.27727	193.69275	707.46515	-35.94991	244.73685	280.3	94999	1303.8419	424.80344	1925.8135	-1947.6918	-1331.7769	3193.038	405.8839364051819	21.362312542764766
20	240.27654	287.7349	1076.1978	-67.06439	79.23716	80.7319	310.8977	16.349537	251.61905	85.6	99999	1200.0103	382.37784	1747.3524	-990.42896	-1224.8301	2671.6252	426.93925619125366	21.346962904930116
21	90.45353	99.42546	433.76984	-55.64311	175.19077	141.8004	509.6502	-9.297341	192.51852	302.2	104999	1093.4701	350.69467	1578.6228	-904.9357	-1115.0742	2136.435	449.0086603164673	21.38136486780076
22	252.04652	227.6379	857.3668	8.425775	301.9467	257.1123	863.46643	30.847208	280.6111	306.5	109999	985.29987	322.58926	1430.7833	-679.5718	-1003.7508	1766.864	471.07282400131226	21.412401188503612
23	127.11346	96.82502	296.1401	-88.77172	95.31523	104.044426	286.267	-74.03753	192.34616	176.7	114999	884.0692	293.6587	1281.045	-1177.9929	-900.2801	1447.1469	492.63880705833435	21.41907865068187
24	65.96296	99.62272	348.53897	-69.78739	219.95627	249.45409	800.2563	-89.71561	134.27026	347.5	119999	795.8599	267.05136	1174.3768	-616.08936	-810.1988	1254.1168	514.646833896637	21.443618188301723
25	212.58215	251.48857	996.0703	-19.037868	203.61702	155.58292	639.4668	86.49112	242.15	189.1	124999	713.05884	241.76556	1042.6786	-787.54425	-725.77466	1006.4238	536.0208985805511	21.44083601951599
26	288.4424	335.15796	1209.1919	14.983328	414.51416	563.87146	1895.0096	48.134335	252.70589	367.0	129999	641.5011	215.84743	941.087	-609.3776	-652.5648	788.9746	558.3705604076385	21.475790858268738
27	326.01083	282.633	978.7489	-21.220518	219.20786	231.2976	853.883	23.348427	346.35294	192.7	134999	582.3634	193.82744	881.34766	-601.8754	-592.3096	662.6201	579.8838212490082	21.47717864425094
28	161.55638	266.12512	956.8388	-62.533142	395.41254	341.00824	878.4724	-50.974087	198.54546	514.2	139999	538.82153	178.2498	868.1159	-472.8475	-548.3995	590.33374	602.989767074585	21.535348900726863
29	200.88467	211.10384	847.1524	-0.28027597	148.29419	121.6998	358.36417	-27.657305	235.0	205.3	144999	503.04294	165.6552	823.0959	-550.59326	-511.72614	504.42514	624.5864651203156	21.53746437204295
30	157.83249	154.8967	496.75842	-50.5834	127.64729	79.28123	320.63434	73.4548	222.95454	102.2	149999	467.29398	151.54898	785.31085	-370.15558	-475.14584	426.0643	645.9153425693512	21.53051150639852
31	193.09506	178.25427	499.9356	-37.305588	84.56591	114.85907	305.2384	-55.22883	385.3846	182.0	154999	431.88776	138.15771	687.2381	-355.81165	-438.9713	353.7484	667.4528307914734	21.53073653867168
32	177.70174	233.74889	822.7144	-90.18099	284.10178	223.81831	610.109	-14.704304	349.07144	393.8	159999	400.67484	125.203835	599.9084	-390.1963	-407.0569	294.06244	689.7713048458099	21.555353328585625
