Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	19.59863	22.576963	215.91055	4.4959774	39.163643	1.0413688	40.39898	37.02845	22.372198	22.3	4999	4.410531	3.089137	27.603525	-3.9269526	4.410388	3.0880797	27.143147	-4.209604	-5.255227	0.2612284	16.821759462356567	16.821762084960938
2	20.48509	21.603577	154.91873	4.5697603	38.97359	0.6128168	40.179916	38.409462	23.85238	22.2	9999	17.136702	8.272445	71.49851	-40.714417	17.13618	8.273725	71.673706	-37.41651	-20.05403	3.5450046	37.622039556503296	18.811021089553833
3	39.26171	0.99462575	41.837452	36.92526	38.976097	1.0500029	40.55451	37.042397	22.399103	22.2	14999	38.172287	14.242072	109.17988	-64.73349	38.172592	14.23441	109.38038	-61.99557	-42.01953	12.5226145	60.02814769744873	20.0093834400177
4	48.175846	56.379894	628.104	9.659629	965.9954	4.775806	969.0068	952.7914	34.24286	997.6	19999	44.413677	18.975395	109.91363	-69.65382	44.41557	18.966461	110.85818	-71.232574	-47.091267	8.042375	86.5577826499939	21.639446318149567
5	851.225	258.9143	987.7639	333.54462	620.7178	464.80484	1002.55676	49.89678	873.2	620.2	24999	54.002846	16.022285	99.88543	-59.245518	54.003513	15.996969	99.27832	-53.64695	-58.931812	25.32663	111.60753083229065	22.321506595611574
6	428.93848	241.40341	1013.60046	172.45224	321.0682	4.095315	328.65652	314.3533	322.27777	162.9	29999	66.34444	14.454744	142.2181	-84.42618	66.34654	14.422294	140.97577	-71.17819	-71.567116	34.586155	134.57500171661377	22.42916735013326
7	160.12103	134.66937	335.38736	16.82808	257.83295	4.2641926	266.07874	253.78409	75.969696	113.5	34999	80.35769	19.964352	162.98662	-84.706825	80.362206	19.93726	163.1149	-66.43939	-86.40999	40.112526	157.31587076187134	22.47369612966265
8	275.02362	61.870956	319.74597	16.008812	294.60748	2.0208218	297.06372	291.20715	124.875	129.4	39999	92.03866	24.23949	185.41939	-78.53084	92.04343	24.219995	184.49684	-81.01966	-97.973656	43.471195	179.96551513671875	22.4956896007061
9	256.0911	116.954445	342.45926	9.531596	255.93738	1.4127502	257.7695	253.5221	113.65909	116.3	44999	103.47492	28.783451	189.22974	-112.108795	103.480225	28.758307	194.92879	-96.658615	-110.0294	43.77275	202.9388198852539	22.548758029937744
10	316.67426	24.37852	336.97836	221.68361	319.48514	0.94501615	320.86255	318.02484	139.72223	141.6	49999	117.27384	33.203526	204.18427	-134.88303	117.27897	33.188377	214.38138	-111.1248	-124.174576	49.03862	225.65585207939148	22.56558539867401
