Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	54.838707	16.229015	120.02672	26.89115	149.1672	35.188656	195.20872	91.891	6.036276	16.1	4999	23.877613	13.561304	61.094563	0.047039837	23.87397	13.566266	60.600483	-0.06434477	-25.549158	2.793284	13.613228797912598	13.61323094367981
2	55.26349	18.344004	194.25037	26.81467	452.67667	196.00813	859.1267	222.31512	6.0838394	48.6	9999	47.906628	33.09094	131.48454	3.6334145	47.90668	33.090603	131.06367	3.5635228	-57.89116	6.0961146	30.69701075553894	15.348506450653076
3	484.48074	300.6449	1717.9075	166.00577	1209.8054	1286.7256	4675.9624	297.39133	52.041668	129.9	14999	78.76995	61.476776	195.39352	1.2233081	78.76765	61.479465	197.03851	0.3118	-95.522224	29.081438	48.994030475616455	16.33134428660075
4	1142.9246	870.1151	4742.8413	278.7435	9317.22	0.468564	9318.44	9316.64	122.53846	1000.0	19999	119.17108	86.03832	257.97284	3.1013496	119.169975	86.04222	257.50467	3.503099	-136.98611	84.72684	69.6563708782196	17.414093255996704
5	9328.729	4.072189	9334.59	9322.415	9314.384	3.4885728	9319.29	9311.109	1000.0	1000.0	24999	159.88182	105.95769	306.25217	3.961956	159.8813	105.96111	305.4106	2.935401	-178.84807	196.79283	90.37956714630127	18.075913763046266
6	7834.006	3325.4426	9322.628	398.09	9310.487	0.37142757	9311.318	9310.207	840.5	1000.0	29999	200.8966	121.62753	339.8479	4.0719924	200.89362	121.63367	341.75922	3.8598678	-219.99614	335.41626	110.86090922355652	18.476818561553955
7	9319.166	1.0507076	9320.907	9317.808	9310.045	0.039849255	9310.088	9309.976	1000.0	1000.0	34999	237.944	131.57347	373.43216	5.1899605	237.94324	131.57124	378.28986	2.893779	-256.92844	456.9721	131.3607771396637	18.76582564626421
8	9318.309	0.61948955	9319.205	9317.438	9309.508	0.02742385	9309.562	9309.462	1000.0	1000.0	39999	269.02875	137.9358	398.58014	4.6053905	269.02814	137.93262	401.9509	0.015822798	-287.896	635.1178	152.13064980506897	19.016331493854523
9	9317.552	0.8874902	9318.9795	9316.233	9310.588	0.07149745	9310.747	9310.51	1000.0	1000.0	44999	296.88763	142.48311	418.9947	3.3790412	296.88715	142.48315	421.85028	-2.540412	-314.5961	694.7513	172.87143850326538	19.20793784989251
10	9317.707	0.687268	9318.448	9316.88	9312.181	0.48777512	9312.741	9311.075	1000.0	1000.0	49999	322.924	145.702	439.13577	4.1913886	322.92307	145.70407	441.30417	1.1255388	-340.24353	718.5814	193.43625926971436	19.343626165390013
