Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-51.608765	87.043205	67.98891	-342.02444	-318.81445	790.34424	-18.543219	-2687.81	177.125	122.4	4999	13.72315	13.501009	75.74682	-6.6539373	-16.57572	1.4454813	22.31598997116089	22.315993070602417
2	-50.37446	86.68557	6.460113	-320.696	-2998.052	3.8051522	-2989.1257	-3002.9492	164.34375	1000.0	9999	234.09547	166.54381	772.56995	-264.52127	-262.18497	131.43672	56.44401931762695	28.222010731697083
3	-743.6301	984.0669	-54.274334	-2682.971	-1068.7913	1229.7397	-62.188034	-2930.361	303.3889	370.0	14999	953.77246	159.43033	1258.9036	-471.17996	-989.2212	924.6884	87.7881338596344	29.262712319691975
4	-245.83069	596.179	-24.674236	-2711.1274	-428.78558	834.9229	-21.6374	-2912.399	91.13043	144.7	19999	1102.1754	91.66907	1304.5865	-994.16565	-1117.7935	1251.3503	117.00303602218628	29.250759541988373
5	-321.0625	716.2396	-16.439356	-2687.5671	-399.43732	837.0955	-16.793615	-2897.4111	125.565216	135.3	24999	1012.3622	97.793915	1201.1027	-1118.8599	-1025.596	1261.7325	146.06671905517578	29.21334433555603
6	-235.15036	578.32574	-12.249214	-2633.4116	-367.0728	781.75574	-20.819286	-2701.0793	92.90741	138.7	29999	912.1	96.540764	1127.8882	-482.65558	-923.7854	1045.2345	174.86893796920776	29.1448233127594
7	-627.12976	788.39923	-26.626305	-2297.6482	-312.1091	652.26733	-28.710094	-2264.604	352.53845	148.7	34999	823.7343	88.04287	985.798	-637.19135	-835.7419	769.2686	204.36142683029175	29.194489887782506
8	-409.18918	716.7141	-16.563702	-2071.8086	-319.69916	677.3966	-23.120457	-2341.6526	213.375	145.5	39999	743.7302	75.9103	898.33295	-576.2289	-753.292	453.0793	233.00533366203308	29.12566700577736
9	-348.76962	664.6826	-21.479025	-2109.9863	-591.396	943.5021	246.4672	-2070.0093	187.46428	511.5	44999	634.0353	66.34038	794.8831	-619.70715	-641.14124	383.09244	265.1539385318756	29.461549096637302
10	-511.55997	801.11237	-19.133839	-2170.683	-288.92487	709.64264	-15.840877	-2415.2798	273.35294	129.3	49999	524.2593	54.830013	651.0952	-435.0896	-529.8132	236.87366	293.679075717926	29.3679078578949
11	-381.9842	630.9191	3.6958776	-1809.5496	-428.2067	857.0737	255.69507	-1839.5454	257.09525	919.1	54999	422.94604	46.18012	552.8424	-390.4341	-427.3051	147.86314	329.4022972583771	29.94566362554377
12	-181.8106	382.99786	98.88424	-1341.2128	720.04675	457.5567	967.6629	-369.7417	379.54544	903.4	59999	331.70728	38.37152	453.2202	-369.64124	-335.1431	95.93395	364.56237745285034	30.380198299884796
13	245.6447	342.25424	862.6873	-307.8005	761.9616	45.344963	851.0042	704.5437	764.7143	1000.0	64999	261.75836	30.619942	362.3004	-282.7505	-264.97906	59.334076	400.6473903656006	30.819030321561375
14	286.73575	207.0358	474.6197	-86.63772	510.80182	374.72552	850.1645	-146.43181	914.8333	801.9	69999	216.18954	27.758602	310.1478	-220.86473	-219.41432	38.15664	435.3972361087799	31.09980276652745
15	188.3845	161.83914	406.42834	9.280682	442.78076	257.7034	687.8579	-162.63672	1000.0	1000.0	74999	187.87671	28.659878	281.18234	-160.41833	-191.0122	32.218636	471.0421302318573	31.40280882517497
16	192.15106	136.28069	398.3764	33.60801	-574.3266	252.22824	-39.034267	-759.60474	824.0	1000.0	79999	167.6299	30.355175	255.21959	-142.51804	-170.67975	26.15443	506.92649102211	31.682905912399292
17	228.60104	159.9037	515.13043	58.243355	114.57634	158.57812	507.56104	-14.786223	784.7143	634.1	84999	153.84657	32.698887	244.8215	-190.76263	-156.76476	21.760788	539.5256912708282	31.736805509118472
18	108.97486	306.7717	510.82553	-496.61276	753.78	7.940784	772.02985	738.15894	851.5	1000.0	89999	142.39221	33.44127	229.11812	-121.3292	-145.19386	17.84009	575.9000985622406	31.994450052579243
19	269.4421	227.86958	560.4105	-17.624788	408.74493	230.19624	632.32874	9.432298	633.25	731.2	94999	134.9029	33.934074	215.20593	-96.96167	-137.6034	15.480428	609.1607820987701	32.06109402054235
20	267.8608	230.64258	617.8333	-7.6355305	735.20325	98.41856	875.0813	527.75055	864.3333	1000.0	99999	129.62831	33.719112	203.21481	-134.63501	-132.19458	13.567356	644.8971812725067	32.244859194755556
21	582.32605	34.019386	603.3986	514.62836	142.46309	31.600405	166.70532	54.448334	1000.0	1000.0	104999	124.44965	32.20337	192.23767	-111.334946	-126.88939	11.402704	680.3261454105377	32.396483228320164
22	604.2488	90.582504	683.3776	433.52032	628.308	112.377106	819.3955	511.84055	1000.0	1000.0	109999	121.16142	30.156675	178.69772	-126.37393	-123.48498	9.535672	715.9203469753265	32.541834115982056
23	576.289	58.451164	679.4172	508.55173	649.6964	46.58651	758.8592	566.71936	1000.0	1000.0	114999	118.16018	27.031006	177.0553	-82.34814	-120.400185	8.749537	752.2775688171387	32.70772068396859
