Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	Time Steps	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	AVG Time Per Epoch
0	-136.80406	183.74785	5.719249	-581.48755	241.7	-0.0070983106	0.14897364	0.4332238	-0.60273963	5000	-2.28405e-08	1979.975	-0.07872924	-1431.9689	0.91894025	0.022394793	0.3488	79.0	6.155999183654785	6.156001091003418
1	-118.64269	153.55498	0.37995788	-534.19867	216.47826	-28.227053	0.16441174	-25.430935	-28.3266	10000	-2.0563602e-09	550.2189	-0.08276085	-161.4444	0.90456706	0.02634766	0.3772	79.0	12.237988710403442	6.118995308876038
2	-89.852425	136.17879	11.578499	-472.64758	196.16	-37.989223	3.4336064	36.10083	-38.58958	15000	-9.524822e-09	286.51752	-0.08145499	-23.911255	0.8882792	0.031075684	0.3532	79.0	18.833739280700684	6.277913729349772
3	-138.88387	148.60329	0.34027994	-511.58588	277.72223	-36.019638	5.067209	35.29876	-37.431534	20000	6.636977e-09	277.76367	-0.08229273	-33.902466	0.87607527	0.023449745	0.384	79.0	24.769623041152954	6.1924062967300415
4	-64.09755	103.54288	7.2959356	-516.9513	140.97144	-38.86093	4.997634	36.7313	-40.372242	25000	-1.6093255e-09	452.6731	-0.09427922	-147.95612	0.8648499	0.03764108	0.4206	79.0	30.934998750686646	6.187000131607055
5	-60.543514	107.55164	23.095083	-451.1271	170.17241	-28.02282	8.059793	10.30581	-37.024616	30000	5.194545e-09	382.28244	-0.09018028	-97.38446	0.8549237	0.032787923	0.4152	79.0	36.94224786758423	6.157041668891907
6	-50.213173	83.47479	8.907158	-333.9449	187.03847	-24.310465	12.149432	21.72983	-39.997143	35000	1.1742115e-09	291.57764	-0.09206166	-89.6749	0.84395456	0.031222422	0.4164	79.0	43.08090782165527	6.154415709631784
7	-85.59953	140.0124	48.184338	-404.37964	232.05556	-24.893803	8.922757	23.812082	-37.530113	40000	7.2568653e-09	224.91933	-0.08935789	-83.06508	0.8336215	0.032297313	0.4364	79.0	49.211626291275024	6.1514535546302795
8	-47.970215	79.9286	11.414417	-336.4247	150.67741	-24.641825	11.248411	28.815706	-38.185078	45000	2.7563424e-08	211.15158	-0.099898614	-60.86006	0.8196631	0.024598481	0.4496	79.0	54.86845946311951	6.096495734320746
9	-77.08739	106.1236	9.002903	-359.04892	244.27777	-25.352747	10.904895	22.651728	-37.553265	50000	1.5854836e-08	146.43378	-0.093730554	-49.585938	0.8090961	0.026931092	0.4318	79.0	61.071861743927	6.107186436653137
10	-78.80016	98.75438	16.278732	-307.88168	257.3125	-27.0101	7.0688963	10.565406	-35.924713	55000	2.7239322e-09	132.40009	-0.094412215	-60.152344	0.79766583	0.03412987	0.4622	79.0	67.03498959541321	6.094090223312378
11	-56.155403	85.652	7.981473	-304.16635	233.52632	-24.715515	7.308189	10.14266	-34.29609	60000	-6.364286e-09	130.52045	-0.095552154	-43.38334	0.780378	0.02972555	0.4684	79.0	73.25834083557129	6.104861895243327
12	-70.033844	110.59837	7.9258103	-303.85233	256.4737	-22.495556	6.5145206	12.666945	-30.378874	65000	3.749132e-09	128.51059	-0.10034774	-38.203766	0.7693471	0.031067837	0.4858	79.0	79.20259022712708	6.092507105607253
13	-48.064877	87.40531	27.022223	-269.51337	257.58823	-21.910208	7.000568	13.3151045	-31.008696	70000	1.35123726e-08	139.92308	-0.09706025	-64.77656	0.753506	0.03405842	0.4694	79.0	85.13984775543213	6.08141781602587
14	-27.224215	53.624958	46.228657	-174.13368	217.5	-16.106207	7.7038083	13.577618	-29.280682	75000	1.4305115e-09	178.52274	-0.105051585	-71.14445	0.73998725	0.03169278	0.4926	79.0	91.18954706192017	6.079303280512492
15	-19.057394	45.24178	52.98622	-171.13527	177.03572	-10.410944	6.759496	14.397169	-23.795685	80000	-7.0095063e-09	165.8932	-0.1066982	-57.981514	0.7259841	0.03595801	0.5046	79.0	97.27215218544006	6.079509615898132
16	-18.825743	41.350376	56.26911	-207.30997	139.51515	-8.728635	6.949364	11.853421	-23.767675	85000	1.1020899e-08	179.61467	-0.10947149	-63.47303	0.71363896	0.027761996	0.5064	79.0	103.18695449829102	6.069820965037627
17	-12.328471	36.552036	35.234203	-117.95257	201.125	-9.924765	6.359506	15.348331	-21.34603	90000	8.046627e-09	102.95605	-0.107930586	-45.303127	0.7029567	0.03451572	0.4996	79.0	109.22780179977417	6.068211330307855
18	-7.723896	28.77066	77.012886	-62.995426	173.58333	-6.3989344	6.331738	15.002659	-19.117563	95000	6.8146737e-09	132.25246	-0.108145036	-58.90824	0.6876068	0.03650806	0.5126	79.0	115.23187947273254	6.064835874657882
19	-10.532861	17.455944	28.023546	-37.863583	244.35	-4.068761	5.705702	18.788822	-18.854912	100000	-8.887053e-09	96.53628	-0.11018547	-34.736885	0.66992784	0.026399292	0.5206	79.0	121.39583277702332	6.069791734218597
20	0.58005285	18.829287	49.361565	-40.25091	270.0625	-3.4576497	3.5025446	14.571629	-16.859013	105000	1.0728836e-09	95.323555	-0.10673152	-45.0867	0.6548135	0.039385784	0.5134	79.0	127.48877549171448	6.0708941505068825
21	2.3126202	35.493256	143.80157	-83.84692	174.07143	2.0306938	4.3800616	20.813927	-11.438147	110000	3.3274292e-09	224.29352	-0.109874636	-67.67586	0.64076585	0.03048391	0.525	79.0	133.5968086719513	6.072582299059087
22	6.4576797	32.28016	75.84706	-65.48066	217.57895	0.875614	4.9443645	23.369436	-22.702568	115000	1.7574429e-08	118.76279	-0.106022574	-44.51036	0.6309328	0.03447136	0.5128	79.0	139.83546924591064	6.079803093619969
23	5.688487	29.007696	86.09618	-55.428226	197.92	1.1397744	5.0175185	24.58227	-24.926577	120000	-1.4945865e-08	155.45067	-0.11174975	-57.608437	0.61909914	0.028899051	0.5408	79.0	145.88434648513794	6.078514516353607
24	7.055605	35.815636	104.11366	-73.60464	214.82608	1.7950699	4.190755	21.511972	-25.903036	125000	1.681447e-08	140.01419	-0.10786231	-53.75344	0.60612607	0.024116816	0.5404	79.0	151.88943076133728	6.075577325820923
25	43.844048	59.399864	207.20801	-19.212715	307.66666	4.46767	4.5775447	18.860077	-16.38402	130000	1.1727214e-09	289.1749	-0.10640139	-130.02837	0.58945477	0.0456195	0.525	79.0	157.93019485473633	6.074238337003267
26	20.18146	41.46246	120.79343	-40.51972	169.96428	12.231603	6.6009665	31.571901	-14.61107	135000	-2.5713444e-08	208.8436	-0.11234101	-83.83791	0.5788019	0.026904395	0.5142	79.0	163.744384765625	6.064606913813838
