Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	AVG Time Per Epoch
1	-64.54887	108.43417	44.811104	-355.91544	731.02936	43.948357	795.9928	636.9831	191.34616	1000.0	4999	-0.27426142	1.9876287	13.69871	-15.572285	-0.27408594	1.9862713	13.670465	-14.020798	-0.69197965	0.27095625	20.38189196586609	20.381894826889038
2	-34.71604	59.211617	11.628985	-368.9225	-554.52576	518.41565	-24.887012	-1404.5234	99.454544	540.4	9999	3.9244752	4.4863048	32.68871	-15.839134	3.9248254	4.487057	31.964285	-15.535951	-6.605604	1.6372725	41.39358448982239	20.69679343700409
3	-29.530066	288.50037	413.38574	-577.9936	447.4782	231.29634	636.2699	-10.02212	562.0	821.8	14999	9.465188	5.4764886	42.540195	-22.017143	9.465845	5.480657	43.69339	-20.95671	-12.122525	3.2704608	65.05164313316345	21.683881680170696
4	73.67301	143.08862	439.7039	-59.506687	235.94156	275.85962	800.52356	14.977137	523.6667	463.9	19999	10.558516	5.58391	44.825718	-21.811886	10.558442	5.5877748	45.957386	-22.545456	-12.83517	2.9815648	86.6029109954834	21.650728225708008
5	166.73036	189.64426	592.0273	4.5682144	192.24945	222.33398	736.915	13.564146	403.69232	471.7	24999	10.449715	5.620909	44.66878	-18.391909	10.449823	5.623037	45.66283	-17.587208	-12.35599	2.761384	108.21541476249695	21.643083381652833
6	108.5926	129.2127	572.7996	6.233971	307.1759	277.5323	694.16943	-10.846613	198.86363	471.4	29999	10.969934	5.70236	44.505646	-21.003548	10.969504	5.702539	45.7761	-17.851795	-12.711243	3.038604	130.00565028190613	21.667608658472698
7	212.98636	204.00662	592.8287	13.294652	313.33453	273.43988	777.5647	5.5363355	430.92307	539.6	34999	12.121702	5.982988	41.53096	-24.567122	12.12182	5.9789357	43.976227	-20.167128	-13.882156	3.27987	152.39861416816711	21.77123086793082
8	253.07756	230.0153	694.0919	8.049341	396.6786	313.70062	794.27783	22.918829	406.16666	555.4	39999	13.337351	5.9643326	42.595547	-27.03068	13.338135	5.960088	45.884777	-23.40983	-15.186468	3.023585	174.76409649848938	21.845512330532074
9	321.9066	241.54723	711.31793	49.330654	386.64566	276.33496	764.5632	54.29644	588.875	640.8	44999	14.474168	5.929287	42.606888	-22.204779	14.47528	5.927019	43.097546	-23.439964	-16.220224	3.0983756	197.70951199531555	21.967723819944595
10	288.3563	299.82022	720.2496	12.863768	380.0692	299.95865	824.4803	11.273252	423.25	583.5	49999	15.355208	6.0113554	43.07898	-25.746029	15.355808	6.010153	47.81523	-24.495174	-17.072727	3.2055197	220.2168939113617	22.02168960571289
11	297.2837	277.50815	765.56793	45.28701	578.73987	196.3712	824.7722	195.15567	470.2	922.9	54999	16.490406	6.165286	43.98154	-31.883493	16.49079	6.16659	45.90577	-24.951416	-18.122852	3.399461	244.68144273757935	22.24376769499345
12	586.7524	113.076385	675.5306	381.73404	243.64348	186.61505	495.1324	14.4875345	975.2	533.7	59999	17.705404	6.2252603	44.815742	-25.214497	17.705412	6.225478	45.157665	-26.089203	-19.332466	3.1899354	267.01379561424255	22.251149833202362
13	393.8661	272.09528	730.04913	52.14849	465.85992	323.6801	850.8674	23.030176	615.7778	639.9	64999	18.786592	6.3228483	48.32619	-26.634886	18.786366	6.322773	47.96418	-27.75014	-20.44083	3.279379	289.9252190589905	22.301940092673668
14	402.74368	272.0748	742.6329	12.004275	449.66074	280.0866	948.7547	98.00795	655.625	689.1	69999	19.714346	6.3732033	48.979355	-21.226559	19.714441	6.3737473	48.426662	-22.821695	-21.501919	3.389411	313.1358633041382	22.3668475321361
